"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","White","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Ministry of Justice","London","95","[c]","47520","45540"
"Leaver CS","2023","40-49","White","Ministry of Justice","Outside London","730","[c]","30840","21780"
"Leaver CS","2023","40-49","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","National Crime Agency","London","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","National Crime Agency","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Office for Standards in Education, Children's Services and Skills","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Office of Gas and Electricity Markets","London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Scottish Government","Outside London","115","[c]","42100","37060"
"Leaver CS","2023","40-49","White","The National Archives","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","UK Export Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","UK Statistics Authority","Outside London","50","[c]","39200","34830"
"Leaver CS","2023","40-49","White","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Welsh Government","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Work and Pensions","London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department for Work and Pensions","Outside London","50","[c]","29080","27570"
"Leaver CS","2023","50-59","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","HM Revenue and Customs","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Home Office","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Home Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Ministry of Justice","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Ministry of Justice","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Asian","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department for Work and Pensions","London","30","[c]","30570","31060"
"Leaver CS","2023","50-59","Black","Department for Work and Pensions","Outside London","40","[c]","26640","27570"
"Leaver CS","2023","50-59","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department of Health and Social Care","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Home Office","London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Ministry of Defence","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Ministry of Justice","London","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Ministry of Justice","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Work and Pensions","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Ministry of Justice","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
