"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - East","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - East","EO","35","[c]","30290","28220"
"New entrant CS","2023","Unknown","Asian","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - East","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - East","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - East","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - West","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - West","EO","40","[c]","29180","29280"
"New entrant CS","2023","Unknown","Asian","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - West","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - West","HEO","70","[c]","32390","32970"
"New entrant CS","2023","Unknown","Asian","Inner London - West","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - West","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Kent","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Kent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Kent","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Kent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lancashire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lancashire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lancashire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Merseyside","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Merseyside","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - South","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - South","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - South","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - South","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - South","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - West and North West","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - West and North West","EO","30","[c]","29640","29750"
"New entrant CS","2023","Unknown","Asian","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","South Yorkshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","South Yorkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Central Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Central Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Midlands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Midlands","AO","35","[c]","21950","22220"
"New entrant CS","2023","Unknown","Asian","West Midlands","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Midlands","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Midlands","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Yorkshire","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Yorkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cheshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cheshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cheshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cheshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cheshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cheshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cumbria","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cumbria","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
