"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Department of Health and Social Care","Yorkshire and The Humber","50","[c]","41480","37310"
"Leaver CS","2023","30-39","Unknown","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Foreign, Commonwealth and Development Office","London","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Foreign, Commonwealth and Development Office","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Foreign, Commonwealth and Development Office","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Land Registry","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Land Registry","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Land Registry","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","London","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","North East (England)","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","North West (England)","55","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","Scotland","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","Wales","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Treasury","London","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Home Office","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Home Office","London","70","[c]","40400","36180"
"Leaver CS","2023","30-39","Unknown","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Home Office","North West (England)","50","[c]","28510","25750"
"Leaver CS","2023","30-39","Unknown","Home Office","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Home Office","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Home Office","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Home Office","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Home Office","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Home Office","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","East of England","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","South East (England)","75","[c]","40500","39890"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","South West (England)","110","[c]","36710","34370"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","Unknown","45","[c]","40080","38090"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","East Midlands (England)","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","East of England","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","London","140","[c]","41340","35410"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","North East (England)","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","North West (England)","80","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","South East (England)","90","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","South West (England)","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","Wales","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","West Midlands (England)","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","Yorkshire and The Humber","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","London","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Office of Gas and Electricity Markets","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Scottish Government","Scotland","210","[c]","33380","31290"
"Leaver CS","2023","30-39","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","UK Statistics Authority","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","UK Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","UK Statistics Authority","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","UK Statistics Authority","Wales","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Welsh Government","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Attorney General's Departments","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","East of England","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","London","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","North West (England)","35","[c]","30890","27570"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
