"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","East Ayrshire and North Ayrshire mainland","10","[c]","27200","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","35","[c]","23290","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","East Lothian and Midlothian","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","Falkirk","75","[c]","24800","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","Glasgow City","155","[c]","24570","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","20","[c]","24020","21500"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","[c]","27290","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","North Lanarkshire","80","[c]","22730","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","Scottish Borders","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","South Ayrshire","15","[c]","26970","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","South Lanarkshire","20","[c]","26670","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","West Lothian","10","[c]","23800","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Berkshire","30","[c]","29740","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Brighton and Hove","35","[c]","28340","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Buckinghamshire","20","[c]","28020","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Central Hampshire","15","[c]","27080","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","East Kent","75","[c]","28770","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","East Surrey","20","[c]","30280","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","East Sussex CC","90","[c]","25450","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Isle of Wight","20","[c]","27080","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Kent Thames Gateway","40","[c]","27790","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Medway","20","[c]","29400","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Mid Kent","20","[c]","30250","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Milton Keynes","20","[c]","26380","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","North Hampshire","15","[c]","27730","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Oxfordshire CC","40","[c]","28170","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Portsmouth","75","[c]","22200","21260"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","South Hampshire","20","[c]","27330","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Southampton","60","[c]","23990","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","West Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","West Surrey","20","[c]","31720","31280"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","West Sussex (North East)","25","[c]","27920","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","West Sussex (South West)","35","[c]","25960","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","40","[c]","27100","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Bournemouth, Christchurch and Poole","30","[c]","27190","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Bristol, City of","85","[c]","26150","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","65","[c]","24790","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Devon CC","100","[c]","24970","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Dorset","10","[c]","28940","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Gloucestershire CC","85","[c]","25000","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Plymouth","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Somerset CC","20","[c]","27390","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Swindon","25","[c]","27360","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Torbay","20","[c]","23910","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Wiltshire","50","[c]","26420","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Unknown","Unknown","45","[c]","27010","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","Bridgend and Neath Port Talbot","25","[c]","23990","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","30","[c]","27240","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","Central Valleys","75","[c]","25460","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","Conwy and Denbighshire","15","[c]","27660","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","Flintshire and Wrexham","45","[c]","25620","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","Gwent Valleys","100","[c]","23880","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","Gwynedd","15","[c]","21620","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","Monmouthshire and Newport","50","[c]","23650","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","Powys","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","South West Wales","25","[c]","24420","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","Swansea","50","[c]","23650","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Birmingham","115","[c]","27100","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Coventry","30","[c]","26310","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Dudley","40","[c]","25000","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Herefordshire, County of","10","[c]","28480","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Sandwell","15","[c]","25450","27840"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Shropshire","10","[c]","28180","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Solihull","10","[c]","27720","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Staffordshire CC","55","[c]","27750","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Stoke-on-Trent","155","[c]","24410","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Telford and Wrekin","35","[c]","25100","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Walsall","55","[c]","23700","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Warwickshire CC","25","[c]","27930","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Wolverhampton","30","[c]","25450","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Worcestershire CC","30","[c]","26110","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","60","[c]","25080","27110"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Bradford","45","[c]","26230","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Calderdale and Kirklees","60","[c]","27150","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","10","[c]","28540","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","35","[c]","26680","26840"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Leeds","105","[c]","26880","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","10","[c]","27400","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Yorkshire and The Humber","North and North East Lincolnshire","25","[c]","26330","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Sheffield","75","[c]","25790","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Wakefield","15","[c]","29780","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Yorkshire and The Humber","York","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","East Midlands (England)","North Northamptonshire","15","[c]","22480","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","East of England","Hertfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","London","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","London","Westminster","15","[c]","36450","32520"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","North East (England)","Sunderland","50","[c]","21930","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","North West (England)","Greater Manchester South West","20","[c]","23060","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Scotland","Na h-Eileanan Siar","15","[c]","21690","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","South West (England)","Somerset CC","15","[c]","22090","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Unknown","Unknown","15","[c]","24650","25110"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Wales","Central Valleys","30","[c]","22930","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","West Midlands (England)","Birmingham","30","[c]","22140","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","West Midlands (England)","Coventry","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","West Midlands (England)","Dudley","25","[c]","21590","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","West Midlands (England)","Warwickshire CC","40","[c]","21910","21590"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","35","[c]","22300","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Yorkshire and The Humber","Bradford","20","[c]","23800","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","London","Westminster","75","[c]","45090","39460"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","North East (England)","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","North West (England)","Sefton","10","[c]","28140","27840"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","Yorkshire and The Humber","Leeds","25","[c]","33630","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","Yorkshire and The Humber","Sheffield","10","[c]","31790","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","London","Westminster","20","[c]","40270","39150"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","North East (England)","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","North West (England)","Blackpool","15","[c]","45880","38640"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","North West (England)","Manchester","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Yorkshire and The Humber","Leeds","10","[c]","37380","35760"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","London","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Psychology","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Psychology","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Security","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Security","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Statistics","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Commercial","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Commercial","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Communications","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Communications","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Economics","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Finance","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Finance","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Human Resources","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Human Resources","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Operational Delivery","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Operational Research","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Policy","London","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Policy","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Project Delivery","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Science and Engineering","London","Westminster","[c]","[c]","[c]","[c]"
