"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Dorset and Somerset","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","AO","90","[c]","22520","22010"
"Leaver CS","2023","Unknown","East Anglia","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Wales","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Wales","AO","110","[c]","21620","21590"
"Leaver CS","2023","Unknown","East Wales","EO","80","[c]","26450","25950"
"Leaver CS","2023","Unknown","East Wales","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Wales","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Wales","HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Wales","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Wales","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","AA","110","[c]","22820","22180"
"Leaver CS","2023","Unknown","Eastern Scotland","AO","150","[c]","24650","24710"
"Leaver CS","2023","Unknown","Eastern Scotland","EO","120","[c]","32970","31970"
"Leaver CS","2023","Unknown","Eastern Scotland","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","HEO","65","[c]","36400","34730"
"Leaver CS","2023","Unknown","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","SEO","45","[c]","45630","43860"
"Leaver CS","2023","Unknown","Essex","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AO","115","[c]","22370","21690"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","65","[c]","27220","27570"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","55","[c]","32330","32550"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","50","[c]","41600","41200"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","AO","175","[c]","21720","21780"
"Leaver CS","2023","Unknown","Greater Manchester","EO","70","[c]","26690","26750"
"Leaver CS","2023","Unknown","Greater Manchester","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","AA","50","[c]","21160","20150"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","AO","120","[c]","22120","21200"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","EO","45","[c]","26880","26350"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Highlands and Islands","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Highlands and Islands","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - East","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - East","AO","65","[c]","24260","25480"
"Leaver CS","2023","Unknown","Inner London - East","EO","70","[c]","30870","31060"
"Leaver CS","2023","Unknown","Inner London - East","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - East","G7","45","[c]","58490","55720"
"Leaver CS","2023","Unknown","Inner London - East","HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - East","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - East","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","AA","50","[c]","22760","23500"
"Leaver CS","2023","Unknown","Inner London - West","AO","210","[c]","24500","25480"
"Leaver CS","2023","Unknown","Inner London - West","EO","265","[c]","26960","28340"
"Leaver CS","2023","Unknown","Inner London - West","G6","160","[c]","69760","66550"
"Leaver CS","2023","Unknown","Inner London - West","G7","315","[c]","57770","55640"
"Leaver CS","2023","Unknown","Inner London - West","HEO","380","[c]","33410","33570"
"Leaver CS","2023","Unknown","Inner London - West","SCS level","90","[c]","106910","93440"
"Leaver CS","2023","Unknown","Inner London - West","SEO","230","[c]","42030","41870"
"Leaver CS","2023","Unknown","Inner London - West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent","AO","75","[c]","23310","22400"
"Leaver CS","2023","Unknown","Kent","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","AO","105","[c]","21840","21690"
"Leaver CS","2023","Unknown","Lancashire","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","AO","80","[c]","21720","21780"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","AO","210","[c]","22020","22400"
"Leaver CS","2023","Unknown","Merseyside","EO","75","[c]","26360","25910"
"Leaver CS","2023","Unknown","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Eastern Scotland","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Eastern Scotland","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Eastern Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Eastern Scotland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","AO","165","[c]","21440","21690"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","EO","60","[c]","26550","25920"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - South","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - South","AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - South","EO","50","[c]","30430","29890"
"Leaver CS","2023","Unknown","Outer London - South","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - South","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - South","HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - South","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","AO","70","[c]","25250","25480"
"Leaver CS","2023","Unknown","Outer London - West and North West","EO","70","[c]","30120","29990"
"Leaver CS","2023","Unknown","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","HEO","45","[c]","45330","45080"
"Leaver CS","2023","Unknown","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","AO","75","[c]","21880","21780"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","AO","70","[c]","22220","22400"
"Leaver CS","2023","Unknown","South Yorkshire","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","AO","80","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","AO","70","[c]","22860","21780"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","EO","40","[c]","27800","27570"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tees Valley and Durham","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tees Valley and Durham","AO","105","[c]","22130","22400"
"Leaver CS","2023","Unknown","Tees Valley and Durham","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tees Valley and Durham","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tees Valley and Durham","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","210","[c]","36830","33920"
"Leaver CS","2023","Unknown","West Central Scotland","AA","75","[c]","22560","22180"
"Leaver CS","2023","Unknown","West Central Scotland","AO","140","[c]","24060","24710"
"Leaver CS","2023","Unknown","West Central Scotland","EO","100","[c]","30780","29450"
"Leaver CS","2023","Unknown","West Central Scotland","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Central Scotland","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Central Scotland","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Central Scotland","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","AO","200","[c]","21820","21780"
"Leaver CS","2023","Unknown","West Midlands","EO","55","[c]","26820","26750"
"Leaver CS","2023","Unknown","West Midlands","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Wales and The Valleys","AA","45","[c]","18750","19000"
"Leaver CS","2023","Unknown","West Wales and The Valleys","AO","105","[c]","22010","21840"
"Leaver CS","2023","Unknown","West Wales and The Valleys","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Wales and The Valleys","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Wales and The Valleys","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Wales and The Valleys","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","AO","150","[c]","21900","21780"
"Leaver CS","2023","Unknown","West Yorkshire","EO","85","[c]","26400","26750"
"Leaver CS","2023","Unknown","West Yorkshire","G6","35","[c]","64060","62400"
"Leaver CS","2023","Unknown","West Yorkshire","G7","45","[c]","54060","50770"
"Leaver CS","2023","Unknown","West Yorkshire","HEO","50","[c]","30940","29970"
"Leaver CS","2023","Unknown","West Yorkshire","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","SEO","50","[c]","39040","38130"
"Leaver CS","2023","Unknown","West Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Bedfordshire and Hertfordshire","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Bedfordshire and Hertfordshire","AO","95","[c]","23850","24250"
"Leaver CS","2023","White","Bedfordshire and Hertfordshire","EO","115","[c]","29350","29290"
"Leaver CS","2023","White","Bedfordshire and Hertfordshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Bedfordshire and Hertfordshire","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Bedfordshire and Hertfordshire","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Bedfordshire and Hertfordshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Bedfordshire and Hertfordshire","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Bedfordshire and Hertfordshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","AA","60","[c]","[c]","[c]"
"Leaver CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","AO","265","[c]","26910","24480"
"Leaver CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","EO","145","[c]","29380","28120"
"Leaver CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","HEO","90","[c]","35970","34310"
"Leaver CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","SEO","65","[c]","43090","42000"
"Leaver CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Cheshire","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Cheshire","AO","105","[c]","22370","21780"
"Leaver CS","2023","White","Cheshire","EO","80","[c]","29510","28120"
"Leaver CS","2023","White","Cheshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Cheshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Cheshire","HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Cheshire","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Cheshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Cornwall and Isles of Scilly","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Cornwall and Isles of Scilly","AO","50","[c]","22630","21690"
"Leaver CS","2023","White","Cornwall and Isles of Scilly","EO","50","[c]","27560","27570"
"Leaver CS","2023","White","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Cornwall and Isles of Scilly","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Cornwall and Isles of Scilly","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Cornwall and Isles of Scilly","SEO","10","[c]","[c]","[c]"
