"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Unknown","Unknown","SEO/HEO","440","[c]","31060","28840"
"New entrant CS","2023","20-29","Unknown","Unknown","Unknown","80","[c]","22070","17660"
"New entrant CS","2023","30-39","Declared disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Analysis","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Communications","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Counter Fraud","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Debt","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Digital, Data & Technology","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Digital, Data & Technology","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Digital, Data & Technology","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Grants Management","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Legal","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Legal","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Legal","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","No function","AA/AO","245","[c]","23710","22500"
"New entrant CS","2023","30-39","Declared disabled","No function","EO","85","[c]","27410","28120"
"New entrant CS","2023","30-39","Declared disabled","No function","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","No function","SEO/HEO","85","[c]","37200","37210"
"New entrant CS","2023","30-39","Declared disabled","No function","Unknown","100","[c]","22830","23640"
"New entrant CS","2023","30-39","Declared disabled","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Property","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Security","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","EO","30","[c]","29130","29100"
"New entrant CS","2023","30-39","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Analysis","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Analysis","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Analysis","SEO/HEO","105","[c]","36510","37310"
"New entrant CS","2023","30-39","Declared non-disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Commercial","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Commercial","G6/G7","35","[c]","65500","68000"
"New entrant CS","2023","30-39","Declared non-disabled","Commercial","SEO/HEO","40","[c]","34810","33000"
"New entrant CS","2023","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Communications","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Communications","SEO/HEO","55","[c]","38500","37690"
"New entrant CS","2023","30-39","Declared non-disabled","Counter Fraud","AA/AO","35","[c]","23100","21690"
"New entrant CS","2023","30-39","Declared non-disabled","Counter Fraud","EO","50","[c]","28510","27890"
"New entrant CS","2023","30-39","Declared non-disabled","Counter Fraud","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Counter Fraud","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Debt","AA/AO","200","[c]","22560","22520"
"New entrant CS","2023","30-39","Declared non-disabled","Debt","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Digital, Data & Technology","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Digital, Data & Technology","EO","70","[c]","27530","27650"
"New entrant CS","2023","30-39","Declared non-disabled","Digital, Data & Technology","G6/G7","120","[c]","57040","55060"
"New entrant CS","2023","30-39","Declared non-disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Digital, Data & Technology","SEO/HEO","270","[c]","37980","37690"
"New entrant CS","2023","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Finance","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Finance","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Finance","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Finance","SEO/HEO","50","[c]","38570","39110"
"New entrant CS","2023","30-39","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Grants Management","AA/AO","40","[c]","22090","22150"
"New entrant CS","2023","30-39","Declared non-disabled","Grants Management","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Human Resources","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Human Resources","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Human Resources","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Human Resources","SEO/HEO","55","[c]","37100","37150"
"New entrant CS","2023","30-39","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Legal","AA/AO","40","[c]","22050","21890"
"New entrant CS","2023","30-39","Declared non-disabled","Legal","EO","35","[c]","27520","26900"
"New entrant CS","2023","30-39","Declared non-disabled","Legal","G6/G7","140","[c]","54580","52590"
"New entrant CS","2023","30-39","Declared non-disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Legal","SEO/HEO","90","[c]","39150","38760"
"New entrant CS","2023","30-39","Declared non-disabled","No function","AA/AO","1850","[c]","25670","23390"
"New entrant CS","2023","30-39","Declared non-disabled","No function","EO","405","[c]","27610","28080"
"New entrant CS","2023","30-39","Declared non-disabled","No function","G6/G7","165","[c]","58690","55370"
"New entrant CS","2023","30-39","Declared non-disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","No function","SEO/HEO","510","[c]","37490","35600"
"New entrant CS","2023","30-39","Declared non-disabled","No function","Unknown","500","[c]","23400","23640"
"New entrant CS","2023","30-39","Declared non-disabled","Project Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Project Delivery","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Project Delivery","G6/G7","55","[c]","56570","52600"
"New entrant CS","2023","30-39","Declared non-disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Project Delivery","SEO/HEO","75","[c]","37180","37420"
"New entrant CS","2023","30-39","Declared non-disabled","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Property","AA/AO","35","[c]","22780","22520"
"New entrant CS","2023","30-39","Declared non-disabled","Property","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Property","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Property","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Security","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Security","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Security","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Security","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","AA/AO","55","[c]","22630","22180"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","EO","105","[c]","29000","29100"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","G6/G7","45","[c]","56810","53440"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","SEO/HEO","145","[c]","37790","36590"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Communications","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Debt","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Digital, Data & Technology","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Legal","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","No function","AA/AO","85","[c]","23860","22520"
"New entrant CS","2023","30-39","Undeclared","No function","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","No function","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","No function","SEO/HEO","30","[c]","35820","35400"
"New entrant CS","2023","30-39","Undeclared","No function","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Analysis","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Analysis","SEO/HEO","70","[c]","35700","35410"
"New entrant CS","2023","30-39","Unknown","Commercial","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Commercial","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Commercial","SEO/HEO","45","[c]","36290","34300"
"New entrant CS","2023","30-39","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Communications","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Communications","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Communications","SEO/HEO","50","[c]","37710","37890"
"New entrant CS","2023","30-39","Unknown","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Counter Fraud","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Debt","AA/AO","140","[c]","22800","22520"
"New entrant CS","2023","30-39","Unknown","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Digital, Data & Technology","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Digital, Data & Technology","EO","95","[c]","28270","27650"
"New entrant CS","2023","30-39","Unknown","Digital, Data & Technology","G6/G7","90","[c]","57820","56430"
"New entrant CS","2023","30-39","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Digital, Data & Technology","SEO/HEO","185","[c]","37780","37600"
"New entrant CS","2023","30-39","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Finance","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Finance","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Finance","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Grants Management","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Human Resources","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Human Resources","EO","45","[c]","27240","27080"
"New entrant CS","2023","30-39","Unknown","Human Resources","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Human Resources","SEO/HEO","65","[c]","38140","36760"
"New entrant CS","2023","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Legal","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Legal","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Legal","G6/G7","45","[c]","55040","54100"
"New entrant CS","2023","30-39","Unknown","Legal","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","No function","AA/AO","2280","[c]","24100","22480"
"New entrant CS","2023","30-39","Unknown","No function","EO","1140","[c]","27450","25880"
"New entrant CS","2023","30-39","Unknown","No function","G6/G7","185","[c]","59770","55060"
"New entrant CS","2023","30-39","Unknown","No function","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","No function","SEO/HEO","555","[c]","37150","36000"
"New entrant CS","2023","30-39","Unknown","No function","Unknown","235","[c]","22820","23640"
"New entrant CS","2023","30-39","Unknown","Project Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Project Delivery","EO","35","[c]","26720","26780"
"New entrant CS","2023","30-39","Unknown","Project Delivery","G6/G7","50","[c]","56660","55010"
"New entrant CS","2023","30-39","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Project Delivery","SEO/HEO","115","[c]","36740","36940"
"New entrant CS","2023","30-39","Unknown","Project Delivery","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Property","AA/AO","35","[c]","22940","22520"
"New entrant CS","2023","30-39","Unknown","Property","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Property","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Property","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Security","AA/AO","130","[c]","27810","27500"
"New entrant CS","2023","30-39","Unknown","Security","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Security","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Security","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","AA/AO","265","[c]","22980","22180"
"New entrant CS","2023","30-39","Unknown","Unknown","EO","195","[c]","29400","29100"
"New entrant CS","2023","30-39","Unknown","Unknown","G6/G7","80","[c]","55310","52360"
"New entrant CS","2023","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","SEO/HEO","265","[c]","37600","35600"
"New entrant CS","2023","30-39","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
