"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Scotland","Highlands and Islands","SEO","Heterosexual / straight","95","90","44480","44890"
"In post","2023","Scotland","Highlands and Islands","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","Highlands and Islands","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Scotland","Highlands and Islands","SEO","Unknown","35","30","47640","49370"
"In post","2023","Scotland","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","AA","Heterosexual / straight","30","25","23570","23340"
"In post","2023","Scotland","North Eastern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","AA","Unknown","50","40","23030","22920"
"In post","2023","Scotland","North Eastern Scotland","AO","Heterosexual / straight","225","205","28310","25010"
"In post","2023","Scotland","North Eastern Scotland","AO","LGBO","15","15","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","AO","Undeclared","30","30","31050","22450"
"In post","2023","Scotland","North Eastern Scotland","AO","Unknown","165","160","29190","27740"
"In post","2023","Scotland","North Eastern Scotland","EO","Heterosexual / straight","375","345","30710","29370"
"In post","2023","Scotland","North Eastern Scotland","EO","LGBO","30","25","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","EO","Undeclared","40","40","29420","28120"
"In post","2023","Scotland","North Eastern Scotland","EO","Unknown","190","180","32630","31940"
"In post","2023","Scotland","North Eastern Scotland","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","G7","Heterosexual / straight","95","90","64050","58850"
"In post","2023","Scotland","North Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","HEO","Heterosexual / straight","195","185","38070","36330"
"In post","2023","Scotland","North Eastern Scotland","HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","HEO","Undeclared","20","15","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","HEO","Unknown","80","75","37720","38170"
"In post","2023","Scotland","North Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","SEO","Heterosexual / straight","210","200","58290","49860"
"In post","2023","Scotland","North Eastern Scotland","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","SEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Scotland","North Eastern Scotland","SEO","Unknown","50","45","53210","49860"
"In post","2023","Scotland","Southern Scotland","AA","Heterosexual / straight","90","80","22540","22080"
"In post","2023","Scotland","Southern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","AA","Undeclared","5","5","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","AA","Unknown","85","75","22860","22180"
"In post","2023","Scotland","Southern Scotland","AO","Heterosexual / straight","1190","1050","23200","22520"
"In post","2023","Scotland","Southern Scotland","AO","LGBO","75","70","23300","22520"
"In post","2023","Scotland","Southern Scotland","AO","Undeclared","100","90","23470","22520"
"In post","2023","Scotland","Southern Scotland","AO","Unknown","980","885","23940","22520"
"In post","2023","Scotland","Southern Scotland","EO","Heterosexual / straight","1100","990","29070","28130"
"In post","2023","Scotland","Southern Scotland","EO","LGBO","55","50","28650","28120"
"In post","2023","Scotland","Southern Scotland","EO","Undeclared","80","70","28720","28120"
"In post","2023","Scotland","Southern Scotland","EO","Unknown","540","490","29750","28540"
"In post","2023","Scotland","Southern Scotland","G6","Heterosexual / straight","110","105","68940","70530"
"In post","2023","Scotland","Southern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","G6","Unknown","40","35","66830","65880"
"In post","2023","Scotland","Southern Scotland","G7","Heterosexual / straight","290","275","55140","54680"
"In post","2023","Scotland","Southern Scotland","G7","LGBO","10","10","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","G7","Unknown","110","105","53800","53410"
"In post","2023","Scotland","Southern Scotland","HEO","Heterosexual / straight","540","510","35490","34950"
"In post","2023","Scotland","Southern Scotland","HEO","LGBO","25","25","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","HEO","Undeclared","50","45","35390","35000"
"In post","2023","Scotland","Southern Scotland","HEO","Unknown","235","220","35700","35000"
"In post","2023","Scotland","Southern Scotland","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","SEO","Heterosexual / straight","310","300","42930","42140"
"In post","2023","Scotland","Southern Scotland","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","SEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Scotland","Southern Scotland","SEO","Unknown","120","115","42820","42300"
"In post","2023","Scotland","West Central Scotland","AA","Heterosexual / straight","695","645","22590","22180"
"In post","2023","Scotland","West Central Scotland","AA","LGBO","65","65","23070","23340"
"In post","2023","Scotland","West Central Scotland","AA","Undeclared","50","45","22120","22080"
"In post","2023","Scotland","West Central Scotland","AA","Unknown","770","715","22790","22180"
"In post","2023","Scotland","West Central Scotland","AO","Heterosexual / straight","3495","3125","24020","22220"
"In post","2023","Scotland","West Central Scotland","AO","LGBO","230","220","23260","22400"
"In post","2023","Scotland","West Central Scotland","AO","Undeclared","455","400","23720","22220"
"In post","2023","Scotland","West Central Scotland","AO","Unknown","1745","1595","24420","22520"
"In post","2023","Scotland","West Central Scotland","EO","Heterosexual / straight","3520","3275","29170","28120"
"In post","2023","Scotland","West Central Scotland","EO","LGBO","320","310","28400","28120"
"In post","2023","Scotland","West Central Scotland","EO","Undeclared","370","330","28490","28120"
"In post","2023","Scotland","West Central Scotland","EO","Unknown","1770","1665","30780","29100"
"In post","2023","Scotland","West Central Scotland","G6","Heterosexual / straight","515","500","73460","73540"
"In post","2023","Scotland","West Central Scotland","G6","LGBO","30","30","70960","70780"
"In post","2023","Scotland","West Central Scotland","G6","Undeclared","40","35","74500","74000"
"In post","2023","Scotland","West Central Scotland","G6","Unknown","155","150","72960","73540"
"In post","2023","Scotland","West Central Scotland","G7","Heterosexual / straight","1080","1040","57880","57360"
"In post","2023","Scotland","West Central Scotland","G7","LGBO","70","70","55240","54870"
"In post","2023","Scotland","West Central Scotland","G7","Undeclared","70","65","57830","56870"
"In post","2023","Scotland","West Central Scotland","G7","Unknown","290","280","57550","57360"
"In post","2023","Scotland","West Central Scotland","HEO","Heterosexual / straight","2435","2325","35450","34700"
"In post","2023","Scotland","West Central Scotland","HEO","LGBO","200","195","34760","34700"
"In post","2023","Scotland","West Central Scotland","HEO","Undeclared","220","210","35080","34400"
"In post","2023","Scotland","West Central Scotland","HEO","Unknown","745","710","35420","34730"
"In post","2023","Scotland","West Central Scotland","SCS level","Heterosexual / straight","80","80","88910","85000"
"In post","2023","Scotland","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","West Central Scotland","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Scotland","West Central Scotland","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","Scotland","West Central Scotland","SEO","Heterosexual / straight","1455","1415","44560","42860"
"In post","2023","Scotland","West Central Scotland","SEO","LGBO","95","95","43760","42510"
"In post","2023","Scotland","West Central Scotland","SEO","Undeclared","130","125","44250","42510"
"In post","2023","Scotland","West Central Scotland","SEO","Unknown","425","405","45690","44890"
"In post","2023","Scotland","West Central Scotland","Unknown","Heterosexual / straight","70","70","41310","42430"
"In post","2023","Scotland","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scotland","West Central Scotland","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Scotland","West Central Scotland","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","Heterosexual / straight","345","325","21880","21380"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","LGBO","25","25","[c]","[c]"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","Undeclared","40","40","22320","22150"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","Unknown","100","90","22340","23230"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","Heterosexual / straight","1695","1605","28490","26100"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","LGBO","105","105","30360","32380"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","Undeclared","195","180","30090","26920"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","Unknown","480","455","28870","27350"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","1605","1510","30630","29140"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","100","100","30890","29400"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","205","195","32330","29730"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","320","300","31040","29140"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","Heterosexual / straight","160","150","72970","71070"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","Undeclared","25","20","[c]","[c]"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","Unknown","30","30","73230","72440"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","Heterosexual / straight","440","410","58070","56910"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","LGBO","20","20","[c]","[c]"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","Undeclared","60","55","55970","55290"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","Unknown","105","100","57290","56520"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","Heterosexual / straight","1030","990","36260","35200"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","LGBO","55","55","36150","35300"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","Undeclared","140","135","36090","35550"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","Unknown","205","190","36780","35830"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","50","45","98660","95590"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","Heterosexual / straight","780","755","44300","43000"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","LGBO","20","20","[c]","[c]"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","Undeclared","105","100","44310","43000"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","Unknown","160","150","43470","42510"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","475","445","31500","29400"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","40","40","30530","25300"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","35","30","30840","25300"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","125","115","26760","24570"
"In post","2023","South East (England)","Hampshire and Isle of Wight","AA","Heterosexual / straight","740","625","21430","21380"
"In post","2023","South East (England)","Hampshire and Isle of Wight","AA","LGBO","35","30","21930","21380"
"In post","2023","South East (England)","Hampshire and Isle of Wight","AA","Undeclared","70","65","21390","21380"
"In post","2023","South East (England)","Hampshire and Isle of Wight","AA","Unknown","220","180","21950","21270"
"In post","2023","South East (England)","Hampshire and Isle of Wight","AO","Heterosexual / straight","2315","1985","24630","22220"
"In post","2023","South East (England)","Hampshire and Isle of Wight","AO","LGBO","135","125","25250","22520"
"In post","2023","South East (England)","Hampshire and Isle of Wight","AO","Undeclared","275","250","25080","22220"
"In post","2023","South East (England)","Hampshire and Isle of Wight","AO","Unknown","660","565","24280","22520"
"In post","2023","South East (England)","Hampshire and Isle of Wight","EO","Heterosexual / straight","2355","2210","28300","27740"
"In post","2023","South East (England)","Hampshire and Isle of Wight","EO","LGBO","135","130","28150","28120"
"In post","2023","South East (England)","Hampshire and Isle of Wight","EO","Undeclared","305","280","29200","28120"
"In post","2023","South East (England)","Hampshire and Isle of Wight","EO","Unknown","530","490","28270","27650"
"In post","2023","South East (England)","Hampshire and Isle of Wight","G6","Heterosexual / straight","315","305","70430","67060"
"In post","2023","South East (England)","Hampshire and Isle of Wight","G6","LGBO","10","10","[c]","[c]"
"In post","2023","South East (England)","Hampshire and Isle of Wight","G6","Undeclared","45","45","72320","67940"
"In post","2023","South East (England)","Hampshire and Isle of Wight","G6","Unknown","55","50","71240","69460"
"In post","2023","South East (England)","Hampshire and Isle of Wight","G7","Heterosexual / straight","1390","1335","54920","54100"
"In post","2023","South East (England)","Hampshire and Isle of Wight","G7","LGBO","50","50","54870","51460"
"In post","2023","South East (England)","Hampshire and Isle of Wight","G7","Undeclared","110","105","56650","55170"
"In post","2023","South East (England)","Hampshire and Isle of Wight","G7","Unknown","325","315","55420","52770"
"In post","2023","South East (England)","Hampshire and Isle of Wight","HEO","Heterosexual / straight","2065","1985","33790","33990"
"In post","2023","South East (England)","Hampshire and Isle of Wight","HEO","LGBO","130","125","32610","32020"
"In post","2023","South East (England)","Hampshire and Isle of Wight","HEO","Undeclared","295","285","34870","34300"
"In post","2023","South East (England)","Hampshire and Isle of Wight","HEO","Unknown","375","360","32580","31660"
"In post","2023","South East (England)","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","80","75","93210","90260"
"In post","2023","South East (England)","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South East (England)","Hampshire and Isle of Wight","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","South East (England)","Hampshire and Isle of Wight","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","South East (England)","Hampshire and Isle of Wight","SEO","Heterosexual / straight","1655","1595","41720","41010"
"In post","2023","South East (England)","Hampshire and Isle of Wight","SEO","LGBO","80","80","40690","39890"
"In post","2023","South East (England)","Hampshire and Isle of Wight","SEO","Undeclared","200","190","42330","41800"
"In post","2023","South East (England)","Hampshire and Isle of Wight","SEO","Unknown","275","270","40670","39890"
"In post","2023","South East (England)","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","465","425","30020","26840"
"In post","2023","South East (England)","Hampshire and Isle of Wight","Unknown","LGBO","35","35","29350","26840"
"In post","2023","South East (England)","Hampshire and Isle of Wight","Unknown","Undeclared","35","35","32340","29050"
"In post","2023","South East (England)","Hampshire and Isle of Wight","Unknown","Unknown","70","60","29080","26840"
"In post","2023","South East (England)","Kent","AA","Heterosexual / straight","295","275","22580","23230"
"In post","2023","South East (England)","Kent","AA","LGBO","15","15","[c]","[c]"
"In post","2023","South East (England)","Kent","AA","Undeclared","20","20","[c]","[c]"
"In post","2023","South East (England)","Kent","AA","Unknown","80","75","22670","23230"
"In post","2023","South East (England)","Kent","AO","Heterosexual / straight","1575","1475","27540","25610"
"In post","2023","South East (England)","Kent","AO","LGBO","105","100","28020","25610"
"In post","2023","South East (England)","Kent","AO","Undeclared","160","145","26510","25610"
"In post","2023","South East (England)","Kent","AO","Unknown","570","540","26210","25340"
"In post","2023","South East (England)","Kent","EO","Heterosexual / straight","2475","2290","29210","27650"
"In post","2023","South East (England)","Kent","EO","LGBO","130","125","29630","28570"
"In post","2023","South East (England)","Kent","EO","Undeclared","375","340","29220","27650"
"In post","2023","South East (England)","Kent","EO","Unknown","740","700","28330","25880"
"In post","2023","South East (England)","Kent","G6","Heterosexual / straight","60","55","73810","71190"
"In post","2023","South East (England)","Kent","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South East (England)","Kent","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","South East (England)","Kent","G6","Unknown","10","10","[c]","[c]"
"In post","2023","South East (England)","Kent","G7","Heterosexual / straight","170","165","57630","54440"
"In post","2023","South East (England)","Kent","G7","LGBO","5","5","[c]","[c]"
"In post","2023","South East (England)","Kent","G7","Undeclared","20","20","[c]","[c]"
"In post","2023","South East (England)","Kent","G7","Unknown","30","25","60100","62650"
"In post","2023","South East (England)","Kent","HEO","Heterosexual / straight","810","775","35230","33200"
"In post","2023","South East (England)","Kent","HEO","LGBO","65","60","36240","35200"
"In post","2023","South East (England)","Kent","HEO","Undeclared","135","130","34630","32800"
"In post","2023","South East (England)","Kent","HEO","Unknown","105","100","36400","35190"
"In post","2023","South East (England)","Kent","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","South East (England)","Kent","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South East (England)","Kent","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","South East (England)","Kent","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","South East (England)","Kent","SEO","Heterosexual / straight","390","375","44330","42140"
"In post","2023","South East (England)","Kent","SEO","LGBO","20","20","[c]","[c]"
"In post","2023","South East (England)","Kent","SEO","Undeclared","60","55","43940","41510"
"In post","2023","South East (England)","Kent","SEO","Unknown","45","40","42950","42140"
"In post","2023","South East (England)","Kent","Unknown","Heterosexual / straight","410","375","30010","27940"
"In post","2023","South East (England)","Kent","Unknown","LGBO","35","35","28180","25270"
"In post","2023","South East (England)","Kent","Unknown","Undeclared","30","25","[c]","[c]"
"In post","2023","South East (England)","Kent","Unknown","Unknown","115","105","27780","26290"
"In post","2023","South East (England)","Surrey, East and West Sussex","AA","Heterosexual / straight","290","260","23100","23230"
"In post","2023","South East (England)","Surrey, East and West Sussex","AA","LGBO","25","20","[c]","[c]"
"In post","2023","South East (England)","Surrey, East and West Sussex","AA","Undeclared","30","25","[c]","[c]"
"In post","2023","South East (England)","Surrey, East and West Sussex","AA","Unknown","85","80","23810","23230"
"In post","2023","South East (England)","Surrey, East and West Sussex","AO","Heterosexual / straight","1525","1400","26990","25340"
"In post","2023","South East (England)","Surrey, East and West Sussex","AO","LGBO","135","130","27820","25610"
"In post","2023","South East (England)","Surrey, East and West Sussex","AO","Undeclared","190","170","25810","23400"
"In post","2023","South East (England)","Surrey, East and West Sussex","AO","Unknown","395","355","26720","24480"
"In post","2023","South East (England)","Surrey, East and West Sussex","EO","Heterosexual / straight","1905","1720","29280","28120"
"In post","2023","South East (England)","Surrey, East and West Sussex","EO","LGBO","160","150","29030","28120"
"In post","2023","South East (England)","Surrey, East and West Sussex","EO","Undeclared","300","255","29370","28120"
"In post","2023","South East (England)","Surrey, East and West Sussex","EO","Unknown","505","455","29270","28120"
"In post","2023","South East (England)","Surrey, East and West Sussex","G6","Heterosexual / straight","135","130","70620","67650"
"In post","2023","South East (England)","Surrey, East and West Sussex","G6","LGBO","10","10","[c]","[c]"
"In post","2023","South East (England)","Surrey, East and West Sussex","G6","Undeclared","25","25","[c]","[c]"
"In post","2023","South East (England)","Surrey, East and West Sussex","G6","Unknown","30","30","72040","68970"
"In post","2023","South East (England)","Surrey, East and West Sussex","G7","Heterosexual / straight","350","340","57770","55780"
"In post","2023","South East (England)","Surrey, East and West Sussex","G7","LGBO","15","15","[c]","[c]"
"In post","2023","South East (England)","Surrey, East and West Sussex","G7","Undeclared","55","55","56500","55770"
"In post","2023","South East (England)","Surrey, East and West Sussex","G7","Unknown","60","55","58670","57970"
"In post","2023","South East (England)","Surrey, East and West Sussex","HEO","Heterosexual / straight","740","700","35410","34300"
"In post","2023","South East (England)","Surrey, East and West Sussex","HEO","LGBO","70","70","34840","33830"
"In post","2023","South East (England)","Surrey, East and West Sussex","HEO","Undeclared","150","140","35360","34330"
"In post","2023","South East (England)","Surrey, East and West Sussex","HEO","Unknown","120","115","35340","34700"
"In post","2023","South East (England)","Surrey, East and West Sussex","SCS level","Heterosexual / straight","40","35","89370","84810"
"In post","2023","South East (England)","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South East (England)","Surrey, East and West Sussex","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","South East (England)","Surrey, East and West Sussex","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","South East (England)","Surrey, East and West Sussex","SEO","Heterosexual / straight","515","495","43630","41780"
"In post","2023","South East (England)","Surrey, East and West Sussex","SEO","LGBO","20","20","[c]","[c]"
"In post","2023","South East (England)","Surrey, East and West Sussex","SEO","Undeclared","110","105","43780","42140"
"In post","2023","South East (England)","Surrey, East and West Sussex","SEO","Unknown","85","80","43090","42150"
"In post","2023","South East (England)","Surrey, East and West Sussex","Unknown","Heterosexual / straight","455","415","31870","29050"
"In post","2023","South East (England)","Surrey, East and West Sussex","Unknown","LGBO","55","55","32620","29050"
"In post","2023","South East (England)","Surrey, East and West Sussex","Unknown","Undeclared","40","35","33940","32050"
"In post","2023","South East (England)","Surrey, East and West Sussex","Unknown","Unknown","140","120","28270","26840"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","AA","Heterosexual / straight","75","65","20700","21380"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","AA","Undeclared","10","10","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","AA","Unknown","20","20","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","AO","Heterosexual / straight","365","330","22000","21690"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","AO","LGBO","25","20","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","AO","Undeclared","50","45","22080","21960"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","AO","Unknown","95","85","21790","21690"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","EO","Heterosexual / straight","415","375","27830","28120"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","EO","LGBO","25","20","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","EO","Undeclared","55","55","27860","28120"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","EO","Unknown","70","65","28000","28120"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","G6","Unknown","5","5","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","G7","Heterosexual / straight","50","45","56660","54190"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","G7","Unknown","10","10","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","HEO","Heterosexual / straight","150","140","33740","34170"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","HEO","Undeclared","25","20","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","SEO","Heterosexual / straight","80","75","41410","39360"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","SEO","Unknown","15","15","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","85","75","30940","26840"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","South West (England)","Devon","AA","Heterosexual / straight","365","345","21730","21380"
"In post","2023","South West (England)","Devon","AA","LGBO","25","25","[c]","[c]"
"In post","2023","South West (England)","Devon","AA","Undeclared","40","40","21160","19930"
"In post","2023","South West (England)","Devon","AA","Unknown","130","120","22630","21380"
"In post","2023","South West (England)","Devon","AO","Heterosexual / straight","1540","1370","24900","22220"
"In post","2023","South West (England)","Devon","AO","LGBO","120","115","25100","22360"
"In post","2023","South West (England)","Devon","AO","Undeclared","195","170","25210","22220"
"In post","2023","South West (England)","Devon","AO","Unknown","530","480","24980","22520"
"In post","2023","South West (England)","Devon","EO","Heterosexual / straight","1510","1370","28330","28120"
"In post","2023","South West (England)","Devon","EO","LGBO","100","95","28320","28120"
"In post","2023","South West (England)","Devon","EO","Undeclared","230","200","28360","28120"
"In post","2023","South West (England)","Devon","EO","Unknown","360","310","28660","28120"
"In post","2023","South West (England)","Devon","G6","Heterosexual / straight","245","230","65380","61590"
"In post","2023","South West (England)","Devon","G6","LGBO","10","10","[c]","[c]"
"In post","2023","South West (England)","Devon","G6","Undeclared","35","30","63650","60860"
"In post","2023","South West (England)","Devon","G6","Unknown","10","10","[c]","[c]"
"In post","2023","South West (England)","Devon","G7","Heterosexual / straight","655","625","51590","49400"
"In post","2023","South West (England)","Devon","G7","LGBO","25","25","[c]","[c]"
