"Status","Year","Age","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scottish Government","Outside London","1745","1435","39170","37060"
"In post","2023","60-64","The National Archives","London","45","40","36370","35050"
"In post","2023","60-64","UK Export Finance","London","20","20","60660","56570"
"In post","2023","60-64","UK Export Finance","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","Outside London","495","370","27740","21200"
"In post","2023","60-64","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Water Services Regulation Authority","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Welsh Government","Outside London","490","425","44720","39690"
"In post","2023","65+","Attorney General's Departments","London","100","80","48530","43430"
"In post","2023","65+","Attorney General's Departments","Outside London","85","65","45940","53610"
"In post","2023","65+","Cabinet Office","London","50","45","56630","56100"
"In post","2023","65+","Cabinet Office","Outside London","45","35","38990","34320"
"In post","2023","65+","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Chancellor's other departments","London","5","5","[c]","[c]"
"In post","2023","65+","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Competition and Markets Authority","London","10","5","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy","London","80","70","45150","41920"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy","Outside London","175","130","35390","35190"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education","London","35","30","48310","45880"
"In post","2023","65+","Department for Education","Outside London","55","50","42180","37980"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","London","50","45","35780","30110"
"In post","2023","65+","Department for Environment, Food and Rural Affairs","Outside London","225","185","31960","26820"
"In post","2023","65+","Department for International Trade","London","30","30","59770","51750"
"In post","2023","65+","Department for International Trade","Outside London","35","30","42540","42220"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","London","30","25","51970","47320"
"In post","2023","65+","Department for Levelling Up, Housing and Communities","Outside London","70","50","53380","60050"
"In post","2023","65+","Department for Transport","London","95","80","39350","34390"
"In post","2023","65+","Department for Transport","Outside London","490","345","28420","27450"
"In post","2023","65+","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Work and Pensions","London","410","305","31940","32520"
"In post","2023","65+","Department for Work and Pensions","Outside London","2750","1970","27030","28120"
"In post","2023","65+","Department for Work and Pensions","Unknown","10","10","31950","31150"
"In post","2023","65+","Department of Health and Social Care","London","95","85","61280","55200"
"In post","2023","65+","Department of Health and Social Care","Outside London","95","80","51250","41660"
"In post","2023","65+","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Outside London","45","35","31130","29430"
"In post","2023","65+","Foreign, Commonwealth and Development Office","London","75","70","51070","48250"
"In post","2023","65+","Foreign, Commonwealth and Development Office","Outside London","50","35","46840","54660"
"In post","2023","65+","Foreign, Commonwealth and Development Office","Overseas","20","20","58960","63060"
"In post","2023","65+","HM Land Registry","London","15","15","37630","31680"
"In post","2023","65+","HM Land Registry","Outside London","135","85","32910","28080"
"In post","2023","65+","HM Revenue and Customs","London","365","285","41560","34370"
"In post","2023","65+","HM Revenue and Customs","Outside London","1360","955","30820","28130"
"In post","2023","65+","HM Treasury","London","25","20","54180","54440"
"In post","2023","65+","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","London","465","375","32720","30130"
"In post","2023","65+","Home Office","Outside London","510","370","26700","25750"
"In post","2023","65+","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","London","165","150","38700","30360"
"In post","2023","65+","Ministry of Defence","Outside London","1915","1680","32400","27740"
"In post","2023","65+","Ministry of Defence","Overseas","10","10","52950","45660"
"In post","2023","65+","Ministry of Defence","Unknown","25","25","43390","38760"
"In post","2023","65+","Ministry of Justice","London","530","435","32910","27190"
"In post","2023","65+","Ministry of Justice","Outside London","1905","1400","28120","25340"
"In post","2023","65+","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","National Crime Agency","London","30","30","44270","41910"
"In post","2023","65+","National Crime Agency","Outside London","50","40","40630","38530"
"In post","2023","65+","National Crime Agency","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office for Standards in Education, Children's Services and Skills","London","5","5","[c]","[c]"
"In post","2023","65+","Office for Standards in Education, Children's Services and Skills","Outside London","25","20","46520","40650"
"In post","2023","65+","Office of Gas and Electricity Markets","London","5","5","[c]","[c]"
"In post","2023","65+","Office of Gas and Electricity Markets","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office of Rail and Road","London","5","5","[c]","[c]"
"In post","2023","65+","Scottish Government","Outside London","515","400","37110","31940"
"In post","2023","65+","The National Archives","London","25","20","32830","29840"
"In post","2023","65+","UK Export Finance","London","10","10","52640","51810"
"In post","2023","65+","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","UK Statistics Authority","Outside London","285","185","24920","21200"
"In post","2023","65+","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Welsh Government","Outside London","200","155","43850","39690"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Outside London","15","15","29090","28120"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","London","10","10","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","Outside London","20","[c]","20330","19000"
"Leaver CS","2023","16-19","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Work and Pensions","Outside London","15","[c]","21430","21690"
"Leaver CS","2023","16-19","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Revenue and Customs","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Defence","Outside London","10","[c]","20110","20750"
"Leaver CS","2023","16-19","Ministry of Defence","Unknown","10","[c]","17650","16680"
"Leaver CS","2023","16-19","Ministry of Justice","London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Justice","Outside London","50","[c]","21790","21780"
"Leaver CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Scottish Government","Outside London","10","[c]","22380","22180"
"Leaver CS","2023","16-19","The National Archives","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Attorney General's Departments","London","110","[c]","30140","27760"
"Leaver CS","2023","20-29","Attorney General's Departments","Outside London","85","[c]","25830","24430"
"Leaver CS","2023","20-29","Cabinet Office","London","260","[c]","35220","32000"
"Leaver CS","2023","20-29","Cabinet Office","Outside London","90","[c]","28390","25520"
"Leaver CS","2023","20-29","Cabinet Office","Unknown","20","[c]","27490","29050"
"Leaver CS","2023","20-29","Chancellor's other departments","London","20","[c]","34830","34430"
"Leaver CS","2023","20-29","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Charity Commission","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Competition and Markets Authority","London","25","[c]","33030","27960"
"Leaver CS","2023","20-29","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","London","200","[c]","37820","36160"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Outside London","140","[c]","25920","24500"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport","London","100","[c]","38190","35620"
"Leaver CS","2023","20-29","Department for Education","London","65","[c]","32830","30560"
"Leaver CS","2023","20-29","Department for Education","Outside London","100","[c]","31630","30330"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs","London","90","[c]","26760","25630"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs","Outside London","180","[c]","24960","24370"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","London","105","[c]","32760","31800"
"Leaver CS","2023","20-29","Department for International Trade","Outside London","15","[c]","30430","29170"
"Leaver CS","2023","20-29","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities","London","90","[c]","34970","33210"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities","Outside London","55","[c]","25420","23320"
"Leaver CS","2023","20-29","Department for Transport","London","65","[c]","39280","35760"
"Leaver CS","2023","20-29","Department for Transport","Outside London","305","[c]","24000","22500"
"Leaver CS","2023","20-29","Department for Work and Pensions","London","340","[c]","30900","31060"
"Leaver CS","2023","20-29","Department for Work and Pensions","Outside London","1225","[c]","25430","26370"
"Leaver CS","2023","20-29","Department for Work and Pensions","Unknown","15","[c]","26680","27570"
"Leaver CS","2023","20-29","Department of Health and Social Care","London","420","[c]","33870","32790"
"Leaver CS","2023","20-29","Department of Health and Social Care","Outside London","335","[c]","27760","24390"
"Leaver CS","2023","20-29","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Estyn","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","Outside London","15","[c]","29090","30650"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","London","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","Outside London","40","[c]","27290","26330"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","London","20","[c]","34160","31680"
"Leaver CS","2023","20-29","HM Land Registry","Outside London","85","[c]","27370","23390"
"Leaver CS","2023","20-29","HM Revenue and Customs","London","110","[c]","36950","36030"
"Leaver CS","2023","20-29","HM Revenue and Customs","Outside London","915","[c]","27190","26020"
"Leaver CS","2023","20-29","HM Treasury","London","155","[c]","34450","32960"
"Leaver CS","2023","20-29","HM Treasury","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","London","295","[c]","33540","29890"
"Leaver CS","2023","20-29","Home Office","Outside London","360","[c]","24760","22400"
"Leaver CS","2023","20-29","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","London","75","[c]","33290","31020"
"Leaver CS","2023","20-29","Ministry of Defence","Outside London","870","[c]","28080","27470"
"Leaver CS","2023","20-29","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","Unknown","50","[c]","27940","29530"
"Leaver CS","2023","20-29","Ministry of Justice","London","625","[c]","30190","28310"
"Leaver CS","2023","20-29","Ministry of Justice","Outside London","2385","[c]","22470","21780"
"Leaver CS","2023","20-29","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","London","35","[c]","36360","36140"
"Leaver CS","2023","20-29","National Crime Agency","Outside London","45","[c]","32560","32540"
"Leaver CS","2023","20-29","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","London","15","[c]","26450","27880"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","20","[c]","25400","22490"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","London","50","[c]","32320","30340"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Outside London","30","[c]","30950","26500"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government","Outside London","360","[c]","27390","25030"
"Leaver CS","2023","20-29","The National Archives","London","25","[c]","25410","24000"
"Leaver CS","2023","20-29","UK Export Finance","London","25","[c]","36400","34090"
"Leaver CS","2023","20-29","UK Statistics Authority","London","20","[c]","36680","33710"
"Leaver CS","2023","20-29","UK Statistics Authority","Outside London","175","[c]","24490","20150"
"Leaver CS","2023","20-29","UK Supreme Court","London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Outside London","30","[c]","24770","23800"
"Leaver CS","2023","30-39","Attorney General's Departments","London","125","[c]","48970","52020"
"Leaver CS","2023","30-39","Attorney General's Departments","Outside London","55","[c]","38550","38760"
"Leaver CS","2023","30-39","Cabinet Office","London","195","[c]","54130","56340"
"Leaver CS","2023","30-39","Cabinet Office","Outside London","100","[c]","43020","38460"
"Leaver CS","2023","30-39","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","London","15","[c]","48050","44880"
"Leaver CS","2023","30-39","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Outside London","10","[c]","35680","30170"
"Leaver CS","2023","30-39","Competition and Markets Authority","London","55","[c]","53620","54240"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","London","185","[c]","49540","53380"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outside London","130","[c]","34770","32730"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport","London","85","[c]","48690","52760"
"Leaver CS","2023","30-39","Department for Education","London","35","[c]","50420","50320"
"Leaver CS","2023","30-39","Department for Education","Outside London","110","[c]","42900","37710"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","London","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","165","[c]","28470","25920"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","London","65","[c]","48710","51970"
"Leaver CS","2023","30-39","Department for International Trade","Outside London","10","[c]","42120","38050"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","London","60","[c]","47080","43320"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","Outside London","45","[c]","38640","37540"
"Leaver CS","2023","30-39","Department for Transport","London","75","[c]","49630","43950"
"Leaver CS","2023","30-39","Department for Transport","Outside London","270","[c]","28400","25730"
"Leaver CS","2023","30-39","Department for Work and Pensions","London","255","[c]","33790","31060"
"Leaver CS","2023","30-39","Department for Work and Pensions","Outside London","1025","[c]","28150","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions","Unknown","15","[c]","25660","27570"
"Leaver CS","2023","30-39","Department of Health and Social Care","London","345","[c]","43800","40880"
"Leaver CS","2023","30-39","Department of Health and Social Care","Outside London","290","[c]","36220","35570"
"Leaver CS","2023","30-39","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Outside London","15","[c]","34100","30810"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","London","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Outside London","25","[c]","34110","31680"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Outside London","70","[c]","33730","28080"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","100","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Outside London","620","[c]","30050","22520"
"Leaver CS","2023","30-39","HM Treasury","London","90","[c]","51810","54090"
"Leaver CS","2023","30-39","HM Treasury","Outside London","15","[c]","34650","30730"
"Leaver CS","2023","30-39","Home Office","London","200","[c]","42650","39510"
"Leaver CS","2023","30-39","Home Office","Outside London","295","[c]","27780","25880"
"Leaver CS","2023","30-39","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Defence","London","70","[c]","44610","45470"
"Leaver CS","2023","30-39","Ministry of Defence","Outside London","775","[c]","35240","33300"
"Leaver CS","2023","30-39","Ministry of Defence","Overseas","20","[c]","42380","41700"
"Leaver CS","2023","30-39","Ministry of Defence","Unknown","45","[c]","40080","38090"
"Leaver CS","2023","30-39","Ministry of Justice","London","440","[c]","41620","36940"
"Leaver CS","2023","30-39","Ministry of Justice","Outside London","1785","[c]","26290","21780"
"Leaver CS","2023","30-39","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","London","20","[c]","45340","43860"
"Leaver CS","2023","30-39","National Crime Agency","Outside London","50","[c]","36910","36390"
"Leaver CS","2023","30-39","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","30","[c]","42450","40640"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","London","50","[c]","50660","47120"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Outside London","40","[c]","39400","36000"
"Leaver CS","2023","30-39","Office of Qualifications and Examinations Regulation","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","London","10","[c]","55910","55150"
"Leaver CS","2023","30-39","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government","Outside London","360","[c]","34780","31970"
"Leaver CS","2023","30-39","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","London","20","[c]","33120","31590"
"Leaver CS","2023","30-39","UK Export Finance","London","15","[c]","50210","43000"
"Leaver CS","2023","30-39","UK Statistics Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Outside London","85","[c]","35220","31560"
"Leaver CS","2023","30-39","UK Supreme Court","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Outside London","15","[c]","42890","41400"
"Leaver CS","2023","30-39","Welsh Government","Outside London","30","[c]","32310","29430"
"Leaver CS","2023","40-49","Attorney General's Departments","London","95","[c]","55880","55520"
"Leaver CS","2023","40-49","Attorney General's Departments","Outside London","60","[c]","44540","44930"
"Leaver CS","2023","40-49","Cabinet Office","London","120","[c]","66460","61850"
"Leaver CS","2023","40-49","Cabinet Office","Outside London","70","[c]","52390","54710"
"Leaver CS","2023","40-49","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","London","15","[c]","61730","49870"
"Leaver CS","2023","40-49","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Outside London","10","[c]","32230","29660"
"Leaver CS","2023","40-49","Competition and Markets Authority","London","20","[c]","80740","75470"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","London","70","[c]","58640","54650"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","75","[c]","40330","39820"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","London","35","[c]","58210","59030"
"Leaver CS","2023","40-49","Department for Education","London","30","[c]","64370","64790"
"Leaver CS","2023","40-49","Department for Education","Outside London","70","[c]","46410","43790"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","London","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","145","[c]","29720","26170"
"Leaver CS","2023","40-49","Department for International Trade","London","15","[c]","59430","58020"
"Leaver CS","2023","40-49","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","London","35","[c]","55860","53240"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","30","[c]","47410","42880"
"Leaver CS","2023","40-49","Department for Transport","London","35","[c]","53460","55190"
"Leaver CS","2023","40-49","Department for Transport","Outside London","240","[c]","29450","26960"
"Leaver CS","2023","40-49","Department for Work and Pensions","London","170","[c]","35420","31060"
"Leaver CS","2023","40-49","Department for Work and Pensions","Outside London","1010","[c]","28030","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","London","255","[c]","52300","49190"
"Leaver CS","2023","40-49","Department of Health and Social Care","Outside London","290","[c]","40500","37420"
"Leaver CS","2023","40-49","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Outside London","20","[c]","36970","37350"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","London","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Outside London","60","[c]","38690","39010"
"Leaver CS","2023","40-49","HM Revenue and Customs","London","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Outside London","445","[c]","32320","26700"
"Leaver CS","2023","40-49","HM Treasury","London","30","[c]","60880","55000"
"Leaver CS","2023","40-49","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","London","145","[c]","47290","43210"
"Leaver CS","2023","40-49","Home Office","Outside London","220","[c]","30460","25880"
"Leaver CS","2023","40-49","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","London","30","[c]","53010","45480"
"Leaver CS","2023","40-49","Ministry of Defence","Outside London","575","[c]","37570","34180"
"Leaver CS","2023","40-49","Ministry of Defence","Overseas","30","[c]","51490","48690"
"Leaver CS","2023","40-49","Ministry of Defence","Unknown","20","[c]","34880","33710"
"Leaver CS","2023","40-49","Ministry of Justice","London","235","[c]","44000","43650"
"Leaver CS","2023","40-49","Ministry of Justice","Outside London","1095","[c]","30510","21780"
"Leaver CS","2023","40-49","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","London","20","[c]","60580","50160"
"Leaver CS","2023","40-49","National Crime Agency","Outside London","35","[c]","41830","38640"
"Leaver CS","2023","40-49","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Outside London","35","[c]","60040","65690"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","London","40","[c]","62820","61200"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","Outside London","15","[c]","44920","42410"
