"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","AO","Female","45","[c]","21840","22000"
"New entrant CS","2023","Human Resources","South West (England)","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","AO","Female","45","[c]","21950","22150"
"New entrant CS","2023","Human Resources","Wales","AO","Male","30","[c]","22160","22150"
"New entrant CS","2023","Human Resources","Wales","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","EO","Male","30","[c]","29220","30080"
"New entrant CS","2023","Human Resources","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Midlands (England)","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Midlands (England)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Midlands (England)","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East of England","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East of England","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East of England","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North East (England)","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North West (England)","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North West (England)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North West (England)","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South East (England)","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South East (England)","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South East (England)","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South East (England)","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South West (England)","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South West (England)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South West (England)","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wales","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wales","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wales","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wales","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wales","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wales","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","West Midlands (England)","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","West Midlands (England)","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","West Midlands (England)","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Yorkshire and The Humber","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Yorkshire and The Humber","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East of England","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East of England","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","East of England","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","North West (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","North West (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","South East (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","South East (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Wales","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Wales","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Yorkshire and The Humber","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Yorkshire and The Humber","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East Midlands (England)","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East Midlands (England)","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East of England","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East of England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East of England","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East of England","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East of England","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East of England","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East of England","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East of England","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","East of England","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North East (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North East (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North East (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North East (England)","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North East (England)","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North East (England)","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North East (England)","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North West (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North West (England)","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North West (England)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North West (England)","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","North West (England)","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
