"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department of Health and Social Care","Operational Research","Yorkshire and The Humber","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Operational Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","London","Heterosexual / straight","50","50","43190","38180"
"In post","2023","Department of Health and Social Care","Other","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","London","Unknown","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Yorkshire and The Humber","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Other","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","London","Heterosexual / straight","200","195","54790","54690"
"In post","2023","Department of Health and Social Care","Policy","London","LGBO","30","30","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","London","Undeclared","40","40","50860","54660"
"In post","2023","Department of Health and Social Care","Policy","London","Unknown","10","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","Yorkshire and The Humber","Heterosexual / straight","85","80","49650","50830"
"In post","2023","Department of Health and Social Care","Policy","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2023","Department of Health and Social Care","Policy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","London","Heterosexual / straight","40","40","47660","42610"
"In post","2023","Department of Health and Social Care","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Project Delivery","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","East of England","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","London","Unknown","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","Yorkshire and The Humber","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","East of England","Heterosexual / straight","155","150","47440","42130"
"In post","2023","Department of Health and Social Care","Science and Engineering","East of England","LGBO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","East of England","Undeclared","30","30","44900","46550"
"In post","2023","Department of Health and Social Care","Science and Engineering","East of England","Unknown","55","50","49430","46550"
"In post","2023","Department of Health and Social Care","Science and Engineering","London","Heterosexual / straight","435","420","46590","41480"
"In post","2023","Department of Health and Social Care","Science and Engineering","London","LGBO","30","30","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","London","Undeclared","80","75","49460","43230"
"In post","2023","Department of Health and Social Care","Science and Engineering","London","Unknown","155","150","49160","45870"
"In post","2023","Department of Health and Social Care","Science and Engineering","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","North West (England)","Heterosexual / straight","70","65","36340","33710"
"In post","2023","Department of Health and Social Care","Science and Engineering","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","North West (England)","Unknown","20","20","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","Scotland","Unknown","10","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","South East (England)","Heterosexual / straight","95","90","47440","46200"
"In post","2023","Department of Health and Social Care","Science and Engineering","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","South East (England)","Undeclared","20","15","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","South East (England)","Unknown","55","50","51770","53240"
"In post","2023","Department of Health and Social Care","Science and Engineering","South West (England)","Heterosexual / straight","260","250","37730","34300"
"In post","2023","Department of Health and Social Care","Science and Engineering","South West (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","South West (England)","Undeclared","60","55","42120","39460"
"In post","2023","Department of Health and Social Care","Science and Engineering","South West (England)","Unknown","75","70","43020","42190"
"In post","2023","Department of Health and Social Care","Science and Engineering","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","West Midlands (England)","Heterosexual / straight","45","45","37400","35570"
"In post","2023","Department of Health and Social Care","Science and Engineering","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","West Midlands (England)","Undeclared","15","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","West Midlands (England)","Unknown","30","30","39550","36150"
"In post","2023","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","Heterosexual / straight","50","45","39730","35570"
"In post","2023","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","Unknown","15","15","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Social Research","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Social Research","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Social Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","Yorkshire and The Humber","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","East of England","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","East of England","Undeclared","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","London","Heterosexual / straight","850","815","52400","54660"
"In post","2023","Department of Health and Social Care","Unknown","London","LGBO","125","125","54370","54660"
"In post","2023","Department of Health and Social Care","Unknown","London","Undeclared","725","705","48820","44960"
"In post","2023","Department of Health and Social Care","Unknown","North East (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","North West (England)","Heterosexual / straight","35","35","48710","50830"
"In post","2023","Department of Health and Social Care","Unknown","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","North West (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","South East (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","South West (England)","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","South West (England)","Undeclared","25","25","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","West Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Yorkshire and The Humber","Heterosexual / straight","310","295","46070","42280"
"In post","2023","Department of Health and Social Care","Unknown","Yorkshire and The Humber","LGBO","30","30","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Yorkshire and The Humber","Undeclared","200","195","43920","39440"
"In post","2023","Estyn","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Communications","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Estyn","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Digital, Data and Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Inspector of Education and Training","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Inspector of Education and Training","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Inspector of Education and Training","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Inspector of Education and Training","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Inspector of Education and Training","Wales","Heterosexual / straight","55","55","78050","78500"
"In post","2023","Estyn","Inspector of Education and Training","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Inspector of Education and Training","Wales","Unknown","5","5","[c]","[c]"
"In post","2023","Estyn","Inspector of Education and Training","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Inspector of Education and Training","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Knowledge and Information Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Knowledge and Information Management","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Operational Delivery","Wales","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Estyn","Operational Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Operational Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Project Delivery","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Estyn","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Property","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Social Research","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Social Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Social Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Statistics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Statistics","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Statistics","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","Yorkshire and The Humber","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Counter Fraud","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
