"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","South East (England)","North Hampshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","North Hampshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","North Hampshire","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","North Hampshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","North Hampshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","North Hampshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","North Hampshire","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","North Hampshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","North Hampshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","North Hampshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","North Hampshire","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","North Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","North Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","AA/AO","Heterosexual / straight","85","[c]","26430","24070"
"New entrant CS","2023","South East (England)","Oxfordshire CC","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","AA/AO","Unknown","60","[c]","23870","22220"
"New entrant CS","2023","South East (England)","Oxfordshire CC","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","SEO/HEO","Heterosexual / straight","35","[c]","36530","34000"
"New entrant CS","2023","South East (England)","Oxfordshire CC","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Oxfordshire CC","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","AA/AO","Heterosexual / straight","70","[c]","23110","22520"
"New entrant CS","2023","South East (England)","Portsmouth","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","AA/AO","Unknown","150","[c]","23240","22520"
"New entrant CS","2023","South East (England)","Portsmouth","EO","Heterosexual / straight","40","[c]","27190","27080"
"New entrant CS","2023","South East (England)","Portsmouth","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","EO","Unknown","65","[c]","27220","27080"
"New entrant CS","2023","South East (England)","Portsmouth","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","SEO/HEO","Heterosexual / straight","35","[c]","37050","34330"
"New entrant CS","2023","South East (England)","Portsmouth","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","SEO/HEO","Unknown","35","[c]","36150","33830"
"New entrant CS","2023","South East (England)","Portsmouth","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Portsmouth","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","AA/AO","Heterosexual / straight","260","[c]","21650","21200"
"New entrant CS","2023","South East (England)","South Hampshire","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","AA/AO","Unknown","110","[c]","21780","21200"
"New entrant CS","2023","South East (England)","South Hampshire","EO","Heterosexual / straight","50","[c]","26260","24840"
"New entrant CS","2023","South East (England)","South Hampshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","SEO/HEO","Heterosexual / straight","95","[c]","35540","34170"
"New entrant CS","2023","South East (England)","South Hampshire","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","SEO/HEO","Unknown","35","[c]","34920","33570"
"New entrant CS","2023","South East (England)","South Hampshire","Unknown","Heterosexual / straight","35","[c]","20740","19090"
"New entrant CS","2023","South East (England)","South Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","South Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Southampton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Kent","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Kent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Kent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","AA/AO","Heterosexual / straight","110","[c]","26250","25340"
"New entrant CS","2023","South East (England)","West Surrey","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","AA/AO","Unknown","35","[c]","25900","25340"
"New entrant CS","2023","South East (England)","West Surrey","EO","Heterosexual / straight","30","[c]","29120","29080"
"New entrant CS","2023","South East (England)","West Surrey","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","SEO/HEO","Heterosexual / straight","30","[c]","38000","38940"
"New entrant CS","2023","South East (England)","West Surrey","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Surrey","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","EO","Heterosexual / straight","30","[c]","28780","26880"
"New entrant CS","2023","South East (England)","West Sussex (North East)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","EO","Unknown","55","[c]","28780","26750"
"New entrant CS","2023","South East (England)","West Sussex (North East)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (North East)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","SEO/HEO","Heterosexual / straight","30","[c]","39780","40590"
"New entrant CS","2023","South East (England)","West Sussex (South West)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","West Sussex (South West)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Heterosexual / straight","245","[c]","22920","21780"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Unknown","270","[c]","22260","22220"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Heterosexual / straight","105","[c]","28150","27000"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Unknown","65","[c]","26870","26000"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Heterosexual / straight","50","[c]","58950","55750"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Heterosexual / straight","380","[c]","37530","34000"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Unknown","130","[c]","37100","34250"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Heterosexual / straight","125","[c]","32530","27540"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","70","[c]","30700","23640"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bournemouth, Christchurch and Poole","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","AA/AO","Heterosexual / straight","150","[c]","22970","22210"
"New entrant CS","2023","South West (England)","Bristol, City of","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","AA/AO","Unknown","65","[c]","22950","21960"
"New entrant CS","2023","South West (England)","Bristol, City of","EO","Heterosexual / straight","70","[c]","27050","26930"
"New entrant CS","2023","South West (England)","Bristol, City of","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","EO","Unknown","35","[c]","25850","26780"
"New entrant CS","2023","South West (England)","Bristol, City of","G6/G7","Heterosexual / straight","75","[c]","53850","52310"
"New entrant CS","2023","South West (England)","Bristol, City of","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","SEO/HEO","Heterosexual / straight","160","[c]","35930","34970"
"New entrant CS","2023","South West (England)","Bristol, City of","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","SEO/HEO","Unknown","55","[c]","33880","33130"
"New entrant CS","2023","South West (England)","Bristol, City of","Unknown","Heterosexual / straight","35","[c]","22040","23640"
"New entrant CS","2023","South West (England)","Bristol, City of","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Bristol, City of","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
