"Status","Year","Age","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Inner London - East","London","5","5","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","50","45","49330","44250"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","20","20","39580","36890"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Office of Gas and Electricity Markets","East Wales","Outside London","10","10","45750","45440"
"In post","2023","30-39","Office of Gas and Electricity Markets","Inner London - East","London","305","300","51300","48330"
"In post","2023","30-39","Office of Gas and Electricity Markets","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Gas and Electricity Markets","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Gas and Electricity Markets","West Central Scotland","Outside London","255","250","40660","36580"
"In post","2023","30-39","Office of Gas and Electricity Markets","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","85","80","42910","39140"
"In post","2023","30-39","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","48110","51830"
"In post","2023","30-39","Office of Rail and Road","Greater Manchester","Outside London","10","10","46730","44810"
"In post","2023","30-39","Office of Rail and Road","Inner London - East","London","45","45","49930","55990"
"In post","2023","30-39","Office of Rail and Road","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","Office of Rail and Road","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Office of Rail and Road","West Midlands","Outside London","10","10","48730","54030"
"In post","2023","30-39","Office of the Secretary of State for Scotland","Eastern Scotland","Outside London","30","30","54670","54860"
"In post","2023","30-39","Office of the Secretary of State for Scotland","Inner London - West","London","15","15","53230","56080"
"In post","2023","30-39","Office of the Secretary of State for Wales","East Wales","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Wales","Inner London - West","London","5","5","[c]","[c]"
"In post","2023","30-39","Scottish Government","Eastern Scotland","Outside London","4005","3860","39360","37060"
"In post","2023","30-39","Scottish Government","Highlands and Islands","Outside London","220","210","33380","31940"
"In post","2023","30-39","Scottish Government","Inner London - West","London","5","5","[c]","[c]"
"In post","2023","30-39","Scottish Government","North Eastern Scotland","Outside London","295","280","35750","34730"
"In post","2023","30-39","Scottish Government","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","30-39","Scottish Government","Southern Scotland","Outside London","445","420","32930","29450"
"In post","2023","30-39","Scottish Government","West Central Scotland","Outside London","2340","2260","37110","34730"
"In post","2023","30-39","The National Archives","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","The National Archives","Outer London - West and North West","London","125","120","36400","35200"
"In post","2023","30-39","UK Export Finance","Inner London - West","London","115","115","56080","53190"
"In post","2023","30-39","UK Export Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Export Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","East Wales","Outside London","955","905","37800","37760"
"In post","2023","30-39","UK Statistics Authority","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Greater Manchester","Outside London","10","10","40720","38040"
"In post","2023","30-39","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","415","365","36520","37690"
"In post","2023","30-39","UK Statistics Authority","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Inner London - West","London","80","80","50460","54300"
"In post","2023","30-39","UK Statistics Authority","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Tees Valley and Durham","Outside London","35","35","36570","37690"
"In post","2023","30-39","UK Statistics Authority","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Supreme Court","Inner London - West","London","10","10","40410","37230"
"In post","2023","30-39","Water Services Regulation Authority","Inner London - East","London","15","15","56900","52660"
"In post","2023","30-39","Water Services Regulation Authority","West Midlands","Outside London","40","35","48880","45000"
"In post","2023","30-39","Welsh Government","East Wales","Outside London","730","695","42530","39690"
"In post","2023","30-39","Welsh Government","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Welsh Government","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Welsh Government","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Welsh Government","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","30-39","Welsh Government","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Welsh Government","West Wales and The Valleys","Outside London","490","470","36250","32460"
"In post","2023","40-49","Attorney General's Departments","Bedfordshire and Hertfordshire","Outside London","60","50","47970","54100"
"In post","2023","40-49","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","25","47610","55170"
"In post","2023","40-49","Attorney General's Departments","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Attorney General's Departments","Cumbria","Outside London","15","10","42380","49050"
"In post","2023","40-49","Attorney General's Departments","Derbyshire and Nottinghamshire","Outside London","70","65","45620","49050"
"In post","2023","40-49","Attorney General's Departments","Devon","Outside London","25","25","43310","49050"
"In post","2023","40-49","Attorney General's Departments","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Attorney General's Departments","East Anglia","Outside London","25","25","37830","33100"
"In post","2023","40-49","Attorney General's Departments","East Wales","Outside London","90","80","42580","49050"
"In post","2023","40-49","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Outside London","20","15","41870","38940"
"In post","2023","40-49","Attorney General's Departments","Essex","Outside London","65","60","43720","40540"
"In post","2023","40-49","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","60","49830","51270"
"In post","2023","40-49","Attorney General's Departments","Greater Manchester","Outside London","130","120","43140","38940"
"In post","2023","40-49","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","75","75","49770","54100"
"In post","2023","40-49","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Attorney General's Departments","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Attorney General's Departments","Inner London - West","London","1285","1175","56600","58820"
"In post","2023","40-49","Attorney General's Departments","Kent","Outside London","30","30","44980","41620"
"In post","2023","40-49","Attorney General's Departments","Lancashire","Outside London","60","60","41050","44380"
"In post","2023","40-49","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","60","55","44280","51270"
"In post","2023","40-49","Attorney General's Departments","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Attorney General's Departments","Merseyside","Outside London","90","85","40960","33810"
"In post","2023","40-49","Attorney General's Departments","North Yorkshire","Outside London","50","50","46670","40590"
"In post","2023","40-49","Attorney General's Departments","Northumberland, and Tyne and Wear","Outside London","70","65","39910","38940"
"In post","2023","40-49","Attorney General's Departments","Outer London - South","London","10","10","[c]","[c]"
"In post","2023","40-49","Attorney General's Departments","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","40-49","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Attorney General's Departments","Shropshire and Staffordshire","Outside London","30","25","40870","39230"
"In post","2023","40-49","Attorney General's Departments","South Yorkshire","Outside London","30","30","36450","30020"
"In post","2023","40-49","Attorney General's Departments","Surrey, East and West Sussex","Outside London","50","45","47800","54100"
"In post","2023","40-49","Attorney General's Departments","Tees Valley and Durham","Outside London","30","25","35070","26900"
"In post","2023","40-49","Attorney General's Departments","West Midlands","Outside London","160","150","44750","49050"
"In post","2023","40-49","Attorney General's Departments","West Wales and The Valleys","Outside London","25","25","43950","38940"
"In post","2023","40-49","Attorney General's Departments","West Yorkshire","Outside London","160","145","48920","51840"
"In post","2023","40-49","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","25","50180","37100"
"In post","2023","40-49","Cabinet Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","15","15","53950","54610"
"In post","2023","40-49","Cabinet Office","Devon","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","East Anglia","Outside London","85","80","47950","41050"
"In post","2023","40-49","Cabinet Office","East Wales","Outside London","50","50","45580","40620"
"In post","2023","40-49","Cabinet Office","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","95","95","63460","56000"
"In post","2023","40-49","Cabinet Office","Greater Manchester","Outside London","110","105","57190","53720"
"In post","2023","40-49","Cabinet Office","Hampshire and Isle of Wight","Outside London","30","30","63360","58050"
"In post","2023","40-49","Cabinet Office","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Inner London - East","London","355","350","59660","58870"
"In post","2023","40-49","Cabinet Office","Inner London - West","London","720","705","65700","65500"
"In post","2023","40-49","Cabinet Office","Lancashire","Outside London","15","15","58310","65500"
"In post","2023","40-49","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Merseyside","Outside London","120","120","49910","41380"
"In post","2023","40-49","Cabinet Office","North Yorkshire","Outside London","140","135","42200","38460"
"In post","2023","40-49","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","100","95","33130","31380"
"In post","2023","40-49","Cabinet Office","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Outer London - South","London","10","10","71540","71500"
"In post","2023","40-49","Cabinet Office","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Cabinet Office","South Yorkshire","Outside London","30","30","54850","56000"
"In post","2023","40-49","Cabinet Office","Southern Scotland","Outside London","10","10","75240","67530"
"In post","2023","40-49","Cabinet Office","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Unknown","Unknown","35","35","52850","51290"
"In post","2023","40-49","Cabinet Office","West Central Scotland","Outside London","105","100","44520","38050"
"In post","2023","40-49","Cabinet Office","West Midlands","Outside London","70","70","59180","53950"
"In post","2023","40-49","Cabinet Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","West Yorkshire","Outside London","80","80","55600","56000"
"In post","2023","40-49","Chancellor's other departments","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","Inner London - West","London","105","100","70380","65800"
"In post","2023","40-49","Chancellor's other departments","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","Inner London - West","London","20","20","56230","56490"
"In post","2023","40-49","Charity Commission","Merseyside","Outside London","110","105","38350","35590"
"In post","2023","40-49","Competition and Markets Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","Eastern Scotland","Outside London","20","20","67190","73510"
"In post","2023","40-49","Competition and Markets Authority","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","Inner London - East","London","190","180","77820","76720"
"In post","2023","40-49","Competition and Markets Authority","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","20","42200","38000"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","55","50","32290","32110"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Devon","Outside London","565","530","43390","42650"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","30","30","36050","32720"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","840","780","41080","38000"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","45","40","33670","28070"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","50","42660","40280"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","135","130","40220","37750"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","15","15","35220","35560"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Inner London - East","London","80","80","43230","42070"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Inner London - West","London","980","940","59760","57710"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Kent","Outside London","20","20","29610","26520"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","10","10","37030","36770"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","15","15","34150","34400"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","40","40","55190","50310"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","75","75","34500","32110"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Outer London - South","London","15","10","37550","36070"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","25","25","49260","46510"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Outside London","20","20","49180","43190"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","25","25","31520","32110"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","210","200","38990","37750"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","60","60","35690","34870"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","25","25","51120","53030"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Inner London - West","London","260","245","59870","58760"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Bedfordshire and Hertfordshire","Outside London","10","5","[c]","[c]"
"In post","2023","40-49","Department for Education","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Derbyshire and Nottinghamshire","Outside London","115","105","45400","43250"
"In post","2023","40-49","Department for Education","Devon","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Department for Education","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Department for Education","East Anglia","Outside London","20","20","51440","52150"
"In post","2023","40-49","Department for Education","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","70","49730","51360"
"In post","2023","40-49","Department for Education","Greater Manchester","Outside London","285","275","43830","38210"
"In post","2023","40-49","Department for Education","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Department for Education","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Inner London - West","London","555","520","59150","56040"
"In post","2023","40-49","Department for Education","Kent","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Department for Education","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Department for Education","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Department for Education","Northumberland, and Tyne and Wear","Outside London","45","40","46100","46720"
"In post","2023","40-49","Department for Education","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Outer London - South","London","20","20","55740","55530"
"In post","2023","40-49","Department for Education","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","South Yorkshire","Outside London","420","390","45420","41880"
"In post","2023","40-49","Department for Education","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Department for Education","Tees Valley and Durham","Outside London","230","220","43090","38210"
"In post","2023","40-49","Department for Education","West Midlands","Outside London","360","345","47580","51360"
"In post","2023","40-49","Department for Education","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","West Yorkshire","Outside London","35","35","43880","38320"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","125","120","35510","31490"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","120","115","40780","37710"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","35","35","34530","30590"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","420","370","27780","25920"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","60","55","33970","30320"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Devon","Outside London","190","175","32950","30320"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","90","85","38170","37300"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","220","210","37790","37310"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","East Wales","Outside London","40","40","34620","37300"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Outside London","10","10","37580","37300"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","25","25","42800","37760"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Essex","Outside London","15","10","32900","31830"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","300","275","43460","39850"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Greater Manchester","Outside London","10","10","52960","51200"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","15","15","34230","30320"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","130","120","33330","30320"
