"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Animal and Plant Health Agency","South Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Animal and Plant Health Agency","South West Wales","Outside London","55","50","31800","30320"
"In post","2023","40-49","Animal and Plant Health Agency","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Animal and Plant Health Agency","Staffordshire CC","Outside London","30","25","29760","25920"
"In post","2023","40-49","Animal and Plant Health Agency","Suffolk CC","Outside London","10","10","34530","34110"
"In post","2023","40-49","Animal and Plant Health Agency","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Animal and Plant Health Agency","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Animal and Plant Health Agency","Tyneside","Outside London","10","10","38530","33810"
"In post","2023","40-49","Animal and Plant Health Agency","West Surrey","Outside London","135","125","38170","34120"
"In post","2023","40-49","Animal and Plant Health Agency","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Animal and Plant Health Agency","Westminster","London","5","5","[c]","[c]"
"In post","2023","40-49","Animal and Plant Health Agency","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Animal and Plant Health Agency","Worcestershire CC","Outside London","40","40","32860","30640"
"In post","2023","40-49","Animal and Plant Health Agency","York","Outside London","25","25","31500","25920"
"In post","2023","40-49","Attorney General's Office","Westminster","London","10","10","66220","55750"
"In post","2023","40-49","Building Digital UK","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Building Digital UK","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Building Digital UK","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Building Digital UK","Manchester","Outside London","15","15","47940","52010"
"In post","2023","40-49","Building Digital UK","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Building Digital UK","Westminster","London","25","25","56980","57280"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Birmingham","Outside London","15","15","47400","51290"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","45","45","51680","51290"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","15","15","49150","51290"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Glasgow City","Outside London","95","90","41770","34020"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","20","15","45280","40250"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Leeds","Outside London","25","25","48610","51290"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Liverpool","Outside London","10","10","35460","33020"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Manchester","Outside London","35","35","49050","51290"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","15","15","35700","34320"
"In post","2023","40-49","Cabinet Office (excl. agencies)","North Hampshire","Outside London","10","10","51390","41640"
"In post","2023","40-49","Cabinet Office (excl. agencies)","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Norwich and East Norfolk","Outside London","20","20","48470","51290"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Sheffield","Outside London","15","10","46970","51290"
"In post","2023","40-49","Cabinet Office (excl. agencies)","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Tower Hamlets","London","335","325","59300","58460"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Tyneside","Outside London","90","85","31790","26810"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Unknown","Unknown","35","35","52850","51290"
"In post","2023","40-49","Cabinet Office (excl. agencies)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office (excl. agencies)","Westminster","London","495","480","60470","57650"
"In post","2023","40-49","Cabinet Office (excl. agencies)","York","Outside London","130","120","40090","37410"
"In post","2023","40-49","Central Civil Service Fast Stream","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Central Civil Service Fast Stream","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Central Civil Service Fast Stream","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Central Civil Service Fast Stream","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Central Civil Service Fast Stream","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Central Civil Service Fast Stream","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Central Civil Service Fast Stream","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Central Civil Service Fast Stream","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Central Civil Service Fast Stream","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Central Civil Service Fast Stream","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Central Civil Service Fast Stream","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Central Civil Service Fast Stream","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Central Civil Service Fast Stream","Westminster","London","5","5","[c]","[c]"
"In post","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","Dorset","Outside London","55","50","36890","31260"
"In post","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","Suffolk CC","Outside London","130","125","37510","37310"
"In post","2023","40-49","Charity Commission","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","Sefton","Outside London","110","105","38350","35590"
"In post","2023","40-49","Charity Commission","Somerset CC","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Charity Commission","Westminster","London","20","20","56230","56490"
"In post","2023","40-49","Companies House","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Companies House","Belfast","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Companies House","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Companies House","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Companies House","Cardiff and Vale of Glamorgan","Outside London","290","270","35600","32920"
"In post","2023","40-49","Companies House","City of Edinburgh","Outside London","10","10","26490","25610"
"In post","2023","40-49","Companies House","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Companies House","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Companies House","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Companies House","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","Belfast","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","City of Edinburgh","Outside London","20","20","67190","73510"
"In post","2023","40-49","Competition and Markets Authority","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","Tower Hamlets","London","190","180","77820","76720"
"In post","2023","40-49","Criminal Injuries Compensation Authority","Glasgow City","Outside London","85","75","29970","25830"
"In post","2023","40-49","Crown Commercial Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Commercial Service","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Crown Commercial Service","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Commercial Service","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Commercial Service","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Commercial Service","Liverpool","Outside London","85","85","44910","40750"
"In post","2023","40-49","Crown Commercial Service","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Commercial Service","Monmouthshire and Newport","Outside London","25","25","41940","40470"
"In post","2023","40-49","Crown Commercial Service","Norwich and East Norfolk","Outside London","45","45","40980","40450"
"In post","2023","40-49","Crown Commercial Service","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Commercial Service","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Commercial Service","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Commercial Service","Tower Hamlets","London","15","15","59280","57000"
"In post","2023","40-49","Crown Commercial Service","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Commercial Service","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","Outside London","20","20","42100","37940"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Angus and Dundee City","Outside London","25","25","43790","37940"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","City of Edinburgh","Outside London","110","110","49360","52360"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","Outside London","15","15","47580","43440"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","Outside London","10","10","38660","37940"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","Outside London","20","20","39310","31540"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","15","15","31490","24490"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Falkirk","Outside London","15","10","46110","37940"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Glasgow City","Outside London","110","105","48960","39730"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","30","30","51510","52360"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","20","15","45790","33120"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","North Lanarkshire","Outside London","25","25","46550","37940"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Perth and Kinross, and Stirling","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","South Lanarkshire","Outside London","30","25","45750","37940"
"In post","2023","40-49","Crown Office and Procurator Fiscal Service","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Berkshire","Outside London","25","25","47610","55170"
"In post","2023","40-49","Crown Prosecution Service","Birmingham","Outside London","155","145","44890","49050"
"In post","2023","40-49","Crown Prosecution Service","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Brighton and Hove","Outside London","25","25","43500","38660"
"In post","2023","40-49","Crown Prosecution Service","Bristol, City of","Outside London","40","35","45920","49050"
"In post","2023","40-49","Crown Prosecution Service","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Cardiff and Vale of Glamorgan","Outside London","70","65","42340","43010"
"In post","2023","40-49","Crown Prosecution Service","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Devon CC","Outside London","25","25","43310","49050"
"In post","2023","40-49","Crown Prosecution Service","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","East Cumbria","Outside London","10","10","43300","49050"
"In post","2023","40-49","Crown Prosecution Service","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","East Kent","Outside London","30","30","45600","42430"
"In post","2023","40-49","Crown Prosecution Service","Flintshire and Wrexham","Outside London","20","15","42260","49050"
"In post","2023","40-49","Crown Prosecution Service","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Heart of Essex","Outside London","65","60","43720","40540"
"In post","2023","40-49","Crown Prosecution Service","Hertfordshire CC","Outside London","60","50","47970","54100"
"In post","2023","40-49","Crown Prosecution Service","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Kingston upon Hull, City of","Outside London","20","15","41870","38940"
"In post","2023","40-49","Crown Prosecution Service","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Leeds","Outside London","100","90","45960","50000"
"In post","2023","40-49","Crown Prosecution Service","Leicester","Outside London","55","50","44180","51270"
"In post","2023","40-49","Crown Prosecution Service","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Liverpool","Outside London","85","85","41110","33810"
"In post","2023","40-49","Crown Prosecution Service","Manchester","Outside London","125","115","42000","38940"
"In post","2023","40-49","Crown Prosecution Service","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Mid Lancashire","Outside London","60","55","40830","39710"
"In post","2023","40-49","Crown Prosecution Service","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Norwich and East Norfolk","Outside London","15","15","39440","35000"
"In post","2023","40-49","Crown Prosecution Service","Nottingham","Outside London","70","65","45250","49050"
"In post","2023","40-49","Crown Prosecution Service","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Portsmouth","Outside London","25","25","52130","55850"
"In post","2023","40-49","Crown Prosecution Service","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Sheffield","Outside London","30","30","36760","31180"
"In post","2023","40-49","Crown Prosecution Service","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","South Hampshire","Outside London","50","50","48520","54100"
"In post","2023","40-49","Crown Prosecution Service","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","South Teesside","Outside London","25","20","35100","26900"
"In post","2023","40-49","Crown Prosecution Service","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Stoke-on-Trent","Outside London","25","20","39260","34970"
"In post","2023","40-49","Crown Prosecution Service","Suffolk CC","Outside London","10","5","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Swansea","Outside London","25","25","43470","38940"
"In post","2023","40-49","Crown Prosecution Service","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Tyneside","Outside London","65","60","39380","38760"
"In post","2023","40-49","Crown Prosecution Service","Wakefield","Outside London","20","20","40640","38940"
"In post","2023","40-49","Crown Prosecution Service","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","West Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","West Surrey","Outside London","25","25","51630","54100"
"In post","2023","40-49","Crown Prosecution Service","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Westminster","London","460","425","49430","54100"
"In post","2023","40-49","Crown Prosecution Service","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Crown Prosecution Service","York","Outside London","45","45","45780","40080"
"In post","2023","40-49","Defence Electronics and Components Agency","Flintshire and Wrexham","Outside London","70","70","30790","28710"
"In post","2023","40-49","Defence Electronics and Components Agency","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","1820","1750","44770","42620"
"In post","2023","40-49","Defence Equipment and Support","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Central Bedfordshire","Outside London","10","10","39940","41250"
"In post","2023","40-49","Defence Equipment and Support","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Clackmannanshire and Fife","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","Outside London","35","35","32370","35200"
"In post","2023","40-49","Defence Equipment and Support","East Cumbria","Outside London","10","10","22320","21520"
"In post","2023","40-49","Defence Equipment and Support","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","15","15","39910","28050"
"In post","2023","40-49","Defence Equipment and Support","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Glasgow City","Outside London","25","25","41770","42230"
"In post","2023","40-49","Defence Equipment and Support","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Harrow and Hillingdon","London","25","25","29940","26420"
"In post","2023","40-49","Defence Equipment and Support","Lincolnshire CC","Outside London","45","45","38480","38790"
"In post","2023","40-49","Defence Equipment and Support","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","North and West Norfolk","Outside London","20","20","35780","34760"
"In post","2023","40-49","Defence Equipment and Support","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Oxfordshire CC","Outside London","25","25","35350","33000"
"In post","2023","40-49","Defence Equipment and Support","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Plymouth","Outside London","15","15","39860","37680"
"In post","2023","40-49","Defence Equipment and Support","Portsmouth","Outside London","15","15","38870","38150"
"In post","2023","40-49","Defence Equipment and Support","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Somerset CC","Outside London","40","40","41570","42210"
"In post","2023","40-49","Defence Equipment and Support","South Hampshire","Outside London","30","30","27680","28600"
"In post","2023","40-49","Defence Equipment and Support","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Telford and Wrekin","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Warwickshire CC","Outside London","15","15","23430","20480"
"In post","2023","40-49","Defence Equipment and Support","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Equipment and Support","Wiltshire","Outside London","15","15","37980","39460"
"In post","2023","40-49","Defence Science and Technology Laboratory","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Science and Technology Laboratory","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Science and Technology Laboratory","Central Hampshire","Outside London","335","320","49150","49260"
"In post","2023","40-49","Defence Science and Technology Laboratory","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Science and Technology Laboratory","South Hampshire","Outside London","20","20","41150","39890"
"In post","2023","40-49","Defence Science and Technology Laboratory","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Science and Technology Laboratory","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Defence Science and Technology Laboratory","Wiltshire","Outside London","765","735","47190","49260"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","35","30","58310","69620"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Birmingham","Outside London","85","85","44670","42900"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","40","35","42820","39400"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","City of Edinburgh","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Darlington","Outside London","15","15","49700","43470"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester South West","Outside London","40","40","49210","50310"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Hounslow and Richmond upon Thames","London","20","20","49470","50820"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tyneside","Outside London","5","5","[c]","[c]"
