"Status","Year","Organisation","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","215","200","35020","34370"
"In post","2023","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","45","45","38300","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","120","110","33580","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Cheshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","2690","2550","36450","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","LGBO","210","205","34550","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Undeclared","295","275","37480","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Unknown","1295","1220","30800","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Anglia","Outside London","Heterosexual / straight","325","300","32440","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Anglia","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Anglia","Outside London","Undeclared","50","45","34510","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Anglia","Outside London","Unknown","125","110","30730","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Wales","Outside London","Heterosexual / straight","2640","2475","33390","29690"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Wales","Outside London","LGBO","275","265","32290","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Wales","Outside London","Undeclared","265","245","32680","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","East Wales","Outside London","Unknown","1230","1135","29620","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Outside London","Heterosexual / straight","1320","1255","33690","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Outside London","LGBO","140","135","30210","27890"
"In post","2023","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Outside London","Undeclared","135","120","35230","34400"
"In post","2023","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Outside London","Unknown","625","590","29260","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Essex","Outside London","Heterosexual / straight","55","45","38750","36990"
"In post","2023","HM Revenue and Customs (excl. agencies)","Essex","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Essex","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Essex","Outside London","Unknown","35","30","30670","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","945","900","40450","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","85","80","39870","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","140","130","41680","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","315","300","38200","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Greater Manchester","Outside London","Heterosexual / straight","3810","3630","37400","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","Greater Manchester","Outside London","LGBO","340","335","35100","34400"
"In post","2023","HM Revenue and Customs (excl. agencies)","Greater Manchester","Outside London","Undeclared","390","365","37730","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Greater Manchester","Outside London","Unknown","1995","1890","32180","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","540","480","32530","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","LGBO","45","45","33030","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","Undeclared","105","95","34920","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","Unknown","325","290","27090","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Inner London - East","London","Heterosexual / straight","3255","3105","46110","39790"
"In post","2023","HM Revenue and Customs (excl. agencies)","Inner London - East","London","LGBO","205","200","50300","42060"
"In post","2023","HM Revenue and Customs (excl. agencies)","Inner London - East","London","Undeclared","465","445","45970","40270"
"In post","2023","HM Revenue and Customs (excl. agencies)","Inner London - East","London","Unknown","1705","1620","41710","39450"
"In post","2023","HM Revenue and Customs (excl. agencies)","Inner London - West","London","Heterosexual / straight","725","700","62370","65230"
"In post","2023","HM Revenue and Customs (excl. agencies)","Inner London - West","London","LGBO","75","75","63420","65230"
"In post","2023","HM Revenue and Customs (excl. agencies)","Inner London - West","London","Undeclared","100","95","61370","65230"
"In post","2023","HM Revenue and Customs (excl. agencies)","Inner London - West","London","Unknown","270","265","56830","61530"
"In post","2023","HM Revenue and Customs (excl. agencies)","Kent","Outside London","Heterosexual / straight","125","115","32640","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Kent","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Kent","Outside London","Unknown","50","50","33330","34400"
"In post","2023","HM Revenue and Customs (excl. agencies)","Lancashire","Outside London","Heterosexual / straight","1000","890","32740","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Lancashire","Outside London","LGBO","40","35","30420","27890"
"In post","2023","HM Revenue and Customs (excl. agencies)","Lancashire","Outside London","Undeclared","140","125","31270","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Lancashire","Outside London","Unknown","350","305","27190","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","Heterosexual / straight","3490","3290","34960","34400"
"In post","2023","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","LGBO","235","230","33710","28880"
"In post","2023","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","Undeclared","305","285","35580","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","Unknown","1855","1710","29020","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","Heterosexual / straight","1505","1420","33960","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","LGBO","110","105","29580","27890"
"In post","2023","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","Undeclared","110","100","34080","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","Unknown","680","640","29050","27890"
"In post","2023","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","6600","6030","33680","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","LGBO","435","420","32890","28650"
"In post","2023","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Undeclared","605","540","31930","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Unknown","3215","2835","28970","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outer London - South","London","Heterosexual / straight","1715","1625","45830","39790"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outer London - South","London","LGBO","100","95","43890","39450"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outer London - South","London","Undeclared","230","215","43760","39790"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outer London - South","London","Unknown","735","695","41900","39450"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","London","Unknown","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","Heterosexual / straight","775","745","44560","42510"
"In post","2023","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","LGBO","35","35","42510","41780"
"In post","2023","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","Undeclared","85","80","43500","42510"
"In post","2023","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","Unknown","325","305","39880","35330"
"In post","2023","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","Heterosexual / straight","1115","980","29360","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","LGBO","70","65","27860","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","Undeclared","90","80","29130","27890"
"In post","2023","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","Unknown","810","720","26020","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","Heterosexual / straight","370","340","39460","35330"
"In post","2023","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","Undeclared","80","75","41430","42120"
"In post","2023","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","Unknown","220","195","33900","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Outside London","Heterosexual / straight","215","195","25860","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Outside London","Unknown","75","65","25390","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","Heterosexual / straight","2250","2060","33420","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","LGBO","175","165","32120","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","Undeclared","245","215","31930","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","Unknown","810","735","29530","27770"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","Heterosexual / straight","2225","2110","35530","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","LGBO","120","115","34430","32210"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","Undeclared","245","225","35670","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","Unknown","1065","1010","31490","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","Heterosexual / straight","2990","2800","35560","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","LGBO","190","180","34540","32070"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","Undeclared","350","320","34350","34400"
"In post","2023","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","Unknown","1730","1615","30120","27890"
"In post","2023","HM Treasury (excl. agencies)","East Anglia","Outside London","Heterosexual / straight","65","60","30470","25460"
"In post","2023","HM Treasury (excl. agencies)","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","East Anglia","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Inner London - West","London","Heterosexual / straight","1320","1295","49480","54090"
"In post","2023","HM Treasury (excl. agencies)","Inner London - West","London","LGBO","160","155","47650","50060"
"In post","2023","HM Treasury (excl. agencies)","Inner London - West","London","Undeclared","215","210","47030","46620"
"In post","2023","HM Treasury (excl. agencies)","Inner London - West","London","Unknown","50","50","50770","49130"
"In post","2023","HM Treasury (excl. agencies)","Tees Valley and Durham","Outside London","Heterosexual / straight","145","140","43510","32710"
"In post","2023","HM Treasury (excl. agencies)","Tees Valley and Durham","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Tees Valley and Durham","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","40","40","43260","44140"
"In post","2023","Health and Safety Executive","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Bedfordshire and Hertfordshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Bedfordshire and Hertfordshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Cheshire","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Health and Safety Executive","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Cumbria","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","270","255","43610","40840"
"In post","2023","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","Undeclared","55","50","48360","46280"
"In post","2023","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","Unknown","35","35","46400","41700"
"In post","2023","Health and Safety Executive","Devon","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Health and Safety Executive","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Devon","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East Anglia","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East Anglia","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","East Wales","Outside London","Heterosexual / straight","65","65","42450","42940"
"In post","2023","Health and Safety Executive","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East Wales","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","East Wales","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Eastern Scotland","Outside London","Heterosexual / straight","35","30","42960","45520"
"In post","2023","Health and Safety Executive","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Eastern Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Eastern Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Essex","Outside London","Heterosexual / straight","30","30","49820","45930"
"In post","2023","Health and Safety Executive","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Essex","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Essex","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","40","35","45110","42780"
"In post","2023","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","30","30","45880","47250"
"In post","2023","Health and Safety Executive","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Hampshire and Isle of Wight","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Hampshire and Isle of Wight","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Inner London - East","London","Heterosexual / straight","105","100","49730","47320"
"In post","2023","Health and Safety Executive","Inner London - East","London","LGBO","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Inner London - East","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","Inner London - East","London","Unknown","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","Kent","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Merseyside","Outside London","Heterosexual / straight","750","710","40310","35540"
"In post","2023","Health and Safety Executive","Merseyside","Outside London","LGBO","50","50","33750","32800"
"In post","2023","Health and Safety Executive","Merseyside","Outside London","Undeclared","120","110","38340","36630"
"In post","2023","Health and Safety Executive","Merseyside","Outside London","Unknown","95","90","39180","33380"
"In post","2023","Health and Safety Executive","North Eastern Scotland","Outside London","Heterosexual / straight","80","75","78950","87880"
"In post","2023","Health and Safety Executive","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North Eastern Scotland","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","North Eastern Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","North Yorkshire","Outside London","Heterosexual / straight","170","160","35160","32800"
"In post","2023","Health and Safety Executive","North Yorkshire","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Health and Safety Executive","North Yorkshire","Outside London","Undeclared","35","30","36880","33860"
"In post","2023","Health and Safety Executive","North Yorkshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","60","55","42310","43270"
"In post","2023","Health and Safety Executive","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Northumberland, and Tyne and Wear","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","South Yorkshire","Outside London","Heterosexual / straight","50","45","46330","46780"
"In post","2023","Health and Safety Executive","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","South Yorkshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Surrey, East and West Sussex","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Health and Safety Executive","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Surrey, East and West Sussex","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","West Central Scotland","Outside London","Heterosexual / straight","55","50","44300","46570"
"In post","2023","Health and Safety Executive","West Central Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","West Central Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","West Central Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","West Midlands","Outside London","Heterosexual / straight","65","65","47400","47250"
"In post","2023","Health and Safety Executive","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","West Midlands","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","West Midlands","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","West Wales and The Valleys","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","West Yorkshire","Outside London","Heterosexual / straight","80","80","46500","46750"
"In post","2023","Health and Safety Executive","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","West Yorkshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","West Yorkshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","215","195","30780","27580"
"In post","2023","Home Office","Bedfordshire and Hertfordshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Home Office","Bedfordshire and Hertfordshire","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2023","Home Office","Bedfordshire and Hertfordshire","Outside London","Unknown","75","70","28200","25880"
"In post","2023","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","60","55","32840","29820"
"In post","2023","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Home Office","Cheshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Home Office","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Home Office","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Home Office","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Derbyshire and Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Devon","Outside London","Heterosexual / straight","85","75","33490","27650"
"In post","2023","Home Office","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Devon","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2023","Home Office","Devon","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","Home Office","Dorset and Somerset","Outside London","Heterosexual / straight","60","55","30460","27650"
"In post","2023","Home Office","Dorset and Somerset","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Home Office","Dorset and Somerset","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Home Office","Dorset and Somerset","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Home Office","East Anglia","Outside London","Heterosexual / straight","625","560","27370","25880"
"In post","2023","Home Office","East Anglia","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Home Office","East Anglia","Outside London","Undeclared","100","85","27830","26180"
"In post","2023","Home Office","East Anglia","Outside London","Unknown","180","170","24890","22400"
"In post","2023","Home Office","East Wales","Outside London","Heterosexual / straight","470","435","30790","26380"
"In post","2023","Home Office","East Wales","Outside London","LGBO","35","35","31670","26780"
