"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Tax","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Tax","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","HM Treasury (excl. agencies)","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Health and Safety Executive","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Home Office","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Home Office","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Home Office","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Intellectual Property Office","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Met Office","Digital, Data and Technology","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Met Office","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Met Office","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","42300","40580"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Hampshire and Isle of Wight","10","[c]","44870","41190"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice (excl. agencies)","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice (excl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice (excl. agencies)","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","National Crime Agency","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","National Crime Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","National Crime Agency","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","National Crime Agency","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","National Savings and Investments","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Queen Elizabeth II Centre","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Registers of Scotland","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Rural Payments Agency","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Rural Payments Agency","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Standards and Testing Agency","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Standards and Testing Agency","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Standards and Testing Agency","Project Delivery","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Submarine Delivery Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Submarine Delivery Agency","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Submarine Delivery Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","The Insolvency Service","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","The Insolvency Service","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Export Finance","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Space Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Space Agency","Project Delivery","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Statistics Authority","Project Delivery","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","UK Statistics Authority","Project Delivery","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Valuation Office Agency","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Valuation Office Agency","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Valuation Office Agency","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Welsh Revenue Authority","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wilton Park","Policy","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Building Digital UK","Planning","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office (excl. agencies)","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office (excl. agencies)","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office (excl. agencies)","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office (excl. agencies)","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office (excl. agencies)","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cabinet Office (excl. agencies)","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Central Civil Service Fast Stream","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Education (excl. agencies)","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions (excl. agencies)","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions (excl. agencies)","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions (excl. agencies)","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions (excl. agencies)","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions (excl. agencies)","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions (excl. agencies)","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions (excl. agencies)","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department for Work and Pensions (excl. agencies)","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Department of Health and Social Care (excl. agencies)","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Driver and Vehicle Licensing Agency","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Driver and Vehicle Licensing Agency","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Driver and Vehicle Standards Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Driver and Vehicle Standards Agency","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Food Standards Agency","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Other","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Other","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Government Property Agency","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Courts and Tribunals Service","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Courts and Tribunals Service","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Courts and Tribunals Service","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Courts and Tribunals Service","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Revenue and Customs (excl. agencies)","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Revenue and Customs (excl. agencies)","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Revenue and Customs (excl. agencies)","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Revenue and Customs (excl. agencies)","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","HM Revenue and Customs (excl. agencies)","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Health and Safety Executive","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence (excl. agencies)","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence (excl. agencies)","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence (excl. agencies)","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence (excl. agencies)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence (excl. agencies)","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence (excl. agencies)","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence (excl. agencies)","Property","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence (excl. agencies)","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence (excl. agencies)","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence (excl. agencies)","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Defence (excl. agencies)","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Ministry of Justice (excl. agencies)","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Office for Standards in Education, Children's Services and Skills","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Office of Gas and Electricity Markets","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","UK Health Security Agency","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","UK Statistics Authority","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Operational Delivery","Devon","15","[c]","23610","22520"
"Leaver Dept.","2023","Property","Valuation Office Agency","Operational Delivery","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Operational Delivery","Tees Valley and Durham","20","[c]","23160","22520"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Valuation Office Agency","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cabinet Office (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cabinet Office (excl. agencies)","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cabinet Office (excl. agencies)","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cabinet Office (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cabinet Office (excl. agencies)","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cabinet Office (excl. agencies)","Unknown","Inner London - West","50","[c]","39110","35580"
"Leaver Dept.","2023","Security","Cabinet Office (excl. agencies)","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cabinet Office (excl. agencies)","Unknown","North Yorkshire","30","[c]","32370","33020"
"Leaver Dept.","2023","Security","Cabinet Office (excl. agencies)","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cabinet Office (excl. agencies)","Unknown","West Central Scotland","10","[c]","32630","33020"
"Leaver Dept.","2023","Security","Cabinet Office (excl. agencies)","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
