"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Communications","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Debt","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Cabinet Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Work and Pensions","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data & Technology","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
