"Status","Year","Age","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Bristol, City of","Outside London","SCS level","45","40","90510","85000"
"In post","2023","40-49","Bristol, City of","Outside London","SEO/HEO","560","525","37480","37300"
"In post","2023","40-49","Bristol, City of","Outside London","Unknown","70","60","32030","30210"
"In post","2023","40-49","Bromley","London","AA/AO","25","20","25140","25480"
"In post","2023","40-49","Bromley","London","EO","45","40","32020","32520"
"In post","2023","40-49","Bromley","London","G6/G7","10","10","[c]","[c]"
"In post","2023","40-49","Bromley","London","SEO/HEO","25","25","41250","39150"
"In post","2023","40-49","Bromley","London","Unknown","25","25","33160","30840"
"In post","2023","40-49","Buckinghamshire","Outside London","AA/AO","85","80","27290","24220"
"In post","2023","40-49","Buckinghamshire","Outside London","EO","95","90","29780","29120"
"In post","2023","40-49","Buckinghamshire","Outside London","G6/G7","35","35","62880","61130"
"In post","2023","40-49","Buckinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Buckinghamshire","Outside London","SEO/HEO","120","115","40840","40660"
"In post","2023","40-49","Buckinghamshire","Outside London","Unknown","20","15","33970","38290"
"In post","2023","40-49","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA/AO","15","15","27950","25010"
"In post","2023","40-49","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","20","15","29790","28610"
"In post","2023","40-49","Caithness and Sutherland, and Ross and Cromarty","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Caithness and Sutherland, and Ross and Cromarty","Outside London","SEO/HEO","10","10","41120","41500"
"In post","2023","40-49","Calderdale and Kirklees","Outside London","AA/AO","35","25","21570","21690"
"In post","2023","40-49","Calderdale and Kirklees","Outside London","EO","140","125","27990","28120"
"In post","2023","40-49","Calderdale and Kirklees","Outside London","G6/G7","20","20","63690","63070"
"In post","2023","40-49","Calderdale and Kirklees","Outside London","SEO/HEO","30","30","36400","34170"
"In post","2023","40-49","Calderdale and Kirklees","Outside London","Unknown","55","50","31250","29050"
"In post","2023","40-49","Cambridgeshire CC","Outside London","AA/AO","200","190","28850","28880"
"In post","2023","40-49","Cambridgeshire CC","Outside London","EO","145","135","30450","28120"
"In post","2023","40-49","Cambridgeshire CC","Outside London","G6/G7","105","100","59250","55110"
"In post","2023","40-49","Cambridgeshire CC","Outside London","SCS level","10","10","94590","87890"
"In post","2023","40-49","Cambridgeshire CC","Outside London","SEO/HEO","285","275","38700","37590"
"In post","2023","40-49","Cambridgeshire CC","Outside London","Unknown","45","40","32390","31490"
"In post","2023","40-49","Camden and City of London","London","AA/AO","120","110","25730","25480"
"In post","2023","40-49","Camden and City of London","London","EO","70","65","30630","30040"
"In post","2023","40-49","Camden and City of London","London","G6/G7","85","75","80250","75000"
"In post","2023","40-49","Camden and City of London","London","SCS level","10","10","[c]","[c]"
"In post","2023","40-49","Camden and City of London","London","SEO/HEO","95","90","41050","39680"
"In post","2023","40-49","Camden and City of London","London","Unknown","10","10","34120","33050"
"In post","2023","40-49","Cardiff and Vale of Glamorgan","Outside London","AA/AO","465","420","23320","22520"
"In post","2023","40-49","Cardiff and Vale of Glamorgan","Outside London","EO","595","560","28330","28120"
"In post","2023","40-49","Cardiff and Vale of Glamorgan","Outside London","G6/G7","600","575","61430","60760"
"In post","2023","40-49","Cardiff and Vale of Glamorgan","Outside London","SCS level","85","85","85750","81600"
"In post","2023","40-49","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","1180","1125","39900","39690"
"In post","2023","40-49","Cardiff and Vale of Glamorgan","Outside London","Unknown","75","70","35090","35030"
"In post","2023","40-49","Causeway Coast and Glens","Outside London","AA/AO","15","15","22190","22130"
"In post","2023","40-49","Causeway Coast and Glens","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Causeway Coast and Glens","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Central Bedfordshire","Outside London","AA/AO","20","20","22440","22220"
"In post","2023","40-49","Central Bedfordshire","Outside London","EO","30","25","29830","28120"
"In post","2023","40-49","Central Bedfordshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","40-49","Central Bedfordshire","Outside London","SEO/HEO","35","35","39300","40440"
"In post","2023","40-49","Central Hampshire","Outside London","AA/AO","115","110","25290","22220"
"In post","2023","40-49","Central Hampshire","Outside London","EO","140","135","28140","27470"
"In post","2023","40-49","Central Hampshire","Outside London","G6/G7","340","330","57210","56180"
"In post","2023","40-49","Central Hampshire","Outside London","SCS level","15","15","94840","85000"
"In post","2023","40-49","Central Hampshire","Outside London","SEO/HEO","370","355","37910","38910"
"In post","2023","40-49","Central Hampshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Central Valleys","Outside London","AA/AO","135","115","22170","21690"
"In post","2023","40-49","Central Valleys","Outside London","EO","365","345","28290","28120"
"In post","2023","40-49","Central Valleys","Outside London","G6/G7","50","50","63760","63900"
"In post","2023","40-49","Central Valleys","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Central Valleys","Outside London","SEO/HEO","235","230","40190","39690"
"In post","2023","40-49","Central Valleys","Outside London","Unknown","40","40","31070","29050"
"In post","2023","40-49","Cheshire East","Outside London","AA/AO","65","65","25330","23230"
"In post","2023","40-49","Cheshire East","Outside London","EO","65","65","28900","28120"
"In post","2023","40-49","Cheshire East","Outside London","G6/G7","40","40","56900","55240"
"In post","2023","40-49","Cheshire East","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cheshire East","Outside London","SEO/HEO","70","70","38540","37710"
"In post","2023","40-49","Cheshire East","Outside London","Unknown","30","30","30250","26840"
"In post","2023","40-49","Cheshire West and Chester","Outside London","AA/AO","20","20","21880","21690"
"In post","2023","40-49","Cheshire West and Chester","Outside London","EO","35","30","27780","28120"
"In post","2023","40-49","Cheshire West and Chester","Outside London","G6/G7","10","10","60220","61400"
"In post","2023","40-49","Cheshire West and Chester","Outside London","SEO/HEO","10","10","37870","36140"
"In post","2023","40-49","Cheshire West and Chester","Outside London","Unknown","35","30","33600","35030"
"In post","2023","40-49","Chorley and West Lancashire","Outside London","AA/AO","140","130","29330","30440"
"In post","2023","40-49","Chorley and West Lancashire","Outside London","EO","60","55","31310","28480"
"In post","2023","40-49","Chorley and West Lancashire","Outside London","G6/G7","10","10","65260","62810"
"In post","2023","40-49","Chorley and West Lancashire","Outside London","SEO/HEO","80","80","41390","40660"
"In post","2023","40-49","Chorley and West Lancashire","Outside London","Unknown","20","20","32820","34530"
"In post","2023","40-49","City of Edinburgh","Outside London","AA/AO","475","450","24820","23340"
"In post","2023","40-49","City of Edinburgh","Outside London","EO","490","465","30510","29730"
"In post","2023","40-49","City of Edinburgh","Outside London","G6/G7","1030","980","66420","65280"
"In post","2023","40-49","City of Edinburgh","Outside London","SCS level","100","95","90270","85200"
"In post","2023","40-49","City of Edinburgh","Outside London","SEO/HEO","1275","1230","42230","41640"
"In post","2023","40-49","Clackmannanshire and Fife","Outside London","AA/AO","55","50","26000","24710"
"In post","2023","40-49","Clackmannanshire and Fife","Outside London","EO","90","85","31440","29100"
"In post","2023","40-49","Clackmannanshire and Fife","Outside London","G6/G7","15","15","67320","65280"
"In post","2023","40-49","Clackmannanshire and Fife","Outside London","SEO/HEO","60","60","38820","38590"
"In post","2023","40-49","Clackmannanshire and Fife","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Conwy and Denbighshire","Outside London","AA/AO","20","15","23840","24750"
"In post","2023","40-49","Conwy and Denbighshire","Outside London","EO","45","40","28350","28120"
"In post","2023","40-49","Conwy and Denbighshire","Outside London","G6/G7","25","25","62000","60050"
"In post","2023","40-49","Conwy and Denbighshire","Outside London","SEO/HEO","65","65","42260","39690"
"In post","2023","40-49","Conwy and Denbighshire","Outside London","Unknown","20","20","33600","29050"
"In post","2023","40-49","Cornwall and Isles of Scilly","Outside London","AA/AO","110","100","21810","21690"
"In post","2023","40-49","Cornwall and Isles of Scilly","Outside London","EO","100","95","27780","28120"
"In post","2023","40-49","Cornwall and Isles of Scilly","Outside London","G6/G7","30","30","61340","54990"
"In post","2023","40-49","Cornwall and Isles of Scilly","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cornwall and Isles of Scilly","Outside London","SEO/HEO","85","80","36160","34170"
"In post","2023","40-49","Cornwall and Isles of Scilly","Outside London","Unknown","25","25","30430","26840"
"In post","2023","40-49","Coventry","Outside London","AA/AO","50","45","22220","21690"
"In post","2023","40-49","Coventry","Outside London","EO","70","65","28570","28120"
"In post","2023","40-49","Coventry","Outside London","G6/G7","255","245","56260","52150"
"In post","2023","40-49","Coventry","Outside London","SCS level","25","25","89250","81600"
"In post","2023","40-49","Coventry","Outside London","SEO/HEO","225","215","37050","37590"
"In post","2023","40-49","Coventry","Outside London","Unknown","35","30","33660","30810"
"In post","2023","40-49","Croydon","London","AA/AO","335","305","26230","26400"
"In post","2023","40-49","Croydon","London","EO","575","545","30890","30410"
"In post","2023","40-49","Croydon","London","G6/G7","650","630","66270","64980"
"In post","2023","40-49","Croydon","London","SCS level","45","45","88190","81750"
"In post","2023","40-49","Croydon","London","SEO/HEO","1010","980","41320","41020"
"In post","2023","40-49","Croydon","London","Unknown","40","35","37400","39030"
"In post","2023","40-49","Darlington","Outside London","AA/AO","20","20","22600","21780"
"In post","2023","40-49","Darlington","Outside London","EO","50","50","26890","26940"
"In post","2023","40-49","Darlington","Outside London","G6/G7","120","120","55890","52000"
"In post","2023","40-49","Darlington","Outside London","SCS level","15","15","91330","82700"
"In post","2023","40-49","Darlington","Outside London","SEO/HEO","185","175","36270","37590"
"In post","2023","40-49","Darlington","Outside London","Unknown","20","20","29850","23640"
"In post","2023","40-49","Derby","Outside London","AA/AO","110","95","23070","21690"
"In post","2023","40-49","Derby","Outside London","EO","80","70","28860","28120"
"In post","2023","40-49","Derby","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","40-49","Derby","Outside London","SEO/HEO","25","25","37490","34170"
"In post","2023","40-49","Derby","Outside London","Unknown","70","65","32760","30810"
"In post","2023","40-49","Derry City and Strabane","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Derry City and Strabane","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Devon CC","Outside London","AA/AO","340","300","24170","22150"
"In post","2023","40-49","Devon CC","Outside London","EO","290","260","28250","28120"
"In post","2023","40-49","Devon CC","Outside London","G6/G7","330","310","53560","50160"
"In post","2023","40-49","Devon CC","Outside London","SCS level","15","15","83610","76820"
"In post","2023","40-49","Devon CC","Outside London","SEO/HEO","480","450","38060","38200"
"In post","2023","40-49","Devon CC","Outside London","Unknown","25","25","30980","27940"
"In post","2023","40-49","Dorset","Outside London","AA/AO","175","170","26620","24350"
"In post","2023","40-49","Dorset","Outside London","EO","120","115","30060","28120"
"In post","2023","40-49","Dorset","Outside London","G6/G7","30","30","59990","58520"
"In post","2023","40-49","Dorset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Dorset","Outside London","SEO/HEO","140","130","38300","37310"
"In post","2023","40-49","Dorset","Outside London","Unknown","25","20","27760","26840"
"In post","2023","40-49","Dudley","Outside London","AA/AO","120","100","21810","21690"
"In post","2023","40-49","Dudley","Outside London","EO","140","125","28020","28120"
"In post","2023","40-49","Dudley","Outside London","G6/G7","10","10","55930","50160"
"In post","2023","40-49","Dudley","Outside London","SEO/HEO","35","35","36380","34170"
"In post","2023","40-49","Dudley","Outside London","Unknown","20","20","32140","32040"
"In post","2023","40-49","Dumfries and Galloway","Outside London","AA/AO","45","40","26110","25010"
"In post","2023","40-49","Dumfries and Galloway","Outside London","EO","45","40","32170","31940"
"In post","2023","40-49","Dumfries and Galloway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Dumfries and Galloway","Outside London","SEO/HEO","20","20","40330","38530"
"In post","2023","40-49","Durham","Outside London","AA/AO","645","585","25280","22520"
"In post","2023","40-49","Durham","Outside London","EO","300","280","29090","28120"
"In post","2023","40-49","Durham","Outside London","G6/G7","60","55","60490","58480"
"In post","2023","40-49","Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Durham","Outside London","SEO/HEO","225","220","39210","38910"
"In post","2023","40-49","Durham","Outside London","Unknown","60","55","33760","37440"
"In post","2023","40-49","Ealing","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ealing","London","EO","45","40","32370","32520"
"In post","2023","40-49","Ealing","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ealing","London","SEO/HEO","15","15","39740","39150"
"In post","2023","40-49","Ealing","London","Unknown","15","15","37000","35430"
"In post","2023","40-49","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","80","70","23050","21690"
"In post","2023","40-49","East Ayrshire and North Ayrshire mainland","Outside London","EO","100","90","28940","28120"
"In post","2023","40-49","East Ayrshire and North Ayrshire mainland","Outside London","G6/G7","15","15","58520","52360"
"In post","2023","40-49","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","50","50","37500","35200"
"In post","2023","40-49","East Cumbria","Outside London","AA/AO","110","95","22540","22150"
"In post","2023","40-49","East Cumbria","Outside London","EO","80","70","26980","26240"
"In post","2023","40-49","East Cumbria","Outside London","G6/G7","35","35","55480","50340"
"In post","2023","40-49","East Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","East Cumbria","Outside London","SEO/HEO","80","70","35880","37300"
"In post","2023","40-49","East Cumbria","Outside London","Unknown","30","25","34630","30810"
"In post","2023","40-49","East Derbyshire","Outside London","AA/AO","20","15","21690","21690"
"In post","2023","40-49","East Derbyshire","Outside London","EO","30","25","27870","28120"
"In post","2023","40-49","East Derbyshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","40-49","East Derbyshire","Outside London","SEO/HEO","15","15","35610","34170"
"In post","2023","40-49","East Derbyshire","Outside London","Unknown","20","20","35450","38290"
"In post","2023","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AA/AO","205","200","30480","27480"
"In post","2023","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","100","100","34030","34040"
"In post","2023","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G6/G7","20","20","71110","68180"
"In post","2023","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO/HEO","65","65","43280","41800"
"In post","2023","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","15","15","41190","40270"
"In post","2023","40-49","East Kent","Outside London","AA/AO","185","165","24230","25610"
"In post","2023","40-49","East Kent","Outside London","EO","580","545","27390","26180"
"In post","2023","40-49","East Kent","Outside London","G6/G7","50","50","59310","55170"
"In post","2023","40-49","East Kent","Outside London","SEO/HEO","305","295","35910","34560"
"In post","2023","40-49","East Kent","Outside London","Unknown","30","30","35560","38290"
"In post","2023","40-49","East Lancashire","Outside London","AA/AO","15","10","21360","21730"
"In post","2023","40-49","East Lancashire","Outside London","EO","65","55","27950","28120"
"In post","2023","40-49","East Lancashire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","40-49","East Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","East Lancashire","Outside London","SEO/HEO","15","15","36430","34170"
"In post","2023","40-49","East Lancashire","Outside London","Unknown","40","35","31330","29050"
"In post","2023","40-49","East Lothian and Midlothian","Outside London","EO","20","20","27980","28120"
"In post","2023","40-49","East Lothian and Midlothian","Outside London","G6/G7","10","5","[c]","[c]"
"In post","2023","40-49","East Lothian and Midlothian","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","40-49","East Merseyside","Outside London","AA/AO","60","50","21920","21690"
"In post","2023","40-49","East Merseyside","Outside London","EO","95","90","28350","28120"
"In post","2023","40-49","East Merseyside","Outside London","G6/G7","15","15","64590","66170"
"In post","2023","40-49","East Merseyside","Outside London","SEO/HEO","45","45","37190","34170"
"In post","2023","40-49","East Merseyside","Outside London","Unknown","55","55","33980","32050"
"In post","2023","40-49","East Riding of Yorkshire","Outside London","AA/AO","160","155","28650","28880"
"In post","2023","40-49","East Riding of Yorkshire","Outside London","EO","120","115","30490","28120"
"In post","2023","40-49","East Riding of Yorkshire","Outside London","G6/G7","15","15","59080","59400"
"In post","2023","40-49","East Riding of Yorkshire","Outside London","SEO/HEO","65","65","40020","39440"
"In post","2023","40-49","East Riding of Yorkshire","Outside London","Unknown","15","15","33920","33540"
"In post","2023","40-49","East Surrey","Outside London","AA/AO","90","90","32640","34110"
"In post","2023","40-49","East Surrey","Outside London","EO","40","40","34720","32240"
"In post","2023","40-49","East Surrey","Outside London","G6/G7","15","15","73870","70980"
"In post","2023","40-49","East Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","East Surrey","Outside London","SEO/HEO","45","40","44190","44220"
"In post","2023","40-49","East Surrey","Outside London","Unknown","10","5","[c]","[c]"
"In post","2023","40-49","East Sussex CC","Outside London","AA/AO","145","125","24010","21690"
"In post","2023","40-49","East Sussex CC","Outside London","EO","160","145","28110","28120"
"In post","2023","40-49","East Sussex CC","Outside London","G6/G7","35","35","63070","62060"
"In post","2023","40-49","East Sussex CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","East Sussex CC","Outside London","SEO/HEO","85","80","37280","34170"
"In post","2023","40-49","East Sussex CC","Outside London","Unknown","30","25","32600","30810"
"In post","2023","40-49","Enfield","London","AA/AO","10","5","[c]","[c]"
"In post","2023","40-49","Enfield","London","EO","25","25","32510","32520"
"In post","2023","40-49","Enfield","London","G6/G7","5","5","[c]","[c]"
"In post","2023","40-49","Enfield","London","SEO/HEO","10","10","39470","39150"
"In post","2023","40-49","Enfield","London","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Essex Haven Gateway","Outside London","AA/AO","30","30","25730","23430"
"In post","2023","40-49","Essex Haven Gateway","Outside London","EO","80","75","29880","31280"
"In post","2023","40-49","Essex Haven Gateway","Outside London","G6/G7","15","15","64500","59070"
"In post","2023","40-49","Essex Haven Gateway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Essex Haven Gateway","Outside London","SEO/HEO","50","50","39780","38800"
"In post","2023","40-49","Essex Haven Gateway","Outside London","Unknown","25","25","35390","29050"
"In post","2023","40-49","Essex Thames Gateway","Outside London","AA/AO","65","55","25040","25610"
"In post","2023","40-49","Essex Thames Gateway","Outside London","EO","85","75","30930","31280"
"In post","2023","40-49","Essex Thames Gateway","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","40-49","Essex Thames Gateway","Outside London","SEO/HEO","25","20","38800","37520"
"In post","2023","40-49","Essex Thames Gateway","Outside London","Unknown","25","20","36840","38290"
"In post","2023","40-49","Falkirk","Outside London","AA/AO","190","155","22670","21690"
"In post","2023","40-49","Falkirk","Outside London","EO","190","175","30550","28120"
"In post","2023","40-49","Falkirk","Outside London","G6/G7","15","15","58670","54170"
"In post","2023","40-49","Falkirk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Falkirk","Outside London","SEO/HEO","70","65","38480","38320"
"In post","2023","40-49","Fermanagh and Omagh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Fermanagh and Omagh","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Fermanagh and Omagh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Flintshire and Wrexham","Outside London","AA/AO","155","145","25030","23230"
"In post","2023","40-49","Flintshire and Wrexham","Outside London","EO","135","130","29100","28120"
"In post","2023","40-49","Flintshire and Wrexham","Outside London","G6/G7","30","30","58440","59010"
"In post","2023","40-49","Flintshire and Wrexham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Flintshire and Wrexham","Outside London","SEO/HEO","90","90","39870","38470"
"In post","2023","40-49","Flintshire and Wrexham","Outside London","Unknown","40","40","33120","35030"
"In post","2023","40-49","Glasgow City","Outside London","AA/AO","915","830","22750","22220"
"In post","2023","40-49","Glasgow City","Outside London","EO","865","825","28780","28120"
"In post","2023","40-49","Glasgow City","Outside London","G6/G7","655","635","64030","65280"
"In post","2023","40-49","Glasgow City","Outside London","SCS level","30","30","85000","83530"
"In post","2023","40-49","Glasgow City","Outside London","SEO/HEO","1225","1190","39240","37830"
"In post","2023","40-49","Gloucestershire CC","Outside London","AA/AO","50","45","26910","23390"
"In post","2023","40-49","Gloucestershire CC","Outside London","EO","105","95","27970","28120"
"In post","2023","40-49","Gloucestershire CC","Outside London","G6/G7","30","30","60070","56180"
"In post","2023","40-49","Gloucestershire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Gloucestershire CC","Outside London","SEO/HEO","85","85","36500","34850"
"In post","2023","40-49","Gloucestershire CC","Outside London","Unknown","35","35","32250","29930"
"In post","2023","40-49","Greater Manchester North East","Outside London","AA/AO","40","35","27660","28040"
"In post","2023","40-49","Greater Manchester North East","Outside London","EO","95","90","28690","28120"
"In post","2023","40-49","Greater Manchester North East","Outside London","G6/G7","10","10","61570","66170"
"In post","2023","40-49","Greater Manchester North East","Outside London","SEO/HEO","45","45","39840","38470"
"In post","2023","40-49","Greater Manchester North East","Outside London","Unknown","70","65","30760","29050"
"In post","2023","40-49","Greater Manchester North West","Outside London","AA/AO","230","205","23600","21690"
"In post","2023","40-49","Greater Manchester North West","Outside London","EO","145","130","28180","28120"
"In post","2023","40-49","Greater Manchester North West","Outside London","G6/G7","15","15","68020","65510"
"In post","2023","40-49","Greater Manchester North West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Greater Manchester North West","Outside London","SEO/HEO","55","55","38930","36280"
"In post","2023","40-49","Greater Manchester North West","Outside London","Unknown","70","70","32550","30810"
"In post","2023","40-49","Greater Manchester South East","Outside London","AA/AO","85","80","21690","21690"
"In post","2023","40-49","Greater Manchester South East","Outside London","EO","50","45","27910","28120"
"In post","2023","40-49","Greater Manchester South East","Outside London","G6/G7","15","15","59900","56140"
"In post","2023","40-49","Greater Manchester South East","Outside London","SEO/HEO","20","15","36390","34170"
"In post","2023","40-49","Greater Manchester South East","Outside London","Unknown","30","30","34940","33340"
"In post","2023","40-49","Greater Manchester South West","Outside London","AA/AO","390","355","22250","22520"
"In post","2023","40-49","Greater Manchester South West","Outside London","EO","475","455","27680","28120"
"In post","2023","40-49","Greater Manchester South West","Outside London","G6/G7","365","360","59990","57970"
"In post","2023","40-49","Greater Manchester South West","Outside London","SCS level","15","15","95590","81820"
"In post","2023","40-49","Greater Manchester South West","Outside London","SEO/HEO","845","825","37510","35000"
"In post","2023","40-49","Greater Manchester South West","Outside London","Unknown","50","50","32340","29050"
"In post","2023","40-49","Gwent Valleys","Outside London","AA/AO","25","20","22840","21780"
"In post","2023","40-49","Gwent Valleys","Outside London","EO","75","70","28280","28120"
"In post","2023","40-49","Gwent Valleys","Outside London","G6/G7","10","10","61540","61970"
"In post","2023","40-49","Gwent Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Gwent Valleys","Outside London","SEO/HEO","40","40","42440","39690"
"In post","2023","40-49","Gwent Valleys","Outside London","Unknown","30","25","35680","38100"
"In post","2023","40-49","Gwynedd","Outside London","AA/AO","60","55","22170","21690"
"In post","2023","40-49","Gwynedd","Outside London","EO","55","50","27990","28120"
"In post","2023","40-49","Gwynedd","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","40-49","Gwynedd","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Gwynedd","Outside London","SEO/HEO","35","35","36980","37700"
"In post","2023","40-49","Gwynedd","Outside London","Unknown","25","25","31550","29050"
"In post","2023","40-49","Hackney and Newham","London","AA/AO","170","145","26080","26400"
"In post","2023","40-49","Hackney and Newham","London","EO","390","355","32040","32520"
"In post","2023","40-49","Hackney and Newham","London","G6/G7","350","335","68630","65230"
"In post","2023","40-49","Hackney and Newham","London","SCS level","40","40","88610","81900"
"In post","2023","40-49","Hackney and Newham","London","SEO/HEO","590","575","41670","39790"
"In post","2023","40-49","Hackney and Newham","London","Unknown","25","25","34860","33050"
"In post","2023","40-49","Haringey and Islington","London","AA/AO","120","115","30120","28400"
"In post","2023","40-49","Haringey and Islington","London","EO","95","90","33210","32520"
"In post","2023","40-49","Haringey and Islington","London","G6/G7","10","10","66640","70250"
"In post","2023","40-49","Haringey and Islington","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Haringey and Islington","London","SEO/HEO","45","45","42030","39150"
"In post","2023","40-49","Haringey and Islington","London","Unknown","60","55","37760","42290"
"In post","2023","40-49","Harrow and Hillingdon","London","AA/AO","130","120","26340","26400"
"In post","2023","40-49","Harrow and Hillingdon","London","EO","485","450","30610","30070"
"In post","2023","40-49","Harrow and Hillingdon","London","G6/G7","40","35","65480","59750"
"In post","2023","40-49","Harrow and Hillingdon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Harrow and Hillingdon","London","SEO/HEO","220","215","38760","36310"
"In post","2023","40-49","Harrow and Hillingdon","London","Unknown","15","15","34700","33940"
"In post","2023","40-49","Hartlepool and Stockton-on-Tees","Outside London","AA/AO","120","110","27240","28880"
"In post","2023","40-49","Hartlepool and Stockton-on-Tees","Outside London","EO","70","65","29670","28120"
"In post","2023","40-49","Hartlepool and Stockton-on-Tees","Outside London","G6/G7","10","10","68230","64500"
"In post","2023","40-49","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","50","45","40680","39290"
"In post","2023","40-49","Hartlepool and Stockton-on-Tees","Outside London","Unknown","60","50","33690","33340"
"In post","2023","40-49","Heart of Essex","Outside London","AA/AO","80","75","27110","25340"
"In post","2023","40-49","Heart of Essex","Outside London","EO","65","60","30420","30560"
"In post","2023","40-49","Heart of Essex","Outside London","G6/G7","35","30","61560","61400"
"In post","2023","40-49","Heart of Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Heart of Essex","Outside London","SEO/HEO","55","50","41540","40540"
"In post","2023","40-49","Heart of Essex","Outside London","Unknown","45","40","31020","29050"
"In post","2023","40-49","Herefordshire, County of","Outside London","AA/AO","35","35","24700","22220"
"In post","2023","40-49","Herefordshire, County of","Outside London","EO","30","30","29620","28120"
"In post","2023","40-49","Herefordshire, County of","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","40-49","Herefordshire, County of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Herefordshire, County of","Outside London","SEO/HEO","20","20","37580","34300"
"In post","2023","40-49","Herefordshire, County of","Outside London","Unknown","10","10","30180","29050"
"In post","2023","40-49","Hertfordshire CC","Outside London","AA/AO","120","110","26900","25610"
"In post","2023","40-49","Hertfordshire CC","Outside London","EO","160","150","31590","31280"
"In post","2023","40-49","Hertfordshire CC","Outside London","G6/G7","130","125","60660","59540"
"In post","2023","40-49","Hertfordshire CC","Outside London","SCS level","15","15","85610","80500"
"In post","2023","40-49","Hertfordshire CC","Outside London","SEO/HEO","175","170","41080","40660"
"In post","2023","40-49","Hertfordshire CC","Outside London","Unknown","55","45","34050","38290"
"In post","2023","40-49","Hounslow and Richmond upon Thames","London","AA/AO","165","145","28860","26400"
"In post","2023","40-49","Hounslow and Richmond upon Thames","London","EO","170","160","31490","30200"
