"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Chancellor's other departments","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Chancellor's other departments","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Chancellor's other departments","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Chancellor's other departments","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Chancellor's other departments","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Chancellor's other departments","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Charity Commission","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Charity Commission","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Charity Commission","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Charity Commission","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Charity Commission","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Charity Commission","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Charity Commission","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Charity Commission","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Competition and Markets Authority","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Competition and Markets Authority","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Competition and Markets Authority","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Competition and Markets Authority","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Competition and Markets Authority","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Competition and Markets Authority","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Competition and Markets Authority","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Competition and Markets Authority","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Competition and Markets Authority","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Competition and Markets Authority","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Competition and Markets Authority","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","London","G6","50","[c]","67130","65180"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","London","G7","110","[c]","54440","53600"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","London","HEO","60","[c]","33780","33570"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","London","SCS level","35","[c]","81090","75320"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","London","SEO","80","[c]","40800","40050"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","North West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","North West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Scotland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South West (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South West (England)","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","30","[c]","33330","33430"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","30","[c]","41130","40440"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Wales","AO","30","[c]","22320","22740"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Wales","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Wales","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Wales","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Wales","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Wales","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Digital, Culture, Media and Sport","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Digital, Culture, Media and Sport","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Digital, Culture, Media and Sport","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Digital, Culture, Media and Sport","London","G7","55","[c]","54220","53030"
"Leaver CS","2023","White","Department for Digital, Culture, Media and Sport","London","HEO","60","[c]","35830","35620"
"Leaver CS","2023","White","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North East (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North East (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North East (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North West (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North West (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","North West (England)","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","West Midlands (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","West Midlands (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Education","Yorkshire and The Humber","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East of England","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East of England","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East of England","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East of England","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North East (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North West (England)","AO","30","[c]","21990","22150"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North West (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North West (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","North West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South East (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South East (England)","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South East (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South East (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South West (England)","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South West (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South West (England)","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South West (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South West (England)","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","London","G7","35","[c]","54100","53590"
"Leaver CS","2023","White","Department for International Trade","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","Wales","G7","[c]","[c]","[c]","[c]"
