"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Disclosure Scotland","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Disclosure Scotland","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Disclosure Scotland","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Education Scotland","Unknown","AA","10","[c]","22500","22180"
"New entrant CS","2023","Unknown","Education Scotland","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Education Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Education Scotland","Unknown","G6","15","[c]","69970","70540"
"New entrant CS","2023","Unknown","Education Scotland","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Education Scotland","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Education Scotland","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Scotland","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Scotland","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Scotland","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Scotland","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Scotland","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Scotland","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Operational Delivery","SEO","20","[c]","38310","37710"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Medicine","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Medicine","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Medicine","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Other","EO","10","[c]","27900","27840"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Met Office","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Met Office","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Unknown","AA","20","[c]","22590","22180"
"New entrant CS","2023","Unknown","National Records of Scotland","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Unknown","EO","20","[c]","29100","29100"
"New entrant CS","2023","Unknown","National Records of Scotland","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Unknown","HEO","10","[c]","34340","33520"
"New entrant CS","2023","Unknown","National Records of Scotland","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Unknown","EO","20","[c]","24920","23450"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Scottish Charity Regulator","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Scottish Charity Regulator","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Scottish Charity Regulator","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Other","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","AA","70","[c]","23870","22180"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","AO","80","[c]","26190","25710"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","EO","145","[c]","29550","29100"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","G6","35","[c]","73540","73540"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","G7","135","[c]","56300","52360"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","HEO","245","[c]","34520","33520"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","SCS level","15","[c]","90040","81890"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","SEO","165","[c]","43690","41640"
"New entrant CS","2023","Unknown","Scottish Housing Regulator","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Housing Regulator","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Prison Service","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Unknown","AO","60","[c]","25710","25710"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Unknown","AA","760","[c]","22210","22180"
"New entrant CS","2023","Unknown","Social Security Scotland","Unknown","AO","30","[c]","25770","25710"
"New entrant CS","2023","Unknown","Social Security Scotland","Unknown","EO","710","[c]","29410","29100"
"New entrant CS","2023","Unknown","Social Security Scotland","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Unknown","G7","20","[c]","57970","58850"
"New entrant CS","2023","Unknown","Social Security Scotland","Unknown","HEO","235","[c]","35700","35020"
"New entrant CS","2023","Unknown","Social Security Scotland","Unknown","SEO","80","[c]","44930","44890"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Unknown","AA","55","[c]","22180","22180"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Unknown","HEO","15","[c]","33520","33520"
"New entrant CS","2023","Unknown","Transport Scotland","Unknown","SEO","10","[c]","44170","41640"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Economics","SEO","[c]","[c]","[c]","[c]"
