"Status","Year","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Yorkshire and The Humber","Unknown","Unknown","Heterosexual / straight","1855","1715","30470","29050"
"In post","2023","Yorkshire and The Humber","Unknown","Unknown","LGBO","145","145","28780","26840"
"In post","2023","Yorkshire and The Humber","Unknown","Unknown","Undeclared","130","115","33060","33890"
"In post","2023","Yorkshire and The Humber","Unknown","Unknown","Unknown","295","270","26950","25280"
"Leaver CS","2023","East Midlands (England)","AA/AO","AA","Heterosexual / straight","90","[c]","20920","20750"
"Leaver CS","2023","East Midlands (England)","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","AA/AO","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","AA/AO","AA","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","AA/AO","AO","Heterosexual / straight","510","[c]","21950","21690"
"Leaver CS","2023","East Midlands (England)","AA/AO","AO","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","AA/AO","AO","Undeclared","60","[c]","22280","21690"
"Leaver CS","2023","East Midlands (England)","AA/AO","AO","Unknown","280","[c]","22150","21780"
"Leaver CS","2023","East Midlands (England)","EO","EO","Heterosexual / straight","370","[c]","27640","27570"
"Leaver CS","2023","East Midlands (England)","EO","EO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","EO","EO","Undeclared","40","[c]","27900","27510"
"Leaver CS","2023","East Midlands (England)","EO","EO","Unknown","145","[c]","27130","27570"
"Leaver CS","2023","East Midlands (England)","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","G6/G7","G7","Heterosexual / straight","55","[c]","56540","56450"
"Leaver CS","2023","East Midlands (England)","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","G6/G7","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","SEO/HEO","HEO","Heterosexual / straight","135","[c]","33820","33820"
"Leaver CS","2023","East Midlands (England)","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","SEO/HEO","HEO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","SEO/HEO","SEO","Heterosexual / straight","105","[c]","41860","41000"
"Leaver CS","2023","East Midlands (England)","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","SEO/HEO","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","SEO/HEO","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Unknown","Unknown","Heterosexual / straight","95","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Unknown","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","East of England","AA/AO","AA","Heterosexual / straight","145","[c]","21020","19930"
"Leaver CS","2023","East of England","AA/AO","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","AA/AO","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","AA/AO","AA","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","East of England","AA/AO","AO","Heterosexual / straight","490","[c]","23330","22220"
"Leaver CS","2023","East of England","AA/AO","AO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","East of England","AA/AO","AO","Undeclared","50","[c]","22920","22280"
"Leaver CS","2023","East of England","AA/AO","AO","Unknown","225","[c]","23010","22400"
"Leaver CS","2023","East of England","EO","EO","Heterosexual / straight","490","[c]","28590","28120"
"Leaver CS","2023","East of England","EO","EO","LGBO","35","[c]","28790","28120"
"Leaver CS","2023","East of England","EO","EO","Undeclared","55","[c]","28680","28120"
"Leaver CS","2023","East of England","EO","EO","Unknown","130","[c]","28220","27570"
"Leaver CS","2023","East of England","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","G6/G7","G7","Heterosexual / straight","50","[c]","57380","54100"
"Leaver CS","2023","East of England","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SCS level","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SEO/HEO","HEO","Heterosexual / straight","135","[c]","34610","33990"
"Leaver CS","2023","East of England","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SEO/HEO","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SEO/HEO","HEO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SEO/HEO","SEO","Heterosexual / straight","110","[c]","42940","41660"
"Leaver CS","2023","East of England","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SEO/HEO","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","SEO/HEO","SEO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Unknown","Unknown","Heterosexual / straight","130","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Unknown","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Unknown","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","London","AA/AO","AA","Heterosexual / straight","140","[c]","22840","23000"
"Leaver CS","2023","London","AA/AO","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","London","AA/AO","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","London","AA/AO","AA","Unknown","105","[c]","22760","23500"
"Leaver CS","2023","London","AA/AO","AO","Heterosexual / straight","780","[c]","24770","25480"
"Leaver CS","2023","London","AA/AO","AO","LGBO","70","[c]","24320","24490"
"Leaver CS","2023","London","AA/AO","AO","Undeclared","95","[c]","24550","25480"
"Leaver CS","2023","London","AA/AO","AO","Unknown","545","[c]","24880","25480"
"Leaver CS","2023","London","EO","EO","Heterosexual / straight","1340","[c]","30190","31000"
"Leaver CS","2023","London","EO","EO","LGBO","140","[c]","30130","30990"
"Leaver CS","2023","London","EO","EO","Undeclared","200","[c]","30210","30770"
"Leaver CS","2023","London","EO","EO","Unknown","585","[c]","29040","29750"
"Leaver CS","2023","London","G6/G7","G6","Heterosexual / straight","435","[c]","69940","68710"
"Leaver CS","2023","London","G6/G7","G6","LGBO","55","[c]","66970","66300"
"Leaver CS","2023","London","G6/G7","G6","Undeclared","75","[c]","71650","70040"
"Leaver CS","2023","London","G6/G7","G6","Unknown","220","[c]","70650","67890"
"Leaver CS","2023","London","G6/G7","G7","Heterosexual / straight","1035","[c]","56600","55500"
"Leaver CS","2023","London","G6/G7","G7","LGBO","130","[c]","56340","54700"
"Leaver CS","2023","London","G6/G7","G7","Undeclared","150","[c]","56850","55820"
"Leaver CS","2023","London","G6/G7","G7","Unknown","445","[c]","57540","55720"
"Leaver CS","2023","London","SCS level","SCS level","Heterosexual / straight","300","[c]","98100","90000"
"Leaver CS","2023","London","SCS level","SCS level","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","London","SCS level","SCS level","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","London","SCS level","SCS level","Unknown","115","[c]","104760","91410"
"Leaver CS","2023","London","SEO/HEO","HEO","Heterosexual / straight","970","[c]","35600","35200"
"Leaver CS","2023","London","SEO/HEO","HEO","LGBO","135","[c]","34890","34640"
"Leaver CS","2023","London","SEO/HEO","HEO","Undeclared","160","[c]","35680","34550"
"Leaver CS","2023","London","SEO/HEO","HEO","Unknown","565","[c]","33900","33790"
"Leaver CS","2023","London","SEO/HEO","SEO","Heterosexual / straight","800","[c]","43130","42670"
"Leaver CS","2023","London","SEO/HEO","SEO","LGBO","100","[c]","42090","41440"
"Leaver CS","2023","London","SEO/HEO","SEO","Undeclared","145","[c]","43110","42830"
"Leaver CS","2023","London","SEO/HEO","SEO","Unknown","355","[c]","42490","41870"
"Leaver CS","2023","London","Unknown","Unknown","Heterosexual / straight","190","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","AA/AO","AA","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","AA/AO","AA","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","AA/AO","AO","Heterosexual / straight","475","[c]","21750","21690"
"Leaver CS","2023","North East (England)","AA/AO","AO","LGBO","40","[c]","21660","21690"
"Leaver CS","2023","North East (England)","AA/AO","AO","Undeclared","50","[c]","21850","21690"
"Leaver CS","2023","North East (England)","AA/AO","AO","Unknown","645","[c]","21820","21690"
"Leaver CS","2023","North East (England)","EO","EO","Heterosexual / straight","220","[c]","27300","27570"
"Leaver CS","2023","North East (England)","EO","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","EO","EO","Undeclared","35","[c]","27250","27570"
"Leaver CS","2023","North East (England)","EO","EO","Unknown","185","[c]","27080","27570"
"Leaver CS","2023","North East (England)","G6/G7","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","G6/G7","G7","Heterosexual / straight","70","[c]","54770","53360"
"Leaver CS","2023","North East (England)","G6/G7","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","G6/G7","G7","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SEO/HEO","HEO","Heterosexual / straight","90","[c]","32810","33020"
"Leaver CS","2023","North East (England)","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SEO/HEO","HEO","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SEO/HEO","SEO","Heterosexual / straight","90","[c]","41610","40190"
"Leaver CS","2023","North East (England)","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SEO/HEO","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","SEO/HEO","SEO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Unknown","Unknown","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","AA/AO","AA","Heterosexual / straight","125","[c]","19740","19930"
"Leaver CS","2023","North West (England)","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","AA/AO","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","AA/AO","AA","Unknown","70","[c]","20530","19930"
"Leaver CS","2023","North West (England)","AA/AO","AO","Heterosexual / straight","935","[c]","21890","21690"
"Leaver CS","2023","North West (England)","AA/AO","AO","LGBO","80","[c]","21790","21690"
"Leaver CS","2023","North West (England)","AA/AO","AO","Undeclared","120","[c]","21760","21690"
"Leaver CS","2023","North West (England)","AA/AO","AO","Unknown","1055","[c]","21910","21690"
"Leaver CS","2023","North West (England)","EO","EO","Heterosexual / straight","620","[c]","27540","27570"
"Leaver CS","2023","North West (England)","EO","EO","LGBO","45","[c]","27360","27570"
"Leaver CS","2023","North West (England)","EO","EO","Undeclared","90","[c]","27770","27570"
"Leaver CS","2023","North West (England)","EO","EO","Unknown","380","[c]","27130","27190"
"Leaver CS","2023","North West (England)","G6/G7","G6","Heterosexual / straight","55","[c]","69060","67000"
"Leaver CS","2023","North West (England)","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","G6/G7","G6","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","G6/G7","G7","Heterosexual / straight","140","[c]","57800","56180"
"Leaver CS","2023","North West (England)","G6/G7","G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","G6/G7","G7","Unknown","85","[c]","57500","56450"
"Leaver CS","2023","North West (England)","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","SCS level","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","SEO/HEO","HEO","Heterosexual / straight","265","[c]","33560","33710"
"Leaver CS","2023","North West (England)","SEO/HEO","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","SEO/HEO","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","SEO/HEO","HEO","Unknown","170","[c]","32600","32160"
"Leaver CS","2023","North West (England)","SEO/HEO","SEO","Heterosexual / straight","220","[c]","41270","40370"
"Leaver CS","2023","North West (England)","SEO/HEO","SEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","SEO/HEO","SEO","Undeclared","35","[c]","44020","41230"
"Leaver CS","2023","North West (England)","SEO/HEO","SEO","Unknown","100","[c]","40450","39190"
"Leaver CS","2023","North West (England)","Unknown","Unknown","Heterosexual / straight","195","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Unknown","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Unknown","Unknown","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","AA/AO","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","AA/AO","AO","Heterosexual / straight","35","[c]","23240","22400"
"Leaver CS","2023","Northern Ireland","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","AA/AO","AO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","EO","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","EO","EO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SEO/HEO","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6/G7","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO/HEO","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO/HEO","HEO","Unknown","40","[c]","46800","46540"
"Leaver CS","2023","Overseas","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","AA/AO","AA","Heterosexual / straight","125","[c]","22440","22290"
"Leaver CS","2023","Scotland","AA/AO","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","AA/AO","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","AA/AO","AA","Unknown","225","[c]","22810","22180"
"Leaver CS","2023","Scotland","AA/AO","AO","Heterosexual / straight","595","[c]","23550","21690"
"Leaver CS","2023","Scotland","AA/AO","AO","LGBO","50","[c]","22880","21690"
"Leaver CS","2023","Scotland","AA/AO","AO","Undeclared","60","[c]","24850","21690"
"Leaver CS","2023","Scotland","AA/AO","AO","Unknown","725","[c]","24710","24710"
"Leaver CS","2023","Scotland","EO","EO","Heterosexual / straight","470","[c]","29400","28120"
"Leaver CS","2023","Scotland","EO","EO","LGBO","40","[c]","28710","28120"
"Leaver CS","2023","Scotland","EO","EO","Undeclared","55","[c]","29050","28120"
"Leaver CS","2023","Scotland","EO","EO","Unknown","405","[c]","31530","31290"
"Leaver CS","2023","Scotland","G6/G7","G6","Heterosexual / straight","75","[c]","73930","78140"
"Leaver CS","2023","Scotland","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","G6/G7","G6","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","G6/G7","G7","Heterosexual / straight","105","[c]","58170","56650"
"Leaver CS","2023","Scotland","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","G6/G7","G7","Unknown","65","[c]","57690","57260"
"Leaver CS","2023","Scotland","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","SEO/HEO","HEO","Heterosexual / straight","230","[c]","37190","34970"
"Leaver CS","2023","Scotland","SEO/HEO","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","SEO/HEO","HEO","Undeclared","30","[c]","38180","34810"
"Leaver CS","2023","Scotland","SEO/HEO","HEO","Unknown","185","[c]","36610","36330"
"Leaver CS","2023","Scotland","SEO/HEO","SEO","Heterosexual / straight","165","[c]","45730","44890"
"Leaver CS","2023","Scotland","SEO/HEO","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","SEO/HEO","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","SEO/HEO","SEO","Unknown","120","[c]","46120","48410"
"Leaver CS","2023","Scotland","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","AA/AO","AA","Heterosexual / straight","240","[c]","21020","20150"
"Leaver CS","2023","South East (England)","AA/AO","AA","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","AA/AO","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","AA/AO","AA","Unknown","165","[c]","20910","20150"
"Leaver CS","2023","South East (England)","AA/AO","AO","Heterosexual / straight","1035","[c]","23350","21780"
"Leaver CS","2023","South East (England)","AA/AO","AO","LGBO","90","[c]","22930","21780"
"Leaver CS","2023","South East (England)","AA/AO","AO","Undeclared","120","[c]","23820","21780"
"Leaver CS","2023","South East (England)","AA/AO","AO","Unknown","465","[c]","23890","22190"
"Leaver CS","2023","South East (England)","EO","EO","Heterosexual / straight","770","[c]","28440","27570"
"Leaver CS","2023","South East (England)","EO","EO","LGBO","60","[c]","28380","27570"
"Leaver CS","2023","South East (England)","EO","EO","Undeclared","90","[c]","28820","27650"
"Leaver CS","2023","South East (England)","EO","EO","Unknown","245","[c]","27500","27080"
"Leaver CS","2023","South East (England)","G6/G7","G6","Heterosexual / straight","50","[c]","72930","67060"
"Leaver CS","2023","South East (England)","G6/G7","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","G6/G7","G7","Heterosexual / straight","110","[c]","56860","54540"
"Leaver CS","2023","South East (England)","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","G6/G7","G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","G6/G7","G7","Unknown","75","[c]","53880","49870"
"Leaver CS","2023","South East (England)","SCS level","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","SCS level","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","SEO/HEO","HEO","Heterosexual / straight","300","[c]","34250","33830"
"Leaver CS","2023","South East (England)","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
