"Status","Year","Disability","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Office of Rail and Road","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Commercial","Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Digital, Data and Technology","Scotland","25","25","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Finance","Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Human Resources","Scotland","30","30","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Legal","Scotland","50","50","59670","55990"
"In post","2023","Declared disabled","Scottish Government","Operational Delivery","Scotland","565","525","33610","33600"
"In post","2023","Declared disabled","Scottish Government","Other","Scotland","50","45","36160","35070"
"In post","2023","Declared disabled","Scottish Government","Policy","Scotland","10","5","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Project Delivery","Scotland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Psychology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Unknown","Scotland","1475","1400","39990","34730"
"In post","2023","Declared disabled","The National Archives","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Digital, Data and Technology","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Operational Delivery","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Human Resources","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Operational Delivery","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Communications","South East (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Digital, Data and Technology","South East (England)","25","25","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Digital, Data and Technology","Wales","40","35","38450","37760"
"In post","2023","Declared disabled","UK Statistics Authority","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Economics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Economics","Wales","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Geography","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Geography","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Geography","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Human Resources","South East (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Human Resources","Wales","20","15","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Delivery","North East (England)","10","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Delivery","South East (England)","170","125","25310","21200"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Delivery","Wales","115","105","30250","31060"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Project Delivery","South East (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Project Delivery","Wales","20","15","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Security","South East (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Social Research","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Social Research","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Social Research","North East (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Social Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Social Research","South East (England)","35","30","38610","39300"
"In post","2023","Declared disabled","UK Statistics Authority","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Social Research","Wales","30","30","39260","39300"
"In post","2023","Declared disabled","UK Statistics Authority","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Statistics","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Statistics","South East (England)","25","25","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Statistics","Wales","35","35","40800","39300"
"In post","2023","Declared disabled","UK Statistics Authority","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Digital, Data and Technology","Wales","15","15","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Finance","Wales","20","20","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Human Resources","Wales","20","20","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Inspector of Education and Training","Wales","5","5","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Knowledge and Information Management","Wales","5","5","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Legal","Wales","5","5","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Medicine","Wales","20","15","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Operational Delivery","Wales","85","80","40200","30610"
"In post","2023","Declared disabled","Welsh Government","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Other","Wales","35","30","38080","39690"
"In post","2023","Declared disabled","Welsh Government","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Planning","Wales","5","5","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Policy","Wales","100","95","43340","39690"
"In post","2023","Declared disabled","Welsh Government","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Project Delivery","Wales","10","10","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Property","Wales","5","5","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Science and Engineering","Wales","5","5","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Social Research","Wales","10","10","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Statistics","Wales","5","5","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Tax","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Commercial","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Commercial","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Communications","London","40","40","45720","40540"
"In post","2023","Declared non-disabled","Attorney General's Departments","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Communications","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Corporate Finance","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","Counter Fraud","London","170","165","47260","41400"
