"Status","Year","Organisation","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","30","[c]","36810","33450"
"Leaver CS","2023","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Eastern Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Revenue Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Revenue Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Cumbria","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Cumbria","Unknown","40","[c]","22900","22150"
"Leaver CS","2023","Rural Payments Agency","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Derbyshire and Nottinghamshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Devon","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","East Anglia","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","North Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","North Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Northumberland, and Tyne and Wear","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Northumberland, and Tyne and Wear","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Eastern Scotland","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Eastern Scotland","Unknown","65","[c]","27960","25060"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","North Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Southern Scotland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","West Central Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","West Central Scotland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Fiscal Commission","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Fiscal Commission","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Fiscal Commission","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Eastern Scotland","Heterosexual / straight","155","[c]","49670","42860"
"Leaver CS","2023","Scottish Government (excl. agencies)","Eastern Scotland","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Eastern Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Eastern Scotland","Unknown","160","[c]","38880","34730"
"Leaver CS","2023","Scottish Government (excl. agencies)","Highlands and Islands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Highlands and Islands","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","North Eastern Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","North Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Southern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","West Central Scotland","Heterosexual / straight","35","[c]","48050","49860"
"Leaver CS","2023","Scottish Government (excl. agencies)","West Central Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","West Central Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","West Central Scotland","Unknown","40","[c]","36500","29270"
"Leaver CS","2023","Scottish Prison Service","Eastern Scotland","Heterosexual / straight","55","[c]","38170","37060"
"Leaver CS","2023","Scottish Prison Service","Eastern Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Eastern Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Eastern Scotland","Unknown","145","[c]","33320","34070"
"Leaver CS","2023","Scottish Prison Service","Highlands and Islands","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Highlands and Islands","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","North Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","North Eastern Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Southern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Southern Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","West Central Scotland","Heterosexual / straight","40","[c]","36940","37060"
"Leaver CS","2023","Scottish Prison Service","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","West Central Scotland","Unknown","105","[c]","30720","28490"
"Leaver CS","2023","Scottish Public Pensions Agency","Southern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Inner London - West","Heterosexual / straight","45","[c]","43900","40000"
"Leaver CS","2023","Serious Fraud Office","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Inner London - West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Inner London - West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Eastern Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Eastern Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Eastern Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Southern Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","West Central Scotland","Heterosexual / straight","35","[c]","31390","29100"
"Leaver CS","2023","Social Security Scotland","West Central Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","West Central Scotland","Unknown","55","[c]","27620","23340"
"Leaver CS","2023","Standards and Testing Agency","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Eastern Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Cumbria","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Devon","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","95","[c]","43790","39840"
"Leaver CS","2023","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","West Central Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
