"Status","Year","Age","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Undeclared","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Bedfordshire and Hertfordshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Bedfordshire and Hertfordshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","30","[c]","31890","27080"
"New entrant CS","2023","50-59","Unknown","Cheshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cheshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cumbria","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Derbyshire and Nottinghamshire","Female","40","[c]","26410","23230"
"New entrant CS","2023","50-59","Unknown","Derbyshire and Nottinghamshire","Male","45","[c]","30270","25500"
"New entrant CS","2023","50-59","Unknown","Devon","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Devon","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Dorset and Somerset","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Dorset and Somerset","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","East Anglia","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","East Anglia","Male","40","[c]","30930","26780"
"New entrant CS","2023","50-59","Unknown","East Wales","Female","35","[c]","30310","23430"
"New entrant CS","2023","50-59","Unknown","East Wales","Male","35","[c]","29440","25750"
"New entrant CS","2023","50-59","Unknown","East Yorkshire and Northern Lincolnshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","East Yorkshire and Northern Lincolnshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Eastern Scotland","Female","110","[c]","34620","29100"
"New entrant CS","2023","50-59","Unknown","Eastern Scotland","Male","95","[c]","34750","29100"
"New entrant CS","2023","50-59","Unknown","Essex","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Essex","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","45","[c]","35480","30200"
"New entrant CS","2023","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","75","[c]","42350","34200"
"New entrant CS","2023","50-59","Unknown","Greater Manchester","Female","35","[c]","33240","25880"
"New entrant CS","2023","50-59","Unknown","Greater Manchester","Male","50","[c]","32600","26780"
"New entrant CS","2023","50-59","Unknown","Hampshire and Isle of Wight","Female","50","[c]","24810","22520"
"New entrant CS","2023","50-59","Unknown","Hampshire and Isle of Wight","Male","55","[c]","30070","25750"
"New entrant CS","2023","50-59","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Highlands and Islands","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Highlands and Islands","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Inner London - East","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Inner London - East","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Inner London - West","Female","60","[c]","42860","35360"
"New entrant CS","2023","50-59","Unknown","Inner London - West","Male","45","[c]","58060","43320"
"New entrant CS","2023","50-59","Unknown","Kent","Female","40","[c]","26790","25750"
"New entrant CS","2023","50-59","Unknown","Kent","Male","45","[c]","27640","25750"
"New entrant CS","2023","50-59","Unknown","Lancashire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Lancashire","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Lincolnshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Lincolnshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Merseyside","Female","135","[c]","24010","22400"
"New entrant CS","2023","50-59","Unknown","Merseyside","Male","80","[c]","23770","22400"
"New entrant CS","2023","50-59","Unknown","North Eastern Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","North Eastern Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","North Yorkshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","North Yorkshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Northern Ireland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Northern Ireland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Northumberland, and Tyne and Wear","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Northumberland, and Tyne and Wear","Male","35","[c]","31070","22520"
"New entrant CS","2023","50-59","Unknown","Outer London - East and North East","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Outer London - East and North East","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Outer London - South","Female","50","[c]","30410","26400"
"New entrant CS","2023","50-59","Unknown","Outer London - South","Male","40","[c]","32440","29750"
"New entrant CS","2023","50-59","Unknown","Outer London - West and North West","Female","40","[c]","30680","29750"
"New entrant CS","2023","50-59","Unknown","Outer London - West and North West","Male","55","[c]","31590","29750"
"New entrant CS","2023","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Shropshire and Staffordshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Shropshire and Staffordshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","South Yorkshire","Female","60","[c]","23840","22400"
"New entrant CS","2023","50-59","Unknown","South Yorkshire","Male","45","[c]","25770","23640"
"New entrant CS","2023","50-59","Unknown","Southern Scotland","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Southern Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Surrey, East and West Sussex","Female","35","[c]","32320","26750"
"New entrant CS","2023","50-59","Unknown","Surrey, East and West Sussex","Male","35","[c]","34230","28880"
"New entrant CS","2023","50-59","Unknown","Tees Valley and Durham","Female","40","[c]","26090","22600"
"New entrant CS","2023","50-59","Unknown","Tees Valley and Durham","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","West Central Scotland","Female","130","[c]","28610","22920"
"New entrant CS","2023","50-59","Unknown","West Central Scotland","Male","110","[c]","29230","24710"
"New entrant CS","2023","50-59","Unknown","West Midlands","Female","50","[c]","27440","22520"
"New entrant CS","2023","50-59","Unknown","West Midlands","Male","35","[c]","28440","24690"
"New entrant CS","2023","50-59","Unknown","West Wales and The Valleys","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","West Wales and The Valleys","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","West Yorkshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","West Yorkshire","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Bedfordshire and Hertfordshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Bedfordshire and Hertfordshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Berkshire, Buckinghamshire and Oxfordshire","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Berkshire, Buckinghamshire and Oxfordshire","Male","45","[c]","40130","35000"
"New entrant CS","2023","50-59","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Cheshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Cheshire","Male","40","[c]","36460","36040"
"New entrant CS","2023","50-59","White","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Cornwall and Isles of Scilly","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Cornwall and Isles of Scilly","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Cumbria","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Cumbria","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Derbyshire and Nottinghamshire","Female","65","[c]","30920","23230"
"New entrant CS","2023","50-59","White","Derbyshire and Nottinghamshire","Male","45","[c]","35360","30290"
"New entrant CS","2023","50-59","White","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Devon","Female","50","[c]","31170","28500"
"New entrant CS","2023","50-59","White","Devon","Male","65","[c]","30630","27500"
"New entrant CS","2023","50-59","White","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Dorset and Somerset","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Dorset and Somerset","Male","45","[c]","32040","27490"
"New entrant CS","2023","50-59","White","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","East Anglia","Female","75","[c]","27350","24070"
"New entrant CS","2023","50-59","White","East Anglia","Male","70","[c]","31590","27080"
"New entrant CS","2023","50-59","White","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","East Wales","Female","95","[c]","30590","23580"
"New entrant CS","2023","50-59","White","East Wales","Male","75","[c]","35960","27650"
"New entrant CS","2023","50-59","White","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","East Yorkshire and Northern Lincolnshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","East Yorkshire and Northern Lincolnshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Eastern Scotland","Female","80","[c]","33790","29100"
"New entrant CS","2023","50-59","White","Eastern Scotland","Male","60","[c]","35500","29100"
"New entrant CS","2023","50-59","White","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Essex","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Essex","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Gloucestershire, Wiltshire and Bath/Bristol area","Female","105","[c]","35000","30420"
"New entrant CS","2023","50-59","White","Gloucestershire, Wiltshire and Bath/Bristol area","Male","180","[c]","43850","42000"
"New entrant CS","2023","50-59","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Greater Manchester","Female","65","[c]","36860","24570"
"New entrant CS","2023","50-59","White","Greater Manchester","Male","55","[c]","36320","29660"
"New entrant CS","2023","50-59","White","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Hampshire and Isle of Wight","Female","125","[c]","28900","23230"
"New entrant CS","2023","50-59","White","Hampshire and Isle of Wight","Male","130","[c]","31780","27080"
"New entrant CS","2023","50-59","White","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Herefordshire, Worcestershire and Warwickshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Herefordshire, Worcestershire and Warwickshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Highlands and Islands","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Highlands and Islands","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Inner London - East","Female","35","[c]","49770","41910"
"New entrant CS","2023","50-59","White","Inner London - East","Male","35","[c]","52120","43000"
"New entrant CS","2023","50-59","White","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Inner London - West","Female","75","[c]","50260","43950"
"New entrant CS","2023","50-59","White","Inner London - West","Male","75","[c]","52930","45430"
"New entrant CS","2023","50-59","White","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Kent","Female","35","[c]","31240","25610"
"New entrant CS","2023","50-59","White","Kent","Male","50","[c]","31630","27490"
"New entrant CS","2023","50-59","White","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Lancashire","Female","65","[c]","27310","23230"
"New entrant CS","2023","50-59","White","Lancashire","Male","35","[c]","30840","24070"
"New entrant CS","2023","50-59","White","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Leicestershire, Rutland and Northamptonshire","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Leicestershire, Rutland and Northamptonshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Lincolnshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Lincolnshire","Male","30","[c]","35050","31100"
"New entrant CS","2023","50-59","White","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Merseyside","Female","85","[c]","26710","22880"
"New entrant CS","2023","50-59","White","Merseyside","Male","65","[c]","28320","25530"
"New entrant CS","2023","50-59","White","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","North Eastern Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","North Eastern Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","North Yorkshire","Female","35","[c]","37360","28580"
"New entrant CS","2023","50-59","White","North Yorkshire","Male","30","[c]","33400","30080"
"New entrant CS","2023","50-59","White","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
