"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Glasgow City","AA/AO","170","[c]","23460","22400"
"Leaver CS","2023","Unknown","Glasgow City","EO","100","[c]","30480","29270"
"Leaver CS","2023","Unknown","Glasgow City","G6/G7","40","[c]","65800","65280"
"Leaver CS","2023","Unknown","Glasgow City","SEO/HEO","55","[c]","39540","38400"
"Leaver CS","2023","Unknown","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","AA/AO","110","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","EO","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","EO","35","[c]","30380","29890"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hounslow and Richmond upon Thames","AA/AO","80","[c]","23990","23500"
"Leaver CS","2023","Unknown","Hounslow and Richmond upon Thames","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hounslow and Richmond upon Thames","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent Thames Gateway","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kingston upon Hull, City of","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kingston upon Hull, City of","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lambeth","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lambeth","EO","35","[c]","36230","36140"
"Leaver CS","2023","Unknown","Lambeth","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lambeth","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lambeth","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lambeth","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancaster and Wyre","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leeds","AA/AO","110","[c]","21730","21780"
"Leaver CS","2023","Unknown","Leeds","EO","85","[c]","26010","26010"
"Leaver CS","2023","Unknown","Leeds","G6/G7","90","[c]","58080","59640"
"Leaver CS","2023","Unknown","Leeds","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leeds","SEO/HEO","115","[c]","34530","36330"
"Leaver CS","2023","Unknown","Leeds","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicester","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicester","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire CC and Rutland","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire CC and Rutland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lewisham and Southwark","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lewisham and Southwark","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lewisham and Southwark","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire CC","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Liverpool","AA/AO","170","[c]","22140","22400"
"Leaver CS","2023","Unknown","Liverpool","EO","40","[c]","26440","25880"
"Leaver CS","2023","Unknown","Liverpool","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Liverpool","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Liverpool","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Luton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Manchester","AA/AO","60","[c]","21050","21780"
"Leaver CS","2023","Unknown","Manchester","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Manchester","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Manchester","SEO/HEO","40","[c]","35490","36270"
"Leaver CS","2023","Unknown","Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medway","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merton, Kingston upon Thames and Sutton","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merton, Kingston upon Thames and Sutton","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Kent","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Kent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Lancashire","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Lancashire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Lancashire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Lancashire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Milton Keynes","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Milton Keynes","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Milton Keynes","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Monmouthshire and Newport","AA/AO","45","[c]","20670","20100"
"Leaver CS","2023","Unknown","Monmouthshire and Newport","EO","35","[c]","25940","24840"
"Leaver CS","2023","Unknown","Monmouthshire and Newport","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Monmouthshire and Newport","SEO/HEO","55","[c]","35650","32090"
"Leaver CS","2023","Unknown","Monmouthshire and Newport","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Hampshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Hampshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Lanarkshire","AA/AO","35","[c]","23050","21690"
"Leaver CS","2023","Unknown","North Lanarkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Northamptonshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Nottinghamshire","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire CC","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and West Norfolk","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Norwich and East Norfolk","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Norwich and East Norfolk","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Norwich and East Norfolk","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Norwich and East Norfolk","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Nottingham","AA/AO","90","[c]","21910","21780"
"Leaver CS","2023","Unknown","Nottingham","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Nottingham","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Nottingham","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Nottingham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SEO/HEO","60","[c]","46840","46540"
"Leaver CS","2023","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Oxfordshire CC","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Oxfordshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Oxfordshire CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Oxfordshire CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Perth and Kinross, and Stirling","AA/AO","30","[c]","24830","24710"
"Leaver CS","2023","Unknown","Perth and Kinross, and Stirling","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Perth and Kinross, and Stirling","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Peterborough","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Plymouth","AA/AO","40","[c]","25820","22750"
"Leaver CS","2023","Unknown","Plymouth","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Plymouth","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Plymouth","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Portsmouth","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Portsmouth","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Portsmouth","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Portsmouth","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Powys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Redbridge and Waltham Forest","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Redbridge and Waltham Forest","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sefton","AA/AO","70","[c]","21340","22400"
"Leaver CS","2023","Unknown","Sefton","EO","40","[c]","25930","25880"
"Leaver CS","2023","Unknown","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sefton","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sheffield","AA/AO","45","[c]","22140","22400"
"Leaver CS","2023","Unknown","Sheffield","EO","35","[c]","27640","25900"
"Leaver CS","2023","Unknown","Sheffield","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sheffield","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Solihull","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Somerset CC","AA/AO","25","[c]","[c]","[c]"
