"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Outside London","AO","30","[c]","24190","22450"
"New entrant CS","2023","Declared disabled","Black","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","AO","35","[c]","22940","22150"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","AO","35","[c]","23490","22400"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","EO","35","[c]","27410","25880"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","London","AO","40","[c]","26350","25900"
"New entrant CS","2023","Declared disabled","White","London","EO","80","[c]","29020","29530"
"New entrant CS","2023","Declared disabled","White","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","London","G7","45","[c]","57710","55720"
"New entrant CS","2023","Declared disabled","White","London","HEO","130","[c]","33700","34110"
"New entrant CS","2023","Declared disabled","White","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","London","SEO","35","[c]","42940","42960"
"New entrant CS","2023","Declared disabled","White","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Outside London","AA","200","[c]","22120","22180"
"New entrant CS","2023","Declared disabled","White","Outside London","AO","970","[c]","23200","22180"
"New entrant CS","2023","Declared disabled","White","Outside London","EO","445","[c]","27120","27650"
"New entrant CS","2023","Declared disabled","White","Outside London","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Outside London","G7","110","[c]","53140","51630"
"New entrant CS","2023","Declared disabled","White","Outside London","HEO","335","[c]","32590","32570"
"New entrant CS","2023","Declared disabled","White","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Outside London","SEO","155","[c]","40480","39670"
"New entrant CS","2023","Declared disabled","White","Outside London","Unknown","385","[c]","23260","23640"
"New entrant CS","2023","Declared disabled","White","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","London","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","London","AO","210","[c]","26710","26920"
"New entrant CS","2023","Declared non-disabled","Asian","London","EO","165","[c]","28770","28940"
"New entrant CS","2023","Declared non-disabled","Asian","London","G6","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","London","G7","70","[c]","57510","55720"
"New entrant CS","2023","Declared non-disabled","Asian","London","HEO","135","[c]","36190","35410"
"New entrant CS","2023","Declared non-disabled","Asian","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","London","SEO","70","[c]","43820","43520"
"New entrant CS","2023","Declared non-disabled","Asian","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","AA","60","[c]","22090","23230"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","AO","1015","[c]","22760","22500"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","EO","255","[c]","27220","27650"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","G7","75","[c]","54840","52600"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","HEO","165","[c]","33590","33520"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","SEO","130","[c]","41540","41000"
"New entrant CS","2023","Declared non-disabled","Asian","Outside London","Unknown","140","[c]","22360","23640"
"New entrant CS","2023","Declared non-disabled","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","London","AA","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","London","AO","150","[c]","28960","26920"
"New entrant CS","2023","Declared non-disabled","Black","London","EO","75","[c]","28970","28200"
"New entrant CS","2023","Declared non-disabled","Black","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","London","G7","45","[c]","57680","55720"
"New entrant CS","2023","Declared non-disabled","Black","London","HEO","60","[c]","37220","36370"
"New entrant CS","2023","Declared non-disabled","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","London","SEO","40","[c]","43720","43420"
"New entrant CS","2023","Declared non-disabled","Black","London","Unknown","60","[c]","26480","27640"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","AA","40","[c]","23100","23230"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","AO","375","[c]","24650","22520"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","EO","95","[c]","27210","27890"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","G7","30","[c]","55120","52600"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","HEO","105","[c]","33170","33130"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","SEO","80","[c]","40930","40200"
"New entrant CS","2023","Declared non-disabled","Black","Outside London","Unknown","95","[c]","23700","23640"
"New entrant CS","2023","Declared non-disabled","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","London","AO","45","[c]","28640","26920"
"New entrant CS","2023","Declared non-disabled","Mixed","London","EO","40","[c]","28640","29080"
"New entrant CS","2023","Declared non-disabled","Mixed","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","London","G7","30","[c]","56050","55430"
"New entrant CS","2023","Declared non-disabled","Mixed","London","HEO","40","[c]","35150","35040"
"New entrant CS","2023","Declared non-disabled","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
