"Status","Year","Parent_department","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Treasury","North East (England)","Outside London","Female","110","105","43320","33480"
"In post","2023","HM Treasury","North East (England)","Outside London","Male","105","100","43680","39190"
"In post","2023","HM Treasury","North West (England)","Outside London","Female","35","35","47130","42700"
"In post","2023","HM Treasury","North West (England)","Outside London","Male","20","15","[c]","[c]"
"In post","2023","HM Treasury","Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2023","HM Treasury","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South East (England)","Outside London","Female","5","5","[c]","[c]"
"In post","2023","HM Treasury","South East (England)","Outside London","Male","5","5","[c]","[c]"
"In post","2023","HM Treasury","South West (England)","Outside London","Female","25","25","[c]","[c]"
"In post","2023","HM Treasury","South West (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2023","HM Treasury","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2023","HM Treasury","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2023","HM Treasury","Wales","Outside London","Female","15","15","[c]","[c]"
"In post","2023","HM Treasury","Wales","Outside London","Male","15","15","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","Outside London","Female","25","20","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","Outside London","Female","40","40","45060","42700"
"In post","2023","HM Treasury","Yorkshire and The Humber","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","Outside London","Female","145","135","30150","26180"
"In post","2023","Home Office","East Midlands (England)","Outside London","Male","170","165","29890","26180"
"In post","2023","Home Office","East of England","Outside London","Female","995","890","27360","25880"
"In post","2023","Home Office","East of England","Outside London","Male","1135","1060","28670","26180"
"In post","2023","Home Office","London","London","Female","7850","7350","39990","36180"
"In post","2023","Home Office","London","London","Male","6740","6565","42110","36180"
"In post","2023","Home Office","North East (England)","Outside London","Female","1000","870","26720","25750"
"In post","2023","Home Office","North East (England)","Outside London","Male","780","735","27580","25880"
"In post","2023","Home Office","North West (England)","Outside London","Female","5185","4755","28420","25880"
"In post","2023","Home Office","North West (England)","Outside London","Male","4085","3975","30000","25880"
"In post","2023","Home Office","Northern Ireland","Outside London","Female","400","365","27020","25750"
"In post","2023","Home Office","Northern Ireland","Outside London","Male","370","355","26630","25880"
"In post","2023","Home Office","Overseas","Overseas","Female","65","65","[c]","[c]"
"In post","2023","Home Office","Overseas","Overseas","Male","85","85","[c]","[c]"
"In post","2023","Home Office","Scotland","Outside London","Female","810","750","27950","25880"
"In post","2023","Home Office","Scotland","Outside London","Male","740","710","28890","25880"
"In post","2023","Home Office","South East (England)","Outside London","Female","1830","1655","28740","26730"
"In post","2023","Home Office","South East (England)","Outside London","Male","2775","2625","29540","27050"
"In post","2023","Home Office","South West (England)","Outside London","Female","215","195","29780","26180"
"In post","2023","Home Office","South West (England)","Outside London","Male","310","290","32170","27650"
"In post","2023","Home Office","Unknown","Unknown","Female","85","75","27890","26140"
"In post","2023","Home Office","Unknown","Unknown","Male","125","110","30210","27010"
"In post","2023","Home Office","Wales","Outside London","Female","510","470","29460","25980"
"In post","2023","Home Office","Wales","Outside London","Male","410","400","30970","26000"
"In post","2023","Home Office","West Midlands (England)","Outside London","Female","840","770","29960","26380"
"In post","2023","Home Office","West Midlands (England)","Outside London","Male","630","605","30700","26300"
"In post","2023","Home Office","Yorkshire and The Humber","Outside London","Female","2500","2270","29480","25880"
"In post","2023","Home Office","Yorkshire and The Humber","Outside London","Male","2340","2285","30610","25880"
"In post","2023","Ministry of Defence","East Midlands (England)","Outside London","Female","855","805","29390","22600"
"In post","2023","Ministry of Defence","East Midlands (England)","Outside London","Male","865","850","31970","29570"
"In post","2023","Ministry of Defence","East of England","Outside London","Female","1670","1600","32450","28140"
"In post","2023","Ministry of Defence","East of England","Outside London","Male","2030","2000","35260","33990"
"In post","2023","Ministry of Defence","London","London","Female","1765","1710","45210","42750"
"In post","2023","Ministry of Defence","London","London","Male","2490","2455","44750","41690"
"In post","2023","Ministry of Defence","North East (England)","Outside London","Female","100","90","25860","22280"
"In post","2023","Ministry of Defence","North East (England)","Outside London","Male","120","115","25780","21600"
"In post","2023","Ministry of Defence","North West (England)","Outside London","Female","940","855","29250","27140"
"In post","2023","Ministry of Defence","North West (England)","Outside London","Male","995","965","33320","27740"
"In post","2023","Ministry of Defence","Northern Ireland","Outside London","Female","245","230","27750","22970"
"In post","2023","Ministry of Defence","Northern Ireland","Outside London","Male","615","600","25460","22130"
"In post","2023","Ministry of Defence","Overseas","Overseas","Female","345","340","53850","52700"
"In post","2023","Ministry of Defence","Overseas","Overseas","Male","400","400","57140","54580"
"In post","2023","Ministry of Defence","Scotland","Outside London","Female","1460","1380","29470","25350"
"In post","2023","Ministry of Defence","Scotland","Outside London","Male","2725","2655","32980","28600"
"In post","2023","Ministry of Defence","South East (England)","Outside London","Female","4455","4235","34770","33830"
"In post","2023","Ministry of Defence","South East (England)","Outside London","Male","5595","5490","37790","34530"
"In post","2023","Ministry of Defence","South West (England)","Outside London","Female","9205","8630","36750","33990"
"In post","2023","Ministry of Defence","South West (England)","Outside London","Male","13800","13520","40540","39500"
"In post","2023","Ministry of Defence","Unknown","Unknown","Female","185","185","37460","36860"
"In post","2023","Ministry of Defence","Unknown","Unknown","Male","1550","1550","42450","40530"
"In post","2023","Ministry of Defence","Wales","Outside London","Female","355","340","27790","23930"
"In post","2023","Ministry of Defence","Wales","Outside London","Male","800","780","28920","27470"
"In post","2023","Ministry of Defence","West Midlands (England)","Outside London","Female","1270","1205","32670","27470"
"In post","2023","Ministry of Defence","West Midlands (England)","Outside London","Male","1395","1375","32840","30140"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","Outside London","Female","720","675","29860","27080"
"In post","2023","Ministry of Defence","Yorkshire and The Humber","Outside London","Male","1235","1205","30410","27470"
"In post","2023","Ministry of Justice","East Midlands (England)","Outside London","Female","4945","4520","29160","25940"
"In post","2023","Ministry of Justice","East Midlands (England)","Outside London","Male","3555","3415","31490","30410"
"In post","2023","Ministry of Justice","East of England","Outside London","Female","4200","3830","29850","28480"
"In post","2023","Ministry of Justice","East of England","Outside London","Male","3440","3305","32400","31270"
"In post","2023","Ministry of Justice","London","London","Female","9250","8765","38000","34820"
"In post","2023","Ministry of Justice","London","London","Male","6405","6255","40080","35630"
"In post","2023","Ministry of Justice","North East (England)","Outside London","Female","3065","2810","30160","28880"
"In post","2023","Ministry of Justice","North East (England)","Outside London","Male","2350","2210","32290","31560"
"In post","2023","Ministry of Justice","North West (England)","Outside London","Female","7090","6585","29750","27170"
"In post","2023","Ministry of Justice","North West (England)","Outside London","Male","4700","4445","31930","30440"
"In post","2023","Ministry of Justice","Scotland","Outside London","Female","330","295","28970","25830"
"In post","2023","Ministry of Justice","Scotland","Outside London","Male","280","270","30850","25830"
"In post","2023","Ministry of Justice","South East (England)","Outside London","Female","5935","5460","30750","29050"
"In post","2023","Ministry of Justice","South East (England)","Outside London","Male","4755","4570","33300","32410"
"In post","2023","Ministry of Justice","South West (England)","Outside London","Female","3430","3090","29810","28480"
"In post","2023","Ministry of Justice","South West (England)","Outside London","Male","2660","2515","32130","30410"
"In post","2023","Ministry of Justice","Unknown","Unknown","Female","60","55","26600","24070"
"In post","2023","Ministry of Justice","Unknown","Unknown","Male","60","60","29460","28880"
"In post","2023","Ministry of Justice","Wales","Outside London","Female","2975","2780","29840","26840"
"In post","2023","Ministry of Justice","Wales","Outside London","Male","1890","1800","32110","30440"
"In post","2023","Ministry of Justice","West Midlands (England)","Outside London","Female","6095","5600","28870","25830"
"In post","2023","Ministry of Justice","West Midlands (England)","Outside London","Male","4320","4135","30910","29050"
"In post","2023","Ministry of Justice","Yorkshire and The Humber","Outside London","Female","5750","5275","30620","28880"
"In post","2023","Ministry of Justice","Yorkshire and The Humber","Outside London","Male","4340","4135","32950","32060"
"In post","2023","National Crime Agency","East Midlands (England)","Outside London","Female","70","65","37940","38310"
"In post","2023","National Crime Agency","East Midlands (England)","Outside London","Male","105","105","41620","40440"
"In post","2023","National Crime Agency","East of England","Outside London","Female","75","70","37780","36040"
"In post","2023","National Crime Agency","East of England","Outside London","Male","90","90","40640","38850"
"In post","2023","National Crime Agency","London","London","Female","735","705","44920","42240"
"In post","2023","National Crime Agency","London","London","Male","835","825","49110","45700"
"In post","2023","National Crime Agency","North East (England)","Outside London","Female","40","40","36680","36080"
"In post","2023","National Crime Agency","North East (England)","Outside London","Male","65","65","40480","38310"
"In post","2023","National Crime Agency","North West (England)","Outside London","Female","660","635","38750","38310"
"In post","2023","National Crime Agency","North West (England)","Outside London","Male","670","665","40750","38640"
"In post","2023","National Crime Agency","Northern Ireland","Outside London","Female","55","55","41320","38640"
"In post","2023","National Crime Agency","Northern Ireland","Outside London","Male","80","75","42270","38310"
"In post","2023","National Crime Agency","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","Overseas","Male","105","105","48990","47380"
"In post","2023","National Crime Agency","Scotland","Outside London","Female","20","20","[c]","[c]"
"In post","2023","National Crime Agency","Scotland","Outside London","Male","35","35","42400","42110"
"In post","2023","National Crime Agency","South East (England)","Outside London","Female","185","175","40380","39630"
"In post","2023","National Crime Agency","South East (England)","Outside London","Male","290","285","44320","42240"
"In post","2023","National Crime Agency","South West (England)","Outside London","Female","250","235","37790","36340"
"In post","2023","National Crime Agency","South West (England)","Outside London","Male","220","220","42190","40050"
"In post","2023","National Crime Agency","Unknown","Unknown","Female","45","40","43680","42520"
"In post","2023","National Crime Agency","Unknown","Unknown","Male","60","60","49710","48410"
"In post","2023","National Crime Agency","Wales","Outside London","Female","25","25","[c]","[c]"
"In post","2023","National Crime Agency","Wales","Outside London","Male","40","40","43890","41700"
"In post","2023","National Crime Agency","West Midlands (England)","Outside London","Female","230","220","37970","38310"
"In post","2023","National Crime Agency","West Midlands (England)","Outside London","Male","290","285","43080","40390"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Outside London","Female","110","110","38790","37000"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Outside London","Male","145","145","42770","41630"
"In post","2023","Northern Ireland Office","London","London","Female","45","45","54350","55720"
"In post","2023","Northern Ireland Office","London","London","Male","45","45","55820","43650"
"In post","2023","Northern Ireland Office","Northern Ireland","Outside London","Female","40","40","36210","37680"
"In post","2023","Northern Ireland Office","Northern Ireland","Outside London","Male","35","35","40720","37680"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","Female","160","150","47880","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","Male","60","60","57400","60870"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","Female","75","70","58920","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","Male","35","35","72360","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","London","Female","210","200","54530","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","London","Male","105","105","56140","44250"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Outside London","Female","40","40","63550","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","Female","355","340","42760","40640"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","Male","185","185","42360","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","Female","110","105","63260","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","Male","50","50","72950","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","Female","220","205","48040","41050"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","Male","115","115","48610","41050"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","Female","120","120","52760","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","Male","50","50","59080","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","Female","85","85","61990","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","London","Female","400","390","49150","46200"
"In post","2023","Office of Gas and Electricity Markets","London","London","Male","465","465","51250","46860"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Outside London","Female","305","295","38960","34930"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Outside London","Male","350","345","38930","32340"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","Female","215","205","42640","39140"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","Male","125","120","47810","47500"
"In post","2023","Office of Rail and Road","London","London","Female","95","95","54500","57260"
"In post","2023","Office of Rail and Road","London","London","Male","110","105","60110","57700"
"In post","2023","Office of Rail and Road","North West (England)","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","London","Female","25","25","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","London","Male","20","20","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","Outside London","Female","50","45","53190","53860"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","Outside London","Male","35","35","52290","52360"
"In post","2023","Office of the Secretary of State for Wales","London","London","Female","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","London","Male","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Scottish Government","London","London","Female","10","10","[c]","[c]"
"In post","2023","Scottish Government","London","London","Male","5","5","[c]","[c]"
"In post","2023","Scottish Government","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","North West (England)","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Scottish Government","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2023","Scottish Government","Overseas","Overseas","Male","10","10","[c]","[c]"
"In post","2023","Scottish Government","Scotland","Outside London","Female","15090","14135","38840","33520"
"In post","2023","Scottish Government","Scotland","Outside London","Male","12495","12085","39790","37060"
"In post","2023","The National Archives","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","London","London","Female","315","295","36930","34900"
"In post","2023","The National Archives","London","London","Male","270","260","38010","35080"
"In post","2023","The National Archives","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","London","London","Female","225","215","50920","43720"
"In post","2023","UK Export Finance","London","London","Male","275","275","58030","54000"
"In post","2023","UK Export Finance","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Midlands (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","Outside London","Female","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","Outside London","Male","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","London","London","Female","160","160","47960","41800"
"In post","2023","UK Statistics Authority","London","London","Male","150","145","49060","42370"
"In post","2023","UK Statistics Authority","London","London","Unknown","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","North East (England)","Outside London","Female","75","70","34720","31560"
"In post","2023","UK Statistics Authority","North East (England)","Outside London","Male","65","65","34690","31560"
"In post","2023","UK Statistics Authority","North West (England)","Outside London","Female","20","20","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","Outside London","Female","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","Outside London","Female","1430","1160","31380","27070"
"In post","2023","UK Statistics Authority","South East (England)","Outside London","Male","1095","910","31370","25100"
"In post","2023","UK Statistics Authority","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Outside London","Female","15","10","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Outside London","Male","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","Outside London","Female","1700","1575","35770","31660"
"In post","2023","UK Statistics Authority","Wales","Outside London","Male","1300","1275","39580","37760"
"In post","2023","UK Statistics Authority","Wales","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Outside London","Female","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Outside London","Male","5","5","[c]","[c]"
"In post","2023","UK Supreme Court","London","London","Female","30","30","39180","31620"
"In post","2023","UK Supreme Court","London","London","Male","25","25","[c]","[c]"
"In post","2023","Water Services Regulation Authority","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","London","Female","35","35","64490","63000"
"In post","2023","Water Services Regulation Authority","London","London","Male","40","40","65820","67520"
"In post","2023","Water Services Regulation Authority","West Midlands (England)","Outside London","Female","95","90","50840","43700"
"In post","2023","Water Services Regulation Authority","West Midlands (England)","Outside London","Male","90","90","54660","52140"
"In post","2023","Welsh Government","London","London","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government","London","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2023","Welsh Government","Overseas","Overseas","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Wales","Outside London","Female","3590","3330","42560","39690"
"In post","2023","Welsh Government","Wales","Outside London","Male","2425","2355","45360","39690"
"In post","2023","Welsh Government","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Midlands (England)","Outside London","Female","35","[c]","39690","36880"
"Leaver CS","2023","Attorney General's Departments","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East of England","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","London","London","Female","240","[c]","44740","43000"
"Leaver CS","2023","Attorney General's Departments","London","London","Male","195","[c]","51350","52020"
"Leaver CS","2023","Attorney General's Departments","North East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Outside London","Female","35","[c]","38010","32520"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South East (England)","Outside London","Female","35","[c]","36100","30560"
"Leaver CS","2023","Attorney General's Departments","South East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Wales","Outside London","Male","10","[c]","[c]","[c]"
