"Status","Year","Disability","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","White","No function","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Project Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Project Delivery","Outside London","80","[c]","31910","30170"
"New entrant CS","2023","Declared disabled","White","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Property","Outside London","35","[c]","33430","29580"
"New entrant CS","2023","Declared disabled","White","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Security","Outside London","35","[c]","30000","27500"
"New entrant CS","2023","Declared disabled","White","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","London","30","[c]","30640","28840"
"New entrant CS","2023","Declared disabled","White","Unknown","Outside London","245","[c]","30460","29100"
"New entrant CS","2023","Declared disabled","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Analysis","London","55","[c]","35160","30340"
"New entrant CS","2023","Declared non-disabled","Asian","Analysis","Outside London","30","[c]","30900","31410"
"New entrant CS","2023","Declared non-disabled","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Commercial","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Commercial","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Communications","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Counter Fraud","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Counter Fraud","Outside London","30","[c]","29140","27880"
"New entrant CS","2023","Declared non-disabled","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Debt","London","45","[c]","26920","26920"
"New entrant CS","2023","Declared non-disabled","Asian","Debt","Outside London","245","[c]","22200","22520"
"New entrant CS","2023","Declared non-disabled","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Digital, Data & Technology","London","85","[c]","48020","43700"
"New entrant CS","2023","Declared non-disabled","Asian","Digital, Data & Technology","Outside London","155","[c]","38790","37760"
"New entrant CS","2023","Declared non-disabled","Asian","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Finance","London","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Finance","Outside London","40","[c]","29060","25870"
"New entrant CS","2023","Declared non-disabled","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Grants Management","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Human Resources","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Human Resources","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Internal Audit","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Legal","London","90","[c]","36840","27760"
"New entrant CS","2023","Declared non-disabled","Asian","Legal","Outside London","90","[c]","31700","25830"
"New entrant CS","2023","Declared non-disabled","Asian","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","No function","London","265","[c]","32120","29660"
"New entrant CS","2023","Declared non-disabled","Asian","No function","Outside London","1055","[c]","25320","22520"
"New entrant CS","2023","Declared non-disabled","Asian","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","No function","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Project Delivery","London","40","[c]","38070","34110"
"New entrant CS","2023","Declared non-disabled","Asian","Project Delivery","Outside London","40","[c]","35270","32500"
"New entrant CS","2023","Declared non-disabled","Asian","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Property","Outside London","35","[c]","28240","22520"
"New entrant CS","2023","Declared non-disabled","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Security","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Outside London","60","[c]","33600","28970"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Analysis","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Analysis","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Commercial","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Counter Fraud","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Debt","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Debt","Outside London","55","[c]","22360","22520"
"New entrant CS","2023","Declared non-disabled","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Digital, Data & Technology","London","50","[c]","46830","42400"
"New entrant CS","2023","Declared non-disabled","Black","Digital, Data & Technology","Outside London","105","[c]","36420","34400"
"New entrant CS","2023","Declared non-disabled","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Grants Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Legal","London","60","[c]","36220","27760"
"New entrant CS","2023","Declared non-disabled","Black","Legal","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","No function","London","255","[c]","31450","29660"
"New entrant CS","2023","Declared non-disabled","Black","No function","Outside London","515","[c]","26880","23640"
"New entrant CS","2023","Declared non-disabled","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Project Delivery","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Analysis","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Analysis","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Debt","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Digital, Data & Technology","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Digital, Data & Technology","Outside London","35","[c]","35080","34400"
"New entrant CS","2023","Declared non-disabled","Mixed","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Grants Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Legal","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Legal","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","No function","London","115","[c]","34850","32970"
"New entrant CS","2023","Declared non-disabled","Mixed","No function","Outside London","355","[c]","25980","23640"
"New entrant CS","2023","Declared non-disabled","Mixed","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Project Delivery","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Debt","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Digital, Data & Technology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","No function","London","35","[c]","30000","29140"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","No function","Outside London","70","[c]","26330","23640"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Debt","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","No function","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","No function","Outside London","130","[c]","27120","23640"
"New entrant CS","2023","Declared non-disabled","Undeclared","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
