"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Transport","Dorset and Somerset","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Dorset and Somerset","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Dorset and Somerset","Somerset CC","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Cambridgeshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Cambridgeshire CC","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","North and West Norfolk","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Norwich and East Norfolk","Heterosexual / straight","35","35","30140","28590"
"In post","2023","Department for Transport","East Anglia","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Norwich and East Norfolk","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Peterborough","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Peterborough","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Suffolk CC","Heterosexual / straight","40","40","30950","28590"
"In post","2023","Department for Transport","East Anglia","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Suffolk CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Transport","East Anglia","Suffolk CC","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","35","35","34620","27450"
"In post","2023","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Transport","East Wales","Flintshire and Wrexham","Heterosexual / straight","30","30","30200","27490"
"In post","2023","Department for Transport","East Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Wales","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Wales","Flintshire and Wrexham","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","East Wales","Monmouthshire and Newport","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Transport","East Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Wales","Monmouthshire and Newport","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Heterosexual / straight","55","50","34110","27450"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","City of Edinburgh","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","City of Edinburgh","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Clackmannanshire and Fife","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","East Lothian and Midlothian","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","West Lothian","Heterosexual / straight","30","30","32690","31030"
"In post","2023","Department for Transport","Eastern Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","West Lothian","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","Eastern Scotland","West Lothian","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","Essex","Essex Haven Gateway","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Department for Transport","Essex","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Essex","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Essex","Essex Haven Gateway","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","Essex","Essex Thames Gateway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Transport","Essex","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Essex","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Essex","Heart of Essex","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Transport","Essex","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Essex","Heart of Essex","Undeclared","10","5","[c]","[c]"
"In post","2023","Department for Transport","Essex","Heart of Essex","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","Essex","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Essex","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Essex","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Essex","Thurrock","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Transport","Essex","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Essex","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Essex","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Essex","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Essex","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","10","5","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","290","275","37370","33850"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","50","45","32500","31660"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","35","35","29580","27400"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester North East","Heterosexual / straight","45","45","29040","27490"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester North East","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester North East","Unknown","25","20","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester North West","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester North West","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester North West","Unknown","20","15","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester South East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester South East","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester South West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Manchester","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Greater Manchester","Manchester","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","65","60","58460","54840"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","North Hampshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","North Hampshire","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","100","100","31940","31660"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","South Hampshire","Undeclared","20","20","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","South Hampshire","Unknown","30","30","26210","26780"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Southampton","Heterosexual / straight","420","405","39970","39430"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Southampton","LGBO","25","25","[c]","[c]"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Southampton","Undeclared","65","65","41970","39430"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Southampton","Unknown","50","45","36610","27350"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Undeclared","10","5","[c]","[c]"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Na h-Eileanan Siar","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Shetland Islands","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Inner London - East","Haringey and Islington","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Transport","Inner London - East","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Inner London - East","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Inner London - East","Lewisham and Southwark","Heterosexual / straight","35","25","35350","34390"
"In post","2023","Department for Transport","Inner London - East","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Inner London - East","Lewisham and Southwark","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","Inner London - East","Lewisham and Southwark","Unknown","70","65","34480","34390"
"In post","2023","Department for Transport","Inner London - West","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Inner London - West","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Inner London - West","Westminster","Heterosexual / straight","1920","1875","53980","55740"
"In post","2023","Department for Transport","Inner London - West","Westminster","LGBO","220","220","51930","55190"
"In post","2023","Department for Transport","Inner London - West","Westminster","Undeclared","220","215","53110","55190"
"In post","2023","Department for Transport","Inner London - West","Westminster","Unknown","560","555","48910","43770"
"In post","2023","Department for Transport","Kent","East Kent","Heterosexual / straight","80","75","30480","31330"
"In post","2023","Department for Transport","Kent","East Kent","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Kent","East Kent","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Transport","Kent","East Kent","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Transport","Kent","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Kent","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Kent","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Kent","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Kent","Medway","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Transport","Kent","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Kent","Medway","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","Kent","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Kent","Mid Kent","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Transport","Kent","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Kent","Mid Kent","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","Kent","Mid Kent","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Transport","Kent","West Kent","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Department for Transport","Kent","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Kent","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Kent","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Blackburn with Darwen","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Blackburn with Darwen","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Blackburn with Darwen","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","East Lancashire","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Lancaster and Wyre","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Mid Lancashire","Heterosexual / straight","35","35","29130","28310"
"In post","2023","Department for Transport","Lancashire","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Mid Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Mid Lancashire","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicester","Heterosexual / straight","15","15","[c]","[c]"
