"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Liverpool","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Manchester","Female","40","[c]","23250","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Manchester","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Sefton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Warrington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","West Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Wirral","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Berkshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Berkshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Central Hampshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","East Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","East Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","North Hampshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Oxfordshire CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Portsmouth","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Portsmouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","South Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","South Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Southampton","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","West Surrey","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","West Surrey","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Bournemouth, Christchurch and Poole","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Bristol, City of","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Bristol, City of","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Gloucestershire CC","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Plymouth","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Plymouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Somerset CC","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Somerset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Wiltshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Wiltshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Bridgend and Neath Port Talbot","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Cardiff and Vale of Glamorgan","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Cardiff and Vale of Glamorgan","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Gwent Valleys","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Monmouthshire and Newport","Female","40","[c]","22320","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Monmouthshire and Newport","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Swansea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Swansea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Birmingham","Female","100","[c]","23000","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Birmingham","Male","60","[c]","22810","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Coventry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Dudley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Dudley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Shropshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Shropshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Staffordshire CC","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Stoke-on-Trent","Female","45","[c]","21730","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Stoke-on-Trent","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Walsall","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Walsall","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Worcestershire CC","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Worcestershire CC","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Bradford","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Bradford","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Kingston upon Hull, City of","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Leeds","Female","35","[c]","22190","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Leeds","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Sheffield","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Sheffield","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Wakefield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Wakefield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","York","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","York","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","East Midlands (England)","Leicester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","East Midlands (England)","Leicester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","East Midlands (England)","Nottingham","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","East Midlands (England)","Nottingham","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","East of England","Peterborough","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","East of England","Peterborough","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Croydon","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Croydon","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","North East (England)","Durham","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","North East (England)","Durham","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","North West (England)","Mid Lancashire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","North West (England)","Mid Lancashire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","North West (England)","Wirral","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","North West (England)","Wirral","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","South West (England)","Dorset","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","South West (England)","Dorset","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","South West (England)","Gloucestershire CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","South West (England)","Gloucestershire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","South West (England)","Plymouth","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","South West (England)","Plymouth","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Wales","Swansea","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Wales","Swansea","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","West Midlands (England)","Coventry","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","West Midlands (England)","Coventry","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","West Midlands (England)","Telford and Wrekin","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","West Midlands (England)","Telford and Wrekin","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Derby","Female","55","[c]","22300","23640"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Derby","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Leicester","Female","85","[c]","24440","23640"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Leicester","Male","65","[c]","25180","23640"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Leicestershire CC and Rutland","Female","60","[c]","25190","24070"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Leicestershire CC and Rutland","Male","75","[c]","27850","28880"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Lincolnshire CC","Female","110","[c]","25250","23640"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Lincolnshire CC","Male","105","[c]","27100","28880"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","North Northamptonshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","North Nottinghamshire","Female","80","[c]","25170","23640"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","North Nottinghamshire","Male","65","[c]","27160","28880"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Nottingham","Female","95","[c]","25630","23640"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Nottingham","Male","60","[c]","26710","28880"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","South Nottinghamshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","South Nottinghamshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","South and West Derbyshire","Female","50","[c]","25750","24070"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","South and West Derbyshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","West Northamptonshire","Female","55","[c]","25520","23640"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","West Northamptonshire","Male","40","[c]","27270","28880"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Bedford","Female","75","[c]","25240","23640"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Bedford","Male","45","[c]","28660","30880"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Breckland and South Norfolk","Female","35","[c]","27010","28880"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Breckland and South Norfolk","Male","45","[c]","27870","28880"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Cambridgeshire CC","Female","75","[c]","24700","23640"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Cambridgeshire CC","Male","85","[c]","27610","28880"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Essex Haven Gateway","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Essex Haven Gateway","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Essex Thames Gateway","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Essex Thames Gateway","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Heart of Essex","Female","85","[c]","25030","23640"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Heart of Essex","Male","60","[c]","27340","28880"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Hertfordshire CC","Female","65","[c]","25820","24070"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Hertfordshire CC","Male","50","[c]","28030","30880"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Luton","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Luton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","North and West Norfolk","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","North and West Norfolk","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Norwich and East Norfolk","Female","85","[c]","23020","23230"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Norwich and East Norfolk","Male","85","[c]","27010","28880"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Peterborough","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Peterborough","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Southend-on-Sea","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Southend-on-Sea","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Suffolk CC","Female","145","[c]","25040","24070"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Suffolk CC","Male","110","[c]","27390","28880"
"New entrant CS","2023","HM Prison and Probation Service","East of England","West Essex","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Barking & Dagenham and Havering","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Barking & Dagenham and Havering","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Barnet","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Barnet","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Bexley and Greenwich","Female","85","[c]","30180","31310"
"New entrant CS","2023","HM Prison and Probation Service","London","Bexley and Greenwich","Male","80","[c]","30810","32110"
"New entrant CS","2023","HM Prison and Probation Service","London","Brent","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Brent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Bromley","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Bromley","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Croydon","Female","55","[c]","27750","26760"
"New entrant CS","2023","HM Prison and Probation Service","London","Croydon","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Ealing","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Ealing","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Enfield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Enfield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Hackney and Newham","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Hackney and Newham","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Haringey and Islington","Female","80","[c]","31190","33800"
"New entrant CS","2023","HM Prison and Probation Service","London","Haringey and Islington","Male","60","[c]","32560","33800"
"New entrant CS","2023","HM Prison and Probation Service","London","Harrow and Hillingdon","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Hounslow and Richmond upon Thames","Female","95","[c]","31570","34110"
"New entrant CS","2023","HM Prison and Probation Service","London","Hounslow and Richmond upon Thames","Male","90","[c]","32560","34110"
"New entrant CS","2023","HM Prison and Probation Service","London","Kensington & Chelsea and Hammersmith & Fulham","Female","50","[c]","30070","28400"
"New entrant CS","2023","HM Prison and Probation Service","London","Kensington & Chelsea and Hammersmith & Fulham","Male","55","[c]","31890","33800"
"New entrant CS","2023","HM Prison and Probation Service","London","Lambeth","Female","45","[c]","30580","28400"
"New entrant CS","2023","HM Prison and Probation Service","London","Lambeth","Male","40","[c]","32010","33800"
"New entrant CS","2023","HM Prison and Probation Service","London","Lewisham and Southwark","Female","70","[c]","26460","27640"
"New entrant CS","2023","HM Prison and Probation Service","London","Lewisham and Southwark","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Merton, Kingston upon Thames and Sutton","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
