"Status","Year","Age","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","90","[c]","56280","46360"
"Leaver CS","2023","60-64","Bedford","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Belfast","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Belfast","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Berkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Berkshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bexley and Greenwich","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bexley and Greenwich","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Birmingham","Female","70","[c]","32840","28120"
"Leaver CS","2023","60-64","Birmingham","Male","45","[c]","33950","27840"
"Leaver CS","2023","60-64","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Blackburn with Darwen","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Blackpool","Female","35","[c]","30540","27570"
"Leaver CS","2023","60-64","Blackpool","Male","30","[c]","36890","28120"
"Leaver CS","2023","60-64","Bournemouth, Christchurch and Poole","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bournemouth, Christchurch and Poole","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bradford","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bradford","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bridgend and Neath Port Talbot","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Brighton and Hove","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Brighton and Hove","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bristol, City of","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bristol, City of","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bromley","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Buckinghamshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Buckinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Calderdale and Kirklees","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cambridgeshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cambridgeshire CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Camden and City of London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Camden and City of London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cardiff and Vale of Glamorgan","Female","60","[c]","38310","28470"
"Leaver CS","2023","60-64","Cardiff and Vale of Glamorgan","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Central Hampshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Central Hampshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Central Valleys","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Central Valleys","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cheshire East","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cheshire East","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Chorley and West Lancashire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","City of Edinburgh","Female","65","[c]","45620","40580"
"Leaver CS","2023","60-64","City of Edinburgh","Male","80","[c]","46160","40070"
"Leaver CS","2023","60-64","Clackmannanshire and Fife","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Clackmannanshire and Fife","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Conwy and Denbighshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cornwall and Isles of Scilly","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cornwall and Isles of Scilly","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Coventry","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Coventry","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Croydon","Female","55","[c]","34950","30410"
"Leaver CS","2023","60-64","Croydon","Male","65","[c]","42720","36620"
"Leaver CS","2023","60-64","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Darlington","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derby","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Derby","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Devon CC","Female","35","[c]","30840","22220"
"Leaver CS","2023","60-64","Devon CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dorset","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dudley","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dudley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Dumfries and Galloway","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Durham","Female","55","[c]","26510","22460"
"Leaver CS","2023","60-64","Durham","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ealing","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Ayrshire and North Ayrshire mainland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Ayrshire and North Ayrshire mainland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Cumbria","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Cumbria","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Derbyshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Kent","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Kent","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Lancashire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Merseyside","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Riding of Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Riding of Yorkshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Surrey","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Surrey","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Sussex CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Sussex CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex Haven Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Falkirk","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Falkirk","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Flintshire and Wrexham","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Flintshire and Wrexham","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Glasgow City","Female","70","[c]","32790","27570"
"Leaver CS","2023","60-64","Glasgow City","Male","70","[c]","37540","31940"
"Leaver CS","2023","60-64","Gloucestershire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gloucestershire CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester North East","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester North East","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester North West","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester North West","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester South East","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester South East","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester South West","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Greater Manchester South West","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gwent Valleys","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gwynedd","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hackney and Newham","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hackney and Newham","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Haringey and Islington","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Harrow and Hillingdon","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Harrow and Hillingdon","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hartlepool and Stockton-on-Tees","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hartlepool and Stockton-on-Tees","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Heart of Essex","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Heart of Essex","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Herefordshire, County of","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hertfordshire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hertfordshire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hounslow and Richmond upon Thames","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Hounslow and Richmond upon Thames","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Inverclyde, East Renfrewshire, and Renfrewshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Inverclyde, East Renfrewshire, and Renfrewshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Isle of Wight","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Isle of Wight","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Kensington & Chelsea and Hammersmith & Fulham","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Kent Thames Gateway","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Kent Thames Gateway","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Kingston upon Hull, City of","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Kingston upon Hull, City of","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Lambeth","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Lambeth","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Lancaster and Wyre","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Lancaster and Wyre","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Leeds","Female","75","[c]","37130","34170"
"Leaver CS","2023","60-64","Leeds","Male","55","[c]","43930","37810"
"Leaver CS","2023","60-64","Leicester","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Leicester","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Leicestershire CC and Rutland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Leicestershire CC and Rutland","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Lewisham and Southwark","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Lewisham and Southwark","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Lincolnshire CC","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Lincolnshire CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Lisburn and Castlereagh","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Liverpool","Female","90","[c]","30030","27570"
"Leaver CS","2023","60-64","Liverpool","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Manchester","Female","40","[c]","34040","28120"
"Leaver CS","2023","60-64","Manchester","Male","45","[c]","39580","36950"
"Leaver CS","2023","60-64","Medway","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medway","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mid Kent","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mid Lancashire","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mid Lancashire","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Milton Keynes","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Milton Keynes","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Monmouthshire and Newport","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Monmouthshire and Newport","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North Hampshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North Hampshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North Lanarkshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North Lanarkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North Yorkshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North Yorkshire CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North and North East Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North and West Norfolk","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North and West Norfolk","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Northumberland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Norwich and East Norfolk","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Norwich and East Norfolk","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Nottingham","Female","60","[c]","29800","27570"
"Leaver CS","2023","60-64","Nottingham","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Oxfordshire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Oxfordshire CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Perth and Kinross, and Stirling","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Perth and Kinross, and Stirling","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Peterborough","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Peterborough","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Plymouth","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Plymouth","Male","35","[c]","39830","40880"
"Leaver CS","2023","60-64","Portsmouth","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Portsmouth","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Powys","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Sandwell","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Sefton","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Sefton","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Sheffield","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Sheffield","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Shropshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Shropshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Solihull","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Solihull","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Somerset CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Somerset CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South Hampshire","Female","50","[c]","29270","23880"
"Leaver CS","2023","60-64","South Hampshire","Male","60","[c]","29990","21520"
"Leaver CS","2023","60-64","South Lanarkshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South Lanarkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South Teesside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South West Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South and West Derbyshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South and West Derbyshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Southampton","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Southampton","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Southend-on-Sea","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Southend-on-Sea","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Staffordshire CC","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Staffordshire CC","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Stoke-on-Trent","Female","30","[c]","23740","21500"
"Leaver CS","2023","60-64","Stoke-on-Trent","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Suffolk CC","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Suffolk CC","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Sunderland","Female","70","[c]","25240","21690"
"Leaver CS","2023","60-64","Sunderland","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Swansea","Female","50","[c]","28000","22500"
"Leaver CS","2023","60-64","Swansea","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Telford and Wrekin","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Telford and Wrekin","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Torbay","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Torbay","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Tower Hamlets","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Tower Hamlets","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Tyneside","Female","125","[c]","27750","26300"
"Leaver CS","2023","60-64","Tyneside","Male","75","[c]","36750","34170"
"Leaver CS","2023","60-64","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Male","40","[c]","46110","39110"
"Leaver CS","2023","60-64","Wakefield","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wakefield","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Walsall","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Warrington","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Warrington","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Warwickshire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Warwickshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Cumbria","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Essex","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Northamptonshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Northamptonshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Surrey","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Surrey","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Sussex (North East)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Sussex (North East)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Sussex (South West)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Sussex (South West)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Westminster","Female","180","[c]","52030","49700"
"Leaver CS","2023","60-64","Westminster","Male","225","[c]","55250","54630"
"Leaver CS","2023","60-64","Wiltshire","Female","35","[c]","40150","34300"
"Leaver CS","2023","60-64","Wiltshire","Male","55","[c]","44350","42810"
"Leaver CS","2023","60-64","Wirral","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wirral","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Wolverhampton","Female","10","[c]","[c]","[c]"
