"Status","Year","Disability","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","No function","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","HM Land Registry","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","HM Revenue and Customs","Operational Delivery","35","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","HM Revenue and Customs","Tax","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","HM Revenue and Customs","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","HM Treasury","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","HM Treasury","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","HM Treasury","Policy","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Ministry of Defence","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Ministry of Defence","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Ministry of Justice","Operational Delivery","335","[c]","24840","23640"
"New entrant CS","2023","Undeclared","No function","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Scottish Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Scottish Government","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","UK Statistics Authority","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","UK Statistics Authority","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","UK Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Water Services Regulation Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Department of Health and Social Care","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","UK Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Cabinet Office","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","HM Revenue and Customs","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Work and Pensions","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scottish Government","Unknown","35","[c]","29810","29100"
"New entrant CS","2023","Undeclared","Unknown","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Welsh Government","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Welsh Government","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Cabinet Office","Statistics","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Charity Commission","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","Economics","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Education","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Education","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Education","Social Research","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for International Trade","Economics","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Levelling Up, Housing and Communities","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Levelling Up, Housing and Communities","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Transport","Economics","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Transport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Work and Pensions","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Work and Pensions","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department of Health and Social Care","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department of Health and Social Care","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Estyn","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","HM Land Registry","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","HM Land Registry","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","HM Revenue and Customs","Economics","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","HM Revenue and Customs","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","HM Treasury","Economics","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Home Office","Economics","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Home Office","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Home Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Home Office","Social Research","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Home Office","Statistics","30","[c]","24470","23500"
"New entrant CS","2023","Unknown","Analysis","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Ministry of Defence","Operational Research","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Ministry of Defence","Science and Engineering","125","[c]","29600","27330"
"New entrant CS","2023","Unknown","Analysis","Ministry of Defence","Statistics","50","[c]","32130","33830"
"New entrant CS","2023","Unknown","Analysis","Ministry of Justice","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Ministry of Justice","Economics","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Ministry of Justice","Other","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Ministry of Justice","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Ministry of Justice","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","UK Statistics Authority","Economics","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","UK Statistics Authority","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","UK Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","UK Statistics Authority","Social Research","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","UK Statistics Authority","Statistics","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Cabinet Office","Commercial","30","[c]","33170","28840"
"New entrant CS","2023","Unknown","Commercial","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department for Education","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department for Environment, Food and Rural Affairs","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department for Transport","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department of Health and Social Care","Commercial","30","[c]","37330","33500"
"New entrant CS","2023","Unknown","Commercial","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Home Office","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Ministry of Defence","Commercial","190","[c]","30830","27540"
"New entrant CS","2023","Unknown","Commercial","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Ministry of Justice","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","National Crime Agency","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Scottish Government","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","The National Archives","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department for Business, Energy and Industrial Strategy","Communications","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department for Education","Communications","30","[c]","33030","32330"
"New entrant CS","2023","Unknown","Communications","Department for Environment, Food and Rural Affairs","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department for International Trade","Communications","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department for Transport","Communications","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department for Transport","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department of Health and Social Care","Communications","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Food Standards Agency","Communications","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","HM Revenue and Customs","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Home Office","Communications","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Home Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Ministry of Defence","Communications","45","[c]","36710","34000"
"New entrant CS","2023","Unknown","Communications","Ministry of Justice","Communications","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","National Crime Agency","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Office of the Secretary of State for Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Office of the Secretary of State for Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","The National Archives","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","UK Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Cabinet Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Department for Work and Pensions","Counter Fraud","35","[c]","27540","26590"
"New entrant CS","2023","Unknown","Counter Fraud","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","HM Revenue and Customs","Counter Fraud","40","[c]","31110","31980"
"New entrant CS","2023","Unknown","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","HM Revenue and Customs","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","HM Revenue and Customs","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Ministry of Defence","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Department for Work and Pensions","Other","80","[c]","21730","21690"
"New entrant CS","2023","Unknown","Debt","HM Revenue and Customs","Operational Delivery","525","[c]","23120","22520"
"New entrant CS","2023","Unknown","Debt","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Cabinet Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Cabinet Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","40","[c]","39090","28840"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Cabinet Office","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","55","[c]","43670","39810"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Education","Digital, Data and Technology","60","[c]","34320","30330"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","35","[c]","38180","35650"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
