"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Policy","West Midlands (England)","Shropshire and Staffordshire","70","65","37840","34300"
"In post","2023","Policy","West Midlands (England)","West Midlands","755","735","42810","37930"
"In post","2023","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","20","20","42760","38100"
"In post","2023","Policy","Yorkshire and The Humber","North Yorkshire","405","390","40370","37300"
"In post","2023","Policy","Yorkshire and The Humber","South Yorkshire","780","740","44300","38470"
"In post","2023","Policy","Yorkshire and The Humber","West Yorkshire","650","625","43970","38500"
"In post","2023","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","305","295","44210","42140"
"In post","2023","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","35","35","41380","38470"
"In post","2023","Project Delivery","East Midlands (England)","Lincolnshire","60","60","41030","41000"
"In post","2023","Project Delivery","East of England","Bedfordshire and Hertfordshire","150","150","48320","45750"
"In post","2023","Project Delivery","East of England","East Anglia","320","305","41250","39000"
"In post","2023","Project Delivery","East of England","Essex","20","20","45680","39780"
"In post","2023","Project Delivery","London","Inner London - East","990","960","55270","47670"
"In post","2023","Project Delivery","London","Inner London - West","2815","2745","52320","53430"
"In post","2023","Project Delivery","London","Outer London - East and North East","30","30","49250","43570"
"In post","2023","Project Delivery","London","Outer London - South","740","725","49480","43660"
"In post","2023","Project Delivery","London","Outer London - West and North West","45","45","49150","43480"
"In post","2023","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","1035","990","45230","42510"
"In post","2023","Project Delivery","North East (England)","Tees Valley and Durham","195","190","40150","37720"
"In post","2023","Project Delivery","North West (England)","Cheshire","60","60","42370","38640"
"In post","2023","Project Delivery","North West (England)","Cumbria","110","105","41710","37300"
"In post","2023","Project Delivery","North West (England)","Greater Manchester","690","670","44040","40970"
"In post","2023","Project Delivery","North West (England)","Lancashire","535","495","42220","38470"
"In post","2023","Project Delivery","North West (England)","Merseyside","770","745","44640","42140"
"In post","2023","Project Delivery","Northern Ireland","Northern Ireland","80","80","44300","42140"
"In post","2023","Project Delivery","Overseas","Overseas","75","75","62390","60960"
"In post","2023","Project Delivery","Scotland","Eastern Scotland","220","210","48570","45060"
"In post","2023","Project Delivery","Scotland","Highlands and Islands","5","5","[c]","[c]"
"In post","2023","Project Delivery","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Scotland","Southern Scotland","145","135","45480","42510"
"In post","2023","Project Delivery","Scotland","West Central Scotland","330","320","43150","41420"
"In post","2023","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","265","255","42300","37300"
"In post","2023","Project Delivery","South East (England)","Hampshire and Isle of Wight","950","925","43360","41010"
"In post","2023","Project Delivery","South East (England)","Kent","35","35","48190","43760"
"In post","2023","Project Delivery","South East (England)","Surrey, East and West Sussex","110","100","42680","37420"
"In post","2023","Project Delivery","South West (England)","Cornwall and Isles of Scilly","30","25","39510","35750"
"In post","2023","Project Delivery","South West (England)","Devon","290","280","43140","41700"
"In post","2023","Project Delivery","South West (England)","Dorset and Somerset","135","135","42620","40790"
"In post","2023","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","3710","3575","43310","41200"
"In post","2023","Project Delivery","Unknown","Unknown","15","15","47530","50160"
"In post","2023","Project Delivery","Wales","East Wales","495","475","44970","41700"
"In post","2023","Project Delivery","Wales","West Wales and The Valleys","240","230","40220","38470"
"In post","2023","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","50","45","41070","37300"
"In post","2023","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","360","350","45060","41800"
"In post","2023","Project Delivery","West Midlands (England)","West Midlands","580","565","43270","39950"
"In post","2023","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","40","40","47760","45680"
"In post","2023","Project Delivery","Yorkshire and The Humber","North Yorkshire","100","100","41490","38790"
"In post","2023","Project Delivery","Yorkshire and The Humber","South Yorkshire","445","420","41610","37880"
"In post","2023","Project Delivery","Yorkshire and The Humber","West Yorkshire","500","475","43920","39190"
"In post","2023","Property","East Midlands (England)","Derbyshire and Nottinghamshire","280","265","39670","35000"
"In post","2023","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","115","105","29110","21780"
"In post","2023","Property","East Midlands (England)","Lincolnshire","75","70","31530","27810"
"In post","2023","Property","East of England","Bedfordshire and Hertfordshire","60","55","36730","31540"
"In post","2023","Property","East of England","East Anglia","380","360","35700","34300"
"In post","2023","Property","East of England","Essex","95","90","31230","27810"
"In post","2023","Property","London","Inner London - East","255","245","45030","40180"
"In post","2023","Property","London","Inner London - West","435","425","48470","43760"
"In post","2023","Property","London","Outer London - East and North East","25","25","34420","32550"
"In post","2023","Property","London","Outer London - South","205","195","39860","36030"
"In post","2023","Property","London","Outer London - West and North West","155","150","37790","32520"
"In post","2023","Property","North East (England)","Northumberland, and Tyne and Wear","270","255","35780","32970"
"In post","2023","Property","North East (England)","Tees Valley and Durham","100","95","36910","32260"
"In post","2023","Property","North West (England)","Cheshire","60","60","43760","39500"
"In post","2023","Property","North West (England)","Cumbria","25","25","33160","30320"
"In post","2023","Property","North West (England)","Greater Manchester","215","210","38270","34400"
"In post","2023","Property","North West (England)","Lancashire","125","120","36030","34170"
"In post","2023","Property","North West (England)","Merseyside","180","170","33490","31520"
"In post","2023","Property","Northern Ireland","Northern Ireland","95","90","33970","34580"
"In post","2023","Property","Overseas","Overseas","65","65","48250","44680"
"In post","2023","Property","Scotland","Eastern Scotland","155","145","38710","35110"
"In post","2023","Property","Scotland","Highlands and Islands","50","50","34360","33990"
"In post","2023","Property","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Property","Scotland","Southern Scotland","25","25","31080","33830"
"In post","2023","Property","Scotland","West Central Scotland","75","70","35920","33990"
"In post","2023","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","330","320","37550","35250"
"In post","2023","Property","South East (England)","Hampshire and Isle of Wight","325","315","37230","34300"
"In post","2023","Property","South East (England)","Kent","90","85","34890","33900"
"In post","2023","Property","South East (England)","Surrey, East and West Sussex","160","150","42750","37710"
"In post","2023","Property","South West (England)","Cornwall and Isles of Scilly","50","45","35120","33990"
"In post","2023","Property","South West (England)","Devon","235","225","35730","33900"
"In post","2023","Property","South West (England)","Dorset and Somerset","90","85","35350","34300"
"In post","2023","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","385","370","38240","34300"
"In post","2023","Property","Unknown","Unknown","45","45","47440","44600"
"In post","2023","Property","Wales","East Wales","245","235","37650","34300"
"In post","2023","Property","Wales","West Wales and The Valleys","205","190","35620","31940"
"In post","2023","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","60","60","33370","30930"
"In post","2023","Property","West Midlands (England)","Shropshire and Staffordshire","265","255","39780","34700"
"In post","2023","Property","West Midlands (England)","West Midlands","255","245","35120","31880"
"In post","2023","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","85","80","34770","30860"
"In post","2023","Property","Yorkshire and The Humber","North Yorkshire","195","190","36590","34300"
"In post","2023","Property","Yorkshire and The Humber","South Yorkshire","110","100","39170","37300"
"In post","2023","Property","Yorkshire and The Humber","West Yorkshire","300","285","38660","34440"
"In post","2023","Psychology","East Midlands (England)","Derbyshire and Nottinghamshire","115","110","36240","31670"
"In post","2023","Psychology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","65","65","37260","32420"
"In post","2023","Psychology","East Midlands (England)","Lincolnshire","10","10","40990","32050"
"In post","2023","Psychology","East of England","Bedfordshire and Hertfordshire","15","15","40850","32520"
"In post","2023","Psychology","East of England","East Anglia","150","145","38210","31670"
"In post","2023","Psychology","East of England","Essex","5","5","[c]","[c]"
"In post","2023","Psychology","London","Inner London - East","15","15","49930","54000"
"In post","2023","Psychology","London","Inner London - West","20","20","51160","49320"
"In post","2023","Psychology","London","Outer London - East and North East","25","25","37050","31970"
"In post","2023","Psychology","London","Outer London - South","5","5","[c]","[c]"
"In post","2023","Psychology","London","Outer London - West and North West","30","30","35810","33650"
"In post","2023","Psychology","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2023","Psychology","North East (England)","Tees Valley and Durham","95","90","40550","32420"
"In post","2023","Psychology","North West (England)","Cheshire","25","25","34810","30940"
"In post","2023","Psychology","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North West (England)","Greater Manchester","45","45","38740","31670"
"In post","2023","Psychology","North West (England)","Lancashire","100","95","37840","32420"
"In post","2023","Psychology","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2023","Psychology","Scotland","Eastern Scotland","50","50","41630","37060"
"In post","2023","Psychology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Scotland","West Central Scotland","20","20","42160","37060"
"In post","2023","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","95","85","37960","31670"
"In post","2023","Psychology","South East (England)","Hampshire and Isle of Wight","45","45","39670","32420"
"In post","2023","Psychology","South East (England)","Kent","60","55","33870","30940"
"In post","2023","Psychology","South East (England)","Surrey, East and West Sussex","50","50","39900","34040"
"In post","2023","Psychology","South West (England)","Devon","35","30","39250","32420"
"In post","2023","Psychology","South West (England)","Dorset and Somerset","20","20","34980","28480"
"In post","2023","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","60","40490","37440"
"In post","2023","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wales","East Wales","55","55","37430","31670"
"In post","2023","Psychology","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Psychology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","30","39800","32420"
"In post","2023","Psychology","West Midlands (England)","Shropshire and Staffordshire","115","110","33950","30940"
"In post","2023","Psychology","West Midlands (England)","West Midlands","10","10","38610","32420"
"In post","2023","Psychology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","65","60","35200","30940"
"In post","2023","Psychology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Yorkshire and The Humber","South Yorkshire","35","35","34830","31310"
"In post","2023","Psychology","Yorkshire and The Humber","West Yorkshire","85","85","38400","32420"
"In post","2023","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","275","255","44510","41420"
"In post","2023","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","40","40","38590","38220"
"In post","2023","Science and Engineering","East Midlands (England)","Lincolnshire","155","150","38780","35950"
"In post","2023","Science and Engineering","East of England","Bedfordshire and Hertfordshire","225","225","47610","42750"
"In post","2023","Science and Engineering","East of England","East Anglia","535","515","36580","34310"
"In post","2023","Science and Engineering","East of England","Essex","20","20","39490","33510"
"In post","2023","Science and Engineering","London","Inner London - East","215","210","55150","54270"
"In post","2023","Science and Engineering","London","Inner London - West","440","425","49030","45170"
"In post","2023","Science and Engineering","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","London","Outer London - South","20","20","43890","41620"
"In post","2023","Science and Engineering","London","Outer London - West and North West","455","440","44040","41280"
"In post","2023","Science and Engineering","North East (England)","Northumberland, and Tyne and Wear","50","45","36090","34530"
"In post","2023","Science and Engineering","North East (England)","Tees Valley and Durham","10","5","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","Cumbria","100","95","43590","42620"
"In post","2023","Science and Engineering","North West (England)","Greater Manchester","110","110","37500","34530"
"In post","2023","Science and Engineering","North West (England)","Lancashire","25","20","38530","36150"
"In post","2023","Science and Engineering","North West (England)","Merseyside","150","145","36580","32800"
"In post","2023","Science and Engineering","Northern Ireland","Northern Ireland","40","35","31410","25750"
"In post","2023","Science and Engineering","Overseas","Overseas","75","75","57120","57420"
"In post","2023","Science and Engineering","Scotland","Eastern Scotland","70","70","36700","33500"
"In post","2023","Science and Engineering","Scotland","Highlands and Islands","35","30","28290","25750"
"In post","2023","Science and Engineering","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Scotland","Southern Scotland","10","10","38040","42620"
"In post","2023","Science and Engineering","Scotland","West Central Scotland","235","235","45160","45990"
"In post","2023","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","275","265","46680","43660"
"In post","2023","Science and Engineering","South East (England)","Hampshire and Isle of Wight","1160","1120","43040","39890"
"In post","2023","Science and Engineering","South East (England)","Kent","15","15","43540","39880"
"In post","2023","Science and Engineering","South East (England)","Surrey, East and West Sussex","495","475","35150","33830"
"In post","2023","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","85","85","29410","25950"
"In post","2023","Science and Engineering","South West (England)","Devon","875","825","39720","39650"
"In post","2023","Science and Engineering","South West (England)","Dorset and Somerset","365","355","37190","34760"
"In post","2023","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5340","5195","41690","40560"
"In post","2023","Science and Engineering","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Wales","East Wales","660","625","42760","42760"
"In post","2023","Science and Engineering","Wales","West Wales and The Valleys","60","55","38280","38710"
"In post","2023","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","55","50","30690","30320"
"In post","2023","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","60","60","30640","25000"
"In post","2023","Science and Engineering","West Midlands (England)","West Midlands","165","155","40350","37060"
"In post","2023","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","31960","29360"
"In post","2023","Science and Engineering","Yorkshire and The Humber","North Yorkshire","315","305","34720","32800"
"In post","2023","Science and Engineering","Yorkshire and The Humber","South Yorkshire","10","10","41060","34290"
"In post","2023","Science and Engineering","Yorkshire and The Humber","West Yorkshire","65","60","42510","40590"
"In post","2023","Security","East Midlands (England)","Derbyshire and Nottinghamshire","70","70","36020","38810"
"In post","2023","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","25","25","39970","40880"
"In post","2023","Security","East Midlands (England)","Lincolnshire","50","45","24870","21690"
"In post","2023","Security","East of England","Bedfordshire and Hertfordshire","115","110","30520","27140"
"In post","2023","Security","East of England","East Anglia","390","385","38250","40880"
"In post","2023","Security","East of England","Essex","45","45","32140","27500"
"In post","2023","Security","London","Inner London - East","115","110","46380","42240"
"In post","2023","Security","London","Inner London - West","1225","1205","46980","43320"
"In post","2023","Security","London","Outer London - East and North East","50","50","35260","34800"
"In post","2023","Security","London","Outer London - South","140","135","34380","29890"
"In post","2023","Security","London","Outer London - West and North West","70","65","28620","24850"
"In post","2023","Security","North East (England)","Northumberland, and Tyne and Wear","150","140","37810","34170"
"In post","2023","Security","North East (England)","Tees Valley and Durham","15","15","36410","33770"
"In post","2023","Security","North West (England)","Cheshire","25","25","32310","28190"
"In post","2023","Security","North West (England)","Cumbria","105","105","31590","27480"
"In post","2023","Security","North West (England)","Greater Manchester","145","145","39990","35000"
"In post","2023","Security","North West (England)","Lancashire","115","105","35000","34170"
"In post","2023","Security","North West (England)","Merseyside","65","65","27280","21580"
"In post","2023","Security","Northern Ireland","Northern Ireland","380","380","23060","22130"
"In post","2023","Security","Overseas","Overseas","135","135","41360","38550"
"In post","2023","Security","Scotland","Eastern Scotland","115","110","29560","27300"
"In post","2023","Security","Scotland","Highlands and Islands","50","45","28230","27500"
"In post","2023","Security","Scotland","North Eastern Scotland","85","85","44960","45880"
"In post","2023","Security","Scotland","Southern Scotland","65","60","28600","22220"
"In post","2023","Security","Scotland","West Central Scotland","1130","1095","32430","28560"
"In post","2023","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","935","925","37010","36080"
"In post","2023","Security","South East (England)","Hampshire and Isle of Wight","780","765","31550","27500"
"In post","2023","Security","South East (England)","Kent","70","65","29440","27300"
"In post","2023","Security","South East (England)","Surrey, East and West Sussex","40","40","25480","21380"
"In post","2023","Security","South West (England)","Cornwall and Isles of Scilly","55","55","23980","21380"
"In post","2023","Security","South West (England)","Devon","465","450","31140","27500"
"In post","2023","Security","South West (England)","Dorset and Somerset","160","155","26440","22220"
"In post","2023","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","720","705","33800","30740"
"In post","2023","Security","Unknown","Unknown","25","25","36510","35740"
"In post","2023","Security","Wales","East Wales","160","155","30590","25040"
"In post","2023","Security","Wales","West Wales and The Valleys","200","195","29650","26700"
"In post","2023","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","125","125","32220","28560"
"In post","2023","Security","West Midlands (England)","Shropshire and Staffordshire","185","180","32090","28130"
"In post","2023","Security","West Midlands (England)","West Midlands","60","55","38980","34170"
"In post","2023","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","60","60","36870","40880"
"In post","2023","Security","Yorkshire and The Humber","North Yorkshire","405","385","33640","34300"
"In post","2023","Security","Yorkshire and The Humber","South Yorkshire","80","70","35630","34170"
"In post","2023","Security","Yorkshire and The Humber","West Yorkshire","125","115","42580","38470"
"In post","2023","Social Research","East Midlands (England)","Derbyshire and Nottinghamshire","20","20","43960","43250"
"In post","2023","Social Research","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","London","Inner London - East","120","115","51830","47380"
"In post","2023","Social Research","London","Inner London - West","450","435","49730","45210"
"In post","2023","Social Research","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","London","Outer London - South","30","25","54340","47580"
"In post","2023","Social Research","North East (England)","Northumberland, and Tyne and Wear","15","15","44480","41780"
"In post","2023","Social Research","North East (England)","Tees Valley and Durham","40","40","36680","31560"
"In post","2023","Social Research","North West (England)","Greater Manchester","60","60","41060","41780"
"In post","2023","Social Research","North West (England)","Merseyside","25","25","46470","42510"
"In post","2023","Social Research","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","Hampshire and Isle of Wight","225","215","39650","39300"
"In post","2023","Social Research","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Social Research","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","30","44060","43250"
"In post","2023","Social Research","Wales","East Wales","375","355","41640","39300"
"In post","2023","Social Research","Wales","West Wales and The Valleys","15","15","39390","39690"
"In post","2023","Social Research","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","West Midlands","15","15","37390","33130"
"In post","2023","Social Research","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","South Yorkshire","75","70","45340","43250"
"In post","2023","Social Research","Yorkshire and The Humber","West Yorkshire","35","30","44610","43700"
"In post","2023","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","25","20","41390","40840"
"In post","2023","Statistics","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","Statistics","East of England","East Anglia","10","10","39450","36770"
"In post","2023","Statistics","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","London","Inner London - East","210","205","51470","45950"
"In post","2023","Statistics","London","Inner London - West","940","915","47480","43840"
"In post","2023","Statistics","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","London","Outer London - South","70","70","42630","42620"
"In post","2023","Statistics","London","Outer London - West and North West","20","20","39490","40090"
"In post","2023","Statistics","North East (England)","Northumberland, and Tyne and Wear","110","105","44040","38470"
"In post","2023","Statistics","North East (England)","Tees Valley and Durham","60","60","40910","43250"
"In post","2023","Statistics","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","Greater Manchester","150","150","42330","41780"
"In post","2023","Statistics","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","Merseyside","75","75","43080","41780"
"In post","2023","Statistics","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Scotland","Eastern Scotland","20","20","43240","43800"
"In post","2023","Statistics","Scotland","West Central Scotland","15","15","35860","34170"
"In post","2023","Statistics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","37800","37650"
"In post","2023","Statistics","South East (England)","Hampshire and Isle of Wight","215","205","42690","39300"
"In post","2023","Statistics","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South East (England)","Surrey, East and West Sussex","10","5","[c]","[c]"
"In post","2023","Statistics","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West (England)","Devon","10","10","[c]","[c]"
"In post","2023","Statistics","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","205","195","41730","40640"
"In post","2023","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Wales","East Wales","410","390","44210","39640"
"In post","2023","Statistics","Wales","West Wales and The Valleys","10","10","39750","39150"
"In post","2023","Statistics","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","Shropshire and Staffordshire","10","10","33170","33830"
"In post","2023","Statistics","West Midlands (England)","West Midlands","80","80","40450","37900"
"In post","2023","Statistics","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","South Yorkshire","150","140","44690","43250"
"In post","2023","Statistics","Yorkshire and The Humber","West Yorkshire","85","80","42770","38470"
"In post","2023","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","1395","1335","37640","35000"
"In post","2023","Tax","East of England","East Anglia","95","85","40660","35330"
"In post","2023","Tax","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Tax","London","Inner London - East","1355","1285","44850","39790"
"In post","2023","Tax","London","Inner London - West","100","100","62480","65230"
"In post","2023","Tax","London","Outer London - South","875","825","45640","39790"
"In post","2023","Tax","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Tax","North East (England)","Northumberland, and Tyne and Wear","2140","2040","33880","29730"
"In post","2023","Tax","North East (England)","Tees Valley and Durham","50","45","31860","28130"
"In post","2023","Tax","North West (England)","Greater Manchester","1655","1590","37970","35000"
"In post","2023","Tax","North West (England)","Lancashire","100","85","32460","27650"
"In post","2023","Tax","North West (England)","Merseyside","1380","1310","36600","34700"
"In post","2023","Tax","Northern Ireland","Northern Ireland","750","715","36960","34700"
"In post","2023","Tax","Scotland","Eastern Scotland","940","890","34700","34400"
"In post","2023","Tax","Scotland","Southern Scotland","265","240","33310","29730"
"In post","2023","Tax","Scotland","West Central Scotland","770","725","39080","35000"
"In post","2023","Tax","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","140","130","41540","36990"
"In post","2023","Tax","South East (England)","Hampshire and Isle of Wight","310","275","36070","35000"
"In post","2023","Tax","South East (England)","Kent","10","10","39120","36120"
"In post","2023","Tax","South East (England)","Surrey, East and West Sussex","10","10","40010","35330"
"In post","2023","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","545","510","44810","42140"
"In post","2023","Tax","Wales","East Wales","1610","1535","35270","34700"
"In post","2023","Tax","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Tax","West Midlands (England)","Shropshire and Staffordshire","65","60","41510","36160"
"In post","2023","Tax","West Midlands (England)","West Midlands","1310","1250","37980","35000"
"In post","2023","Tax","Yorkshire and The Humber","West Yorkshire","1490","1415","36080","34700"
"In post","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","430","420","38060","34700"
"In post","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","5","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2023","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","East Anglia","55","55","47190","40620"
"In post","2023","Unknown","East of England","Essex","10","10","[c]","[c]"
"In post","2023","Unknown","London","Inner London - East","1065","1040","50490","45560"
"In post","2023","Unknown","London","Inner London - West","4640","4540","49100","42020"
"In post","2023","Unknown","London","Outer London - East and North East","10","10","[c]","[c]"
"In post","2023","Unknown","London","Outer London - South","315","310","46120","39790"
"In post","2023","Unknown","London","Outer London - West and North West","35","35","35450","32520"
"In post","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","635","610","35680","34400"
"In post","2023","Unknown","North East (England)","Tees Valley and Durham","15","15","34540","29460"
"In post","2023","Unknown","North West (England)","Cheshire","10","5","[c]","[c]"
"In post","2023","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North West (England)","Greater Manchester","665","650","37420","34700"
"In post","2023","Unknown","North West (England)","Lancashire","105","105","35980","27890"
"In post","2023","Unknown","North West (England)","Merseyside","355","345","38190","34700"
"In post","2023","Unknown","Northern Ireland","Northern Ireland","115","110","33160","34400"
"In post","2023","Unknown","Overseas","Overseas","170","165","63630","60080"
"In post","2023","Unknown","Scotland","Eastern Scotland","9980","9560","43620","38330"
"In post","2023","Unknown","Scotland","Highlands and Islands","755","720","34800","31940"
"In post","2023","Unknown","Scotland","North Eastern Scotland","675","640","38880","34730"
"In post","2023","Unknown","Scotland","Southern Scotland","1085","1020","33350","29560"
"In post","2023","Unknown","Scotland","West Central Scotland","5700","5500","39800","34730"
"In post","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","100","95","33210","28130"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","140","135","58440","55630"
"In post","2023","Unknown","South East (England)","Kent","15","15","45230","34700"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","200","190","41660","40260"
