"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Other","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","G6/G7","Heterosexual / straight","225","[c]","57700","55110"
"Leaver Dept.","2023","30-39","Policy","G6/G7","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","G6/G7","Undeclared","35","[c]","58870","56850"
"Leaver Dept.","2023","30-39","Policy","G6/G7","Unknown","65","[c]","57380","56270"
"Leaver Dept.","2023","30-39","Policy","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","SEO/HEO","Heterosexual / straight","250","[c]","37580","37710"
"Leaver Dept.","2023","30-39","Policy","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","SEO/HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","SEO/HEO","Unknown","65","[c]","39250","40050"
"Leaver Dept.","2023","30-39","Project Delivery","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","SEO/HEO","Heterosexual / straight","55","[c]","38400","38070"
"Leaver Dept.","2023","30-39","Project Delivery","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","SEO/HEO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","Heterosexual / straight","195","[c]","58480","56430"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","Unknown","75","[c]","59520","56430"
"Leaver Dept.","2023","30-39","Unknown","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","Heterosexual / straight","200","[c]","37570","36070"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","Unknown","105","[c]","35510","33250"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Veterinarian","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Veterinarian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","SEO/HEO","Heterosexual / straight","35","[c]","39970","39360"
"Leaver Dept.","2023","40-49","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","G6/G7","Heterosexual / straight","45","[c]","59370","57650"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","50","[c]","40240","40040"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
