"Status","Year","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Science and Engineering","Manchester","30","[c]","32300","29590"
"Leaver CS","2023","Science and Engineering","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Mid Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Monmouthshire and Newport","20","[c]","39250","33010"
"Leaver CS","2023","Science and Engineering","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North Yorkshire CC","15","[c]","32020","28190"
"Leaver CS","2023","Science and Engineering","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Nottingham","45","[c]","35200","35570"
"Leaver CS","2023","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Oxfordshire CC","25","[c]","38120","40030"
"Leaver CS","2023","Science and Engineering","Peterborough","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Plymouth","15","[c]","30320","31470"
"Leaver CS","2023","Science and Engineering","Portsmouth","15","[c]","35980","33990"
"Leaver CS","2023","Science and Engineering","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Sefton","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Somerset CC","15","[c]","38420","35560"
"Leaver CS","2023","Science and Engineering","South Hampshire","20","[c]","34700","28590"
"Leaver CS","2023","Science and Engineering","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South and West Derbyshire","20","[c]","42750","40840"
"Leaver CS","2023","Science and Engineering","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Suffolk CC","30","[c]","33750","30030"
"Leaver CS","2023","Science and Engineering","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Tower Hamlets","30","[c]","52110","41890"
"Leaver CS","2023","Science and Engineering","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Cumbria","15","[c]","41170","34760"
"Leaver CS","2023","Science and Engineering","West Essex","10","[c]","36990","37440"
"Leaver CS","2023","Science and Engineering","West Kent","20","[c]","37670","39890"
"Leaver CS","2023","Science and Engineering","West Surrey","45","[c]","33230","29080"
"Leaver CS","2023","Science and Engineering","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Westminster","35","[c]","44360","40050"
"Leaver CS","2023","Science and Engineering","Wiltshire","180","[c]","33920","30650"
"Leaver CS","2023","Science and Engineering","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","York","15","[c]","28180","27320"
"Leaver CS","2023","Security","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ards and North Down","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","37440","40700"
"Leaver CS","2023","Security","Berkshire","95","[c]","33740","30560"
"Leaver CS","2023","Security","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cambridgeshire CC","25","[c]","48230","41460"
"Leaver CS","2023","Security","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Central Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Croydon","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Derby","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Devon CC","20","[c]","25990","25000"
"Leaver CS","2023","Security","Dorset","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","80","[c]","33560","28780"
"Leaver CS","2023","Security","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Riding of Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Essex Haven Gateway","10","[c]","27480","26590"
"Leaver CS","2023","Security","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Gloucestershire CC","10","[c]","32410","34320"
"Leaver CS","2023","Security","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Herefordshire, County of","10","[c]","32970","30700"
"Leaver CS","2023","Security","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lincolnshire CC","10","[c]","23820","23190"
"Leaver CS","2023","Security","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Milton Keynes","10","[c]","30580","27130"
"Leaver CS","2023","Security","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Newry, Mourne and Down","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Yorkshire CC","35","[c]","31240","27500"
"Leaver CS","2023","Security","North and West Norfolk","15","[c]","32940","33000"
"Leaver CS","2023","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Oxfordshire CC","10","[c]","28340","26250"
"Leaver CS","2023","Security","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Plymouth","45","[c]","30580","27500"
"Leaver CS","2023","Security","Portsmouth","40","[c]","31820","27500"
"Leaver CS","2023","Security","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Somerset CC","15","[c]","28100","27500"
"Leaver CS","2023","Security","South Hampshire","10","[c]","27680","25680"
"Leaver CS","2023","Security","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Suffolk CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Swansea","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Cumbria","10","[c]","30290","27480"
"Leaver CS","2023","Security","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Westminster","50","[c]","38210","34390"
"Leaver CS","2023","Security","Wiltshire","40","[c]","34140","29380"
"Leaver CS","2023","Security","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Monmouthshire and Newport","10","[c]","40320","33000"
"Leaver CS","2023","Social Research","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South Hampshire","10","[c]","36790","32800"
"Leaver CS","2023","Social Research","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Westminster","35","[c]","36490","36250"
"Leaver CS","2023","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Cardiff and Vale of Glamorgan","10","[c]","33510","31210"
"Leaver CS","2023","Statistics","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Croydon","10","[c]","25680","23500"
"Leaver CS","2023","Statistics","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Monmouthshire and Newport","20","[c]","39100","37590"
"Leaver CS","2023","Statistics","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Oxfordshire CC","10","[c]","21830","21380"
"Leaver CS","2023","Statistics","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Westminster","80","[c]","33300","28280"
"Leaver CS","2023","Statistics","Wolverhampton","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Belfast","35","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Birmingham","70","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Bradford","20","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Bristol, City of","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Cardiff and Vale of Glamorgan","75","[c]","[c]","[c]"
"Leaver CS","2023","Tax","City of Edinburgh","90","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Croydon","55","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Durham","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Glasgow City","30","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Greater Manchester South West","110","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Hackney and Newham","85","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Leeds","55","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Liverpool","60","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Mid Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Nottingham","70","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Portsmouth","20","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Sefton","30","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South Lanarkshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Southend-on-Sea","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Suffolk CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Sunderland","30","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Tyneside","85","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Aberdeen City and Aberdeenshire","60","[c]","39050","34730"
"Leaver CS","2023","Unknown","Angus and Dundee City","50","[c]","29470","23340"
"Leaver CS","2023","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Barnsley, Doncaster and Rotherham","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bexley and Greenwich","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Birmingham","55","[c]","43510","39240"
"Leaver CS","2023","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bristol, City of","35","[c]","36520","29790"
"Leaver CS","2023","Unknown","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Buckinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cambridgeshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cardiff and Vale of Glamorgan","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire East","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chorley and West Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","City of Edinburgh","465","[c]","42370","38330"
"Leaver CS","2023","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Croydon","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Devon CC","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dumfries and Galloway","10","[c]","27930","26220"
"Leaver CS","2023","Unknown","Durham","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Glasgow City","345","[c]","37000","31940"
"Leaver CS","2023","Unknown","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","15","[c]","53120","53640"
"Leaver CS","2023","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","25","[c]","30400","29500"
"Leaver CS","2023","Unknown","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent Thames Gateway","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lambeth","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leeds","110","[c]","53830","50780"
"Leaver CS","2023","Unknown","Leicester","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lewisham and Southwark","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Liverpool","20","[c]","28010","21830"
"Leaver CS","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","30","[c]","27860","26220"
"Leaver CS","2023","Unknown","Manchester","40","[c]","45210","39520"
"Leaver CS","2023","Unknown","Medway","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Kent","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Milton Keynes","40","[c]","40810","33470"
"Leaver CS","2023","Unknown","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Norwich and East Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Nottingham","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Oxfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Perth and Kinross, and Stirling","25","[c]","35820","31560"
"Leaver CS","2023","Unknown","Peterborough","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Borders","20","[c]","37410","37270"
"Leaver CS","2023","Unknown","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sheffield","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Ayrshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Lanarkshire","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southampton","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Staffordshire CC","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Suffolk CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swansea","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tower Hamlets","280","[c]","52140","54700"
"Leaver CS","2023","Unknown","Tyneside","45","[c]","27100","21720"
"Leaver CS","2023","Unknown","Unknown","75","[c]","51260","30630"
"Leaver CS","2023","Unknown","Wakefield","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wandsworth","5","[c]","[c]","[c]"
