"Status","Year","Function_of_post","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Internal Audit","Ministry of Defence","Hampshire and Isle of Wight","SEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","Inner London - West","SEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","Shropshire and Staffordshire","HEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","West Central Scotland","HEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Defence","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","East Anglia","SEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","East Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Inner London - West","AO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Scottish Government","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Scottish Government","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Scottish Government","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Scottish Government","Eastern Scotland","SEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","UK Export Finance","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","UK Export Finance","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","UK Statistics Authority","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","UK Statistics Authority","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Bedfordshire and Hertfordshire","AO","40","40","23990","24480"
"In post","2023","Legal","Attorney General's Departments","Bedfordshire and Hertfordshire","EO","35","30","29330","28870"
"In post","2023","Legal","Attorney General's Departments","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Bedfordshire and Hertfordshire","G7","85","75","60830","63130"
"In post","2023","Legal","Attorney General's Departments","Bedfordshire and Hertfordshire","HEO","10","10","34410","33190"
"In post","2023","Legal","Attorney General's Departments","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Bedfordshire and Hertfordshire","SEO","10","10","41710","41070"
"In post","2023","Legal","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","AO","30","25","23880","24480"
"In post","2023","Legal","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","EO","30","25","28990","28200"
"In post","2023","Legal","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G6","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G7","45","40","59570","58210"
"In post","2023","Legal","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","10","33990","33190"
"In post","2023","Legal","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","10","40780","40800"
"In post","2023","Legal","Attorney General's Departments","Cheshire","EO","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Cheshire","G7","15","15","59500","58030"
"In post","2023","Legal","Attorney General's Departments","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Cornwall and Isles of Scilly","AO","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Cornwall and Isles of Scilly","EO","10","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Cornwall and Isles of Scilly","G7","10","10","53870","56450"
"In post","2023","Legal","Attorney General's Departments","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Cumbria","AO","10","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Cumbria","G7","15","15","55160","54520"
"In post","2023","Legal","Attorney General's Departments","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Derbyshire and Nottinghamshire","AO","75","70","22360","22870"
"In post","2023","Legal","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","55","55","27500","26900"
"In post","2023","Legal","Attorney General's Departments","Derbyshire and Nottinghamshire","G6","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Derbyshire and Nottinghamshire","G7","110","100","53830","52880"
"In post","2023","Legal","Attorney General's Departments","Derbyshire and Nottinghamshire","HEO","20","20","32680","31950"
"In post","2023","Legal","Attorney General's Departments","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO","10","10","40300","39230"
"In post","2023","Legal","Attorney General's Departments","Devon","AO","15","15","22370","22870"
"In post","2023","Legal","Attorney General's Departments","Devon","EO","20","20","27870","27440"
"In post","2023","Legal","Attorney General's Departments","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Devon","G7","45","45","55210","56450"
"In post","2023","Legal","Attorney General's Departments","Devon","HEO","10","10","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Dorset and Somerset","G7","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","East Anglia","AO","40","35","22510","22870"
"In post","2023","Legal","Attorney General's Departments","East Anglia","EO","35","30","27700","27020"
"In post","2023","Legal","Attorney General's Departments","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","East Anglia","G7","50","40","55800","56450"
"In post","2023","Legal","Attorney General's Departments","East Anglia","HEO","10","10","33100","33100"
"In post","2023","Legal","Attorney General's Departments","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","East Anglia","SEO","10","10","38790","38760"
"In post","2023","Legal","Attorney General's Departments","East Wales","AO","70","65","23000","22870"
"In post","2023","Legal","Attorney General's Departments","East Wales","EO","60","55","27790","27400"
"In post","2023","Legal","Attorney General's Departments","East Wales","G6","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","East Wales","G7","140","125","54940","55340"
"In post","2023","Legal","Attorney General's Departments","East Wales","HEO","20","20","34070","33810"
"In post","2023","Legal","Attorney General's Departments","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","East Wales","SEO","15","15","39270","38760"
"In post","2023","Legal","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AO","20","15","22850","22870"
"In post","2023","Legal","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","EO","15","15","28280","28850"
"In post","2023","Legal","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G7","35","30","55390","56450"
"In post","2023","Legal","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Essex","AO","45","40","24020","24480"
"In post","2023","Legal","Attorney General's Departments","Essex","EO","45","40","29610","30030"
"In post","2023","Legal","Attorney General's Departments","Essex","G6","10","10","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Essex","G7","75","70","59270","57620"
"In post","2023","Legal","Attorney General's Departments","Essex","HEO","10","10","35400","35070"
"In post","2023","Legal","Attorney General's Departments","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Essex","SEO","15","15","40910","40800"
"In post","2023","Legal","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AO","45","45","22390","22870"
"In post","2023","Legal","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","40","27900","27400"
"In post","2023","Legal","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6","25","25","68780","67740"
"In post","2023","Legal","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G7","120","110","54360","52590"
"In post","2023","Legal","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","15","15","34810","33810"
"In post","2023","Legal","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Greater Manchester","AO","80","75","22810","22870"
"In post","2023","Legal","Attorney General's Departments","Greater Manchester","EO","90","80","28180","28850"
"In post","2023","Legal","Attorney General's Departments","Greater Manchester","G6","20","20","70920","71190"
"In post","2023","Legal","Attorney General's Departments","Greater Manchester","G7","150","135","54970","54540"
"In post","2023","Legal","Attorney General's Departments","Greater Manchester","HEO","20","20","33220","33300"
"In post","2023","Legal","Attorney General's Departments","Greater Manchester","SCS level","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Greater Manchester","SEO","20","20","39280","38760"
"In post","2023","Legal","Attorney General's Departments","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Hampshire and Isle of Wight","AO","70","65","23900","24480"
"In post","2023","Legal","Attorney General's Departments","Hampshire and Isle of Wight","EO","50","50","29020","28200"
"In post","2023","Legal","Attorney General's Departments","Hampshire and Isle of Wight","G6","10","10","77090","75660"
"In post","2023","Legal","Attorney General's Departments","Hampshire and Isle of Wight","G7","125","115","59610","57650"
"In post","2023","Legal","Attorney General's Departments","Hampshire and Isle of Wight","HEO","20","15","35180","34450"
"In post","2023","Legal","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Hampshire and Isle of Wight","SEO","10","10","41320","40800"
"In post","2023","Legal","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","G7","10","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Inner London - East","AO","15","15","24100","25600"
"In post","2023","Legal","Attorney General's Departments","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Inner London - West","AA","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Inner London - West","AO","330","310","24200","24480"
"In post","2023","Legal","Attorney General's Departments","Inner London - West","EO","660","630","29420","28540"
"In post","2023","Legal","Attorney General's Departments","Inner London - West","G6","865","785","70030","67730"
"In post","2023","Legal","Attorney General's Departments","Inner London - West","G7","1440","1350","56900","54100"
"In post","2023","Legal","Attorney General's Departments","Inner London - West","HEO","255","250","37460","35000"
"In post","2023","Legal","Attorney General's Departments","Inner London - West","SCS level","235","220","87840","81940"
"In post","2023","Legal","Attorney General's Departments","Inner London - West","SEO","110","105","40980","40800"
"In post","2023","Legal","Attorney General's Departments","Kent","AO","35","35","24170","24480"
"In post","2023","Legal","Attorney General's Departments","Kent","EO","30","30","29300","28670"
"In post","2023","Legal","Attorney General's Departments","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Kent","G7","50","45","59810","59040"
"In post","2023","Legal","Attorney General's Departments","Kent","HEO","10","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Kent","SEO","10","10","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Lancashire","AO","40","35","22760","22870"
"In post","2023","Legal","Attorney General's Departments","Lancashire","EO","35","35","28320","28850"
"In post","2023","Legal","Attorney General's Departments","Lancashire","G6","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Lancashire","G7","90","85","53910","54800"
"In post","2023","Legal","Attorney General's Departments","Lancashire","HEO","10","10","33670","33560"
"In post","2023","Legal","Attorney General's Departments","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Lancashire","SEO","10","10","39300","38760"
"In post","2023","Legal","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AO","50","45","22160","22870"
"In post","2023","Legal","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","25","25","28160","28850"
"In post","2023","Legal","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G7","75","65","53540","52720"
"In post","2023","Legal","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","HEO","10","10","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO","10","10","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Lincolnshire","AO","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Lincolnshire","G7","15","15","56150","56450"
"In post","2023","Legal","Attorney General's Departments","Merseyside","AO","100","95","22550","22870"
"In post","2023","Legal","Attorney General's Departments","Merseyside","EO","85","80","27740","27400"
"In post","2023","Legal","Attorney General's Departments","Merseyside","G6","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Merseyside","G7","135","125","54470","54750"
"In post","2023","Legal","Attorney General's Departments","Merseyside","HEO","20","20","32720","32160"
"In post","2023","Legal","Attorney General's Departments","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Merseyside","SEO","25","25","38980","38760"
"In post","2023","Legal","Attorney General's Departments","North Yorkshire","AO","10","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","North Yorkshire","EO","10","10","27400","27150"
"In post","2023","Legal","Attorney General's Departments","North Yorkshire","G6","15","15","74170","75600"
"In post","2023","Legal","Attorney General's Departments","North Yorkshire","G7","25","25","60050","59690"
"In post","2023","Legal","Attorney General's Departments","North Yorkshire","HEO","10","10","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","North Yorkshire","SEO","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Northumberland, and Tyne and Wear","AO","70","65","22260","22870"
"In post","2023","Legal","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","55","50","27920","27150"
"In post","2023","Legal","Attorney General's Departments","Northumberland, and Tyne and Wear","G6","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Northumberland, and Tyne and Wear","G7","90","85","54910","55290"
"In post","2023","Legal","Attorney General's Departments","Northumberland, and Tyne and Wear","HEO","15","15","32680","32520"
"In post","2023","Legal","Attorney General's Departments","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO","15","10","38870","38760"
"In post","2023","Legal","Attorney General's Departments","Outer London - East and North East","AO","10","10","24050","25600"
"In post","2023","Legal","Attorney General's Departments","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Outer London - East and North East","G7","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Outer London - South","AO","10","10","24690","25600"
"In post","2023","Legal","Attorney General's Departments","Outer London - South","EO","10","10","28380","28170"
"In post","2023","Legal","Attorney General's Departments","Outer London - South","G6","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Outer London - South","G7","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Outer London - South","HEO","10","10","33540","32660"
"In post","2023","Legal","Attorney General's Departments","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Outer London - South","SEO","10","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Outer London - West and North West","AO","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Outer London - West and North West","G7","10","10","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Shropshire and Staffordshire","AO","15","15","22750","22870"
"In post","2023","Legal","Attorney General's Departments","Shropshire and Staffordshire","EO","15","15","27950","27980"
"In post","2023","Legal","Attorney General's Departments","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Shropshire and Staffordshire","G7","30","30","56590","56450"
"In post","2023","Legal","Attorney General's Departments","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Shropshire and Staffordshire","SEO","10","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","South Yorkshire","AO","50","45","22590","22870"
"In post","2023","Legal","Attorney General's Departments","South Yorkshire","EO","35","35","27780","27150"
"In post","2023","Legal","Attorney General's Departments","South Yorkshire","G6","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","South Yorkshire","G7","45","40","54190","53750"
"In post","2023","Legal","Attorney General's Departments","South Yorkshire","HEO","10","10","33360","33810"
"In post","2023","Legal","Attorney General's Departments","South Yorkshire","SEO","10","10","39000","38760"
"In post","2023","Legal","Attorney General's Departments","Surrey, East and West Sussex","AO","40","40","23840","24480"
"In post","2023","Legal","Attorney General's Departments","Surrey, East and West Sussex","EO","55","55","29060","28200"
"In post","2023","Legal","Attorney General's Departments","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Surrey, East and West Sussex","G7","85","75","60060","61920"
"In post","2023","Legal","Attorney General's Departments","Surrey, East and West Sussex","HEO","10","10","34170","33190"
"In post","2023","Legal","Attorney General's Departments","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Surrey, East and West Sussex","SEO","10","10","40990","40800"
"In post","2023","Legal","Attorney General's Departments","Tees Valley and Durham","AO","25","20","22580","22870"
"In post","2023","Legal","Attorney General's Departments","Tees Valley and Durham","EO","25","20","27870","27400"
"In post","2023","Legal","Attorney General's Departments","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Tees Valley and Durham","G7","45","40","55240","56450"
"In post","2023","Legal","Attorney General's Departments","Tees Valley and Durham","HEO","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Tees Valley and Durham","SEO","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","West Midlands","AO","120","115","22830","22870"
"In post","2023","Legal","Attorney General's Departments","West Midlands","EO","110","105","27690","26900"
"In post","2023","Legal","Attorney General's Departments","West Midlands","G6","15","15","74260","70010"
"In post","2023","Legal","Attorney General's Departments","West Midlands","G7","220","205","54440","53750"
"In post","2023","Legal","Attorney General's Departments","West Midlands","HEO","25","25","32620","31740"
"In post","2023","Legal","Attorney General's Departments","West Midlands","SCS level","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","West Midlands","SEO","20","20","39190","38760"
"In post","2023","Legal","Attorney General's Departments","West Wales and The Valleys","AO","15","15","22730","22870"
"In post","2023","Legal","Attorney General's Departments","West Wales and The Valleys","EO","15","15","27550","26900"
"In post","2023","Legal","Attorney General's Departments","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","West Wales and The Valleys","G7","40","35","54540","55040"
"In post","2023","Legal","Attorney General's Departments","West Wales and The Valleys","HEO","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","West Wales and The Valleys","SEO","10","10","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","West Yorkshire","AO","90","85","22740","22870"
"In post","2023","Legal","Attorney General's Departments","West Yorkshire","EO","95","90","27890","27150"
"In post","2023","Legal","Attorney General's Departments","West Yorkshire","G6","55","50","66980","65290"
"In post","2023","Legal","Attorney General's Departments","West Yorkshire","G7","245","225","54060","52310"
"In post","2023","Legal","Attorney General's Departments","West Yorkshire","HEO","50","50","35470","33810"
"In post","2023","Legal","Attorney General's Departments","West Yorkshire","SCS level","15","10","89940","86910"
"In post","2023","Legal","Attorney General's Departments","West Yorkshire","SEO","25","25","38950","38760"
"In post","2023","Legal","Cabinet Office","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Cabinet Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Cabinet Office","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Cabinet Office","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Cabinet Office","Inner London - West","SCS level","55","50","86510","81600"
"In post","2023","Legal","Charity Commission","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Charity Commission","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Charity Commission","Inner London - West","G7","10","10","[c]","[c]"
"In post","2023","Legal","Charity Commission","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
