"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Department for Transport","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","London","EO","10","[c]","29770","30940"
"Leaver CS","2023","30-39","Department for Transport","London","G6/G7","30","[c]","62260","59440"
"Leaver CS","2023","30-39","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","London","SEO/HEO","30","[c]","41160","43320"
"Leaver CS","2023","30-39","Department for Transport","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","South East (England)","EO","15","[c]","27330","26960"
"Leaver CS","2023","30-39","Department for Transport","South East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Wales","AA/AO","100","[c]","21410","21840"
"Leaver CS","2023","30-39","Department for Transport","Wales","EO","15","[c]","27090","26780"
"Leaver CS","2023","30-39","Department for Transport","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Wales","SEO/HEO","15","[c]","35250","31660"
"Leaver CS","2023","30-39","Department for Transport","West Midlands (England)","AA/AO","15","[c]","22320","22500"
"Leaver CS","2023","30-39","Department for Transport","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","East Midlands (England)","AA/AO","20","[c]","21530","21690"
"Leaver CS","2023","30-39","Department for Work and Pensions","East Midlands (England)","EO","45","[c]","27720","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","East of England","AA/AO","15","[c]","23560","24250"
"Leaver CS","2023","30-39","Department for Work and Pensions","East of England","EO","75","[c]","28820","29290"
"Leaver CS","2023","30-39","Department for Work and Pensions","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","London","AA/AO","10","[c]","25210","25610"
"Leaver CS","2023","30-39","Department for Work and Pensions","London","EO","200","[c]","31600","31060"
"Leaver CS","2023","30-39","Department for Work and Pensions","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","London","SEO/HEO","35","[c]","41280","40790"
"Leaver CS","2023","30-39","Department for Work and Pensions","North East (England)","AA/AO","50","[c]","21500","21690"
"Leaver CS","2023","30-39","Department for Work and Pensions","North East (England)","EO","20","[c]","27930","28120"
"Leaver CS","2023","30-39","Department for Work and Pensions","North East (England)","G6/G7","15","[c]","57560","53810"
"Leaver CS","2023","30-39","Department for Work and Pensions","North East (England)","SEO/HEO","25","[c]","39970","40000"
"Leaver CS","2023","30-39","Department for Work and Pensions","North West (England)","AA/AO","80","[c]","21630","21690"
"Leaver CS","2023","30-39","Department for Work and Pensions","North West (England)","EO","65","[c]","27800","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions","North West (England)","G6/G7","15","[c]","61040","57240"
"Leaver CS","2023","30-39","Department for Work and Pensions","North West (England)","SEO/HEO","25","[c]","38010","38470"
"Leaver CS","2023","30-39","Department for Work and Pensions","Scotland","AA/AO","50","[c]","21590","21690"
"Leaver CS","2023","30-39","Department for Work and Pensions","Scotland","EO","45","[c]","27780","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","South East (England)","AA/AO","15","[c]","22250","21260"
"Leaver CS","2023","30-39","Department for Work and Pensions","South East (England)","EO","80","[c]","28700","28120"
"Leaver CS","2023","30-39","Department for Work and Pensions","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","South West (England)","AA/AO","25","[c]","21620","21690"
"Leaver CS","2023","30-39","Department for Work and Pensions","South West (England)","EO","65","[c]","27740","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","Wales","AA/AO","35","[c]","21660","21690"
"Leaver CS","2023","30-39","Department for Work and Pensions","Wales","EO","35","[c]","27870","28120"
"Leaver CS","2023","30-39","Department for Work and Pensions","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Work and Pensions","West Midlands (England)","AA/AO","35","[c]","21580","21690"
"Leaver CS","2023","30-39","Department for Work and Pensions","West Midlands (England)","EO","65","[c]","27780","27570"
"Leaver CS","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","AA/AO","30","[c]","21600","21690"
"Leaver CS","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","EO","55","[c]","27860","28120"
"Leaver CS","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","G6/G7","10","[c]","63730","61640"
"Leaver CS","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","SEO/HEO","20","[c]","36960","38470"
"Leaver CS","2023","30-39","Department of Health and Social Care","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","East Midlands (England)","SEO/HEO","15","[c]","36320","36330"
"Leaver CS","2023","30-39","Department of Health and Social Care","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","East of England","SEO/HEO","25","[c]","37950","39350"
"Leaver CS","2023","30-39","Department of Health and Social Care","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","London","EO","35","[c]","27760","27530"
"Leaver CS","2023","30-39","Department of Health and Social Care","London","G6/G7","125","[c]","57780","54690"
"Leaver CS","2023","30-39","Department of Health and Social Care","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","London","SEO/HEO","170","[c]","37840","40070"
"Leaver CS","2023","30-39","Department of Health and Social Care","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","North West (England)","SEO/HEO","10","[c]","34250","34640"
"Leaver CS","2023","30-39","Department of Health and Social Care","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","South East (England)","SEO/HEO","15","[c]","37470","38340"
"Leaver CS","2023","30-39","Department of Health and Social Care","South West (England)","AA/AO","10","[c]","20340","20480"
"Leaver CS","2023","30-39","Department of Health and Social Care","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","South West (England)","SEO/HEO","35","[c]","34880","36330"
"Leaver CS","2023","30-39","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","Yorkshire and The Humber","G6/G7","20","[c]","54240","50770"
"Leaver CS","2023","30-39","Department of Health and Social Care","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department of Health and Social Care","Yorkshire and The Humber","SEO/HEO","40","[c]","33590","32580"
"Leaver CS","2023","30-39","Estyn","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Estyn","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Estyn","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","South West (England)","SEO/HEO","15","[c]","41480","40600"
"Leaver CS","2023","30-39","HM Land Registry","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Land Registry","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East Midlands (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","London","SEO/HEO","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North East (England)","AA/AO","70","[c]","22240","22520"
"Leaver CS","2023","30-39","HM Revenue and Customs","North East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North East (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North West (England)","AA/AO","90","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North West (England)","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","North West (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Northern Ireland","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Scotland","AA/AO","70","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Scotland","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South East (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Wales","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","West Midlands (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","West Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","London","G6/G7","55","[c]","57870","55540"
"Leaver CS","2023","30-39","HM Treasury","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","London","SEO/HEO","20","[c]","36630","36720"
"Leaver CS","2023","30-39","HM Treasury","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HM Treasury","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","East of England","AA/AO","10","[c]","22160","22400"
"Leaver CS","2023","30-39","Home Office","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","London","AA/AO","20","[c]","26090","26400"
"Leaver CS","2023","30-39","Home Office","London","EO","40","[c]","29780","29890"
"Leaver CS","2023","30-39","Home Office","London","G6/G7","55","[c]","61120","59290"
"Leaver CS","2023","30-39","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","London","SEO/HEO","80","[c]","40050","41950"
"Leaver CS","2023","30-39","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","North West (England)","AA/AO","45","[c]","22140","22400"
"Leaver CS","2023","30-39","Home Office","North West (England)","EO","30","[c]","26060","25880"
"Leaver CS","2023","30-39","Home Office","North West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","North West (England)","SEO/HEO","10","[c]","35400","32980"
"Leaver CS","2023","30-39","Home Office","Northern Ireland","AA/AO","10","[c]","22400","22400"
"Leaver CS","2023","30-39","Home Office","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","Scotland","EO","10","[c]","26200","25980"
"Leaver CS","2023","30-39","Home Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","South East (England)","EO","30","[c]","26970","26690"
"Leaver CS","2023","30-39","Home Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Home Office","South West (England)","EO","[c]","[c]","[c]","[c]"
