"Status","Year","Ethnicity","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","AA/AO","Heterosexual / straight","55","[c]","23800","24490"
"Leaver CS","2023","Mixed","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","EO","Heterosexual / straight","75","[c]","29350","30770"
"Leaver CS","2023","Mixed","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","G6/G7","Heterosexual / straight","65","[c]","57980","55460"
"Leaver CS","2023","Mixed","London","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","SEO/HEO","Heterosexual / straight","95","[c]","38560","38660"
"Leaver CS","2023","Mixed","London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","AA/AO","Heterosexual / straight","175","[c]","21860","21690"
"Leaver CS","2023","Mixed","Outside London","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","EO","Heterosexual / straight","95","[c]","27820","27590"
"Leaver CS","2023","Mixed","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SEO/HEO","Heterosexual / straight","70","[c]","37740","37260"
"Leaver CS","2023","Mixed","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","AA/AO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AA/AO","Undeclared","25","[c]","[c]","[c]"
