"Status","Year","Function_of_post","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inner London - East","Female","Heterosexual / straight","95","95","46950","42230"
"In post","2023","Communications","Inner London - East","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","Inner London - East","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Communications","Inner London - East","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Communications","Inner London - East","Male","Heterosexual / straight","45","45","51850","44340"
"In post","2023","Communications","Inner London - East","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","Inner London - East","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Communications","Inner London - East","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inner London - West","Female","Heterosexual / straight","725","700","50120","46600"
"In post","2023","Communications","Inner London - West","Female","LGBO","55","55","47990","44780"
"In post","2023","Communications","Inner London - West","Female","Undeclared","80","80","47920","44780"
"In post","2023","Communications","Inner London - West","Female","Unknown","280","275","47240","43740"
"In post","2023","Communications","Inner London - West","Male","Heterosexual / straight","430","430","50540","45730"
"In post","2023","Communications","Inner London - West","Male","LGBO","85","85","48780","44150"
"In post","2023","Communications","Inner London - West","Male","Undeclared","55","55","52780","49940"
"In post","2023","Communications","Inner London - West","Male","Unknown","205","205","49530","44360"
"In post","2023","Communications","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Communications","Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Merseyside","Female","Heterosexual / straight","35","35","41350","40450"
"In post","2023","Communications","Merseyside","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Merseyside","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","Merseyside","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","Merseyside","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Merseyside","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Eastern Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Eastern Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","40","35","39300","37300"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - East and North East","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - East and North East","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - East and North East","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - East and North East","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - East and North East","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - East and North East","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Outer London - South","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Outer London - South","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Outer London - South","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","Female","Heterosexual / straight","30","30","37530","34140"
"In post","2023","Communications","Shropshire and Staffordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South Yorkshire","Female","Heterosexual / straight","40","35","43260","41950"
"In post","2023","Communications","South Yorkshire","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Communications","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South Yorkshire","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","South Yorkshire","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Communications","South Yorkshire","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Communications","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South Yorkshire","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","Female","Unknown","10","5","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","West Central Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Communications","West Central Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands","Female","Heterosexual / straight","30","30","42150","40790"
"In post","2023","Communications","West Midlands","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","West Midlands","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","Female","Heterosexual / straight","35","30","31990","26960"
"In post","2023","Communications","West Wales and The Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Yorkshire","Female","Heterosexual / straight","35","35","44810","43700"
"In post","2023","Communications","West Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Yorkshire","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","West Yorkshire","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Communications","West Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Yorkshire","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","50","45","30290","31280"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","Female","Unknown","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","30","30","32330","31280"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","85","80","31300","31280"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","40","40","33350","32540"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","15","10","[c]","[c]"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","15","10","[c]","[c]"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cheshire","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Counter Fraud","Cheshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cheshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cheshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
