"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Project Delivery","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2023","Commercial","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2023","Commercial","Project Delivery","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","26840","24030"
"In post","2023","Commercial","Science and Engineering","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Statistics","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Statistics","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Statistics","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Statistics","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tax","North West (England)","Greater Manchester","10","10","[c]","[c]"
"In post","2023","Commercial","Tax","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","East of England","East Anglia","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","London","Inner London - East","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","London","Inner London - West","55","55","59120","56430"
"In post","2023","Commercial","Unknown","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","North West (England)","Greater Manchester","25","25","38670","35000"
"In post","2023","Commercial","Unknown","North West (England)","Merseyside","20","20","61420","56000"
"In post","2023","Commercial","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","Yorkshire and The Humber","West Yorkshire","15","15","51700","52340"
"In post","2023","Commercial","Veterinarian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Veterinarian","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Veterinarian","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Commercial","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","95","90","41410","40640"
"In post","2023","Communications","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2023","Communications","Communications","East Midlands (England)","Lincolnshire","20","15","33240","34300"
"In post","2023","Communications","Communications","East of England","Bedfordshire and Hertfordshire","25","25","38650","37270"
"In post","2023","Communications","Communications","East of England","East Anglia","40","40","35490","33830"
"In post","2023","Communications","Communications","East of England","Essex","5","5","[c]","[c]"
"In post","2023","Communications","Communications","London","Inner London - East","210","205","48770","42240"
"In post","2023","Communications","Communications","London","Inner London - West","1540","1510","49470","45710"
"In post","2023","Communications","Communications","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","London","Outer London - South","30","30","45090","42050"
"In post","2023","Communications","Communications","London","Outer London - West and North West","35","30","38480","35470"
"In post","2023","Communications","Communications","North East (England)","Northumberland, and Tyne and Wear","75","70","39610","37650"
"In post","2023","Communications","Communications","North East (England)","Tees Valley and Durham","45","45","32900","30730"
"In post","2023","Communications","Communications","North West (England)","Cheshire","15","15","38370","37300"
"In post","2023","Communications","Communications","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2023","Communications","Communications","North West (England)","Greater Manchester","95","90","38900","35030"
"In post","2023","Communications","Communications","North West (England)","Lancashire","35","30","39020","37300"
"In post","2023","Communications","Communications","North West (England)","Merseyside","85","80","41230","40450"
"In post","2023","Communications","Communications","Northern Ireland","Northern Ireland","25","25","40450","38660"
"In post","2023","Communications","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","Scotland","Eastern Scotland","45","45","44330","39590"
"In post","2023","Communications","Communications","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","Scotland","Southern Scotland","5","5","[c]","[c]"
"In post","2023","Communications","Communications","Scotland","West Central Scotland","40","40","37250","34300"
"In post","2023","Communications","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","95","90","34980","33000"
"In post","2023","Communications","Communications","South East (England)","Hampshire and Isle of Wight","165","155","35580","33990"
"In post","2023","Communications","Communications","South East (England)","Kent","5","5","[c]","[c]"
"In post","2023","Communications","Communications","South East (England)","Surrey, East and West Sussex","20","15","47090","44930"
"In post","2023","Communications","Communications","South West (England)","Cornwall and Isles of Scilly","10","10","24330","22220"
"In post","2023","Communications","Communications","South West (England)","Devon","50","45","34870","32770"
"In post","2023","Communications","Communications","South West (England)","Dorset and Somerset","45","40","35010","34330"
"In post","2023","Communications","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","200","185","39790","37710"
"In post","2023","Communications","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","Wales","East Wales","180","170","40030","37760"
"In post","2023","Communications","Communications","Wales","West Wales and The Valleys","80","75","32640","27450"
"In post","2023","Communications","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","20","39280","37710"
"In post","2023","Communications","Communications","West Midlands (England)","Shropshire and Staffordshire","55","55","36460","33990"
"In post","2023","Communications","Communications","West Midlands (England)","West Midlands","70","65","43340","41390"
"In post","2023","Communications","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2023","Communications","Communications","Yorkshire and The Humber","North Yorkshire","20","20","37310","36920"
"In post","2023","Communications","Communications","Yorkshire and The Humber","South Yorkshire","80","75","41930","40650"
"In post","2023","Communications","Communications","Yorkshire and The Humber","West Yorkshire","65","60","44910","43700"
"In post","2023","Communications","Digital, Data and Technology","London","Inner London - West","20","20","48240","43060"
"In post","2023","Communications","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Finance","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2023","Communications","Finance","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2023","Communications","Human Resources","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","London","Inner London - West","10","10","43160","40820"
"In post","2023","Communications","Human Resources","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","London","Inner London - West","85","85","42570","39150"
"In post","2023","Communications","Knowledge and Information Management","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","London","Inner London - West","35","35","63990","54750"
"In post","2023","Communications","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","10","10","34940","37300"
"In post","2023","Communications","Operational Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","North West (England)","Cumbria","25","20","32380","30320"
"In post","2023","Communications","Operational Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2023","Communications","Operational Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","South West (England)","Devon","5","5","[c]","[c]"
"In post","2023","Communications","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","London","Inner London - West","25","25","41160","38890"
"In post","2023","Communications","Other","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","North West (England)","Greater Manchester","10","10","[c]","[c]"
"In post","2023","Communications","Other","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Planning","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Policy","London","Inner London - West","20","20","62920","64400"
"In post","2023","Communications","Policy","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Policy","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Psychology","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Science and Engineering","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","London","Inner London - West","170","165","51930","43780"
"In post","2023","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","London","Inner London - East","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Commercial","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","410","375","31910","28130"
"In post","2023","Counter Fraud","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","90","80","28760","28120"
"In post","2023","Counter Fraud","Counter Fraud","East Midlands (England)","Lincolnshire","40","35","29090","28120"
"In post","2023","Counter Fraud","Counter Fraud","East of England","Bedfordshire and Hertfordshire","105","95","30060","31280"
"In post","2023","Counter Fraud","Counter Fraud","East of England","East Anglia","215","200","29470","28120"
"In post","2023","Counter Fraud","Counter Fraud","East of England","Essex","125","120","32690","31280"
"In post","2023","Counter Fraud","Counter Fraud","London","Inner London - East","610","590","38170","37960"
"In post","2023","Counter Fraud","Counter Fraud","London","Inner London - West","345","330","45500","40000"
"In post","2023","Counter Fraud","Counter Fraud","London","Outer London - East and North East","465","420","30320","32520"
"In post","2023","Counter Fraud","Counter Fraud","London","Outer London - South","350","330","37440","32540"
"In post","2023","Counter Fraud","Counter Fraud","London","Outer London - West and North West","155","145","33620","32520"
"In post","2023","Counter Fraud","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","560","525","30180","28120"
"In post","2023","Counter Fraud","Counter Fraud","North East (England)","Tees Valley and Durham","205","175","26250","28120"
"In post","2023","Counter Fraud","Counter Fraud","North West (England)","Cheshire","25","20","29150","28120"
"In post","2023","Counter Fraud","Counter Fraud","North West (England)","Cumbria","20","20","28930","28120"
"In post","2023","Counter Fraud","Counter Fraud","North West (England)","Greater Manchester","505","470","33050","28130"
"In post","2023","Counter Fraud","Counter Fraud","North West (England)","Lancashire","170","160","30160","28120"
"In post","2023","Counter Fraud","Counter Fraud","North West (England)","Merseyside","265","245","30960","28120"
"In post","2023","Counter Fraud","Counter Fraud","Northern Ireland","Northern Ireland","100","95","32500","28130"
"In post","2023","Counter Fraud","Counter Fraud","Scotland","Eastern Scotland","150","135","29240","28120"
"In post","2023","Counter Fraud","Counter Fraud","Scotland","Highlands and Islands","10","10","29330","28120"
"In post","2023","Counter Fraud","Counter Fraud","Scotland","North Eastern Scotland","15","15","28920","28120"
"In post","2023","Counter Fraud","Counter Fraud","Scotland","Southern Scotland","245","220","24760","21690"
"In post","2023","Counter Fraud","Counter Fraud","Scotland","West Central Scotland","350","325","29400","28120"
"In post","2023","Counter Fraud","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","145","130","31620","31280"
"In post","2023","Counter Fraud","Counter Fraud","South East (England)","Hampshire and Isle of Wight","245","215","30690","28120"
"In post","2023","Counter Fraud","Counter Fraud","South East (England)","Kent","375","350","29460","27890"
"In post","2023","Counter Fraud","Counter Fraud","South East (England)","Surrey, East and West Sussex","205","190","30910","28200"
"In post","2023","Counter Fraud","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","50","45","30380","28120"
"In post","2023","Counter Fraud","Counter Fraud","South West (England)","Devon","95","85","29160","28120"
"In post","2023","Counter Fraud","Counter Fraud","South West (England)","Dorset and Somerset","145","135","29800","28120"
"In post","2023","Counter Fraud","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","220","200","31540","28130"
"In post","2023","Counter Fraud","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Counter Fraud","Wales","East Wales","330","295","29500","27890"
"In post","2023","Counter Fraud","Counter Fraud","Wales","West Wales and The Valleys","390","355","28190","28120"
"In post","2023","Counter Fraud","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","65","60","29550","28120"
"In post","2023","Counter Fraud","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","90","75","28900","28120"
"In post","2023","Counter Fraud","Counter Fraud","West Midlands (England)","West Midlands","590","545","31120","28120"
"In post","2023","Counter Fraud","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","130","115","27980","28120"
"In post","2023","Counter Fraud","Counter Fraud","Yorkshire and The Humber","North Yorkshire","95","90","33140","34170"
"In post","2023","Counter Fraud","Counter Fraud","Yorkshire and The Humber","South Yorkshire","135","120","28930","28120"
"In post","2023","Counter Fraud","Counter Fraud","Yorkshire and The Humber","West Yorkshire","490","460","33240","28130"
"In post","2023","Counter Fraud","Digital, Data and Technology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","London","Inner London - East","10","10","53500","59140"
"In post","2023","Counter Fraud","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Economics","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","40720","42140"
"In post","2023","Counter Fraud","Intelligence Analysis","East of England","East Anglia","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","London","Inner London - East","65","60","45880","39790"
"In post","2023","Counter Fraud","Intelligence Analysis","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","London","Outer London - South","25","25","44740","39790"
"In post","2023","Counter Fraud","Intelligence Analysis","North East (England)","Northumberland, and Tyne and Wear","30","30","38190","35000"
"In post","2023","Counter Fraud","Intelligence Analysis","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","North West (England)","Greater Manchester","20","20","37360","34700"
"In post","2023","Counter Fraud","Intelligence Analysis","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Scotland","West Central Scotland","25","25","35090","34700"
"In post","2023","Counter Fraud","Intelligence Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","South East (England)","Kent","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Yorkshire and The Humber","West Yorkshire","15","15","35600","35000"
"In post","2023","Counter Fraud","International Trade","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","London","Inner London - East","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","80","80","35670","35000"
"In post","2023","Counter Fraud","Legal","East of England","East Anglia","215","190","29130","28130"
"In post","2023","Counter Fraud","Legal","London","Inner London - East","365","355","39350","39450"
"In post","2023","Counter Fraud","Legal","London","Inner London - West","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Legal","London","Outer London - South","230","225","39540","39450"
"In post","2023","Counter Fraud","Legal","North East (England)","Northumberland, and Tyne and Wear","50","50","35110","34700"
"In post","2023","Counter Fraud","Legal","North West (England)","Greater Manchester","235","230","34620","34700"
"In post","2023","Counter Fraud","Legal","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","North West (England)","Merseyside","40","40","34230","34700"
"In post","2023","Counter Fraud","Legal","Northern Ireland","Northern Ireland","100","95","32950","29730"
"In post","2023","Counter Fraud","Legal","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","Scotland","West Central Scotland","145","140","33330","29730"
"In post","2023","Counter Fraud","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","20","34290","30330"
"In post","2023","Counter Fraud","Legal","South East (England)","Hampshire and Isle of Wight","15","15","34180","34850"
"In post","2023","Counter Fraud","Legal","South East (England)","Kent","85","80","33420","32210"
"In post","2023","Counter Fraud","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","90","85","34050","29730"
"In post","2023","Counter Fraud","Legal","Wales","East Wales","135","125","32160","28130"
"In post","2023","Counter Fraud","Legal","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","West Midlands (England)","West Midlands","90","85","32750","29730"
"In post","2023","Counter Fraud","Legal","Yorkshire and The Humber","West Yorkshire","70","65","35170","34700"
