"Status","Year","Disability","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Norwich and East Norfolk","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Norwich and East Norfolk","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Norwich and East Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Norwich and East Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Nottingham","Outside London","Heterosexual / straight","40","[c]","28990","27570"
"Leaver CS","2023","Declared disabled","Nottingham","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Nottingham","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Nottingham","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Orkney Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Orkney Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Orkney Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Orkney Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Oxfordshire CC","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Oxfordshire CC","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Oxfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Perth and Kinross, and Stirling","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Perth and Kinross, and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Perth and Kinross, and Stirling","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Perth and Kinross, and Stirling","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Peterborough","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Peterborough","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Peterborough","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Plymouth","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Plymouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Portsmouth","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Portsmouth","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Portsmouth","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Powys","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Powys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Powys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Redbridge and Waltham Forest","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Redbridge and Waltham Forest","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Redbridge and Waltham Forest","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sandwell","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sandwell","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sandwell","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Borders","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Borders","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Borders","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sefton","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sefton","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sefton","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sheffield","Outside London","Heterosexual / straight","35","[c]","32930","27570"
"Leaver CS","2023","Declared disabled","Sheffield","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sheffield","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shetland Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shetland Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shetland Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shetland Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Solihull","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Solihull","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Solihull","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Somerset CC","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Somerset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Somerset CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Somerset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Ayrshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Ayrshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Ayrshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Ayrshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Hampshire","Outside London","Heterosexual / straight","45","[c]","30110","28120"
"Leaver CS","2023","Declared disabled","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Hampshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Hampshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Lanarkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Lanarkshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Nottinghamshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Teesside","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Teesside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Teesside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West Wales","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South and West Derbyshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South and West Derbyshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southampton","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southampton","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southend-on-Sea","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southend-on-Sea","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southend-on-Sea","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Staffordshire CC","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Staffordshire CC","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Staffordshire CC","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Staffordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Stoke-on-Trent","Outside London","Heterosexual / straight","50","[c]","23700","21690"
"Leaver CS","2023","Declared disabled","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Stoke-on-Trent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Stoke-on-Trent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Suffolk CC","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Suffolk CC","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Suffolk CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Suffolk CC","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sunderland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sunderland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sunderland","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Swansea","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Swansea","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Swansea","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Swansea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Swindon","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Swindon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Telford and Wrekin","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Telford and Wrekin","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Telford and Wrekin","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Thurrock","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Thurrock","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Thurrock","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Torbay","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Torbay","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tower Hamlets","London","Heterosexual / straight","35","[c]","42160","34310"
"Leaver CS","2023","Declared disabled","Tower Hamlets","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tower Hamlets","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tyneside","Outside London","Heterosexual / straight","85","[c]","28310","24250"
"Leaver CS","2023","Declared disabled","Tyneside","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tyneside","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tyneside","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wakefield","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wakefield","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Walsall","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Walsall","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wandsworth","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wandsworth","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Warrington","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Warrington","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Warwickshire CC","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Warwickshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Warwickshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Cumbria","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Essex","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Lothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Lothian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Lothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Northamptonshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Surrey","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Surrey","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Surrey","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Sussex (North East)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Sussex (North East)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Sussex (South West)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Sussex (South West)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Sussex (South West)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Westminster","London","Heterosexual / straight","275","[c]","47520","42030"
"Leaver CS","2023","Declared disabled","Westminster","London","LGBO","85","[c]","46330","40600"
"Leaver CS","2023","Declared disabled","Westminster","London","Undeclared","45","[c]","43230","37740"
"Leaver CS","2023","Declared disabled","Westminster","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wiltshire","Outside London","Heterosexual / straight","50","[c]","32730","29580"
"Leaver CS","2023","Declared disabled","Wiltshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wiltshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wirral","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wirral","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wolverhampton","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wolverhampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Worcestershire CC","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Worcestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Worcestershire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Worcestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","York","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","York","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","65","[c]","35870","29450"
"Leaver CS","2023","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Angus and Dundee City","Outside London","Heterosexual / straight","55","[c]","25960","22180"
"Leaver CS","2023","Declared non-disabled","Angus and Dundee City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Angus and Dundee City","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Angus and Dundee City","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Antrim and Newtownabbey","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Antrim and Newtownabbey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Antrim and Newtownabbey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ards and North Down","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ards and North Down","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ards and North Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Armagh City, Banbridge and Craigavon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Armagh City, Banbridge and Craigavon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Armagh City, Banbridge and Craigavon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Armagh City, Banbridge and Craigavon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Barking & Dagenham and Havering","London","Heterosexual / straight","35","[c]","31140","31060"
"Leaver CS","2023","Declared non-disabled","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Barking & Dagenham and Havering","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Barking & Dagenham and Havering","London","Unknown","5","[c]","[c]","[c]"
