"Status","Year","Age","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - East","20","[c]","32030","32520"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - West","65","[c]","46050","39460"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancashire","20","[c]","28590","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","15","[c]","27660","27570"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Merseyside","25","[c]","26890","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northumberland, and Tyne and Wear","70","[c]","30580","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - East and North East","20","[c]","32260","32520"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - South","15","[c]","33260","32520"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - West and North West","15","[c]","32130","32520"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Shropshire and Staffordshire","15","[c]","26820","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Yorkshire","25","[c]","28390","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Southern Scotland","15","[c]","27330","27570"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tees Valley and Durham","15","[c]","27810","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","10","[c]","32070","32520"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Central Scotland","40","[c]","27200","27570"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands","40","[c]","28720","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Wales and The Valleys","25","[c]","28110","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Yorkshire","45","[c]","31150","28120"
"Leaver Dept.","2023","30-39","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","95","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Licensing Agency","Department for Transport","West Wales and The Valleys","95","[c]","28060","27190"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Driver and Vehicle Standards Agency","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Education Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Education and Skills Funding Agency","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Education and Skills Funding Agency","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Education and Skills Funding Agency","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Education and Skills Funding Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Education and Skills Funding Agency","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Estyn","Estyn","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","FCDO Services","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Food Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Food Standards Agency","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Food Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Food Standards Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Scotland","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Scotland","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Inner London - West","65","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Southern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Forestry and Land Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Forestry and Land Scotland","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Forestry and Land Scotland","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Government Actuary's Department","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Government Commercial Organisation","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Government Commercial Organisation","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Government Commercial Organisation","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Government Internal Audit Agency","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Government Legal Department","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Government Legal Department","Attorney General's Departments","Inner London - West","35","[c]","52960","52270"
"Leaver Dept.","2023","30-39","Government Legal Department","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Government Property Agency","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Government Property Agency","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Government Property Agency","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Government Property Agency","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","20","[c]","25620","21780"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Inner London - West","25","[c]","35670","34260"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","West Central Scotland","15","[c]","22350","21780"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Courts and Tribunals Service","Ministry of Justice","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Cheshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Inner London - East","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Inner London - West","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Kent","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Prison and Probation Service","Ministry of Justice","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Eastern Scotland","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Southern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury (excl. agencies)","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","90","[c]","51270","53090"
"Leaver Dept.","2023","30-39","HM Treasury (excl. agencies)","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Health and Safety Executive","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Health and Safety Executive","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Health and Safety Executive","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Health and Safety Executive","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Health and Safety Executive","Department for Work and Pensions","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Health and Safety Executive","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Health and Safety Executive","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Greater Manchester","20","[c]","32240","26830"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Inner London - East","10","[c]","43590","42790"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Inner London - West","115","[c]","51690","46280"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Merseyside","55","[c]","27770","26030"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Outer London - South","50","[c]","45370","43210"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Outer London - West and North West","15","[c]","34500","30390"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","South Yorkshire","25","[c]","30300","25980"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","West Central Scotland","20","[c]","26550","25880"
"Leaver Dept.","2023","30-39","Home Office","Home Office","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Home Office","West Yorkshire","15","[c]","29870","32000"
"Leaver Dept.","2023","30-39","Institute for Apprenticeships and Technical Education","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Institute for Apprenticeships and Technical Education","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal Aid Agency","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
