"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","East Midlands (England)","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","HEO","Heterosexual / straight","115","[c]","33990","33840"
"Leaver CS","2023","White","East Midlands (England)","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","SEO","Heterosexual / straight","85","[c]","41800","40920"
"Leaver CS","2023","White","East Midlands (England)","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","Unknown","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","AA","Heterosexual / straight","130","[c]","20930","19930"
"Leaver CS","2023","White","East of England","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","AO","Heterosexual / straight","420","[c]","23430","22220"
"Leaver CS","2023","White","East of England","AO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","AO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","EO","Heterosexual / straight","370","[c]","28520","28120"
"Leaver CS","2023","White","East of England","EO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","EO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","G7","Heterosexual / straight","40","[c]","56830","53920"
"Leaver CS","2023","White","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","HEO","Heterosexual / straight","120","[c]","34810","33990"
"Leaver CS","2023","White","East of England","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","SEO","Heterosexual / straight","90","[c]","43030","41670"
"Leaver CS","2023","White","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","SEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","Unknown","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","London","AA","Heterosexual / straight","80","[c]","23180","23470"
"Leaver CS","2023","White","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","London","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","London","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","London","AO","Heterosexual / straight","350","[c]","25300","25480"
"Leaver CS","2023","White","London","AO","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2023","White","London","AO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","White","London","AO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","White","London","EO","Heterosexual / straight","565","[c]","30320","30200"
"Leaver CS","2023","White","London","EO","LGBO","90","[c]","29950","30050"
"Leaver CS","2023","White","London","EO","Undeclared","70","[c]","30460","30440"
"Leaver CS","2023","White","London","EO","Unknown","70","[c]","30550","30580"
"Leaver CS","2023","White","London","G6","Heterosexual / straight","340","[c]","70100","68730"
"Leaver CS","2023","White","London","G6","LGBO","50","[c]","67120","66620"
"Leaver CS","2023","White","London","G6","Undeclared","35","[c]","72140","70880"
"Leaver CS","2023","White","London","G6","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","White","London","G7","Heterosexual / straight","765","[c]","56580","55170"
"Leaver CS","2023","White","London","G7","LGBO","100","[c]","56140","54700"
"Leaver CS","2023","White","London","G7","Undeclared","55","[c]","56930","55720"
"Leaver CS","2023","White","London","G7","Unknown","80","[c]","58160","56440"
"Leaver CS","2023","White","London","HEO","Heterosexual / straight","555","[c]","35830","35410"
"Leaver CS","2023","White","London","HEO","LGBO","105","[c]","34920","34710"
"Leaver CS","2023","White","London","HEO","Undeclared","70","[c]","35240","34380"
"Leaver CS","2023","White","London","HEO","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2023","White","London","SCS level","Heterosexual / straight","240","[c]","98960","91770"
"Leaver CS","2023","White","London","SCS level","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","London","SCS level","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","London","SEO","Heterosexual / straight","500","[c]","43260","42960"
"Leaver CS","2023","White","London","SEO","LGBO","80","[c]","41630","41280"
"Leaver CS","2023","White","London","SEO","Undeclared","55","[c]","42980","43210"
"Leaver CS","2023","White","London","SEO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","White","London","Unknown","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2023","White","London","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","AA","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","AA","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","AO","Heterosexual / straight","435","[c]","21760","21690"
"Leaver CS","2023","White","North East (England)","AO","LGBO","35","[c]","21670","21690"
"Leaver CS","2023","White","North East (England)","AO","Undeclared","35","[c]","21740","21690"
"Leaver CS","2023","White","North East (England)","AO","Unknown","350","[c]","21930","21690"
"Leaver CS","2023","White","North East (England)","EO","Heterosexual / straight","210","[c]","27310","27570"
"Leaver CS","2023","White","North East (England)","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","EO","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","G7","Heterosexual / straight","65","[c]","55000","53720"
"Leaver CS","2023","White","North East (England)","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","HEO","Heterosexual / straight","85","[c]","32870","33020"
"Leaver CS","2023","White","North East (England)","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","HEO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","SEO","Heterosexual / straight","80","[c]","41560","39860"
"Leaver CS","2023","White","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","Unknown","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","AA","Heterosexual / straight","115","[c]","20100","19930"
"Leaver CS","2023","White","North West (England)","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","AO","Heterosexual / straight","815","[c]","21910","21690"
"Leaver CS","2023","White","North West (England)","AO","LGBO","75","[c]","21880","21690"
"Leaver CS","2023","White","North West (England)","AO","Undeclared","75","[c]","21650","21690"
"Leaver CS","2023","White","North West (England)","AO","Unknown","400","[c]","21670","21690"
"Leaver CS","2023","White","North West (England)","EO","Heterosexual / straight","555","[c]","27590","27570"
"Leaver CS","2023","White","North West (England)","EO","LGBO","40","[c]","27380","27570"
"Leaver CS","2023","White","North West (England)","EO","Undeclared","55","[c]","27600","27870"
"Leaver CS","2023","White","North West (England)","EO","Unknown","170","[c]","27530","28120"
"Leaver CS","2023","White","North West (England)","G6","Heterosexual / straight","50","[c]","69150","67380"
"Leaver CS","2023","White","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","G7","Heterosexual / straight","115","[c]","57810","55790"
"Leaver CS","2023","White","North West (England)","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","G7","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","HEO","Heterosexual / straight","240","[c]","33790","33730"
"Leaver CS","2023","White","North West (England)","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","HEO","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","SEO","Heterosexual / straight","195","[c]","41400","40580"
"Leaver CS","2023","White","North West (England)","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","SEO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","Unknown","Heterosexual / straight","170","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","AO","Heterosexual / straight","35","[c]","23290","22400"
"Leaver CS","2023","White","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","AA","Heterosexual / straight","115","[c]","22410","22180"
"Leaver CS","2023","White","Scotland","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","AO","Heterosexual / straight","560","[c]","23590","21690"
"Leaver CS","2023","White","Scotland","AO","LGBO","45","[c]","22940","21690"
"Leaver CS","2023","White","Scotland","AO","Undeclared","40","[c]","25520","21730"
"Leaver CS","2023","White","Scotland","AO","Unknown","295","[c]","25320","24710"
"Leaver CS","2023","White","Scotland","EO","Heterosexual / straight","440","[c]","29450","28120"
"Leaver CS","2023","White","Scotland","EO","LGBO","35","[c]","28720","28120"
"Leaver CS","2023","White","Scotland","EO","Undeclared","40","[c]","28160","27570"
"Leaver CS","2023","White","Scotland","EO","Unknown","140","[c]","30270","28120"
"Leaver CS","2023","White","Scotland","G6","Heterosexual / straight","70","[c]","74350","79110"
"Leaver CS","2023","White","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","G7","Heterosexual / straight","100","[c]","58460","57260"
"Leaver CS","2023","White","Scotland","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","HEO","Heterosexual / straight","210","[c]","37180","34970"
"Leaver CS","2023","White","Scotland","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","HEO","Unknown","70","[c]","38210","38330"
"Leaver CS","2023","White","Scotland","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","SEO","Heterosexual / straight","145","[c]","45580","46320"
"Leaver CS","2023","White","Scotland","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","SEO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","AA","Heterosexual / straight","210","[c]","21040","20250"
"Leaver CS","2023","White","South East (England)","AA","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","AA","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","AO","Heterosexual / straight","880","[c]","23380","21780"
"Leaver CS","2023","White","South East (England)","AO","LGBO","80","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","AO","Undeclared","75","[c]","24070","21780"
"Leaver CS","2023","White","South East (England)","AO","Unknown","105","[c]","24270","22220"
"Leaver CS","2023","White","South East (England)","EO","Heterosexual / straight","635","[c]","28460","27570"
"Leaver CS","2023","White","South East (England)","EO","LGBO","50","[c]","28140","27570"
"Leaver CS","2023","White","South East (England)","EO","Undeclared","50","[c]","28660","28120"
"Leaver CS","2023","White","South East (England)","EO","Unknown","75","[c]","27250","27570"
"Leaver CS","2023","White","South East (England)","G6","Heterosexual / straight","45","[c]","73260","67060"
"Leaver CS","2023","White","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","G7","Heterosexual / straight","90","[c]","56690","54540"
"Leaver CS","2023","White","South East (England)","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","G7","Unknown","35","[c]","51240","49260"
"Leaver CS","2023","White","South East (England)","HEO","Heterosexual / straight","265","[c]","34390","33890"
"Leaver CS","2023","White","South East (England)","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","HEO","Unknown","60","[c]","33400","30650"
"Leaver CS","2023","White","South East (England)","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","SEO","Heterosexual / straight","175","[c]","42510","41200"
"Leaver CS","2023","White","South East (England)","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","SEO","Unknown","50","[c]","41150","39890"
"Leaver CS","2023","White","South East (England)","Unknown","Heterosexual / straight","125","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South West (England)","AA","Heterosexual / straight","155","[c]","21210","19930"
"Leaver CS","2023","White","South West (England)","AA","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","South West (England)","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","South West (England)","AA","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","South West (England)","AO","Heterosexual / straight","630","[c]","22690","21690"
"Leaver CS","2023","White","South West (England)","AO","LGBO","60","[c]","22140","21780"
"Leaver CS","2023","White","South West (England)","AO","Undeclared","45","[c]","24960","21690"
"Leaver CS","2023","White","South West (England)","AO","Unknown","70","[c]","22390","21690"
"Leaver CS","2023","White","South West (England)","EO","Heterosexual / straight","565","[c]","27940","27570"
"Leaver CS","2023","White","South West (England)","EO","LGBO","45","[c]","27640","27570"
"Leaver CS","2023","White","South West (England)","EO","Undeclared","40","[c]","28650","27570"
"Leaver CS","2023","White","South West (England)","EO","Unknown","65","[c]","26580","27030"
"Leaver CS","2023","White","South West (England)","G6","Heterosexual / straight","70","[c]","71330","70760"
"Leaver CS","2023","White","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South West (England)","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","South West (England)","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","South West (England)","G7","Heterosexual / straight","200","[c]","56090","55110"
"Leaver CS","2023","White","South West (England)","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","South West (England)","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","South West (England)","G7","Unknown","50","[c]","50750","49260"
"Leaver CS","2023","White","South West (England)","HEO","Heterosexual / straight","420","[c]","33900","33430"
"Leaver CS","2023","White","South West (England)","HEO","LGBO","30","[c]","[c]","[c]"
