"Status","Year","Function_of_post","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Analysis","Department of Health and Social Care","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department of Health and Social Care","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Estyn","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs","Outside London","Heterosexual / straight","35","[c]","32220","34400"
"New entrant CS","2023","Analysis","HM Revenue and Customs","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","London","Unknown","50","[c]","30690","29750"
"New entrant CS","2023","Analysis","Home Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Defence","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Defence","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Defence","Outside London","Heterosexual / straight","105","[c]","32870","30650"
"New entrant CS","2023","Analysis","Ministry of Defence","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Defence","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Defence","Outside London","Unknown","80","[c]","26720","24850"
"New entrant CS","2023","Analysis","Ministry of Justice","London","Heterosexual / straight","45","[c]","39380","35410"
"New entrant CS","2023","Analysis","Ministry of Justice","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Justice","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Justice","London","Unknown","35","[c]","38140","35410"
"New entrant CS","2023","Analysis","Ministry of Justice","Outside London","Heterosexual / straight","40","[c]","35020","32440"
"New entrant CS","2023","Analysis","Ministry of Justice","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Justice","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","Outside London","Heterosexual / straight","175","[c]","32080","31560"
"New entrant CS","2023","Analysis","UK Statistics Authority","Outside London","LGBO","30","[c]","31790","31560"
"New entrant CS","2023","Analysis","UK Statistics Authority","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Attorney General's Departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Attorney General's Departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office","London","Unknown","40","[c]","53600","28840"
"New entrant CS","2023","Commercial","Cabinet Office","Outside London","Heterosexual / straight","40","[c]","47850","39930"
"New entrant CS","2023","Commercial","Cabinet Office","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office","Outside London","Unknown","65","[c]","73170","70430"
"New entrant CS","2023","Commercial","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Chancellor's other departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","35","[c]","34090","30960"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Work and Pensions","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Work and Pensions","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","Outside London","Heterosexual / straight","155","[c]","31350","32500"
"New entrant CS","2023","Commercial","Ministry of Defence","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","Outside London","Unknown","105","[c]","30810","27470"
"New entrant CS","2023","Commercial","Ministry of Justice","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Government","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
