"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Property","Outside London","Female","45","[c]","32930","28840"
"Leaver CS","2023","60-64","Property","Outside London","Male","70","[c]","40280","41100"
"Leaver CS","2023","60-64","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Security","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Security","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Security","Outside London","Male","105","[c]","37440","41070"
"Leaver CS","2023","60-64","Unknown","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Outside London","Female","125","[c]","44540","38330"
"Leaver CS","2023","60-64","Unknown","Outside London","Male","130","[c]","48330","47470"
"Leaver CS","2023","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Male","30","[c]","47240","38730"
"Leaver CS","2023","65+","Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Analysis","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Analysis","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Outside London","Female","85","[c]","26350","27570"
"Leaver CS","2023","65+","Counter Fraud","Outside London","Male","70","[c]","28680","27570"
"Leaver CS","2023","65+","Debt","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Outside London","Female","55","[c]","22460","21590"
"Leaver CS","2023","65+","Debt","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","Female","35","[c]","34220","33310"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","Male","60","[c]","36570","34290"
"Leaver CS","2023","65+","Finance","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Outside London","Male","40","[c]","38450","33910"
"Leaver CS","2023","65+","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Outside London","Female","95","[c]","25770","22330"
"Leaver CS","2023","65+","Human Resources","Outside London","Male","95","[c]","33000","33300"
"Leaver CS","2023","65+","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","London","Female","200","[c]","35660","30200"
"Leaver CS","2023","65+","No function","London","Male","180","[c]","38970","30930"
"Leaver CS","2023","65+","No function","Outside London","Female","1495","[c]","26270","22600"
"Leaver CS","2023","65+","No function","Outside London","Male","1310","[c]","30020","26780"
"Leaver CS","2023","65+","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Outside London","Male","55","[c]","45110","43210"
"Leaver CS","2023","65+","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Outside London","Female","35","[c]","30000","27200"
"Leaver CS","2023","65+","Property","Outside London","Male","60","[c]","33900","31570"
"Leaver CS","2023","65+","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Outside London","Male","95","[c]","27330","22750"
"Leaver CS","2023","65+","Unknown","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","Female","70","[c]","38710","29430"
"Leaver CS","2023","65+","Unknown","Outside London","Male","90","[c]","40970","38160"
"Leaver CS","2023","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","London","Female","100","[c]","37640","34250"
"Leaver Dept.","2023","20-29","Analysis","London","Male","115","[c]","37020","34550"
"Leaver Dept.","2023","20-29","Analysis","Outside London","Female","50","[c]","33240","32000"
"Leaver Dept.","2023","20-29","Analysis","Outside London","Male","35","[c]","32770","31560"
"Leaver Dept.","2023","20-29","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","London","Female","60","[c]","33200","33490"
"Leaver Dept.","2023","20-29","Communications","London","Male","40","[c]","36440","34310"
"Leaver Dept.","2023","20-29","Communications","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","Outside London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","London","Female","40","[c]","36880","34410"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","London","Male","40","[c]","35610","33250"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Outside London","Female","40","[c]","32530","30330"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Outside London","Male","55","[c]","32380","30850"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","London","Male","40","[c]","36210","33250"
"Leaver Dept.","2023","20-29","Finance","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Grants Management","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Grants Management","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","London","Female","80","[c]","34090","32000"
"Leaver Dept.","2023","20-29","Human Resources","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Outside London","Female","75","[c]","29570","28120"
"Leaver Dept.","2023","20-29","Human Resources","Outside London","Male","40","[c]","28470","27630"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","London","Female","30","[c]","29830","28170"
"Leaver Dept.","2023","20-29","Legal","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","London","Female","945","[c]","36510","34550"
"Leaver Dept.","2023","20-29","No function","London","Male","670","[c]","37310","35050"
"Leaver Dept.","2023","20-29","No function","Outside London","Female","840","[c]","26250","25880"
"Leaver Dept.","2023","20-29","No function","Outside London","Male","560","[c]","26310","26020"
"Leaver Dept.","2023","20-29","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","London","Female","70","[c]","34370","33250"
"Leaver Dept.","2023","20-29","Project Delivery","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Outside London","Male","35","[c]","31870","31990"
"Leaver Dept.","2023","20-29","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","Female","250","[c]","33090","32000"
"Leaver Dept.","2023","20-29","Unknown","London","Male","165","[c]","33370","32000"
"Leaver Dept.","2023","20-29","Unknown","Outside London","Female","90","[c]","31940","32000"
"Leaver Dept.","2023","20-29","Unknown","Outside London","Male","40","[c]","30620","31990"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","London","Female","35","[c]","45180","42470"
"Leaver Dept.","2023","30-39","Analysis","London","Male","50","[c]","47530","51970"
"Leaver Dept.","2023","30-39","Analysis","Outside London","Female","35","[c]","42610","41980"
"Leaver Dept.","2023","30-39","Analysis","Outside London","Male","40","[c]","40840","38100"
"Leaver Dept.","2023","30-39","Commercial","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Outside London","Female","35","[c]","38540","39540"
"Leaver Dept.","2023","30-39","Commercial","Outside London","Male","40","[c]","37690","38510"
"Leaver Dept.","2023","30-39","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","London","Female","50","[c]","45490","44270"
"Leaver Dept.","2023","30-39","Communications","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","London","Female","35","[c]","48050","50980"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","London","Male","40","[c]","47280","45280"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Outside London","Female","75","[c]","37670","36270"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Outside London","Male","90","[c]","37900","37410"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Outside London","Female","40","[c]","38290","36660"
"Leaver Dept.","2023","30-39","Finance","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","London","Female","60","[c]","48300","43650"
"Leaver Dept.","2023","30-39","Human Resources","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","Female","125","[c]","34770","31660"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","Male","50","[c]","33300","31820"
"Leaver Dept.","2023","30-39","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","London","Female","40","[c]","51520","52660"
"Leaver Dept.","2023","30-39","Legal","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","No function","London","Female","675","[c]","47750","44180"
"Leaver Dept.","2023","30-39","No function","London","Male","590","[c]","47410","44350"
"Leaver Dept.","2023","30-39","No function","Outside London","Female","860","[c]","29330","27570"
"Leaver Dept.","2023","30-39","No function","Outside London","Male","690","[c]","29980","27570"
"Leaver Dept.","2023","30-39","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","No function","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","No function","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","No function","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Outside London","Female","45","[c]","38810","36840"
"Leaver Dept.","2023","30-39","Project Delivery","Outside London","Male","60","[c]","41440","40000"
"Leaver Dept.","2023","30-39","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","Female","135","[c]","44800","39150"
"Leaver Dept.","2023","30-39","Unknown","London","Male","110","[c]","41630","32960"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Female","75","[c]","39630","34730"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Male","75","[c]","38630","35110"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Outside London","Female","35","[c]","[c]","[c]"
