"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Government Internal Audit Agency","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","G6","15","[c]","69080","68540"
"Leaver CS","2023","50-59","Government Legal Department","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","AA","45","[c]","20090","19930"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","AO","175","[c]","22190","21780"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","EO","50","[c]","26940","25830"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","G7","10","[c]","55770","55600"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","HEO","15","[c]","31660","31270"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","SEO","40","[c]","43410","43650"
"Leaver CS","2023","50-59","HM Land Registry","AO","25","[c]","23640","23390"
"Leaver CS","2023","50-59","HM Land Registry","EO","30","[c]","28330","28080"
"Leaver CS","2023","50-59","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","HEO","25","[c]","35590","34850"
"Leaver CS","2023","50-59","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","SEO","25","[c]","45080","43150"
"Leaver CS","2023","50-59","HM Prison and Probation Service","AA","180","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","AO","440","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","EO","140","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","HEO","80","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","SEO","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Unknown","315","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","AO","315","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","EO","160","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","G6","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","G7","65","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","HEO","125","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","SEO","80","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","SEO","20","[c]","48890","46320"
"Leaver CS","2023","50-59","Home Office","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","AO","90","[c]","23010","22400"
"Leaver CS","2023","50-59","Home Office","EO","210","[c]","27280","26750"
"Leaver CS","2023","50-59","Home Office","G6","15","[c]","70850","70840"
"Leaver CS","2023","50-59","Home Office","G7","40","[c]","58210","58000"
"Leaver CS","2023","50-59","Home Office","HEO","40","[c]","34850","35070"
"Leaver CS","2023","50-59","Home Office","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","SEO","40","[c]","42280","42860"
"Leaver CS","2023","50-59","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","AA","110","[c]","21730","21380"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","AO","190","[c]","28010","22330"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","EO","130","[c]","30870","28190"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","G6","20","[c]","75170","71790"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","G7","40","[c]","60230","56180"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","HEO","140","[c]","38460","34640"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","SCS level","15","[c]","105130","99430"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","SEO","95","[c]","43780","42030"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","G7","30","[c]","59850","59590"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","HEO","15","[c]","33300","32820"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","SEO","20","[c]","43730","41750"
"Leaver CS","2023","50-59","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","EO","30","[c]","36690","36590"
"Leaver CS","2023","50-59","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","G7","10","[c]","65750","67840"
"Leaver CS","2023","50-59","National Crime Agency","HEO","30","[c]","42680","43710"
"Leaver CS","2023","50-59","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","SEO","15","[c]","48950","49180"
"Leaver CS","2023","50-59","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Records of Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Records of Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Savings and Investments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","G7","25","[c]","76560","77470"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","SEO","25","[c]","50190","52750"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Public Guardian","AO","10","[c]","21640","21780"
"Leaver CS","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectorate","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectorate","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectorate","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectorate","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectorate","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Queen Elizabeth II Centre","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Queen Elizabeth II Centre","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Royal Fleet Auxiliary","Unknown","30","[c]","41820","41480"
"Leaver CS","2023","50-59","Rural Payments Agency","AO","20","[c]","21800","22150"
"Leaver CS","2023","50-59","Rural Payments Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Courts and Tribunals Service","AA","10","[c]","22080","22080"
"Leaver CS","2023","50-59","Scottish Courts and Tribunals Service","AO","15","[c]","24400","25060"
"Leaver CS","2023","50-59","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Forestry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government (excl. agencies)","EO","10","[c]","31700","31740"
"Leaver CS","2023","50-59","Scottish Government (excl. agencies)","G6","20","[c]","77390","79110"
"Leaver CS","2023","50-59","Scottish Government (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government (excl. agencies)","HEO","10","[c]","37530","38330"
"Leaver CS","2023","50-59","Scottish Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government (excl. agencies)","SEO","30","[c]","47950","49860"
"Leaver CS","2023","50-59","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Prison Service","AO","10","[c]","27540","28490"
"Leaver CS","2023","50-59","Scottish Prison Service","EO","55","[c]","36820","37060"
"Leaver CS","2023","50-59","Scottish Prison Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Prison Service","HEO","10","[c]","42590","42590"
"Leaver CS","2023","50-59","Scottish Prison Service","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Public Pensions Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Serious Fraud Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Serious Fraud Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Serious Fraud Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Security Scotland","AA","15","[c]","22640","22180"
"Leaver CS","2023","50-59","Social Security Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Security Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Security Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Security Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Security Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Standards and Testing Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Standards and Testing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Submarine Delivery Agency","Unknown","25","[c]","50950","46510"
"Leaver CS","2023","50-59","The Insolvency Service","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The Insolvency Service","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The Insolvency Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Transport Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Transport Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Transport Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Transport Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Debt Management Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Health Security Agency","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Health Security Agency","AO","20","[c]","21880","21820"
"Leaver CS","2023","50-59","UK Health Security Agency","EO","30","[c]","25970","26370"
"Leaver CS","2023","50-59","UK Health Security Agency","G6","45","[c]","66890","63960"
"Leaver CS","2023","50-59","UK Health Security Agency","G7","45","[c]","52770","52200"
"Leaver CS","2023","50-59","UK Health Security Agency","HEO","55","[c]","31470","29970"
"Leaver CS","2023","50-59","UK Health Security Agency","SCS level","40","[c]","100770","95780"
"Leaver CS","2023","50-59","UK Health Security Agency","SEO","80","[c]","40300","40560"
"Leaver CS","2023","50-59","UK Hydrographic Office","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Hydrographic Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Hydrographic Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Hydrographic Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Space Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Space Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","AA","15","[c]","20460","20150"
"Leaver CS","2023","50-59","UK Statistics Authority","AO","65","[c]","20870","21200"
"Leaver CS","2023","50-59","UK Statistics Authority","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","G7","10","[c]","54140","52920"
"Leaver CS","2023","50-59","UK Statistics Authority","HEO","10","[c]","31010","30810"
"Leaver CS","2023","50-59","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","SEO","15","[c]","38550","38670"
"Leaver CS","2023","50-59","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Valuation Office Agency","AO","15","[c]","22210","22520"
"Leaver CS","2023","50-59","Valuation Office Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Valuation Office Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Valuation Office Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Valuation Office Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Valuation Office Agency","SEO","15","[c]","47240","46970"
"Leaver CS","2023","50-59","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Vehicle Certification Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Veterinary Medicines Directorate","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government (excl. agencies)","SEO","10","[c]","45800","47470"
"Leaver CS","2023","60-64","Accountant in Bankruptcy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Advisory, Conciliation and Arbitration Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Advisory, Conciliation and Arbitration Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Advisory, Conciliation and Arbitration Service","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Advisory, Conciliation and Arbitration Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Advisory, Conciliation and Arbitration Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Animal and Plant Health Agency","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Animal and Plant Health Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Animal and Plant Health Agency","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Animal and Plant Health Agency","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Animal and Plant Health Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Animal and Plant Health Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Building Digital UK","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office (excl. agencies)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office (excl. agencies)","HEO","10","[c]","34010","34320"
"Leaver CS","2023","60-64","Cabinet Office (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Centre for Environment, Fisheries and Aquaculture Science","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Centre for Environment, Fisheries and Aquaculture Science","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Centre for Environment, Fisheries and Aquaculture Science","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","HEO","[c]","[c]","[c]","[c]"
