"Status","Year","Age","Disability","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Declared disabled","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Northumberland, and Tyne and Wear","G7","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Northumberland, and Tyne and Wear","HEO","40","30","34550","34970"
"In post","2023","60-64","Declared disabled","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Northumberland, and Tyne and Wear","SEO","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Northumberland, and Tyne and Wear","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - East and North East","AA","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - East and North East","AO","30","25","26070","25610"
"In post","2023","60-64","Declared disabled","Outer London - East and North East","EO","50","40","32230","32520"
"In post","2023","60-64","Declared disabled","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - East and North East","HEO","10","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - East and North East","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - South","AA","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - South","AO","30","30","26360","26400"
"In post","2023","60-64","Declared disabled","Outer London - South","EO","65","60","31240","30410"
"In post","2023","60-64","Declared disabled","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - South","G7","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - South","HEO","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - South","SEO","25","25","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - South","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - West and North West","AA","10","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - West and North West","AO","25","20","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - West and North West","EO","55","45","31610","32520"
"In post","2023","60-64","Declared disabled","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - West and North West","HEO","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - West and North West","SEO","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Outer London - West and North West","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Shropshire and Staffordshire","AA","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Shropshire and Staffordshire","AO","55","45","23390","22150"
"In post","2023","60-64","Declared disabled","Shropshire and Staffordshire","EO","50","40","29050","28120"
"In post","2023","60-64","Declared disabled","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Shropshire and Staffordshire","HEO","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Shropshire and Staffordshire","SEO","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Shropshire and Staffordshire","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","South Yorkshire","AA","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","South Yorkshire","AO","50","40","22050","21690"
"In post","2023","60-64","Declared disabled","South Yorkshire","EO","50","35","27860","28120"
"In post","2023","60-64","Declared disabled","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","South Yorkshire","HEO","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","South Yorkshire","SEO","15","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","South Yorkshire","Unknown","15","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Southern Scotland","AO","35","30","22780","22520"
"In post","2023","60-64","Declared disabled","Southern Scotland","EO","30","20","[c]","[c]"
"In post","2023","60-64","Declared disabled","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Southern Scotland","HEO","10","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Surrey, East and West Sussex","AA","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Surrey, East and West Sussex","AO","45","35","23100","21730"
"In post","2023","60-64","Declared disabled","Surrey, East and West Sussex","EO","45","40","29660","28120"
"In post","2023","60-64","Declared disabled","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Surrey, East and West Sussex","G7","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Surrey, East and West Sussex","HEO","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Surrey, East and West Sussex","SEO","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Surrey, East and West Sussex","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Tees Valley and Durham","AA","10","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Tees Valley and Durham","AO","80","60","23380","21780"
"In post","2023","60-64","Declared disabled","Tees Valley and Durham","EO","60","50","28100","28120"
"In post","2023","60-64","Declared disabled","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Tees Valley and Durham","HEO","15","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Tees Valley and Durham","SEO","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Tees Valley and Durham","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Central Scotland","AA","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Central Scotland","AO","120","90","22230","21690"
"In post","2023","60-64","Declared disabled","West Central Scotland","EO","85","60","28910","28120"
"In post","2023","60-64","Declared disabled","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Central Scotland","G7","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Central Scotland","HEO","25","20","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Central Scotland","SEO","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Midlands","AA","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Midlands","AO","95","80","22100","21690"
"In post","2023","60-64","Declared disabled","West Midlands","EO","140","105","27840","28120"
"In post","2023","60-64","Declared disabled","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Midlands","G7","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Midlands","HEO","45","35","34950","34850"
"In post","2023","60-64","Declared disabled","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Midlands","SEO","15","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Midlands","Unknown","30","30","32580","29050"
"In post","2023","60-64","Declared disabled","West Wales and The Valleys","AA","45","30","19420","19000"
"In post","2023","60-64","Declared disabled","West Wales and The Valleys","AO","90","70","22480","22280"
"In post","2023","60-64","Declared disabled","West Wales and The Valleys","EO","90","70","28130","28120"
"In post","2023","60-64","Declared disabled","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Wales and The Valleys","G7","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Wales and The Valleys","HEO","25","20","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Wales and The Valleys","SEO","15","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Wales and The Valleys","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Yorkshire","AA","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Yorkshire","AO","75","55","23130","21780"
"In post","2023","60-64","Declared disabled","West Yorkshire","EO","70","50","28040","28120"
"In post","2023","60-64","Declared disabled","West Yorkshire","G6","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Yorkshire","G7","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Yorkshire","HEO","35","25","35150","34970"
"In post","2023","60-64","Declared disabled","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Yorkshire","SEO","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","West Yorkshire","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Bedfordshire and Hertfordshire","AA","20","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Bedfordshire and Hertfordshire","AO","75","65","24500","25340"
"In post","2023","60-64","Declared non-disabled","Bedfordshire and Hertfordshire","EO","115","95","30390","30970"
"In post","2023","60-64","Declared non-disabled","Bedfordshire and Hertfordshire","G6","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Bedfordshire and Hertfordshire","G7","20","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Bedfordshire and Hertfordshire","HEO","40","35","36880","36880"
"In post","2023","60-64","Declared non-disabled","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Bedfordshire and Hertfordshire","SEO","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","AA","60","55","21370","21380"
"In post","2023","60-64","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","AO","150","135","25390","23920"
"In post","2023","60-64","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","EO","165","140","29980","29470"
"In post","2023","60-64","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","G6","20","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","G7","30","25","57810","56180"
"In post","2023","60-64","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","HEO","85","80","36840","35820"
"In post","2023","60-64","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO","60","55","44800","43780"
"In post","2023","60-64","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cheshire","AA","20","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cheshire","AO","70","55","23860","21780"
"In post","2023","60-64","Declared non-disabled","Cheshire","EO","55","45","28760","28120"
"In post","2023","60-64","Declared non-disabled","Cheshire","G6","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cheshire","G7","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cheshire","HEO","35","30","37980","38640"
"In post","2023","60-64","Declared non-disabled","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cheshire","SEO","15","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cheshire","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cornwall and Isles of Scilly","AA","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cornwall and Isles of Scilly","AO","55","50","21980","21690"
"In post","2023","60-64","Declared non-disabled","Cornwall and Isles of Scilly","EO","70","55","27990","28120"
"In post","2023","60-64","Declared non-disabled","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cornwall and Isles of Scilly","G7","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cornwall and Isles of Scilly","HEO","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cornwall and Isles of Scilly","SEO","10","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cumbria","AA","15","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cumbria","AO","45","35","22610","22150"
"In post","2023","60-64","Declared non-disabled","Cumbria","EO","40","35","28120","28120"
"In post","2023","60-64","Declared non-disabled","Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cumbria","G7","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cumbria","HEO","10","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Cumbria","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Derbyshire and Nottinghamshire","AA","40","35","21750","21610"
"In post","2023","60-64","Declared non-disabled","Derbyshire and Nottinghamshire","AO","200","160","23610","22220"
"In post","2023","60-64","Declared non-disabled","Derbyshire and Nottinghamshire","EO","205","160","28130","28120"
"In post","2023","60-64","Declared non-disabled","Derbyshire and Nottinghamshire","G6","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Derbyshire and Nottinghamshire","G7","40","35","58850","57970"
"In post","2023","60-64","Declared non-disabled","Derbyshire and Nottinghamshire","HEO","100","80","34920","34970"
"In post","2023","60-64","Declared non-disabled","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Derbyshire and Nottinghamshire","SEO","50","45","44910","43810"
"In post","2023","60-64","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Devon","AA","45","40","21690","21380"
"In post","2023","60-64","Declared non-disabled","Devon","AO","165","125","23830","22150"
"In post","2023","60-64","Declared non-disabled","Devon","EO","150","115","28500","28120"
"In post","2023","60-64","Declared non-disabled","Devon","G6","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Devon","G7","40","40","54050","52510"
"In post","2023","60-64","Declared non-disabled","Devon","HEO","85","70","34870","34300"
"In post","2023","60-64","Declared non-disabled","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Devon","SEO","60","50","43480","41680"
"In post","2023","60-64","Declared non-disabled","Devon","Unknown","30","25","34860","34510"
"In post","2023","60-64","Declared non-disabled","Dorset and Somerset","AA","50","45","21870","21380"
"In post","2023","60-64","Declared non-disabled","Dorset and Somerset","AO","85","70","24590","22220"
"In post","2023","60-64","Declared non-disabled","Dorset and Somerset","EO","120","100","28220","28120"
"In post","2023","60-64","Declared non-disabled","Dorset and Somerset","G6","10","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Dorset and Somerset","G7","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Dorset and Somerset","HEO","65","55","35910","34960"
"In post","2023","60-64","Declared non-disabled","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Dorset and Somerset","SEO","50","45","43950","43590"
"In post","2023","60-64","Declared non-disabled","Dorset and Somerset","Unknown","30","25","30460","29050"
"In post","2023","60-64","Declared non-disabled","East Anglia","AA","115","100","21560","21380"
"In post","2023","60-64","Declared non-disabled","East Anglia","AO","240","210","24570","22400"
"In post","2023","60-64","Declared non-disabled","East Anglia","EO","200","165","28430","28120"
"In post","2023","60-64","Declared non-disabled","East Anglia","G6","10","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","East Anglia","G7","30","30","58300","56450"
"In post","2023","60-64","Declared non-disabled","East Anglia","HEO","125","105","34970","34300"
"In post","2023","60-64","Declared non-disabled","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","East Anglia","SEO","80","70","43500","41800"
"In post","2023","60-64","Declared non-disabled","East Anglia","Unknown","55","45","33020","29050"
"In post","2023","60-64","Declared non-disabled","East Wales","AA","40","40","21260","21380"
"In post","2023","60-64","Declared non-disabled","East Wales","AO","295","235","23260","22520"
"In post","2023","60-64","Declared non-disabled","East Wales","EO","275","225","28760","28120"
"In post","2023","60-64","Declared non-disabled","East Wales","G6","30","25","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","East Wales","G7","90","75","60050","61040"
"In post","2023","60-64","Declared non-disabled","East Wales","HEO","160","130","36120","35000"
"In post","2023","60-64","Declared non-disabled","East Wales","SCS level","20","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","East Wales","SEO","110","95","44560","43030"
"In post","2023","60-64","Declared non-disabled","East Wales","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","East Yorkshire and Northern Lincolnshire","AA","30","25","22600","23230"
"In post","2023","60-64","Declared non-disabled","East Yorkshire and Northern Lincolnshire","AO","95","70","25670","22400"
"In post","2023","60-64","Declared non-disabled","East Yorkshire and Northern Lincolnshire","EO","135","105","28530","28120"
"In post","2023","60-64","Declared non-disabled","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","East Yorkshire and Northern Lincolnshire","G7","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","East Yorkshire and Northern Lincolnshire","HEO","35","30","35700","34850"
"In post","2023","60-64","Declared non-disabled","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","East Yorkshire and Northern Lincolnshire","SEO","15","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Eastern Scotland","AA","60","55","22970","22080"
"In post","2023","60-64","Declared non-disabled","Eastern Scotland","AO","220","190","23920","22500"
"In post","2023","60-64","Declared non-disabled","Eastern Scotland","EO","230","185","29310","28120"
"In post","2023","60-64","Declared non-disabled","Eastern Scotland","G6","40","30","76020","75960"
"In post","2023","60-64","Declared non-disabled","Eastern Scotland","G7","55","50","60680","63070"
"In post","2023","60-64","Declared non-disabled","Eastern Scotland","HEO","160","135","37250","36990"
"In post","2023","60-64","Declared non-disabled","Eastern Scotland","SCS level","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Eastern Scotland","SEO","110","85","46860","49370"
"In post","2023","60-64","Declared non-disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Essex","AA","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Essex","AO","65","55","24670","25610"
"In post","2023","60-64","Declared non-disabled","Essex","EO","145","115","30450","31280"
"In post","2023","60-64","Declared non-disabled","Essex","G6","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Essex","G7","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Essex","HEO","30","25","35270","34930"
"In post","2023","60-64","Declared non-disabled","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Essex","SEO","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Essex","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA","50","45","21340","21380"
"In post","2023","60-64","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AO","190","165","24090","22220"
"In post","2023","60-64","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","275","225","28310","28120"
"In post","2023","60-64","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6","90","75","73530","71940"
"In post","2023","60-64","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G7","210","190","55720","55620"
"In post","2023","60-64","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","300","265","34350","34300"
"In post","2023","60-64","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","15","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","335","295","43730","42770"
"In post","2023","60-64","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","105","95","43490","41430"
"In post","2023","60-64","Declared non-disabled","Greater Manchester","AA","45","40","21250","19930"
"In post","2023","60-64","Declared non-disabled","Greater Manchester","AO","295","235","22470","21690"
"In post","2023","60-64","Declared non-disabled","Greater Manchester","EO","295","235","28070","28120"
"In post","2023","60-64","Declared non-disabled","Greater Manchester","G6","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Greater Manchester","G7","55","45","56030","56870"
"In post","2023","60-64","Declared non-disabled","Greater Manchester","HEO","145","120","34530","34970"
"In post","2023","60-64","Declared non-disabled","Greater Manchester","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Greater Manchester","SEO","95","75","42050","42510"
"In post","2023","60-64","Declared non-disabled","Greater Manchester","Unknown","50","45","29670","26840"
"In post","2023","60-64","Declared non-disabled","Hampshire and Isle of Wight","AA","120","100","21320","21380"
"In post","2023","60-64","Declared non-disabled","Hampshire and Isle of Wight","AO","290","230","23160","22220"
"In post","2023","60-64","Declared non-disabled","Hampshire and Isle of Wight","EO","255","220","28790","28120"
"In post","2023","60-64","Declared non-disabled","Hampshire and Isle of Wight","G6","20","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Hampshire and Isle of Wight","G7","115","100","57080","56180"
"In post","2023","60-64","Declared non-disabled","Hampshire and Isle of Wight","HEO","180","165","35000","34300"
"In post","2023","60-64","Declared non-disabled","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Hampshire and Isle of Wight","SEO","125","115","42530","41800"
"In post","2023","60-64","Declared non-disabled","Hampshire and Isle of Wight","Unknown","25","25","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","AA","25","25","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","AO","75","65","23440","21780"
"In post","2023","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","EO","85","70","28040","28120"
"In post","2023","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","G7","15","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","HEO","30","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SEO","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","20","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Highlands and Islands","AA","15","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Highlands and Islands","AO","60","50","24140","22960"
"In post","2023","60-64","Declared non-disabled","Highlands and Islands","EO","65","55","29470","28120"
"In post","2023","60-64","Declared non-disabled","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Highlands and Islands","G7","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Highlands and Islands","HEO","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Highlands and Islands","SEO","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Inner London - East","AA","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Inner London - East","AO","140","125","27380","26920"
"In post","2023","60-64","Declared non-disabled","Inner London - East","EO","230","200","32650","32520"
"In post","2023","60-64","Declared non-disabled","Inner London - East","G6","45","40","75510","75950"
"In post","2023","60-64","Declared non-disabled","Inner London - East","G7","100","95","62550","64400"
"In post","2023","60-64","Declared non-disabled","Inner London - East","HEO","135","115","40500","39790"
"In post","2023","60-64","Declared non-disabled","Inner London - East","SCS level","20","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Inner London - East","SEO","105","100","48250","47560"
"In post","2023","60-64","Declared non-disabled","Inner London - East","Unknown","55","55","37990","34630"
"In post","2023","60-64","Declared non-disabled","Inner London - West","AA","50","50","24110","23000"
"In post","2023","60-64","Declared non-disabled","Inner London - West","AO","220","205","27060","25480"
