"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","SEO","30","[c]","37370","37300"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","London","HEO","15","[c]","34410","35010"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Outside London","EO","25","[c]","26820","26780"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Outside London","G7","10","[c]","55220","50990"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Outside London","HEO","15","[c]","33260","34850"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Outside London","SEO","15","[c]","41840","39820"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","AO","10","[c]","21640","21690"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","EO","85","[c]","27970","28120"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","G6","15","[c]","72570","74390"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","G7","100","[c]","56340","56150"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","HEO","65","[c]","34380","34170"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","SEO","105","[c]","39750","39780"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","G7","10","[c]","55270","54090"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","SEO","20","[c]","41100","40880"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","G7","20","[c]","50560","49590"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","SEO","10","[c]","38360","37370"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","AO","10","[c]","23310","23390"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","EO","20","[c]","28770","28080"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","EO","10","[c]","31980","31980"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","HEO","20","[c]","39180","39110"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","EO","125","[c]","27760","27650"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","G6","20","[c]","69090","68500"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","G7","50","[c]","55910","54950"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","HEO","175","[c]","34920","34400"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","SEO","160","[c]","43180","42140"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","London","EO","25","[c]","30030","29750"
"New entrant CS","2023","Digital, Data & Technology","Home Office","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","London","G7","20","[c]","61150","60000"
"New entrant CS","2023","Digital, Data & Technology","Home Office","London","HEO","35","[c]","36430","36180"
"New entrant CS","2023","Digital, Data & Technology","Home Office","London","SEO","10","[c]","43220","43000"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Outside London","EO","30","[c]","25780","25750"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Outside London","G7","25","[c]","55720","54940"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Outside London","HEO","35","[c]","32150","32000"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Outside London","SEO","30","[c]","39790","39200"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","London","HEO","15","[c]","37170","37850"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","AO","55","[c]","22720","22220"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","EO","90","[c]","27420","27080"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","HEO","75","[c]","33340","33830"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","SEO","35","[c]","41400","41000"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","Unknown","10","[c]","30280","30080"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","London","G7","25","[c]","57800","55720"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","London","HEO","10","[c]","35530","35410"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","London","SEO","15","[c]","44070","43650"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","Outside London","EO","15","[c]","25830","25830"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","Outside London","G7","35","[c]","53510","51770"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","Outside London","HEO","25","[c]","31580","31270"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","Outside London","SEO","30","[c]","37680","37680"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","EO","10","[c]","31000","30740"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Government","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Government","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Government","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","London","HEO","10","[c]","34360","34060"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","EO","55","[c]","25180","24840"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","G7","20","[c]","53050","51460"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","HEO","35","[c]","31320","31060"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","SEO","50","[c]","38180","37760"
"New entrant CS","2023","Digital, Data & Technology","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office","London","HEO","15","[c]","28840","28840"
"New entrant CS","2023","Finance","Cabinet Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office","Outside London","HEO","10","[c]","29940","28840"
"New entrant CS","2023","Finance","Cabinet Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Chancellor's other departments","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Outside London","AO","15","[c]","21390","21380"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Outside London","SEO","10","[c]","43730","43810"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
