"Status","Year","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","The National Archives","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA","Heterosexual / straight","45","[c]","20230","19860"
"Leaver CS","2023","UK Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AO","Heterosexual / straight","205","[c]","20700","20350"
"Leaver CS","2023","UK Statistics Authority","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AO","Unknown","50","[c]","21200","21200"
"Leaver CS","2023","UK Statistics Authority","EO","Heterosexual / straight","40","[c]","25180","24840"
"Leaver CS","2023","UK Statistics Authority","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Heterosexual / straight","30","[c]","53150","52570"
"Leaver CS","2023","UK Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","HEO","Heterosexual / straight","60","[c]","31830","31360"
"Leaver CS","2023","UK Statistics Authority","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","HEO","Unknown","30","[c]","31520","31060"
"Leaver CS","2023","UK Statistics Authority","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Heterosexual / straight","50","[c]","38520","37760"
"Leaver CS","2023","UK Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Heterosexual / straight","35","[c]","23430","24630"
"Leaver CS","2023","Welsh Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Heterosexual / straight","30","[c]","28490","29430"
"Leaver CS","2023","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","HEO","Heterosexual / straight","30","[c]","36450","38160"
"Leaver CS","2023","Welsh Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Heterosexual / straight","30","[c]","46290","47470"
"Leaver CS","2023","Welsh Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","EO","Heterosexual / straight","45","[c]","27720","27760"
"Leaver Dept.","2023","Attorney General's Departments","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","G6","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","G7","Heterosexual / straight","45","[c]","53210","52020"
"Leaver Dept.","2023","Attorney General's Departments","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","AO","Heterosexual / straight","30","[c]","22280","21720"
"Leaver Dept.","2023","Cabinet Office","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","EO","Heterosexual / straight","105","[c]","26890","27500"
"Leaver Dept.","2023","Cabinet Office","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","EO","Unknown","35","[c]","27050","27500"
"Leaver Dept.","2023","Cabinet Office","G6","Heterosexual / straight","75","[c]","66920","66530"
"Leaver Dept.","2023","Cabinet Office","G6","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","G6","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","G7","Heterosexual / straight","180","[c]","54730","54700"
"Leaver Dept.","2023","Cabinet Office","G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","G7","Unknown","70","[c]","56330","56330"
"Leaver Dept.","2023","Cabinet Office","HEO","Heterosexual / straight","200","[c]","34390","34550"
"Leaver Dept.","2023","Cabinet Office","HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","HEO","Unknown","555","[c]","32030","32000"
"Leaver Dept.","2023","Cabinet Office","SCS level","Heterosexual / straight","50","[c]","84750","78540"
"Leaver Dept.","2023","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","SEO","Heterosexual / straight","110","[c]","40900","40600"
"Leaver Dept.","2023","Cabinet Office","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","SEO","Unknown","45","[c]","41140","40980"
"Leaver Dept.","2023","Chancellor's other departments","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","SEO","LGBO","[c]","[c]","[c]","[c]"
