"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","Female","Heterosexual / straight","95","[c]","29910","25920"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","Male","Heterosexual / straight","65","[c]","32230","29080"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","Female","Heterosexual / straight","170","[c]","49610","43510"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","Female","Unknown","55","[c]","47840","41870"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","Male","Heterosexual / straight","140","[c]","56220","56430"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","Male","Unknown","55","[c]","53080","45820"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","Female","Heterosexual / straight","95","[c]","34970","34320"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","Male","Heterosexual / straight","60","[c]","38380","33980"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","London","Female","Unknown","45","[c]","30600","30130"
"Leaver CS","2023","Central Civil Service Fast Stream","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","London","Male","Unknown","35","[c]","31000","30130"
"Leaver CS","2023","Central Civil Service Fast Stream","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Civil Service Fast Stream","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","Female","Heterosexual / straight","35","[c]","32960","27870"
"Leaver CS","2023","Companies House","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","London","Female","Heterosexual / straight","50","[c]","50160","46350"
"Leaver CS","2023","Competition and Markets Authority","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","London","Male","Heterosexual / straight","50","[c]","62340","55090"
"Leaver CS","2023","Competition and Markets Authority","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Female","Heterosexual / straight","70","[c]","32380","24490"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Male","Heterosexual / straight","35","[c]","39440","24490"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Female","Heterosexual / straight","65","[c]","35220","28200"
"Leaver CS","2023","Crown Prosecution Service","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Male","Heterosexual / straight","30","[c]","42760","35680"
"Leaver CS","2023","Crown Prosecution Service","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Female","Heterosexual / straight","175","[c]","36560","30560"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Female","Unknown","45","[c]","45070","54460"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Male","Heterosexual / straight","80","[c]","40120","38760"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
