"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Commercial","Manchester","EO","10","10","26550","26870"
"In post","2023","Commercial","Commercial","Manchester","G6","30","30","75700","72500"
"In post","2023","Commercial","Commercial","Manchester","G7","55","50","61400","61480"
"In post","2023","Commercial","Commercial","Manchester","HEO","20","20","31230","31080"
"In post","2023","Commercial","Commercial","Manchester","SCS level","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Manchester","SEO","40","40","39070","38130"
"In post","2023","Commercial","Commercial","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Medway","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Mid Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Mid and East Antrim","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Milton Keynes","EO","15","15","28670","28540"
"In post","2023","Commercial","Commercial","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Milton Keynes","G7","15","15","57780","58750"
"In post","2023","Commercial","Commercial","Milton Keynes","HEO","10","10","35370","34900"
"In post","2023","Commercial","Commercial","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Milton Keynes","SEO","20","20","43130","43980"
"In post","2023","Commercial","Commercial","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Monmouthshire and Newport","EO","15","15","26330","26030"
"In post","2023","Commercial","Commercial","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Monmouthshire and Newport","G7","20","20","56710","56000"
"In post","2023","Commercial","Commercial","Monmouthshire and Newport","HEO","35","35","32040","32110"
"In post","2023","Commercial","Commercial","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Monmouthshire and Newport","SEO","35","35","39900","40450"
"In post","2023","Commercial","Commercial","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Lanarkshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Lanarkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Yorkshire CC","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North Yorkshire CC","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Northumberland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Northumberland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Norwich and East Norfolk","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Norwich and East Norfolk","G7","15","15","62150","65500"
"In post","2023","Commercial","Commercial","Norwich and East Norfolk","HEO","25","20","32490","32110"
"In post","2023","Commercial","Commercial","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Norwich and East Norfolk","SEO","40","35","40450","40620"
"In post","2023","Commercial","Commercial","Nottingham","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Nottingham","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Nottingham","G7","10","10","58020","56000"
"In post","2023","Commercial","Commercial","Nottingham","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Nottingham","SEO","15","15","41410","41700"
"In post","2023","Commercial","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","G7","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","SEO","10","10","68790","69790"
"In post","2023","Commercial","Commercial","Oxfordshire CC","EO","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Oxfordshire CC","HEO","15","15","34070","33990"
"In post","2023","Commercial","Commercial","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Oxfordshire CC","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Perth and Kinross, and Stirling","AO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Perth and Kinross, and Stirling","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Perth and Kinross, and Stirling","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Peterborough","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Peterborough","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Peterborough","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Plymouth","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Plymouth","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Plymouth","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Plymouth","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Plymouth","Unknown","10","10","41150","42620"
"In post","2023","Commercial","Commercial","Portsmouth","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Portsmouth","EO","15","15","27780","27470"
"In post","2023","Commercial","Commercial","Portsmouth","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Portsmouth","G7","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Portsmouth","HEO","15","15","35000","35490"
"In post","2023","Commercial","Commercial","Portsmouth","SEO","20","20","42600","42660"
"In post","2023","Commercial","Commercial","Powys","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Powys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Sefton","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Sheffield","EO","10","10","26240","25900"
"In post","2023","Commercial","Commercial","Sheffield","G6","15","10","71290","66270"
"In post","2023","Commercial","Commercial","Sheffield","G7","35","35","59140","56000"
"In post","2023","Commercial","Commercial","Sheffield","HEO","15","15","31500","31190"
"In post","2023","Commercial","Commercial","Sheffield","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Sheffield","SEO","45","40","40080","39090"
"In post","2023","Commercial","Commercial","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Shropshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Shropshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Shropshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Solihull","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Solihull","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Solihull","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Solihull","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Solihull","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Somerset CC","AO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Somerset CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Somerset CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Somerset CC","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Somerset CC","HEO","10","10","33830","34370"
"In post","2023","Commercial","Commercial","Somerset CC","SEO","15","10","43110","43400"
"In post","2023","Commercial","Commercial","South Ayrshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","South Hampshire","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","South Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","South Hampshire","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","South Hampshire","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","South Lanarkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","South Lanarkshire","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","South Lanarkshire","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","South Lanarkshire","G7","25","25","58530","56000"
"In post","2023","Commercial","Commercial","South Lanarkshire","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","South Lanarkshire","SEO","15","15","41520","40810"
"In post","2023","Commercial","Commercial","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","South and West Derbyshire","G7","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","South and West Derbyshire","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Southampton","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Southampton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Southampton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Southampton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Southampton","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","Staffordshire CC","AO","20","20","21780","21780"
"In post","2023","Commercial","Commercial","Staffordshire CC","EO","40","40","26460","26350"
"In post","2023","Commercial","Commercial","Staffordshire CC","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Staffordshire CC","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Staffordshire CC","HEO","30","30","33860","33990"
"In post","2023","Commercial","Commercial","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Staffordshire CC","SEO","20","20","41050","41510"
"In post","2023","Commercial","Commercial","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Suffolk CC","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Suffolk CC","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Swansea","AA","10","10","19000","19000"
"In post","2023","Commercial","Commercial","Swansea","AO","30","30","22500","22500"
"In post","2023","Commercial","Commercial","Swansea","EO","35","30","27220","26960"
"In post","2023","Commercial","Commercial","Swansea","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Swansea","G7","20","15","54530","53740"
"In post","2023","Commercial","Commercial","Swansea","HEO","50","45","32380","31660"
"In post","2023","Commercial","Commercial","Swansea","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Swansea","SEO","50","45","41490","40820"
"In post","2023","Commercial","Commercial","Swindon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Swindon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Swindon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Telford and Wrekin","G7","15","15","60070","56870"
"In post","2023","Commercial","Commercial","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Telford and Wrekin","SEO","10","10","42490","42510"
"In post","2023","Commercial","Commercial","Tower Hamlets","EO","10","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Tower Hamlets","G6","15","15","76660","72300"
"In post","2023","Commercial","Commercial","Tower Hamlets","G7","25","25","58470","56430"
"In post","2023","Commercial","Commercial","Tower Hamlets","HEO","50","50","33780","35200"
"In post","2023","Commercial","Commercial","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Tower Hamlets","SEO","30","30","44950","43650"
"In post","2023","Commercial","Commercial","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Tyneside","G7","20","20","62310","57010"
"In post","2023","Commercial","Commercial","Tyneside","HEO","10","10","30930","30320"
"In post","2023","Commercial","Commercial","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Tyneside","SEO","15","15","39370","37760"
"In post","2023","Commercial","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Wakefield","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Walsall","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Warrington","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Warrington","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Warrington","HEO","10","10","34380","30320"
"In post","2023","Commercial","Commercial","Warrington","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Cumbria","Unknown","15","15","39930","42620"
"In post","2023","Commercial","Commercial","West Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Lothian","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Lothian","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Lothian","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Lothian","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Lothian","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Surrey","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Surrey","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","West Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Surrey","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Surrey","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Westminster","AO","10","10","25290","25650"
"In post","2023","Commercial","Commercial","Westminster","EO","40","40","29920","29280"
"In post","2023","Commercial","Commercial","Westminster","G6","215","215","75500","71700"
"In post","2023","Commercial","Commercial","Westminster","G7","370","365","61350","57840"
"In post","2023","Commercial","Commercial","Westminster","HEO","150","150","34280","35010"
"In post","2023","Commercial","Commercial","Westminster","SCS level","135","135","123200","119190"
"In post","2023","Commercial","Commercial","Westminster","SEO","170","165","43450","43650"
"In post","2023","Commercial","Commercial","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Wiltshire","AO","15","15","22220","22220"
"In post","2023","Commercial","Commercial","Wiltshire","EO","40","40","26580","27080"
"In post","2023","Commercial","Commercial","Wiltshire","G6","20","20","74200","73730"
"In post","2023","Commercial","Commercial","Wiltshire","G7","35","35","54540","56000"
"In post","2023","Commercial","Commercial","Wiltshire","HEO","65","60","33470","33990"
"In post","2023","Commercial","Commercial","Wiltshire","SCS level","10","10","116200","115850"
"In post","2023","Commercial","Commercial","Wiltshire","SEO","55","50","41020","41320"
"In post","2023","Commercial","Commercial","Wirral","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Wirral","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Wolverhampton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","York","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","York","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","York","G7","25","25","55930","52740"
"In post","2023","Commercial","Commercial","York","HEO","15","15","31520","31730"
"In post","2023","Commercial","Commercial","York","SEO","15","15","38920","37820"
"In post","2023","Commercial","Communications","Leeds","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Communications","Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Communications","Sheffield","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Communications","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Communications","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Communications","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Darlington","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Devon CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Liverpool","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Sheffield","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Swansea","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Tower Hamlets","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Westminster","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Economics","Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Economics","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Economics","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Economics","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Coventry","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Croydon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Darlington","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Leeds","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Leeds","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Swansea","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Tower Hamlets","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Tyneside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","York","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","York","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","East Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Glasgow City","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Glasgow City","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Leeds","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Swansea","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Swansea","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Swansea","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
