"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SEO/HEO","Female","40","[c]","35250","33830"
"New entrant CS","2023","Unknown","Commercial","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SEO/HEO","Female","55","[c]","36990","35790"
"New entrant CS","2023","Unknown","Communications","SEO/HEO","Male","40","[c]","37340","37150"
"New entrant CS","2023","Unknown","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","EO","Female","50","[c]","28010","27650"
"New entrant CS","2023","Unknown","Digital, Data and Technology","EO","Male","115","[c]","28150","27650"
"New entrant CS","2023","Unknown","Digital, Data and Technology","G6/G7","Female","40","[c]","56800","55830"
"New entrant CS","2023","Unknown","Digital, Data and Technology","G6/G7","Male","100","[c]","58500","57000"
"New entrant CS","2023","Unknown","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","SEO/HEO","Female","110","[c]","37300","37060"
"New entrant CS","2023","Unknown","Digital, Data and Technology","SEO/HEO","Male","270","[c]","37800","37300"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","SEO/HEO","Male","35","[c]","35440","35120"
"New entrant CS","2023","Unknown","Finance","AA/AO","Female","35","[c]","22490","22220"
"New entrant CS","2023","Unknown","Finance","AA/AO","Male","30","[c]","22110","21950"
"New entrant CS","2023","Unknown","Finance","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SEO/HEO","Male","40","[c]","38500","38050"
"New entrant CS","2023","Unknown","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","AA/AO","Female","60","[c]","22180","22220"
"New entrant CS","2023","Unknown","Human Resources","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","EO","Female","60","[c]","27140","27190"
"New entrant CS","2023","Unknown","Human Resources","EO","Male","50","[c]","28140","27320"
"New entrant CS","2023","Unknown","Human Resources","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SEO/HEO","Female","75","[c]","36980","34330"
"New entrant CS","2023","Unknown","Human Resources","SEO/HEO","Male","45","[c]","37420","36800"
"New entrant CS","2023","Unknown","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","EO","Male","35","[c]","27010","25880"
"New entrant CS","2023","Unknown","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","SEO/HEO","Female","30","[c]","39820","40710"
"New entrant CS","2023","Unknown","International Trade","SEO/HEO","Male","45","[c]","40270","41550"
"New entrant CS","2023","Unknown","Knowledge and Information Management","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","G6/G7","Female","30","[c]","79740","79770"
"New entrant CS","2023","Unknown","Medicine","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","SEO/HEO","Female","40","[c]","39890","40590"
"New entrant CS","2023","Unknown","Medicine","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","AA/AO","Female","4795","[c]","23710","22400"
"New entrant CS","2023","Unknown","Operational Delivery","AA/AO","Male","3915","[c]","24440","22520"
"New entrant CS","2023","Unknown","Operational Delivery","EO","Female","1440","[c]","27090","25830"
"New entrant CS","2023","Unknown","Operational Delivery","EO","Male","1595","[c]","27380","25880"
"New entrant CS","2023","Unknown","Operational Delivery","G6/G7","Female","65","[c]","58880","54830"
"New entrant CS","2023","Unknown","Operational Delivery","G6/G7","Male","55","[c]","58890","57440"
"New entrant CS","2023","Unknown","Operational Delivery","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","SEO/HEO","Female","290","[c]","35620","34400"
"New entrant CS","2023","Unknown","Operational Delivery","SEO/HEO","Male","240","[c]","35600","35000"
