"Status","Year","Organisation","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for International Trade","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Policy","London","Heterosexual / straight","145","145","48830","42040"
"In post","2023","Department for International Trade","Policy","London","LGBO","20","20","[c]","[c]"
"In post","2023","Department for International Trade","Policy","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Policy","London","Unknown","50","50","49020","41550"
"In post","2023","Department for International Trade","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Project Delivery","London","Heterosexual / straight","50","45","53840","55370"
"In post","2023","Department for International Trade","Project Delivery","London","LGBO","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Project Delivery","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Project Delivery","London","Unknown","25","25","[c]","[c]"
"In post","2023","Department for International Trade","Project Delivery","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Department for International Trade","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Security","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for International Trade","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Security","London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Social Research","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for International Trade","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","London","Heterosexual / straight","40","40","47410","45910"
"In post","2023","Department for International Trade","Statistics","London","LGBO","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","London","Heterosexual / straight","55","55","46680","42210"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","London","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","London","Heterosexual / straight","60","60","58340","54960"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","London","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","Outside London","Heterosexual / straight","35","30","48790","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","London","Heterosexual / straight","45","40","50760","54630"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","London","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","London","Heterosexual / straight","60","60","55600","54630"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","Outside London","Heterosexual / straight","45","45","47980","43200"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","Outside London","Heterosexual / straight","40","40","38200","31610"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","London","Heterosexual / straight","105","105","40870","35710"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","London","LGBO","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","London","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Outside London","Heterosexual / straight","280","265","40530","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Outside London","LGBO","25","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Outside London","Undeclared","35","30","40020","35790"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","London","Heterosexual / straight","60","60","50380","47030"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","London","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","Heterosexual / straight","915","890","52870","54630"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","LGBO","140","140","49370","44450"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","Undeclared","100","100","49990","43760"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","Unknown","135","130","49850","41980"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Outside London","Heterosexual / straight","345","335","43470","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Outside London","LGBO","45","45","44080","41960"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Outside London","Unknown","40","40","39120","31420"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","London","Heterosexual / straight","60","60","52280","54630"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","London","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Outside London","Heterosexual / straight","60","60","44290","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","London","Heterosexual / straight","105","100","48870","44180"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","London","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Commercial","London","Heterosexual / straight","85","80","55480","55190"
"In post","2023","Department for Transport (excl. agencies)","Commercial","London","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Commercial","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Commercial","London","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Commercial","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Communications","London","Heterosexual / straight","40","40","49390","44570"
"In post","2023","Department for Transport (excl. agencies)","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Communications","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Communications","London","Unknown","35","35","48070","43750"
"In post","2023","Department for Transport (excl. agencies)","Communications","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Corporate Finance","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Digital, Data and Technology","London","Heterosexual / straight","45","40","49500","44570"
"In post","2023","Department for Transport (excl. agencies)","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Digital, Data and Technology","London","Undeclared","10","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Digital, Data and Technology","London","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Digital, Data and Technology","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Digital, Data and Technology","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Economics","London","Heterosexual / straight","95","90","52740","55740"
"In post","2023","Department for Transport (excl. agencies)","Economics","London","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Economics","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Economics","London","Unknown","40","40","49110","55190"
"In post","2023","Department for Transport (excl. agencies)","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Economics","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Finance","London","Heterosexual / straight","100","95","55990","56340"
"In post","2023","Department for Transport (excl. agencies)","Finance","London","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Finance","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Finance","London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Finance","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Human Resources","London","Heterosexual / straight","40","40","54050","55740"
"In post","2023","Department for Transport (excl. agencies)","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Human Resources","London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Human Resources","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Human Resources","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","International Trade","London","Heterosexual / straight","30","30","63660","63700"
"In post","2023","Department for Transport (excl. agencies)","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","International Trade","London","Undeclared","10","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Knowledge and Information Management","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Delivery","London","Heterosexual / straight","80","75","44820","39940"
"In post","2023","Department for Transport (excl. agencies)","Operational Delivery","London","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Delivery","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Delivery","London","Unknown","60","55","35500","34390"
"In post","2023","Department for Transport (excl. agencies)","Operational Delivery","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Delivery","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Research","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Research","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Other","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Other","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Other","London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
