"Status","Year","Age","Disability","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Outside London","AA","85","[c]","22060","23230"
"New entrant CS","2023","16-19","Declared non-disabled","Outside London","AO","310","[c]","23970","22520"
"New entrant CS","2023","16-19","Declared non-disabled","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","AO","45","[c]","26170","26400"
"New entrant CS","2023","16-19","Unknown","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Outside London","AA","110","[c]","21740","22180"
"New entrant CS","2023","16-19","Unknown","Outside London","AO","370","[c]","22630","22400"
"New entrant CS","2023","16-19","Unknown","Outside London","EO","45","[c]","25480","25750"
"New entrant CS","2023","16-19","Unknown","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","London","AO","50","[c]","25730","25600"
"New entrant CS","2023","20-29","Declared disabled","London","EO","90","[c]","28700","29280"
"New entrant CS","2023","20-29","Declared disabled","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","London","HEO","150","[c]","32740","33400"
"New entrant CS","2023","20-29","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Outside London","AA","70","[c]","22090","22180"
"New entrant CS","2023","20-29","Declared disabled","Outside London","AO","500","[c]","23560","22400"
"New entrant CS","2023","20-29","Declared disabled","Outside London","EO","200","[c]","26460","26780"
"New entrant CS","2023","20-29","Declared disabled","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Outside London","HEO","170","[c]","31560","31310"
"New entrant CS","2023","20-29","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Outside London","SEO","40","[c]","38690","38090"
"New entrant CS","2023","20-29","Declared disabled","Outside London","Unknown","175","[c]","22710","23640"
"New entrant CS","2023","20-29","Declared disabled","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","London","AA","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","London","AO","425","[c]","27030","25900"
"New entrant CS","2023","20-29","Declared non-disabled","London","EO","455","[c]","28680","28850"
"New entrant CS","2023","20-29","Declared non-disabled","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","London","G7","80","[c]","54980","54330"
"New entrant CS","2023","20-29","Declared non-disabled","London","HEO","595","[c]","34890","35010"
"New entrant CS","2023","20-29","Declared non-disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","London","SEO","135","[c]","42080","41870"
"New entrant CS","2023","20-29","Declared non-disabled","London","Unknown","110","[c]","26380","27640"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","AA","520","[c]","22200","23230"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","AO","3770","[c]","24350","22520"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","EO","1065","[c]","27070","27650"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","G7","75","[c]","52440","52060"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","HEO","755","[c]","32590","32480"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","SEO","215","[c]","40150","39430"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","Unknown","1105","[c]","22670","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","London","AO","35","[c]","26130","25280"
"New entrant CS","2023","20-29","Undeclared","London","EO","35","[c]","28410","28450"
"New entrant CS","2023","20-29","Undeclared","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","London","HEO","50","[c]","34160","35040"
"New entrant CS","2023","20-29","Undeclared","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Outside London","AA","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Outside London","AO","145","[c]","23910","22500"
"New entrant CS","2023","20-29","Undeclared","Outside London","EO","45","[c]","26720","26840"
"New entrant CS","2023","20-29","Undeclared","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Outside London","HEO","45","[c]","32030","31450"
"New entrant CS","2023","20-29","Undeclared","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Outside London","Unknown","45","[c]","21950","23640"
"New entrant CS","2023","20-29","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","AA","110","[c]","23970","23500"
"New entrant CS","2023","20-29","Unknown","London","AO","670","[c]","27030","26400"
"New entrant CS","2023","20-29","Unknown","London","EO","855","[c]","29170","29750"
"New entrant CS","2023","20-29","Unknown","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","G7","55","[c]","55370","54700"
"New entrant CS","2023","20-29","Unknown","London","HEO","915","[c]","33620","34410"
"New entrant CS","2023","20-29","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","SEO","160","[c]","43010","41950"
"New entrant CS","2023","20-29","Unknown","London","Unknown","80","[c]","25600","27640"
"New entrant CS","2023","20-29","Unknown","Outside London","AA","805","[c]","21990","22180"
"New entrant CS","2023","20-29","Unknown","Outside London","AO","4165","[c]","23540","22400"
"New entrant CS","2023","20-29","Unknown","Outside London","EO","1860","[c]","26730","25830"
"New entrant CS","2023","20-29","Unknown","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Outside London","G7","65","[c]","53410","52360"
"New entrant CS","2023","20-29","Unknown","Outside London","HEO","1005","[c]","31350","31270"
"New entrant CS","2023","20-29","Unknown","Outside London","SEO","230","[c]","40450","39610"
"New entrant CS","2023","20-29","Unknown","Outside London","Unknown","555","[c]","22240","23640"
"New entrant CS","2023","20-29","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Unknown","80","[c]","22030","17660"
"New entrant CS","2023","30-39","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","London","G7","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","London","HEO","35","[c]","35420","34260"
"New entrant CS","2023","30-39","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Outside London","AA","55","[c]","22470","23230"
"New entrant CS","2023","30-39","Declared disabled","Outside London","AO","260","[c]","23300","22400"
"New entrant CS","2023","30-39","Declared disabled","Outside London","EO","150","[c]","27410","28120"
"New entrant CS","2023","30-39","Declared disabled","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Outside London","G7","40","[c]","53980","51770"
"New entrant CS","2023","30-39","Declared disabled","Outside London","HEO","95","[c]","32980","32800"
"New entrant CS","2023","30-39","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Outside London","SEO","75","[c]","40780","39690"
"New entrant CS","2023","30-39","Declared disabled","Outside London","Unknown","105","[c]","23550","23640"
"New entrant CS","2023","30-39","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","London","AO","135","[c]","30390","32660"
"New entrant CS","2023","30-39","Declared non-disabled","London","EO","95","[c]","29290","29280"
"New entrant CS","2023","30-39","Declared non-disabled","London","G6","55","[c]","74600","72000"
"New entrant CS","2023","30-39","Declared non-disabled","London","G7","175","[c]","56150","54940"
"New entrant CS","2023","30-39","Declared non-disabled","London","HEO","180","[c]","36960","35760"
"New entrant CS","2023","30-39","Declared non-disabled","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","London","SEO","145","[c]","43130","43580"
"New entrant CS","2023","30-39","Declared non-disabled","London","Unknown","40","[c]","27420","27640"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","AA","240","[c]","22520","23230"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","AO","1940","[c]","24880","22520"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","EO","705","[c]","27490","27650"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","G6","45","[c]","68470","66860"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","G7","375","[c]","54590","52600"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","HEO","600","[c]","33230","33200"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","SEO","535","[c]","41090","40000"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","Unknown","480","[c]","23680","23640"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Outside London","AO","95","[c]","23480","22500"
"New entrant CS","2023","30-39","Undeclared","Outside London","EO","35","[c]","27670","27080"
"New entrant CS","2023","30-39","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Outside London","HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Outside London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","AO","245","[c]","28070","26400"
"New entrant CS","2023","30-39","Unknown","London","EO","290","[c]","29990","29750"
"New entrant CS","2023","30-39","Unknown","London","G6","45","[c]","73760","69490"
"New entrant CS","2023","30-39","Unknown","London","G7","130","[c]","56680","55330"
"New entrant CS","2023","30-39","Unknown","London","HEO","175","[c]","35410","35410"
"New entrant CS","2023","30-39","Unknown","London","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","SEO","150","[c]","43110","43000"
"New entrant CS","2023","30-39","Unknown","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Outside London","AA","510","[c]","22590","22180"
"New entrant CS","2023","30-39","Unknown","Outside London","AO","2195","[c]","23870","22400"
"New entrant CS","2023","30-39","Unknown","Outside London","EO","1310","[c]","27250","25880"
"New entrant CS","2023","30-39","Unknown","Outside London","G6","50","[c]","70070","67680"
"New entrant CS","2023","30-39","Unknown","Outside London","G7","285","[c]","53580","52360"
"New entrant CS","2023","30-39","Unknown","Outside London","HEO","645","[c]","33510","33520"
"New entrant CS","2023","30-39","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Outside London","SEO","460","[c]","41180","41000"
"New entrant CS","2023","30-39","Unknown","Outside London","Unknown","245","[c]","24000","23640"
"New entrant CS","2023","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Outside London","AA","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Outside London","AO","180","[c]","22940","22150"
"New entrant CS","2023","40-49","Declared disabled","Outside London","EO","110","[c]","27470","27610"
"New entrant CS","2023","40-49","Declared disabled","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Outside London","G7","50","[c]","52270","51330"
"New entrant CS","2023","40-49","Declared disabled","Outside London","HEO","70","[c]","33140","33520"
"New entrant CS","2023","40-49","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Outside London","SEO","45","[c]","40430","39700"
"New entrant CS","2023","40-49","Declared disabled","Outside London","Unknown","95","[c]","24090","23640"
"New entrant CS","2023","40-49","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","London","AO","70","[c]","29610","32110"
"New entrant CS","2023","40-49","Declared non-disabled","London","EO","45","[c]","29380","29660"
"New entrant CS","2023","40-49","Declared non-disabled","London","G6","45","[c]","74610","72870"
"New entrant CS","2023","40-49","Declared non-disabled","London","G7","105","[c]","59630","58130"
"New entrant CS","2023","40-49","Declared non-disabled","London","HEO","65","[c]","36900","36370"
"New entrant CS","2023","40-49","Declared non-disabled","London","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","London","SEO","75","[c]","44050","43320"
"New entrant CS","2023","40-49","Declared non-disabled","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","AA","205","[c]","22610","23230"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","AO","1220","[c]","24460","22520"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","EO","435","[c]","27580","27990"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","G6","95","[c]","69660","68070"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","G7","370","[c]","57080","53440"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","HEO","390","[c]","33820","33520"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","SEO","480","[c]","42480","41640"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","Unknown","300","[c]","24380","23640"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Outside London","AA","15","[c]","[c]","[c]"
