"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Legal","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Department for Business, Energy and Industrial Strategy","EO","10","10","[c]","[c]"
"In post","2023","Legal","Department for Business, Energy and Industrial Strategy","G6/G7","60","60","60540","59370"
"In post","2023","Legal","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Department for Business, Energy and Industrial Strategy","SEO/HEO","50","50","41500","42760"
"In post","2023","Legal","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Department for Education","G6/G7","60","55","61970","62540"
"In post","2023","Legal","Department for Education","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Legal","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Department for Transport","SEO/HEO","10","10","35330","33400"
"In post","2023","Legal","Department for Work and Pensions","AA/AO","10","10","22440","21690"
"In post","2023","Legal","Department for Work and Pensions","EO","35","35","28240","28120"
"In post","2023","Legal","Department for Work and Pensions","G6/G7","20","20","62570","58040"
"In post","2023","Legal","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Department for Work and Pensions","SEO/HEO","30","30","35580","34170"
"In post","2023","Legal","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Department of Health and Social Care","G6/G7","50","50","58510","54990"
"In post","2023","Legal","Department of Health and Social Care","SCS level","10","10","[c]","[c]"
"In post","2023","Legal","Department of Health and Social Care","SEO/HEO","50","50","38800","41190"
"In post","2023","Legal","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Food Standards Agency","G6/G7","15","15","62280","61000"
"In post","2023","Legal","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Food Standards Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Legal","Foreign, Commonwealth and Development Office","AA/AO","15","15","26440","26100"
"In post","2023","Legal","Foreign, Commonwealth and Development Office","EO","10","10","30310","28950"
"In post","2023","Legal","Foreign, Commonwealth and Development Office","G6/G7","115","95","63160","62070"
"In post","2023","Legal","Foreign, Commonwealth and Development Office","SCS level","10","10","90650","81690"
"In post","2023","Legal","Foreign, Commonwealth and Development Office","SEO/HEO","25","25","38500","38790"
"In post","2023","Legal","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","HM Land Registry","EO","65","55","28400","28080"
"In post","2023","Legal","HM Land Registry","G6/G7","155","140","64060","61730"
"In post","2023","Legal","HM Land Registry","SCS level","5","5","[c]","[c]"
"In post","2023","Legal","HM Land Registry","SEO/HEO","60","55","38230","34850"
"In post","2023","Legal","HM Revenue and Customs","AA/AO","185","165","23710","22520"
"In post","2023","Legal","HM Revenue and Customs","EO","255","235","29470","28130"
"In post","2023","Legal","HM Revenue and Customs","G6/G7","505","475","64860","63990"
"In post","2023","Legal","HM Revenue and Customs","SCS level","30","30","89730","84990"
"In post","2023","Legal","HM Revenue and Customs","SEO/HEO","550","525","38030","35000"
"In post","2023","Legal","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence","G6/G7","35","35","66780","70950"
"In post","2023","Legal","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Legal","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Justice","EO","70","65","27010","25830"
"In post","2023","Legal","Ministry of Justice","G6/G7","10","10","58560","55720"
"In post","2023","Legal","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Justice","SEO/HEO","45","40","37340","37680"
"In post","2023","Legal","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","National Crime Agency","EO","15","15","34490","34340"
"In post","2023","Legal","National Crime Agency","G6/G7","35","30","66000","63040"
"In post","2023","Legal","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office for Standards in Education, Children's Services and Skills","G6/G7","15","15","67390","64680"
"In post","2023","Legal","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Gas and Electricity Markets","G6/G7","85","80","61620","60000"
"In post","2023","Legal","Office of Gas and Electricity Markets","SCS level","5","5","[c]","[c]"
"In post","2023","Legal","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Qualifications and Examinations Regulation","G6/G7","5","5","[c]","[c]"
"In post","2023","Legal","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","G6/G7","10","10","63630","63730"
"In post","2023","Legal","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scottish Government","AA/AO","5","5","[c]","[c]"
"In post","2023","Legal","Scottish Government","EO","5","5","[c]","[c]"
"In post","2023","Legal","Scottish Government","G6/G7","700","660","61470","58850"
"In post","2023","Legal","Scottish Government","SCS level","20","20","89730","85200"
"In post","2023","Legal","Scottish Government","SEO/HEO","45","35","45930","48410"
"In post","2023","Legal","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Legal","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Export Finance","EO","10","10","[c]","[c]"
"In post","2023","Legal","UK Export Finance","G6/G7","20","20","76040","77520"
"In post","2023","Legal","UK Export Finance","SCS level","5","5","[c]","[c]"
"In post","2023","Legal","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Supreme Court","EO","10","10","28870","29330"
"In post","2023","Legal","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Supreme Court","SEO/HEO","20","20","36630","37230"
"In post","2023","Legal","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Water Services Regulation Authority","G6/G7","10","10","[c]","[c]"
"In post","2023","Legal","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Attorney General's Departments","AA/AO","5","5","[c]","[c]"
"In post","2023","No function","Attorney General's Departments","EO","15","10","28470","28710"
"In post","2023","No function","Attorney General's Departments","G6/G7","10","10","59220","56700"
"In post","2023","No function","Attorney General's Departments","SCS level","5","5","[c]","[c]"
"In post","2023","No function","Attorney General's Departments","SEO/HEO","15","15","40310","41800"
"In post","2023","No function","Cabinet Office","AA/AO","100","95","24560","25280"
"In post","2023","No function","Cabinet Office","EO","230","220","28200","28370"
"In post","2023","No function","Cabinet Office","G6/G7","855","845","59700","56430"
"In post","2023","No function","Cabinet Office","SCS level","190","190","89910","79980"
"In post","2023","No function","Cabinet Office","SEO/HEO","595","585","38650","38460"
"In post","2023","No function","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Chancellor's other departments","EO","10","10","31080","31950"
"In post","2023","No function","Chancellor's other departments","G6/G7","15","15","64090","64630"
"In post","2023","No function","Chancellor's other departments","SCS level","10","10","[c]","[c]"
"In post","2023","No function","Chancellor's other departments","SEO/HEO","25","25","42230","41360"
"In post","2023","No function","Charity Commission","AA/AO","20","15","21480","21100"
"In post","2023","No function","Charity Commission","EO","100","95","25740","25300"
"In post","2023","No function","Charity Commission","G6/G7","30","30","55830","52240"
"In post","2023","No function","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Charity Commission","SEO/HEO","185","180","33700","30360"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","AA/AO","1030","940","22680","22180"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","EO","1210","1140","26930","25610"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","G6/G7","2970","2880","59490","57860"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","SCS level","335","320","85380","77590"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","SEO/HEO","3405","3305","38490","38170"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","AA/AO","5","5","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","EO","115","115","28000","27780"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","G6/G7","645","630","56840","53550"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","SCS level","85","80","86810","78340"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","SEO/HEO","490","485","36400","35620"
"In post","2023","No function","Department for Education","AA/AO","35","30","23170","22020"
"In post","2023","No function","Department for Education","EO","350","335","27510","26940"
"In post","2023","No function","Department for Education","G6/G7","1405","1345","57120","55020"
"In post","2023","No function","Department for Education","SCS level","185","175","85290","76510"
"In post","2023","No function","Department for Education","SEO/HEO","1855","1785","36150","37590"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","AA/AO","975","915","23160","22150"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","EO","1080","1035","27490","26650"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","G6/G7","1750","1690","55480","54330"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","SCS level","145","140","83950","78040"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","2955","2855","36090","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","25","25","[c]","[c]"
"In post","2023","No function","Department for International Trade","AA/AO","20","20","27730","28660"
"In post","2023","No function","Department for International Trade","EO","185","180","29000","29280"
"In post","2023","No function","Department for International Trade","G6/G7","955","940","58680","55500"
"In post","2023","No function","Department for International Trade","SCS level","150","145","88480","77290"
"In post","2023","No function","Department for International Trade","SEO/HEO","1245","1230","39240","41550"
"In post","2023","No function","Department for Levelling Up, Housing and Communities","AA/AO","165","155","23040","23250"
"In post","2023","No function","Department for Levelling Up, Housing and Communities","EO","255","245","28560","28410"
