"Status","Year","Profession_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Policy","Central Valleys","LGBO","5","5","[c]","[c]"
"In post","2023","Policy","Central Valleys","Undeclared","15","15","[c]","[c]"
"In post","2023","Policy","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cheshire East","Heterosexual / straight","55","55","46720","49400"
"In post","2023","Policy","Cheshire East","LGBO","5","5","[c]","[c]"
"In post","2023","Policy","Cheshire East","Undeclared","10","10","[c]","[c]"
"In post","2023","Policy","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Chorley and West Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Policy","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","City of Edinburgh","Heterosexual / straight","125","125","46140","49550"
"In post","2023","Policy","City of Edinburgh","LGBO","20","20","[c]","[c]"
"In post","2023","Policy","City of Edinburgh","Undeclared","10","10","[c]","[c]"
"In post","2023","Policy","City of Edinburgh","Unknown","50","50","40720","37710"
"In post","2023","Policy","Conwy and Denbighshire","Heterosexual / straight","65","60","40490","39690"
"In post","2023","Policy","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Conwy and Denbighshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Policy","Conwy and Denbighshire","Unknown","5","5","[c]","[c]"
"In post","2023","Policy","Cornwall and Isles of Scilly","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Policy","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Coventry","Heterosexual / straight","120","115","45740","41510"
"In post","2023","Policy","Coventry","LGBO","5","5","[c]","[c]"
"In post","2023","Policy","Coventry","Undeclared","15","15","[c]","[c]"
"In post","2023","Policy","Coventry","Unknown","20","20","[c]","[c]"
"In post","2023","Policy","Croydon","Heterosexual / straight","215","205","54590","54340"
"In post","2023","Policy","Croydon","LGBO","15","15","[c]","[c]"
"In post","2023","Policy","Croydon","Undeclared","35","35","57460","59290"
"In post","2023","Policy","Croydon","Unknown","45","40","52600","52250"
"In post","2023","Policy","Darlington","Heterosexual / straight","325","315","41810","37590"
"In post","2023","Policy","Darlington","LGBO","35","35","39970","32970"
"In post","2023","Policy","Darlington","Undeclared","25","25","[c]","[c]"
"In post","2023","Policy","Darlington","Unknown","25","25","[c]","[c]"
"In post","2023","Policy","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Devon CC","Heterosexual / straight","140","140","55430","52280"
"In post","2023","Policy","Devon CC","LGBO","5","5","[c]","[c]"
"In post","2023","Policy","Devon CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Policy","Devon CC","Unknown","5","5","[c]","[c]"
"In post","2023","Policy","Dorset","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Policy","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Durham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Policy","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Cumbria","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Policy","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Policy","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Merseyside","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Policy","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Merseyside","Undeclared","5","5","[c]","[c]"
"In post","2023","Policy","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Riding of Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Policy","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Sussex CC","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Policy","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Flintshire and Wrexham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Policy","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Glasgow City","Heterosexual / straight","110","110","48140","44940"
"In post","2023","Policy","Glasgow City","LGBO","15","15","[c]","[c]"
"In post","2023","Policy","Glasgow City","Undeclared","10","10","[c]","[c]"
"In post","2023","Policy","Glasgow City","Unknown","35","35","46370","43650"
"In post","2023","Policy","Gloucestershire CC","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Policy","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester North East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Policy","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester South West","Heterosexual / straight","380","370","46450","42510"
"In post","2023","Policy","Greater Manchester South West","LGBO","40","40","42410","37750"
"In post","2023","Policy","Greater Manchester South West","Undeclared","35","30","43570","39190"
"In post","2023","Policy","Greater Manchester South West","Unknown","95","95","40890","37750"
"In post","2023","Policy","Gwent Valleys","Heterosexual / straight","70","65","44730","39690"
"In post","2023","Policy","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Gwent Valleys","Undeclared","5","5","[c]","[c]"
"In post","2023","Policy","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Gwynedd","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Policy","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Hackney and Newham","Heterosexual / straight","205","200","58130","63990"
"In post","2023","Policy","Hackney and Newham","LGBO","20","20","[c]","[c]"
"In post","2023","Policy","Hackney and Newham","Undeclared","25","20","[c]","[c]"
"In post","2023","Policy","Hackney and Newham","Unknown","80","75","57100","63990"
"In post","2023","Policy","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Harrow and Hillingdon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Policy","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Hertfordshire CC","Heterosexual / straight","45","45","48260","45750"
"In post","2023","Policy","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Hertfordshire CC","Undeclared","5","5","[c]","[c]"
"In post","2023","Policy","Hertfordshire CC","Unknown","10","10","[c]","[c]"
"In post","2023","Policy","Hounslow and Richmond upon Thames","Heterosexual / straight","50","50","44530","41590"
"In post","2023","Policy","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Hounslow and Richmond upon Thames","Undeclared","5","5","[c]","[c]"
"In post","2023","Policy","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lancaster and Wyre","Heterosexual / straight","30","30","31050","27470"
"In post","2023","Policy","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Leeds","Heterosexual / straight","420","400","45510","39820"
"In post","2023","Policy","Leeds","LGBO","70","70","43050","38470"
"In post","2023","Policy","Leeds","Undeclared","50","50","40550","38120"
"In post","2023","Policy","Leeds","Unknown","95","90","39130","34700"
"In post","2023","Policy","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Leicestershire CC and Rutland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Policy","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lewisham and Southwark","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Policy","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lewisham and Southwark","Unknown","5","5","[c]","[c]"
"In post","2023","Policy","Lincolnshire CC","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Policy","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lisburn and Castlereagh","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Policy","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Liverpool","Heterosexual / straight","135","130","44960","39670"
"In post","2023","Policy","Liverpool","LGBO","10","10","[c]","[c]"
"In post","2023","Policy","Liverpool","Undeclared","15","15","[c]","[c]"
"In post","2023","Policy","Liverpool","Unknown","25","25","[c]","[c]"
"In post","2023","Policy","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Manchester","Heterosexual / straight","345","340","40490","37590"
"In post","2023","Policy","Manchester","LGBO","55","55","40530","37590"
"In post","2023","Policy","Manchester","Undeclared","35","35","41780","37590"
"In post","2023","Policy","Manchester","Unknown","50","50","39370","37590"
"In post","2023","Policy","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Medway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Policy","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Lancashire","Heterosexual / straight","55","55","44540","42140"
"In post","2023","Policy","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Ulster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Ulster","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Milton Keynes","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Policy","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Monmouthshire and Newport","Heterosexual / straight","95","90","44900","41620"
"In post","2023","Policy","Monmouthshire and Newport","LGBO","10","10","[c]","[c]"
"In post","2023","Policy","Monmouthshire and Newport","Undeclared","5","5","[c]","[c]"
"In post","2023","Policy","Monmouthshire and Newport","Unknown","30","30","41490","41190"
"In post","2023","Policy","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Hampshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Policy","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Yorkshire CC","Heterosexual / straight","35","35","41640","37300"
"In post","2023","Policy","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Northumberland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Policy","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Norwich and East Norfolk","Heterosexual / straight","50","45","42640","39580"
"In post","2023","Policy","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Norwich and East Norfolk","Unknown","5","5","[c]","[c]"
"In post","2023","Policy","Nottingham","Heterosexual / straight","165","155","41740","37590"
"In post","2023","Policy","Nottingham","LGBO","10","10","[c]","[c]"
"In post","2023","Policy","Nottingham","Undeclared","15","15","[c]","[c]"
"In post","2023","Policy","Nottingham","Unknown","10","10","[c]","[c]"
"In post","2023","Policy","Overseas","Heterosexual / straight","1360","1355","53470","53970"
"In post","2023","Policy","Overseas","LGBO","130","130","53280","54000"
"In post","2023","Policy","Overseas","Undeclared","20","20","[c]","[c]"
"In post","2023","Policy","Overseas","Unknown","560","560","54210","55060"
"In post","2023","Policy","Oxfordshire CC","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Policy","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Perth and Kinross, and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Peterborough","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Policy","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Plymouth","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Policy","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Portsmouth","Heterosexual / straight","40","40","39320","34300"
"In post","2023","Policy","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Portsmouth","Undeclared","10","10","[c]","[c]"
"In post","2023","Policy","Portsmouth","Unknown","5","5","[c]","[c]"
"In post","2023","Policy","Powys","Heterosexual / straight","40","40","42630","39690"
"In post","2023","Policy","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Powys","Undeclared","5","5","[c]","[c]"
"In post","2023","Policy","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Redbridge and Waltham Forest","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Policy","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Sefton","Heterosexual / straight","40","40","49380","46780"
"In post","2023","Policy","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Sefton","Undeclared","5","5","[c]","[c]"
"In post","2023","Policy","Sefton","Unknown","5","5","[c]","[c]"
"In post","2023","Policy","Sheffield","Heterosexual / straight","595","560","44800","38470"
"In post","2023","Policy","Sheffield","LGBO","50","50","40800","37840"
"In post","2023","Policy","Sheffield","Undeclared","70","65","42440","38470"
"In post","2023","Policy","Sheffield","Unknown","60","55","43580","37880"
"In post","2023","Policy","Shropshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Policy","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Solihull","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Policy","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Somerset CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Policy","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","South Hampshire","Heterosexual / straight","40","40","32910","31510"
"In post","2023","Policy","South Hampshire","LGBO","5","5","[c]","[c]"
"In post","2023","Policy","South Hampshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Policy","South Hampshire","Unknown","5","5","[c]","[c]"
