"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","South East (England)","Kent Thames Gateway","Male","560","530","33950","32920"
"In post","2023","White","South East (England)","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","Medway","Female","620","570","32170","30910"
"In post","2023","White","South East (England)","Medway","Male","435","420","35190","32410"
"In post","2023","White","South East (England)","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","Mid Kent","Female","440","405","31750","30190"
"In post","2023","White","South East (England)","Mid Kent","Male","325","315","34450","32050"
"In post","2023","White","South East (England)","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","Milton Keynes","Female","735","690","33650","29400"
"In post","2023","White","South East (England)","Milton Keynes","Male","800","780","38510","35250"
"In post","2023","White","South East (England)","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","North Hampshire","Female","480","440","32530","28120"
"In post","2023","White","South East (England)","North Hampshire","Male","320","315","40410","33990"
"In post","2023","White","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","Oxfordshire CC","Female","1115","1015","34420","30930"
"In post","2023","White","South East (England)","Oxfordshire CC","Male","900","875","36840","34170"
"In post","2023","White","South East (England)","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","Portsmouth","Female","1525","1385","33020","28200"
"In post","2023","White","South East (England)","Portsmouth","Male","1480","1430","35370","33830"
"In post","2023","White","South East (England)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","South Hampshire","Female","1790","1525","32470","28120"
"In post","2023","White","South East (England)","South Hampshire","Male","1525","1370","32410","28600"
"In post","2023","White","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","Southampton","Female","540","480","32380","28120"
"In post","2023","White","South East (England)","Southampton","Male","385","375","38550","32310"
"In post","2023","White","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","West Kent","Female","75","65","39230","32520"
"In post","2023","White","South East (England)","West Kent","Male","70","70","38770","32520"
"In post","2023","White","South East (England)","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","West Surrey","Female","1015","940","34640","31280"
"In post","2023","White","South East (England)","West Surrey","Male","675","655","37170","32920"
"In post","2023","White","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","West Sussex (North East)","Female","445","395","32710","28530"
"In post","2023","White","South East (England)","West Sussex (North East)","Male","390","365","34060","28730"
"In post","2023","White","South East (England)","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","West Sussex (South West)","Female","655","585","32550","28130"
"In post","2023","White","South East (England)","West Sussex (South West)","Male","480","450","36470","33700"
"In post","2023","White","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","4720","4360","37960","34300"
"In post","2023","White","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","6465","6325","43180","41200"
"In post","2023","White","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Bournemouth, Christchurch and Poole","Female","385","335","29490","28120"
"In post","2023","White","South West (England)","Bournemouth, Christchurch and Poole","Male","260","245","29840","28120"
"In post","2023","White","South West (England)","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Bristol, City of","Female","2870","2610","36660","33340"
"In post","2023","White","South West (England)","Bristol, City of","Male","2300","2230","39340","35000"
"In post","2023","White","South West (England)","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Cornwall and Isles of Scilly","Female","825","720","28550","28120"
"In post","2023","White","South West (England)","Cornwall and Isles of Scilly","Male","615","590","29680","27470"
"In post","2023","White","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Devon CC","Female","2415","2135","32980","28820"
"In post","2023","White","South West (England)","Devon CC","Male","2435","2335","36110","33300"
"In post","2023","White","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Dorset","Female","910","825","30900","28120"
"In post","2023","White","South West (England)","Dorset","Male","975","930","32700","31510"
"In post","2023","White","South West (England)","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Gloucestershire CC","Female","670","590","31840","28120"
"In post","2023","White","South West (England)","Gloucestershire CC","Male","435","415","34690","28120"
"In post","2023","White","South West (England)","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Plymouth","Female","1280","1140","31990","28120"
"In post","2023","White","South West (England)","Plymouth","Male","1310","1260","35660","32690"
"In post","2023","White","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Somerset CC","Female","1030","920","31880","28120"
"In post","2023","White","South West (England)","Somerset CC","Male","1005","975","35570","34170"
"In post","2023","White","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Swindon","Female","250","225","33160","28120"
"In post","2023","White","South West (England)","Swindon","Male","125","120","36210","30120"
"In post","2023","White","South West (England)","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Torbay","Female","215","170","28240","28120"
"In post","2023","White","South West (England)","Torbay","Male","100","90","29590","28120"
"In post","2023","White","South West (England)","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Wiltshire","Female","3225","3030","36970","34300"
"In post","2023","White","South West (England)","Wiltshire","Male","3205","3135","41250","39890"
"In post","2023","White","South West (England)","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Unknown","Female","325","305","35330","28880"
"In post","2023","White","Unknown","Unknown","Male","315","300","38460","34220"
"In post","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","Bridgend and Neath Port Talbot","Female","455","405","28720","28120"
"In post","2023","White","Wales","Bridgend and Neath Port Talbot","Male","210","200","32100","28120"
"In post","2023","White","Wales","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","Cardiff and Vale of Glamorgan","Female","5360","4895","36780","32310"
"In post","2023","White","Wales","Cardiff and Vale of Glamorgan","Male","4275","4155","38580","34700"
"In post","2023","White","Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","Central Valleys","Female","1775","1610","31730","28120"
"In post","2023","White","Wales","Central Valleys","Male","960","930","33250","28120"
"In post","2023","White","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","Conwy and Denbighshire","Female","430","400","36460","32460"
"In post","2023","White","Wales","Conwy and Denbighshire","Male","215","210","38380","33340"
"In post","2023","White","Wales","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","Flintshire and Wrexham","Female","1030","950","29790","28120"
"In post","2023","White","Wales","Flintshire and Wrexham","Male","930","905","31120","29570"
"In post","2023","White","Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","Gwent Valleys","Female","475","425","31670","28120"
"In post","2023","White","Wales","Gwent Valleys","Male","195","185","36970","30610"
"In post","2023","White","Wales","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","Gwynedd","Female","430","380","27450","25830"
"In post","2023","White","Wales","Gwynedd","Male","255","245","29700","28120"
"In post","2023","White","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","Isle of Anglesey","Female","105","95","28740","28120"
"In post","2023","White","Wales","Isle of Anglesey","Male","105","100","30630","27470"
"In post","2023","White","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","Monmouthshire and Newport","Female","2660","2435","35230","31560"
"In post","2023","White","Wales","Monmouthshire and Newport","Male","1890","1830","40520","37760"
"In post","2023","White","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","Powys","Female","290","265","33210","30320"
"In post","2023","White","Wales","Powys","Male","230","220","30960","27470"
"In post","2023","White","Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","South West Wales","Female","880","790","32570","28120"
"In post","2023","White","Wales","South West Wales","Male","555","535","34010","28120"
"In post","2023","White","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","Swansea","Female","4650","3965","27560","22500"
"In post","2023","White","Wales","Swansea","Male","2980","2845","31420","27260"
"In post","2023","White","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Birmingham","Female","3520","3205","35370","30940"
"In post","2023","White","West Midlands (England)","Birmingham","Male","2650","2565","38180","34450"
"In post","2023","White","West Midlands (England)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Coventry","Female","995","920","38290","34850"
"In post","2023","White","West Midlands (England)","Coventry","Male","585","570","42260","38210"
"In post","2023","White","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Dudley","Female","645","535","26700","28120"
"In post","2023","White","West Midlands (England)","Dudley","Male","260","250","28210","28120"
"In post","2023","White","West Midlands (England)","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Herefordshire, County of","Female","215","200","30260","28120"
"In post","2023","White","West Midlands (England)","Herefordshire, County of","Male","160","155","31370","28090"
"In post","2023","White","West Midlands (England)","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Sandwell","Female","145","125","29310","28120"
"In post","2023","White","West Midlands (England)","Sandwell","Male","65","65","32340","28120"
"In post","2023","White","West Midlands (England)","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Shropshire","Female","460","425","30080","28120"
"In post","2023","White","West Midlands (England)","Shropshire","Male","600","580","32800","31430"
"In post","2023","White","West Midlands (England)","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Solihull","Female","310","275","32330","28120"
"In post","2023","White","West Midlands (England)","Solihull","Male","240","230","33270","28120"
"In post","2023","White","West Midlands (England)","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Staffordshire CC","Female","1930","1780","32800","29050"
"In post","2023","White","West Midlands (England)","Staffordshire CC","Male","1580","1525","34900","32920"
"In post","2023","White","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Stoke-on-Trent","Female","640","575","28250","25830"
"In post","2023","White","West Midlands (England)","Stoke-on-Trent","Male","300","285","29860","26840"
"In post","2023","White","West Midlands (England)","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Telford and Wrekin","Female","1000","905","35390","31920"
"In post","2023","White","West Midlands (England)","Telford and Wrekin","Male","755","730","39920","35790"
"In post","2023","White","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Walsall","Female","155","135","29410","28120"
"In post","2023","White","West Midlands (England)","Walsall","Male","65","60","28730","28120"
"In post","2023","White","West Midlands (England)","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Warwickshire CC","Female","550","490","29990","28120"
"In post","2023","White","West Midlands (England)","Warwickshire CC","Male","370","355","30760","28120"
"In post","2023","White","West Midlands (England)","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Wolverhampton","Female","550","465","28030","27170"
"In post","2023","White","West Midlands (England)","Wolverhampton","Male","255","240","30810","28120"
"In post","2023","White","West Midlands (England)","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Worcestershire CC","Female","1080","980","30490","28120"
"In post","2023","White","West Midlands (England)","Worcestershire CC","Male","825","795","32940","30410"
"In post","2023","White","West Midlands (England)","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","1650","1425","28700","28120"
"In post","2023","White","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","940","895","31840","31510"
"In post","2023","White","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Yorkshire and The Humber","Bradford","Female","860","735","28850","27890"
"In post","2023","White","Yorkshire and The Humber","Bradford","Male","360","340","29360","28120"
"In post","2023","White","Yorkshire and The Humber","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Yorkshire and The Humber","Calderdale and Kirklees","Female","515","450","30880","28120"
"In post","2023","White","Yorkshire and The Humber","Calderdale and Kirklees","Male","210","200","31620","28120"
"In post","2023","White","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Yorkshire and The Humber","East Riding of Yorkshire","Female","685","630","30220","28480"
"In post","2023","White","Yorkshire and The Humber","East Riding of Yorkshire","Male","1020","965","32570","30440"
"In post","2023","White","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Yorkshire and The Humber","Kingston upon Hull, City of","Female","1055","915","29460","28120"
"In post","2023","White","Yorkshire and The Humber","Kingston upon Hull, City of","Male","770","730","30970","28880"
"In post","2023","White","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Yorkshire and The Humber","Leeds","Female","5120","4710","37180","34170"
"In post","2023","White","Yorkshire and The Humber","Leeds","Male","3835","3715","39330","35000"
"In post","2023","White","Yorkshire and The Humber","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Yorkshire and The Humber","North Yorkshire CC","Female","835","775","32690","28120"
"In post","2023","White","Yorkshire and The Humber","North Yorkshire CC","Male","840","815","32540","28950"
"In post","2023","White","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Yorkshire and The Humber","North and North East Lincolnshire","Female","525","455","27620","28120"
"In post","2023","White","Yorkshire and The Humber","North and North East Lincolnshire","Male","230","220","29340","28120"
"In post","2023","White","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Yorkshire and The Humber","Sheffield","Female","3340","2965","35590","32160"
"In post","2023","White","Yorkshire and The Humber","Sheffield","Male","2450","2370","37910","34170"
"In post","2023","White","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Yorkshire and The Humber","Wakefield","Female","885","805","32040","29050"
"In post","2023","White","Yorkshire and The Humber","Wakefield","Male","640","595","34590","32920"
"In post","2023","White","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Yorkshire and The Humber","York","Female","1265","1175","35450","32120"
"In post","2023","White","Yorkshire and The Humber","York","Male","950","925","36820","33020"
"In post","2023","White","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Derby","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Leicester","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Leicester","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Leicestershire CC and Rutland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Leicestershire CC and Rutland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Nottingham","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Nottingham","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","West Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","West Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Bedford","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Cambridgeshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Hertfordshire CC","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Hertfordshire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Peterborough","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Southend-on-Sea","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","West Essex","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Barking & Dagenham and Havering","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Barking & Dagenham and Havering","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Barnet","Female","35","[c]","31100","28230"
"Leaver CS","2023","Asian","London","Barnet","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Bexley and Greenwich","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Bexley and Greenwich","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Brent","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Brent","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Bromley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Camden and City of London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Camden and City of London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Croydon","Female","60","[c]","38780","31060"
"Leaver CS","2023","Asian","London","Croydon","Male","55","[c]","39340","36180"
"Leaver CS","2023","Asian","London","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Ealing","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Enfield","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Hackney and Newham","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Hackney and Newham","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Haringey and Islington","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Haringey and Islington","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Harrow and Hillingdon","Female","30","[c]","29730","30500"
"Leaver CS","2023","Asian","London","Harrow and Hillingdon","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Hounslow and Richmond upon Thames","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Hounslow and Richmond upon Thames","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Lambeth","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Lambeth","Male","10","[c]","[c]","[c]"
