"Status","Year","Disability","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Legal Aid Agency","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal Aid Agency","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Maritime and Coastguard Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Maritime and Coastguard Agency","Department for Transport","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Maritime and Coastguard Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Met Office","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Met Office","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Met Office","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","70","[c]","29360","27080"
"New entrant CS","2023","Declared disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","65","[c]","32240","27950"
"New entrant CS","2023","Declared disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","50","[c]","32580","31270"
"New entrant CS","2023","Declared disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","National Crime Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Infrastructure Commission","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Infrastructure Commission","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Infrastructure Commission","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Records of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Records of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Records of Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Savings and Investments","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Budget Responsibility","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Budget Responsibility","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Budget Responsibility","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","30","[c]","36490","32180"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Scottish Charity Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Scottish Charity Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Scottish Charity Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Registers of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Registers of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Registers of Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Revenue Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Revenue Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Revenue Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","30","[c]","23360","22150"
"New entrant CS","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Fiscal Commission","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Fiscal Commission","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Fiscal Commission","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Housing Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Housing Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Housing Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Prison Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Prison Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Prison Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Security Scotland","Scottish Government","Female","90","[c]","29030","29100"
"New entrant CS","2023","Declared disabled","Social Security Scotland","Scottish Government","Male","55","[c]","27330","27410"
"New entrant CS","2023","Declared disabled","Social Security Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Standards and Testing Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Debt Management Office","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Debt Management Office","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Debt Management Office","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","UK Export Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Female","55","[c]","28920","25100"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Male","50","[c]","32200","31060"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Revenue Authority","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Revenue Authority","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Revenue Authority","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Department for Transport","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Department for Transport","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","220","[c]","26570","25340"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","145","[c]","28490","25630"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Female","180","[c]","36630","32640"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Male","150","[c]","37560","32640"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Female","35","[c]","29530","30350"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Charity Commission","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Charity Commission","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","Female","125","[c]","31520","26750"
"New entrant CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","Male","90","[c]","31070","25610"
"New entrant CS","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","Female","70","[c]","43590","34110"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","Male","65","[c]","46550","35180"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Female","110","[c]","29960","22180"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Male","65","[c]","30370","25180"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Female","380","[c]","28720","24480"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Male","185","[c]","31540","25600"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","Female","220","[c]","30610","31530"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","Male","300","[c]","36220","33500"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Ministry of Defence","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Ministry of Defence","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","110","[c]","36910","34410"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","110","[c]","37050","34410"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Female","50","[c]","32960","35040"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Male","30","[c]","[c]","[c]"
