"Status","Year","Disability","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Central Valleys","55","[c]","27830","26440"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Cheshire East","55","[c]","26710","25920"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Cheshire West and Chester","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Chorley and West Lancashire","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","City of Edinburgh","135","[c]","30590","27230"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Clackmannanshire and Fife","85","[c]","23810","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Conwy and Denbighshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Cornwall and Isles of Scilly","65","[c]","26460","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Coventry","70","[c]","37670","28120"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Croydon","210","[c]","33900","31060"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Darlington","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Derby","60","[c]","27230","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Devon CC","210","[c]","25880","22150"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Dorset","85","[c]","30320","28120"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Dudley","40","[c]","25890","27510"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Durham","285","[c]","24990","22400"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Ealing","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Ayrshire and North Ayrshire mainland","40","[c]","26990","25540"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Cumbria","40","[c]","25950","22150"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Derbyshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","45","[c]","25400","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Kent","120","[c]","28360","27650"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Lancashire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Merseyside","40","[c]","26330","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Riding of Yorkshire","95","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Surrey","70","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","East Sussex CC","135","[c]","26140","25850"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Enfield","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Essex Haven Gateway","35","[c]","33500","29290"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Essex Thames Gateway","45","[c]","27860","29290"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Falkirk","65","[c]","24860","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Flintshire and Wrexham","125","[c]","28030","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Glasgow City","250","[c]","26790","24490"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Gloucestershire CC","95","[c]","26230","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Greater Manchester North East","95","[c]","24330","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Greater Manchester North West","115","[c]","24600","21810"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Greater Manchester South East","60","[c]","23400","21590"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Greater Manchester South West","205","[c]","23780","21780"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Gwent Valleys","85","[c]","24080","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Gwynedd","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Hackney and Newham","150","[c]","29710","31060"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Haringey and Islington","110","[c]","30920","31060"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Harrow and Hillingdon","115","[c]","30780","31060"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Hartlepool and Stockton-on-Tees","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Heart of Essex","85","[c]","27780","29290"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Herefordshire, County of","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Hertfordshire CC","160","[c]","30060","29290"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Hounslow and Richmond upon Thames","140","[c]","30840","30350"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Isle of Anglesey","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Isle of Wight","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Kent Thames Gateway","120","[c]","28020","29290"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Kingston upon Hull, City of","80","[c]","28730","27830"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Lambeth","185","[c]","42230","38350"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Lancaster and Wyre","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Leeds","360","[c]","30940","27670"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Leicester","130","[c]","25500","23390"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Leicestershire CC and Rutland","115","[c]","25320","25880"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Lewisham and Southwark","80","[c]","32790","31060"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Lincolnshire CC","135","[c]","26940","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Liverpool","305","[c]","26030","25880"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Luton","35","[c]","26180","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Manchester","225","[c]","27510","24390"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Medway","100","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Merton, Kingston upon Thames and Sutton","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Mid Kent","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Mid Lancashire","185","[c]","24650","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Milton Keynes","95","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Monmouthshire and Newport","120","[c]","26650","21780"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North Hampshire","45","[c]","26440","26700"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North Lanarkshire","55","[c]","24570","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North Northamptonshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North Nottinghamshire","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North Yorkshire CC","35","[c]","29200","27450"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North and North East Lincolnshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","North and West Norfolk","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Northumberland","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Norwich and East Norfolk","110","[c]","26970","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Nottingham","285","[c]","26850","24410"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Oxfordshire CC","125","[c]","26920","27190"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Perth and Kinross, and Stirling","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Peterborough","45","[c]","26200","26770"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Plymouth","65","[c]","29860","25980"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Portsmouth","115","[c]","24580","21260"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Powys","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Redbridge and Waltham Forest","65","[c]","30270","31060"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Sandwell","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Scottish Borders","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Sefton","160","[c]","29490","25880"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Sheffield","180","[c]","27490","23500"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Shetland Islands","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Shropshire","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Solihull","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Somerset CC","65","[c]","27790","26610"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South Ayrshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South Hampshire","210","[c]","25270","21200"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South Lanarkshire","80","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South Nottinghamshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South Teesside","45","[c]","26440","22870"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South West Wales","45","[c]","27940","26290"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","South and West Derbyshire","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Southampton","80","[c]","27740","21780"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Southend-on-Sea","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Staffordshire CC","190","[c]","26670","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Stoke-on-Trent","135","[c]","24340","21780"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Suffolk CC","190","[c]","26730","24250"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Sunderland","140","[c]","27430","26650"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Swansea","345","[c]","23100","22500"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Swindon","35","[c]","24970","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Telford and Wrekin","45","[c]","26390","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Thurrock","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Torbay","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Tower Hamlets","70","[c]","36170","32520"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Tyneside","450","[c]","25090","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Unknown","40","[c]","30440","28120"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wakefield","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Walsall","40","[c]","23120","21690"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wandsworth","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Warrington","70","[c]","33430","30540"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Warwickshire CC","50","[c]","26430","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Cumbria","65","[c]","23300","22150"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Essex","45","[c]","28860","28470"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Lothian","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Northamptonshire","105","[c]","25560","26010"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Surrey","90","[c]","29980","29180"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Sussex (North East)","70","[c]","28770","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","West Sussex (South West)","50","[c]","26780","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Westminster","430","[c]","39900","32890"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wiltshire","135","[c]","30420","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wirral","70","[c]","25840","23390"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Wolverhampton","40","[c]","28130","27570"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","Worcestershire CC","155","[c]","25650","24920"
"Leaver CS","2023","Declared non-disabled","Operational Delivery","York","60","[c]","24540","21780"
"Leaver CS","2023","Declared non-disabled","Operational Research","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Barnsley, Doncaster and Rotherham","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","40","[c]","41860","34640"
"Leaver CS","2023","Declared non-disabled","Other","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Birmingham","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Bradford","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Camden and City of London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Central Valleys","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Conwy and Denbighshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Croydon","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Devon CC","30","[c]","27390","20270"
"Leaver CS","2023","Declared non-disabled","Other","Dorset","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Dudley","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Glasgow City","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Greater Manchester South West","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Na h-Eileanan Siar","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North Yorkshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Oxfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Plymouth","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Somerset CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South West Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Suffolk CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Sunderland","45","[c]","21840","21690"
"Leaver CS","2023","Declared non-disabled","Other","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Tower Hamlets","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Warwickshire CC","30","[c]","22610","21500"
"Leaver CS","2023","Declared non-disabled","Other","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Westminster","70","[c]","43120","34900"
"Leaver CS","2023","Declared non-disabled","Other","Wiltshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Wirral","[c]","[c]","[c]","[c]"
