"Status","Year","Age","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Human Resources","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Human Resources","SEO","10","[c]","40620","41510"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Policy","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Social Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Ministry of Justice (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Crime Agency","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Crime Agency","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Crime Agency","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Crime Agency","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Crime Agency","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Crime Agency","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Crime Agency","Operational Delivery","EO","10","[c]","35670","35740"
"Leaver Dept.","2023","40-49","National Crime Agency","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Crime Agency","Operational Delivery","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Crime Agency","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Crime Agency","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Records of Scotland","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Savings and Investments","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland Office","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland Office","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland Office","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office for Budget Responsibility","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office for Standards in Education, Children's Services and Skills","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office for Standards in Education, Children's Services and Skills","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office for Standards in Education, Children's Services and Skills","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office for Standards in Education, Children's Services and Skills","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office for Standards in Education, Children's Services and Skills","Social Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office for Standards in Education, Children's Services and Skills","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Gas and Electricity Markets","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Gas and Electricity Markets","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Gas and Electricity Markets","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Gas and Electricity Markets","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Gas and Electricity Markets","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Gas and Electricity Markets","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Gas and Electricity Markets","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Gas and Electricity Markets","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Gas and Electricity Markets","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Qualifications and Examinations Regulation","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Rail and Road","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Rail and Road","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of the Public Guardian","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of the Public Guardian","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of the Public Guardian","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of the Public Guardian","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of the Public Guardian","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning Inspectorate","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning Inspectorate","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning Inspectorate","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning Inspectorate","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Registers of Scotland","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Registers of Scotland","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Registers of Scotland","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Rural Payments Agency","Operational Delivery","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Rural Payments Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Rural Payments Agency","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Rural Payments Agency","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Rural Payments Agency","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Courts and Tribunals Service","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Courts and Tribunals Service","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Courts and Tribunals Service","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Courts and Tribunals Service","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Courts and Tribunals Service","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Courts and Tribunals Service","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Forestry","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Forestry","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Government (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Government (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Government (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Government (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Government (excl. agencies)","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Prison Service","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Prison Service","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Public Pensions Agency","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Public Pensions Agency","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Serious Fraud Office","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Serious Fraud Office","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Serious Fraud Office","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Serious Fraud Office","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Serious Fraud Office","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Serious Fraud Office","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Security Scotland","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Security Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Security Scotland","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Security Scotland","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Standards and Testing Agency","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Submarine Delivery Agency","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Submarine Delivery Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Submarine Delivery Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","The Insolvency Service","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","The Insolvency Service","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","The Insolvency Service","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","The Insolvency Service","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","The Insolvency Service","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","The Insolvency Service","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","The Insolvency Service","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","The National Archives","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","The National Archives","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","The National Archives","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Export Finance","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Export Finance","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Health Security Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Health Security Agency","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Health Security Agency","Operational Delivery","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Health Security Agency","Operational Delivery","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Health Security Agency","Operational Delivery","HEO","10","[c]","31840","30890"
"Leaver Dept.","2023","40-49","UK Health Security Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Health Security Agency","Operational Delivery","SEO","10","[c]","37710","37060"
"Leaver Dept.","2023","40-49","UK Health Security Agency","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Health Security Agency","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Health Security Agency","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Hydrographic Office","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Hydrographic Office","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Space Agency","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Space Agency","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Space Agency","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Space Agency","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Space Agency","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Operational Delivery","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Valuation Office Agency","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Vehicle Certification Agency","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Veterinary Medicines Directorate","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Water Services Regulation Authority","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Water Services Regulation Authority","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government (excl. agencies)","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Revenue Authority","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Wilton Park","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Active Travel England","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Advisory, Conciliation and Arbitration Service","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Advisory, Conciliation and Arbitration Service","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Animal and Plant Health Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Animal and Plant Health Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Animal and Plant Health Agency","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Animal and Plant Health Agency","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Animal and Plant Health Agency","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Animal and Plant Health Agency","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Animal and Plant Health Agency","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Building Digital UK","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Building Digital UK","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Building Digital UK","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cabinet Office (excl. agencies)","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cabinet Office (excl. agencies)","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cabinet Office (excl. agencies)","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cabinet Office (excl. agencies)","Unknown","EO","10","[c]","27030","27100"
"Leaver Dept.","2023","50-59","Cabinet Office (excl. agencies)","Unknown","G6","15","[c]","67220","67010"
"Leaver Dept.","2023","50-59","Cabinet Office (excl. agencies)","Unknown","G7","20","[c]","54060","54700"
"Leaver Dept.","2023","50-59","Cabinet Office (excl. agencies)","Unknown","HEO","15","[c]","35090","34550"
"Leaver Dept.","2023","50-59","Cabinet Office (excl. agencies)","Unknown","SCS level","15","[c]","90890","89950"
"Leaver Dept.","2023","50-59","Cabinet Office (excl. agencies)","Unknown","SEO","15","[c]","40930","41220"
"Leaver Dept.","2023","50-59","Central Civil Service Fast Stream","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Central Civil Service Fast Stream","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Charity Commission","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Companies House","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Companies House","Operational Delivery","EO","[c]","[c]","[c]","[c]"
