"Status","Year","Disability","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Westminster","180","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Worcestershire CC","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","York","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Westminster","90","[c]","45100","41730"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Bristol, City of","40","[c]","39370","33450"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Leeds","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Westminster","145","[c]","46870","40800"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Wolverhampton","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Ards and North Down","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Birmingham","45","[c]","25910","22500"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Bristol, City of","35","[c]","38600","33950"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Darlington","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","East Kent","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","East Riding of Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","East Sussex CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Leeds","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Nottingham","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Shropshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Southampton","50","[c]","45660","40370"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Staffordshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Swansea","370","[c]","26220","22500"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Westminster","130","[c]","52190","54650"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Aberdeen City and Aberdeenshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Angus and Dundee City","50","[c]","24230","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Barking & Dagenham and Havering","30","[c]","31390","31060"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Barnet","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","70","[c]","24060","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","30","[c]","28550","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Bedford","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Berkshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Bexley and Greenwich","40","[c]","31260","31060"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Birmingham","105","[c]","26420","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Blackburn with Darwen","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Blackpool","230","[c]","31110","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Bournemouth, Christchurch and Poole","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Bradford","45","[c]","26000","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Brent","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Bridgend and Neath Port Talbot","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Brighton and Hove","30","[c]","28650","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Bristol, City of","65","[c]","26410","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Bromley","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Buckinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Calderdale and Kirklees","40","[c]","26730","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Cambridgeshire CC","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Camden and City of London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Cardiff and Vale of Glamorgan","30","[c]","28780","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Central Bedfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Central Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Central Valleys","70","[c]","24850","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Cheshire West and Chester","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","City of Edinburgh","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Clackmannanshire and Fife","70","[c]","23690","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Conwy and Denbighshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Cornwall and Isles of Scilly","50","[c]","25010","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Coventry","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Croydon","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Derby","35","[c]","26750","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Devon CC","70","[c]","24880","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Dorset","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Dudley","40","[c]","23970","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Durham","70","[c]","24420","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Ealing","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","East Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","East Derbyshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","[c]","23830","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","East Kent","60","[c]","28730","29290"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","East Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","East Merseyside","30","[c]","27140","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","East Riding of Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","East Surrey","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","East Sussex CC","65","[c]","25710","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Enfield","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Essex Haven Gateway","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Essex Thames Gateway","40","[c]","28920","29290"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Falkirk","55","[c]","23810","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Flintshire and Wrexham","40","[c]","26510","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Glasgow City","130","[c]","25680","21690"
