"Status","Year","Disability","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","SEO","35","30","38170","37300"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","AO","40","40","24640","25340"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","EO","45","45","28080","29080"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","G7","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","HEO","45","40","33150","33830"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","SEO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","AO","55","50","22200","22150"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","EO","45","45","26170","25920"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","G6","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","G7","50","50","50120","49400"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","HEO","65","60","30760","30320"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","SEO","55","50","37660","37300"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","SEO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","AO","30","30","22340","22150"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AO","50","45","22640","22150"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","35","35","26260","25920"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G7","30","30","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","HEO","35","35","30600","30320"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO","40","40","37850","37300"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","London","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","London","EO","30","30","30190","29640"
"In post","2023","Declared disabled","Department for International Trade","London","G6","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","London","G7","55","55","56730","55500"
"In post","2023","Declared disabled","Department for International Trade","London","HEO","50","50","35610","35010"
"In post","2023","Declared disabled","Department for International Trade","London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","London","SEO","40","40","43330","41550"
"In post","2023","Declared disabled","Department for International Trade","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North East (England)","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North East (England)","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","EO","40","35","29980","28850"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","G6","35","35","67630","64970"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","G7","70","65","55870","54630"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","HEO","55","55","35130","34310"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","SCS level","15","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","SEO","40","40","42320","40800"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","AO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","AO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","EO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","EO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","EO","50","45","31500","31450"
"In post","2023","Declared disabled","Department for Transport","London","G6","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","G7","55","50","56340","55740"
"In post","2023","Declared disabled","Department for Transport","London","HEO","40","40","36740","35760"
"In post","2023","Declared disabled","Department for Transport","London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","SEO","45","45","44930","43750"
"In post","2023","Declared disabled","Department for Transport","North East (England)","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","EO","30","25","28120","27450"
"In post","2023","Declared disabled","Department for Transport","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Scotland","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Scotland","EO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South East (England)","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South East (England)","EO","65","55","28490","27450"
"In post","2023","Declared disabled","Department for Transport","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South East (England)","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South East (England)","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South East (England)","SCS level","[c]","[c]","[c]","[c]"
