"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Legal","Derbyshire and Nottinghamshire","Nottingham","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Derbyshire and Nottinghamshire","Nottingham","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Devon","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Devon","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Devon","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Devon","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Dorset and Somerset","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Dorset and Somerset","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Dorset and Somerset","Dorset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Dorset and Somerset","Dorset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Anglia","Suffolk CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Anglia","Suffolk CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Wales","Cardiff and Vale of Glamorgan","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Wales","Cardiff and Vale of Glamorgan","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Wales","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Wales","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Eastern Scotland","City of Edinburgh","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Eastern Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Eastern Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Eastern Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Eastern Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Essex","Heart of Essex","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Essex","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Essex","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester","Greater Manchester South West","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester","Greater Manchester South West","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester","Manchester","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester","Manchester","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hampshire and Isle of Wight","Portsmouth","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hampshire and Isle of Wight","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hampshire and Isle of Wight","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hampshire and Isle of Wight","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hampshire and Isle of Wight","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hampshire and Isle of Wight","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","Hackney and Newham","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","Hackney and Newham","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","Lambeth","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","Tower Hamlets","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - East","Tower Hamlets","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - West","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - West","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inner London - West","Westminster","Female","165","[c]","53430","52790"
"Leaver CS","2023","Legal","Inner London - West","Westminster","Male","130","[c]","57560","55170"
"Leaver CS","2023","Legal","Kent","East Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Kent","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lancashire","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lancashire","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lancashire","Mid Lancashire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lancashire","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lincolnshire","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lincolnshire","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Merseyside","Liverpool","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Merseyside","Liverpool","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Merseyside","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Merseyside","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Merseyside","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Merseyside","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North Yorkshire","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North Yorkshire","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northumberland, and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northumberland, and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northumberland, and Tyne and Wear","Tyneside","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northumberland, and Tyne and Wear","Tyneside","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - East and North East","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - East and North East","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - South","Croydon","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - South","Croydon","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - West and North West","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - West and North West","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - West and North West","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - West and North West","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Shropshire and Staffordshire","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Shropshire and Staffordshire","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Shropshire and Staffordshire","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Shropshire and Staffordshire","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Shropshire and Staffordshire","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Shropshire and Staffordshire","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South Yorkshire","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South Yorkshire","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Southern Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Southern Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Surrey, East and West Sussex","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Surrey, East and West Sussex","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Surrey, East and West Sussex","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Surrey, East and West Sussex","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tees Valley and Durham","Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tees Valley and Durham","Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tees Valley and Durham","South Teesside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tees Valley and Durham","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Central Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Central Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Central Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Central Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands","Birmingham","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands","Birmingham","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands","Coventry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands","Dudley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands","Dudley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Wales and The Valleys","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Wales and The Valleys","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Wales and The Valleys","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Wales and The Valleys","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Wales and The Valleys","Swansea","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Wales and The Valleys","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Yorkshire","Leeds","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Yorkshire","Leeds","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Cumbria","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Cumbria","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Devon","Devon CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Devon","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Devon","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Devon","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Dorset and Somerset","Dorset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Dorset and Somerset","Dorset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Dorset and Somerset","Somerset CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Dorset and Somerset","Somerset CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Anglia","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Anglia","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Anglia","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Anglia","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Anglia","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Anglia","Suffolk CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Anglia","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Wales","Cardiff and Vale of Glamorgan","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Wales","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Eastern Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Eastern Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Eastern Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Eastern Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Essex","Essex Haven Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Essex","West Essex","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Essex","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Greater Manchester","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Greater Manchester","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Hampshire and Isle of Wight","Central Hampshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Hampshire and Isle of Wight","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Hampshire and Isle of Wight","North Hampshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Hampshire and Isle of Wight","Portsmouth","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Hampshire and Isle of Wight","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Hampshire and Isle of Wight","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Hampshire and Isle of Wight","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Inner London - East","Lambeth","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Inner London - East","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Inner London - East","Tower Hamlets","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Inner London - East","Tower Hamlets","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Inner London - West","Westminster","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Inner London - West","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Kent","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Kent","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Lancashire","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
