"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Planning Inspectors","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Devon CC","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Devon CC","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Dorset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Durham","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Ealing","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Ealing","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Kent","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Enfield","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Enfield","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Hartlepool and Stockton-on-Tees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Hartlepool and Stockton-on-Tees","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Herefordshire, County of","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Hertfordshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Leicestershire CC and Rutland","Outside London","Male","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lincolnshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Lincolnshire CC","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North Yorkshire CC","Outside London","Female","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","North Yorkshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Northumberland","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Northumberland","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Sandwell","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Sandwell","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Sheffield","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Somerset CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South West Wales","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","South and West Derbyshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","South and West Derbyshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Sunderland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Sunderland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Tyneside","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Tyneside","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wiltshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Worcestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Worcestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","York","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","York","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Aberdeen City and Aberdeenshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Policy","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Ards and North Down","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Policy","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Barnet","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Barnet","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Barnsley, Doncaster and Rotherham","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Policy","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","40","40","39180","37300"
"In post","2023","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Policy","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedford","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Belfast","Outside London","Female","35","30","42890","37680"
"In post","2023","Policy","Belfast","Outside London","Male","30","30","42060","37680"
"In post","2023","Policy","Berkshire","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Policy","Berkshire","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Policy","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Birmingham","Outside London","Female","265","255","42370","37750"
"In post","2023","Policy","Birmingham","Outside London","Male","230","230","42710","37950"
"In post","2023","Policy","Blackpool","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Policy","Blackpool","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bradford","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Policy","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Brent","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Brent","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bridgend and Neath Port Talbot","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Policy","Bridgend and Neath Port Talbot","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","Brighton and Hove","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Policy","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bristol, City of","Outside London","Female","405","380","42710","37590"
"In post","2023","Policy","Bristol, City of","Outside London","Male","270","260","43910","38940"
"In post","2023","Policy","Bromley","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bromley","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Buckinghamshire","Outside London","Female","40","40","31400","29300"
"In post","2023","Policy","Buckinghamshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Policy","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Calderdale and Kirklees","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cambridgeshire CC","Outside London","Female","35","30","42570","37300"
"In post","2023","Policy","Cambridgeshire CC","Outside London","Male","30","30","50380","48190"
"In post","2023","Policy","Camden and City of London","London","Female","55","50","54960","46470"
"In post","2023","Policy","Camden and City of London","London","Male","40","40","58350","55750"
"In post","2023","Policy","Cardiff and Vale of Glamorgan","Outside London","Female","740","700","45100","39690"
"In post","2023","Policy","Cardiff and Vale of Glamorgan","Outside London","Male","550","540","48630","45970"
"In post","2023","Policy","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Central Hampshire","Outside London","Female","45","40","40540","41000"
"In post","2023","Policy","Central Hampshire","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Policy","Central Valleys","Outside London","Female","125","120","41040","39690"
"In post","2023","Policy","Central Valleys","Outside London","Male","50","50","45860","39690"
"In post","2023","Policy","Cheshire East","Outside London","Female","35","35","44280","37710"
"In post","2023","Policy","Cheshire East","Outside London","Male","40","40","45240","49400"
"In post","2023","Policy","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","City of Edinburgh","Outside London","Female","105","100","46470","48410"
"In post","2023","Policy","City of Edinburgh","Outside London","Male","100","95","42100","37610"
"In post","2023","Policy","Conwy and Denbighshire","Outside London","Female","55","50","41890","39690"
"In post","2023","Policy","Conwy and Denbighshire","Outside London","Male","30","30","[c]","[c]"
"In post","2023","Policy","Cornwall and Isles of Scilly","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Policy","Cornwall and Isles of Scilly","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Policy","Coventry","Outside London","Female","105","105","43070","38210"
"In post","2023","Policy","Coventry","Outside London","Male","55","55","49020","49810"
"In post","2023","Policy","Croydon","London","Female","150","145","54150","48460"
"In post","2023","Policy","Croydon","London","Male","155","150","55000","59290"
"In post","2023","Policy","Darlington","Outside London","Female","240","230","40470","37590"
"In post","2023","Policy","Darlington","Outside London","Male","170","170","42870","37740"
"In post","2023","Policy","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Devon CC","Outside London","Female","80","75","49880","48520"
"In post","2023","Policy","Devon CC","Outside London","Male","85","80","58950","59910"
"In post","2023","Policy","Dorset","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Policy","Dorset","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Durham","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Policy","Durham","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","Ealing","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Ealing","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Cumbria","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Policy","East Cumbria","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Policy","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","East Kent","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Policy","East Kent","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Policy","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Merseyside","Outside London","Female","20","20","[c]","[c]"
