"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Dorset","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","East Ayrshire and North Ayrshire mainland","30","[c]","26660","25540"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Flintshire and Wrexham","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Harrow and Hillingdon","10","[c]","27660","27360"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Lancaster and Wyre","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Lincolnshire CC","20","[c]","25130","22220"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Lisburn and Castlereagh","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","North Hampshire","10","[c]","25090","22480"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","North Yorkshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Oxfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Plymouth","10","[c]","25000","22280"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Portsmouth","10","[c]","27430","24650"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Shropshire","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Somerset CC","45","[c]","25320","21950"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","South Hampshire","20","[c]","25600","23090"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Suffolk CC","10","[c]","27770","26350"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Warwickshire CC","10","[c]","21730","21060"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Westminster","10","[c]","33120","28760"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Wiltshire","15","[c]","28930","26670"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","York","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","65","[c]","38110","32750"
"Leaver CS","2023","No function","Ministry of Defence","Other","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Central Hampshire","10","[c]","20150","19770"
"Leaver CS","2023","No function","Ministry of Defence","Other","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Devon CC","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Dorset","10","[c]","23310","21380"
"Leaver CS","2023","No function","Ministry of Defence","Other","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Lincolnshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","North Yorkshire CC","15","[c]","20910","19770"
"Leaver CS","2023","No function","Ministry of Defence","Other","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Oxfordshire CC","15","[c]","36680","25810"
"Leaver CS","2023","No function","Ministry of Defence","Other","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Plymouth","20","[c]","28560","21800"
"Leaver CS","2023","No function","Ministry of Defence","Other","Portsmouth","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Powys","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Somerset CC","15","[c]","29030","21480"
"Leaver CS","2023","No function","Ministry of Defence","Other","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","South Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Suffolk CC","15","[c]","22220","20970"
"Leaver CS","2023","No function","Ministry of Defence","Other","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","West Surrey","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Other","Wiltshire","10","[c]","30420","31630"
"Leaver CS","2023","No function","Ministry of Defence","Other","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Westminster","40","[c]","46660","44500"
"Leaver CS","2023","No function","Ministry of Defence","Policy","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","230","[c]","38400","36360"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Cornwall and Isles of Scilly","10","[c]","25280","23640"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Flintshire and Wrexham","20","[c]","31690","30060"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Glasgow City","15","[c]","35130","32550"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Lincolnshire CC","15","[c]","32940","31920"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Peterborough","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Plymouth","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Portsmouth","15","[c]","35980","33990"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Somerset CC","15","[c]","38050","35550"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","South Hampshire","15","[c]","29830","26670"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Suffolk CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Wiltshire","15","[c]","33800","33000"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Commercial","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Commercial","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Commercial","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Commercial","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Commercial","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Commercial","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Commercial","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Commercial","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Digital, Data and Technology","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Finance","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Knowledge and Information Management","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Knowledge and Information Management","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Knowledge and Information Management","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Leeds","5","[c]","[c]","[c]"
